numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,bureaux,sheet,marchandises,pays,value,quantit,origine,total,quantity_unit,leurvaleursubtotal_1,leurvaleursubtotal_2,leurvaleursubtotal_3,prix_unitaire,probleme,remarks,doubleaccount,doubleaccounts
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,164,Manne,Belgique,86.4,48,,81587,Kilo,,,,1.8,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,164,Manne,Autriche,635.4,353,,81587,Kilo,,,,1.8,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,164,Manne,Etats Sardes,20705.4,11503,,81587,Kilo,,,,1.8,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,164,Manne,Deux-Siciles,62290.8,34606,,81587,Kilo,,,,1.8,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,164,Manne,Toscane,72,40,,81587,Kilo,,,,1.8,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,164,Manne,Allemagne,502.2,279,,81587,Kilo,,,,1.8,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,164,Manne,Alger,205.2,114,,81587,Kilo,,,,1.8,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,165,Opium,Pays-Bas,32,1,,174112,Kilo,,,,32,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,165,Opium,Belgique,5088,159,,174112,Kilo,,,,32,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,165,Opium,Angleterre,22144,692,,174112,Kilo,,,,32,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,165,Opium,Etats Sardes,6464,202,,174112,Kilo,,,,32,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,165,Opium,Toscane,2304,72,,174112,Kilo,,,,32,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,165,Opium,Turquie,137632,4301,,174112,Kilo,,,,32,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,165,Opium,Egypte,0,0,,174112,Kilo,,,,32,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,165,Opium,Alger,416,13,,174112,Kilo,,,,32,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,165,Opium,Ile Maurice,0,0,,174112,Kilo,,,,32,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,165,Opium,Indes anglaises,32,1,,174112,Kilo,,,,32,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,165,Camphre ; brut,Pays-Bas,7868,1967,,60216,Kilo,,,,4,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,165,Camphre ; brut,Alger,872,218,,60216,Kilo,,,,4,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,165,Camphre ; brut,Indes hollandaises,51476,12869,,60216,Kilo,,,,4,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,165,Camphre ; raffiné,Villes anséatiques,960.5,113,,18421,Kilo,,,,8.5,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,165,Camphre ; raffiné,Pays-Bas,8933.5,1051,,18421,Kilo,,,,8.5,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,165,Camphre ; raffiné,Etats Sardes,6672.5,785,,18421,Kilo,,,,8.5,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,165,Camphre ; raffiné,Toscane,8.5,1,,18421,Kilo,,,,8.5,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,165,Camphre ; raffiné,Turquie,1725.5,203,,18421,Kilo,,,,8.5,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,165,Jus de réglisse,Belgique,82,82,,425797,Kilo,,,,1,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,165,Jus de réglisse,Angleterre,55,55,,425797,Kilo,,,,1,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,165,Jus de réglisse,Espagne,136808,136808,,425797,Kilo,,,,1,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,165,Jus de réglisse,Etats Sardes,13711,13711,,425797,Kilo,,,,1,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,165,Jus de réglisse,Deux-Siciles,274020,274020,,425797,Kilo,,,,1,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,165,Jus de réglisse,Toscane,696,696,,425797,Kilo,,,,1,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,165,Jus de réglisse,Etats romains,0,0,,425797,Kilo,,,,1,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,165,Jus de réglisse,Suisse,16,16,,425797,Kilo,,,,1,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,165,Jus de réglisse,Allemagne,369,369,,425797,Kilo,,,,1,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,168,Ipécacuenha,Villes anséatiques,6617,509,,27248,Kilo,,,,13,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,168,Ipécacuenha,Portugal,0,0,,27248,Kilo,,,,13,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,168,Ipécacuenha,Espagne,0,0,,27248,Kilo,,,,13,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,168,Ipécacuenha,Etats Sardes,13637,1049,,27248,Kilo,,,,13,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,168,Ipécacuenha,Toscane,13,1,,27248,Kilo,,,,13,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,168,Ipécacuenha,Allemagne,130,10,,27248,Kilo,,,,13,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,168,Ipécacuenha,Mexique,6851,527,,27248,Kilo,,,,13,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,168,Ipécacuenha,N.-Grenade,0,0,,27248,Kilo,,,,13,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,168,Rhubarbe et Méchoacan,Pays-Bas,9320,1864,,62980,Kilo,,,,5,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,168,Rhubarbe et Méchoacan,Belgique,6435,1287,,62980,Kilo,,,,5,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,168,Rhubarbe et Méchoacan,Angleterre,7810,1562,,62980,Kilo,,,,5,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,168,Rhubarbe et Méchoacan,Etats Sardes,10,2,,62980,Kilo,,,,5,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,168,Rhubarbe et Méchoacan,Toscane,615,123,,62980,Kilo,,,,5,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,168,Rhubarbe et Méchoacan,Suisse,35,7,,62980,Kilo,,,,5,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,168,Rhubarbe et Méchoacan,Allemagne,1285,257,,62980,Kilo,,,,5,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,168,Rhubarbe et Méchoacan,Indes hollandaises,32955,6591,,62980,Kilo,,,,5,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,168,Rhubarbe et Méchoacan,Chine,0,0,,62980,Kilo,,,,5,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,168,Rhubarbe et Méchoacan,Philippines,4515,903,,62980,Kilo,,,,5,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,168,Rhubarbe et Méchoacan,Etats-Unis,0,0,,62980,Kilo,,,,5,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,168,Salsepareille,Villes anséatiques,0,0,,80838,Kilo,,,,3,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,168,Salsepareille,Belgique,123,41,,80838,Kilo,,,,3,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,168,Salsepareille,Angleterre,69,23,,80838,Kilo,,,,3,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,168,Salsepareille,Portugal,3030,1010,,80838,Kilo,,,,3,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,168,Salsepareille,Etats Sardes,17163,5721,,80838,Kilo,,,,3,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,168,Salsepareille,Deux-Siciles,237,79,,80838,Kilo,,,,3,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,168,Salsepareille,Toscane,228,76,,80838,Kilo,,,,3,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,168,Salsepareille,Suisse,33,11,,80838,Kilo,,,,3,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,168,Salsepareille,Allemagne,18,6,,80838,Kilo,,,,3,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,168,Salsepareille,Alger,0,0,,80838,Kilo,,,,3,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,168,Salsepareille,Etats-Unis,8958,2986,,80838,Kilo,,,,3,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,168,Salsepareille,Cuba et P.R.,21651,7217,,80838,Kilo,,,,3,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,168,Salsepareille,St Thomas,0,0,,80838,Kilo,,,,3,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,168,Salsepareille,Brésil,7341,2447,,80838,Kilo,,,,3,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,168,Salsepareille,Mexique,7512,2504,,80838,Kilo,,,,3,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,168,Salsepareille,Guatémala,0,0,,80838,Kilo,,,,3,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,168,Salsepareille,Venezuela,1362,454,,80838,Kilo,,,,3,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,168,Salsepareille,N.-Grenade,0,0,,80838,Kilo,,,,3,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,168,Salsepareille,Chili,0,0,,80838,Kilo,,,,3,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,168,Salsepareille,R.de la Plata,13029,4343,,80838,Kilo,,,,3,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,168,Salsepareille,Martinique,0,0,,80838,Kilo,,,,3,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,168,Salsepareille,Bourbon,84,28,,80838,Kilo,,,,3,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,168,Jalap,Pays-Bas,3222.4,1007,,14576,Kilo,,,,3.2,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,168,Jalap,Espagne,1136,355,,14576,Kilo,,,,3.2,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,168,Jalap,Etats Sardes,678.4,212,,14576,Kilo,,,,3.2,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,168,Jalap,Toscane,438.4,137,,14576,Kilo,,,,3.2,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,168,Jalap,Allemagne,12.8,4,,14576,Kilo,,,,3.2,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,168,Jalap,Etats-Unis,0,0,,14576,Kilo,,,,3.2,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,168,Jalap,Cuba et P.R.,3932.8,1229,,14576,Kilo,,,,3.2,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,168,Jalap,Mexique,5155.2,1611,,14576,Kilo,,,,3.2,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,168,Iris de Florence,Etats Sardes,799.2,444,,36198,Kilo,,,,1.8,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,168,Iris de Florence,Toscane,35188.2,19549,,36198,Kilo,,,,1.8,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,168,Iris de Florence,Suisse,10.8,6,,36198,Kilo,,,,1.8,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,168,Iris de Florence,Allemagne,199.8,111,,36198,Kilo,,,,1.8,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,168,Iris de Florence,Alger,0,0,,36198,Kilo,,,,1.8,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,168,Iris de Florence,Etats barbares,0,0,,36198,Kilo,,,,1.8,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,168,Réglisse,Espagne,198242.55,440539,,199803,Kilo,,,,0.45,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,168,Réglisse,Etats Sardes,1560.15,3467,,199803,Kilo,,,,0.45,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,169,Racines non dénommées,Villes anséatiques,696,232,,121857,Kilo,,,,3,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,169,Racines non dénommées,Pays-Bas,1368,456,,121857,Kilo,,,,3,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,169,Racines non dénommées,Belgique,4827,1609,,121857,Kilo,,,,3,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,169,Racines non dénommées,Angleterre,5817,1939,,121857,Kilo,,,,3,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,169,Racines non dénommées,Espagne,4392,1464,,121857,Kilo,,,,3,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,169,Racines non dénommées,Autriche,34239,11413,,121857,Kilo,,,,3,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,169,Racines non dénommées,Etats Sardes,16224,5408,,121857,Kilo,,,,3,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,169,Racines non dénommées,Toscane,3210,1070,,121857,Kilo,,,,3,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,169,Racines non dénommées,Suisse,1398,466,,121857,Kilo,,,,3,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,169,Racines non dénommées,Allemagne,18087,6029,,121857,Kilo,,,,3,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,169,Racines non dénommées,Egypte,0,0,,121857,Kilo,,,,3,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,169,Racines non dénommées,Alger,27243,9081,,121857,Kilo,,,,3,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,169,Racines non dénommées,Ile Maurice,57,19,,121857,Kilo,,,,3,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,169,Racines non dénommées,Indes anglaises,90,30,,121857,Kilo,,,,3,,,,
,Pierre Holegien,Tableau Général 1839,National/Tableau Général/1839.csv,Tableau Général 1839,1839,Importations,,,169,Racines non dénommées,Indes hollandaises,12,4,,121857,Kilo,,,,3,,,,
