numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,sheet,marchandises,pays,value,quantit,total,quantity_unit,remarks,doubleaccounts
1065,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,94,Piment,Flandre,28157,46875,58436,livres,,0
1066,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,94,Piment,Hollande,28977,50379,58436,livres,,0
1067,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,94,Piment,Nord,1302,2170,58436,livres,,0
1068,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,94,Pipes ; à fumer,Hollande,45728,15211,46929,grosses,,0
1069,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,94,Pipes ; à fumer,Suisse,1201,400.5,46929,grosses,,0
1070,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,94,Pistaches,Gènes,7730,10308,17740,livres,,0
1071,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,94,Pistaches,Italie,4310,5747,17740,livres,,0
1072,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,94,Pistaches,Naples,5700,5700,17740,livres,,0
1073,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,96,Planches ; de Prusse,Hollande,18844,13460,18844,en nombre,,0
1074,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,94,Planches ; de chesne,Allemagne,678332,342372,1003334,en nombre,,0
1075,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,94,Planches ; de chesne,Angleterre,19500,,1003334,,,0
1076,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,94,Planches ; de chesne,Danemark,122844,40950,1003334,en nombre,,0
1077,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,94,Planches ; de chesne,Hollande,153266,76633,1003334,en nombre,,0
1078,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,94,Planches ; de chesne,Nord,20600,2575,1003334,en nombre,,0
1079,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,94,Planches ; de chesne,Suède,8792,1099,1003334,en nombre,,0
1080,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,96,Planches ; de hêtre,Flandre,1346,795,1346,en nombre,,0
1081,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,96,Planches ; de sapin,Allemagne,812695,812695,8126366,en nombre,,0
1082,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,96,Planches ; de sapin,Danemark,1021059,901737,8126366,en nombre,,0
1083,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,96,Planches ; de sapin,Gènes,3933,437,8126366,douzaines,,0
1084,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,96,Planches ; de sapin,Hollande,91592,91592,8126366,en nombre,,0
1085,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,96,Planches ; de sapin,Nord,4535985,2268669,8126366,en nombre,,0
1086,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,96,Planches ; de sapin,Russie,135425,133441,8126366,en nombre,,0
1087,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,96,Planches ; de sapin,Savoye,9702,1078,8126366,douzaines,,0
1088,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,96,Planches ; de sapin,Suède,1515975,757975,8126366,en nombre,,0
1089,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,96,Plants ; d'arbres,Gènes,3960,39600,7960,livres,,0
1090,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,96,Plants ; d'arbres,Italie,4000,2000,7960,livres,,0
1091,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,96,Plocq,Flandre,1120,5600,1120,livres,,0
1092,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,96,Plomb ; en grenaille,Hollande,11034,47134,11034,livres,,0
1093,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,96,Plomb ; en planches,Espagne,16125,64500,27695,livres,,0
1094,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,96,Plomb ; en planches,Hollande,11570,48600,27695,livres,,0
1095,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,96,Plomb ; en saumons,Allemagne,27364,107705,629299,livres,,0
1096,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,96,Plomb ; en saumons,Angleterre,1123,5617,629299,livres,,0
1097,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,96,Plomb ; en saumons,Danemark,8487,42437,629299,livres,,0
1098,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,96,Plomb ; en saumons,Espagne,99400,497000,629299,livres,,0
1099,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,96,Plomb ; en saumons,Flandre,138789,693945,629299,livres,,0
1100,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,96,Plomb ; en saumons,Hollande,222875,1068547,629299,livres,,0
1101,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,96,Plomb ; en saumons,Nord,131261,656305,629299,livres,,0
1102,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,96,Plomb ; en tables,Hollande,17183,57280,17183,livres,,0
1103,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,96,Plomb ; laminé,Flandre,33250,95000,33250,livres,,0
1104,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,96,Plomb ; ouvré,Allemagne,1312,3496,4862,livres,,0
1105,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,96,Plomb ; ouvré,Hollande,3550,14200,4862,livres,,0
1106,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,96,Plumes ; d'autruche ; brutes,Italie,1770,885,1770,livres,,0
1107,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,98,Plumes ; d'édredon,Allemagne,9150,915,9150,livres,,0
1108,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,98,Plumes ; à lit,Allemagne,1994,1674,40766,livres,,0
1109,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,98,Plumes ; à lit,Gènes,1050,1050,40766,livres,,0
1110,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,98,Plumes ; à lit,Hollande,18750,15625,40766,livres,,0
1111,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,98,Plumes ; à lit,Italie,11692,11692,40766,livres,,0
1112,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,98,Plumes ; à lit,Naples,2000,2000,40766,livres,,0
1113,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,98,Plumes ; à lit,Nord,5280,4400,40766,livres,,0
1114,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,98,Plumes ; à écrire,Danemark,3450,2300,45276,livres,,0
1115,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,98,Plumes ; à écrire,Flandre,1901,687,45276,livres,,0
1116,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,98,Plumes ; à écrire,Hollande,10023,5011,45276,livres,,0
1117,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,98,Plumes ; à écrire,Nord,29902,19935,45276,livres,,0
1118,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,96,Plâtre,Savoye,75460,12577,75460,charges,,0
1119,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,98,Poil ; de lapin,Gènes,7500,1500,7500,livres,,0
1120,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,98,Poil ; de lièvre,Allemagne,4600,575,4600,livres,,0
1121,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,98,Poil ; de sanglier,Hollande,22807,27743,22807,livres,,0
1122,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,98,Pois,Allemagne,4677,23385,18895,livres,,0
1123,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,98,Pois,Espagne,11436,93231,18895,livres,,0
1124,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,98,Pois,Hollande,2782,17993,18895,livres,,0
1125,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,98,Poissons ; frais,Espagne,5468,21875,67296,livres,,0
1126,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,98,Poissons ; frais,Flandre,6288,262,67296,esturgeons,,0
1127,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,98,Poissons ; frais,Flandre,55540,2777,67296,paniers,,0
1128,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,98,Poissons ; salés,Savoye,75300,2510,75300,barils,,0
1129,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,98,Poivre,Espagne,23087,18470,2549800,livres,,0
1130,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,98,Poivre,Flandre,80739,45945,2549800,livres,,0
1131,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,98,Poivre,Gènes,3000,3000,2549800,livres,,0
1132,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,98,Poivre,Hollande,2431094,1900629,2549800,livres,,0
1133,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,98,Poivre,Nord,11880,8800,2549800,livres,,0
1134,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,100,Porcelaine,Allemagne,3425,375,62812,livres,,0
1135,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,100,Porcelaine,Hollande,9887,2113,62812,livres,,0
1136,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,100,Porcelaine,Indes,46500,168,62812,caisses,,0
1137,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,100,Porcelaine,Italie,3000,600,62812,livres,,0
1138,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,98,Porcs ; gras,Allemagne,106540,2581,200937,en nombre,,0
1139,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,98,Porcs ; gras,Espagne,1225,35,200937,en nombre,,0
1140,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,98,Porcs ; gras,Flandre,59628,1913,200937,en nombre,,0
1141,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,98,Porcs ; gras,Genève,2000,50,200937,en nombre,,0
1142,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,98,Porcs ; gras,Savoye,9800,245,200937,en nombre,,0
1143,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,98,Porcs ; gras,Suisse,21744,604,200937,en nombre,,0
1144,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,100,Porcs ; porcelets,Allemagne,1080,108,2995,en nombre,,0
1145,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,100,Porcs ; porcelets,Suisse,1915,383,2995,en nombre,,0
1146,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,98,Porcs ; salés,Danemark,45570,151900,91145,livres,,0
1147,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,98,Porcs ; salés,Espagne,3675,10500,91145,livres,,0
1148,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,98,Porcs ; salés,Flandre,1260,3600,91145,livres,,0
1149,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,98,Porcs ; salés,Hollande,25200,63000,91145,livres,,0
1150,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,98,Porcs ; salés,Nord,15440,38600,91145,livres,,0
1151,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,100,Potin,Allemagne,17685,117900,56189,livres,,0
1152,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,100,Potin,Flandre,20456,12477,56189,livres,,0
1153,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,100,Potin,Hollande,18048,22560,56189,livres,,0
1154,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,100,Potterie ; de grez,Allemagne,7015,29731,30849,livres,,0
1155,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,100,Potterie ; de grez,Gènes,22484,22484,30849,douzaines,,0
1156,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,100,Potterie ; de grez,Italie,1350,13500,30849,livres,,0
1157,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,100,Potterie ; de terre,Allemagne,9798,3266,15288,douzaines,,0
1158,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,100,Potterie ; de terre,Italie,5490,73200,15288,livres,,0
1159,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,100,Poudre ; de terre,Naples,1440,1200,1440,livres,,0
1160,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,100,Poudre ; à poudrer,Allemagne,16793,41984,16793,livres,,0
1161,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,100,Poutres,Nord,5300,106,9524,en nombre,,0
1162,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,100,Poutres,Suède,4224,204,9524,en nombre,,0
1163,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,100,Provisions,Allemagne,2947,,2947,,,0
1164,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,102,Quincaille ; d'acier ; doré,Flandre,55767,,55767,,,0
1165,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,102,Quincaille ; de cuivre,Allemagne,25042,12857,32944,livres,,0
1166,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,102,Quincaille ; de cuivre,Flandre,4934,2451,32944,livres,,0
1167,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,102,Quincaille ; de cuivre,Hollande,2968,1979,32944,livres,,0
1168,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,102,Quincaille ; de fer,Allemagne,421167,696772,791967,livres,,0
1169,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,102,Quincaille ; de fer,Flandre,199514,274571,791967,livres,,0
1170,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,102,Quincaille ; de fer,Gènes,28365,28365,791967,livres,,0
1171,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,102,Quincaille ; de fer,Hollande,113932,189462,791967,livres,,0
1172,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,102,Quincaille ; de fer,Italie,26464,26464,791967,livres,,0
1173,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Imports,102,Quincaille ; de fer,Nord,2525,4209,791967,livres,,0
