,Entré par,Source,,,Page,Année,Export/Export,Nom Marchandise,Direction,Pays/Région,Quantité,Unité de poids/quantité,Prix unitaire en  Lt (décimale),Valeur transcrite,Différence,Remarques
1634,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,49,1764,Exports,Savonettes,Marseille,Savoye et Piemont,"899,00",livres,"3,0000","2 697,000","0,00",
1635,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,49,1764,Exports,Saindoux,Marseille,Savoye et Piemont,"1 672,00",livres,"0,2000","334,000","-0,40",
1636,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,49,1764,Exports,Sel armoniac,Marseille,Savoye et Piemont,"447,00",livres,"1,5000","670,000","-0,50",
1637,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,49,1764,Exports,Sel de saturne,Marseille,Savoye et Piemont,"351,00",livres,"2,0000","702,000","0,00",
1638,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,49,1764,Exports,Sel d'ypsum,Marseille,Savoye et Piemont,"574,00",livres,"0,2500","143,000","-0,50",
1639,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,49,1764,Exports,Siamoise,Marseille,Savoye et Piemont,"460,00",livres,"2,5000","1 150,000","0,00",
1640,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,49,1764,Exports,Sirop d'alkerme,Marseille,Savoye et Piemont,"47,00",livres,"0,3500","16,000","-0,45",
1641,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,49,1764,Exports,Sirop de capilaire,Marseille,Savoye et Piemont,"5 890,00",livres,"0,7500","4 417,000","-0,50",
1642,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,49,1764,Exports,Soude,Marseille,Savoye et Piemont,"46 860,00",livres,"0,0600","2 811,000","-0,60",
1643,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,49,1764,Exports,Souffre,Marseille,Savoye et Piemont,"2 780,00",livres,"0,0500","139,000","0,00",
1644,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,49,1764,Exports,Souliers,Marseille,Savoye et Piemont,"53,00",paires,"3,0000","159,000","0,00",
1645,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,49,1764,Exports,Soye apretée,Marseille,Savoye et Piemont,"9 007,00",livres,"40,0000","360 280,000","0,00",
1646,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,50,1764,Exports,Stafisaigre,Marseille,Savoye et Piemont,"106,00",livres,"0,6000","63,000","-0,60",
1647,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,50,1764,Exports,Sucre blanc,Marseille,Savoye et Piemont,"1 286 000,00",livres,"0,5000","643 000,000","0,00",
1648,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,50,1764,Exports,Sucre brut,Marseille,Savoye et Piemont,"6 800,00",livres,"0,3000","2 040,000","0,00",
1649,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,50,1764,Exports,Sucre candy,Marseille,Savoye et Piemont,"414,00",livres,"2,0000","828,000","0,00",
1650,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,50,1764,Exports,Sucre rafiné,Marseille,Savoye et Piemont,"10 561,00",livres,"1,0000","10 561,000","0,00",
1651,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,50,1764,Exports,Sucre versoir,Marseille,Savoye et Piemont,"8 330,00",livres,"0,2500","2 082,000","-0,50",
1652,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,50,1764,Exports,Suif,Marseille,Savoye et Piemont,"885,00",livres,"0,2500","221,000","-0,25",
1653,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,50,1764,Exports,Sumac,Marseille,Savoye et Piemont,"140,00",livres,"0,1000","14,000","0,00",
1654,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,50,1764,Exports,Tabac,Marseille,Savoye et Piemont,"13 748,00",livres,"3,0000","41 224,000","-20,00",
1655,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,50,1764,Exports,Tamarin,Marseille,Savoye et Piemont,"735,00",livres,"0,7000","514,000","-0,50",
1656,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,50,1764,Exports,Tapisserie,Marseille,Savoye et Piemont,"200,00",livres,"6,0000","1 200,000","0,00",
1657,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,50,1764,Exports,Tartre,Marseille,Savoye et Piemont,"6 000,00",livres,"0,2500","1 500,000","0,00",
1658,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,50,1764,Exports,Terrailles,Marseille,Savoye et Piemont,"541,00",charges,"30,0000","16 230,000","0,00",
1659,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,50,1764,Exports,Terre a foulon,Marseille,Savoye et Piemont,"3,00",charges,"4,0000","12,000","0,00",
1660,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,50,1764,Exports,Terre a foulon,Marseille,Savoye et Piemont,"5 400,00",livres,"0,0300","162,000","0,00",
1661,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,50,1764,Exports,Thon mariné,Marseille,Savoye et Piemont,"87,00",livres,"1,2000","109,000","4,60",
1662,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,50,1764,Exports,Toile d'aman,Marseille,Savoye et Piemont,"700,00",pièces,"9,0000","6 300,000","0,00",
1663,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,50,1764,Exports,Toile d'antioche,Marseille,Savoye et Piemont,"300,00",pièces,"12,0000","3 600,000","0,00",
1664,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,50,1764,Exports,Toile blanche,Marseille,Savoye et Piemont,"33 732,00",livres,"5,0000","168 660,000","0,00",
1665,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,50,1764,Exports,Toile cordat,Marseille,Savoye et Piemont,"200,00",livres,"1,5000","300,000","0,00",
1666,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,50,1764,Exports,Toille de crin,Marseille,Savoye et Piemont,"180,00",livres,"2,0000","360,000","0,00",
1667,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,50,1764,Exports,Toille d'emballage,Marseille,Savoye et Piemont,"950,00",livres,"1,0000","950,000","0,00",
1668,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,50,1764,Exports,Toille de Laval,Marseille,Savoye et Piemont,"1 880,00",livres,"2,0000","3 760,000","0,00",
1669,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,50,1764,Exports,Toille manouf,Marseille,Savoye et Piemont,"200,00",pièces,"8,0000","1 600,000","0,00",
1670,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,50,1764,Exports,Toille peinte,Marseille,Savoye et Piemont,"1 000,00",livres,"6,0000","6 000,000","0,00",
1671,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,50,1764,Exports,Tournesol,Marseille,Savoye et Piemont,"125,00",livres,"0,7000","87,000","-0,50",
1672,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,50,1764,Exports,Truffes,Marseille,Savoye et Piemont,"85,00",livres,"1,5000","127,000","-0,50",
1673,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,50,1764,Exports,Vaches,Marseille,Savoye et Piemont,"5,00",en nombre,"40,0000","200,000","0,00",
1674,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,50,1764,Exports,Velours,Marseille,Savoye et Piemont,"3,00",pièces,"400,0000","1 200,000","0,00",
1675,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,50,1764,Exports,Verdet,Marseille,Savoye et Piemont,"11 340,00",livres,"0,8000","9 072,000","0,00",
1676,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,50,1764,Exports,Verres communs,Marseille,Savoye et Piemont,"4 640,00",livres,"0,2000","928,000","0,00",
1677,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,50,1764,Exports,Verres de cristal,Marseille,Savoye et Piemont,"1 150,00",livres,"2,0000","2 300,000","0,00",
1678,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,50,1764,Exports,Vin de chypres,Marseille,Savoye et Piemont,"2,00",milleroles,"75,0000","150,000","0,00",
1679,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,50,1764,Exports,Vin de malaga,Marseille,Savoye et Piemont,"6,00",milleroles,"60,0000","360,000","0,00",
1680,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,50,1764,Exports,Vin muscat,Marseille,Savoye et Piemont,"225,00",milleroles,"45,0000","10 125,000","0,00",
1681,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,51,1764,Exports,Vin rouge,Marseille,Savoye et Piemont,"149,67",charges,"18,0000","2 694,000","0,00",
1682,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,51,1764,Exports,Vin rouge,Marseille,Savoye et Piemont,"87,00",coupes,"6,0000","522,000","0,00",
1683,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,51,1764,Exports,Vin rouge,Marseille,Savoye et Piemont,"5 068,00",milleroles,"8,0000","40 544,000","0,00",
1684,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,51,1764,Exports,Vinaigre,Marseille,Savoye et Piemont,"27,00",charges,"12,0000","324,000","0,00",
1685,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,51,1764,Exports,Amandes,Marseille,Isles françoises de l'amerique,"1 973 500,00",livres,"0,2000","394 700,000","0,00",
1686,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,51,1764,Exports,Bas assortis de toute qualité,Marseille,Isles françoises de l'amerique,"1 500,00",douzaines,"60,0000","90 000,000","0,00",
1687,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,51,1764,Exports,Bas de cotton,Marseille,Isles françoises de l'amerique,"1 398,00",paires,"5,0000","6 990,000","0,00",
1688,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,51,1764,Exports,Bas de fil,Marseille,Isles françoises de l'amerique,"600,00",douzaines,"20,0000","12 000,000","0,00",
1689,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,51,1764,Exports,Bas de soye,Marseille,Isles françoises de l'amerique,"1 000,00",douzaines,"80,0000","80 000,000","0,00",
1690,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,51,1764,Exports,Bas de soye,Marseille,Isles françoises de l'amerique,"250,00",paires,"10,0000","2 500,000","0,00",
1691,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,51,1764,Exports,Bouchons de liege,Marseille,Isles françoises de l'amerique,"1 400,00",milliers,"6,0000","8 400,000","0,00",
1692,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,51,1764,Exports,Briques,Marseille,Isles françoises de l'amerique,"640,00",milliers,"20,0000","12 800,000","0,00",
1693,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,51,1764,Exports,Camisolles et casaques ,Marseille,Isles françoises de l'amerique,"2 800,00",livres,"2,0000","5 600,000","0,00",
1694,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,51,1764,Exports,Carreaux de terre,Marseille,Isles françoises de l'amerique,"1 016,00",milliers,"20,0000","20 320,000","0,00",
1695,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,51,1764,Exports,capres olives et anchoix,Marseille,Isles françoises de l'amerique,"3 793,00",caisses,"20,0000","75 860,000","0,00",
1696,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,51,1764,Exports,Cercles a tonneaux,Marseille,Isles françoises de l'amerique,"41 464,00",paquets,"2,0000","82 928,000","0,00",
1697,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,51,1764,Exports,Chair salée,Marseille,Isles françoises de l'amerique,"3 800,00",barils,"10,0000","38 000,000","0,00",
1698,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,51,1764,Exports,Chair salée,Marseille,Isles françoises de l'amerique,"30 900,00",livres,"0,3000","9 270,000","0,00",
1699,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,51,1764,Exports,Chandelles,Marseille,Isles françoises de l'amerique,"1 116 900,00",livres,"0,4000","446 760,000","0,00",
1700,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,51,1764,Exports,Chapeaux assortis,Marseille,Isles françoises de l'amerique,"6 136,00",douzaines,"60,0000","368 160,000","0,00",
1701,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,51,1764,Exports,Chemises garnies,Marseille,Isles françoises de l'amerique,"400,00",en nombre,"20,0000","8 000,000","0,00",
1702,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,51,1764,Exports,Cierges et bougies,Marseille,Isles françoises de l'amerique,"55 735,00",livres,"2,0000","111 470,000","0,00",
1703,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,51,1764,Exports,Clous de fer,Marseille,Isles françoises de l'amerique,"282 500,00",livres,"0,2500","70 625,000","0,00",
1704,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,51,1764,Exports,Confitures,Marseille,Isles françoises de l'amerique,"473,00",caisses,"50,0000","23 650,000","0,00",
1705,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,51,1764,Exports,Confitures,Marseille,Isles françoises de l'amerique,"10 200,00",livres,"1,0000","10 200,000","0,00",
1706,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,51,1764,Exports,?,Marseille,Isles françoises de l'amerique,"2 463,00",pièces,"6,0000","14 778,000","0,00",
