Data entry by,Source,Objet général,Year,Exports-Imports,Sheet,Marchandises,Pays,Quantité,Leur valeur,Leur Valeur (sub-total 1),Leur Valeur (sub-total 2),Total,Remarks
Fatima zahra,AN F12 242,Objet général,1775,Imports,93,Mercerie,Venise,300.00,1200.00,,,1856941.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,93,Mercerie,Nord,46366.00,94658.00,,,1856941.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,93,Mercerie,Savoye,26320.00,84952.00,,,1856941.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,93,Mercerie,suede,400.00,1400.00,,,1856941.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,93,Mercerie,suisse,16163.00,56572.00,,,1856941.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,93,Meubles,Allemagne,,6224.00,,,13411.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,93,Meubles,Flandre,,7187.00,,,13411.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,95,Meules ; batardes,Espagne,1046.00,3138.00,,,61577.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,95,Meules ; à éguiser,Allemagne,87.00,5220.00,,,61577.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,95,Meules ; à favre,Espagne,321.00,1605.00,,,61577.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,95,Meules ; à mordin,Allemagne,24.00,3600.00,,,61577.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,95,Meules ; à taillandier,Angleterre,2078.00,46220.00,48014.00,,61577.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,95,Meules ; à taillandier,Espagne,147.00,1794.00,48014.00,,61577.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,95,Miel,Allemagne,468.00,1872.00,,,,
Fatima zahra,AN F12 242,Objet général,1775,Imports,95,Millet gras,Levant,302800.00,15140.00,,,,
Fatima zahra,AN F12 242,Objet général,1775,Imports,95,Mine ; en fer,Allemagne,,1500.00,61500.00,,295456.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,95,Mine ; en fer,Espagne,600000.00,60000.00,61500.00,,295456.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,95,Mine ; de plomb,Allemagne,20400.00,5100.00,233956.00,,295456.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,95,Mine ; de plomb,Angleterre,60925.00,15126.00,233956.00,,295456.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,95,Mine ; de plomb,Flandre,648885.00,129777.00,233956.00,,295456.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,95,Mine ; de plomb,Hollande,408220.00,82939.00,233956.00,,295456.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,95,Mine ; de plomb,Nord,5070.00,1014.00,233956.00,,295456.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,95,Miny,Hollande,12564.00,2937.00,,,,
Fatima zahra,AN F12 242,Objet général,1775,Imports,95,Mongistere,indes,16431.00,9858.00,,,,
Fatima zahra,AN F12 242,Objet général,1775,Imports,95,Morues ; seches,Espagne,4063.00,1015.00,4030922.00,,4542264.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,95,Morues ; seches,Italie,13328.00,3332.00,4030922.00,,4542264.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,95,Morues ; seches,Isles,19128900.00,4026575.00,4030922.00,,4542264.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,95,Morues ; vertes,Flandre,89.00,5434.00,511342.00,,4542264.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,95,Morues ; vertes,Hollande,41395.00,4139.00,511342.00,,4542264.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,95,Morues ; vertes,Isles,501769.00,501769.00,511342.00,,4542264.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,97,Mouchoirs ; de coton,Levant,1448.00,17376.00,399120.00,,535550.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,97,Mouchoirs ; de coton,indes,15906.00,381744.00,399120.00,,535550.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,97,Mouchoirs ; peint,Hollande,200.00,1000.00,,,535550.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,97,Mouchoirs ; de Romals,Hollande,425.00,3400.00,,,535550.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,97,Mouchoirs ; de Soye,Espagne,14470.00,130230.00,132030.00,,535550.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,97,Mouchoirs ; de Soye,Savoye,100.00,1800.00,132030.00,,535550.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,97,Moutins ; à caffé,Hollande,656.00,1312.00,,,1312.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,97,Mousseline,indes,18365.00,1652850.00,,,,
Fatima zahra,AN F12 242,Objet général,1775,Imports,97,Moutons,Allemagne,24392.00,193250.00,,,335419.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,97,Moutons,Flandre,2844.00,48718.00,,,335419.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,97,Moutons,geneve,525.00,3675.00,,,335419.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,97,Moutons,Savoye,14176.00,87540.00,,,335419.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,97,Moutons,suisse,436.00,2236.00,,,335419.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,97,Mules et mulets,Espagne,7.00,1400.00,,,31800.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,97,Mules et mulets,Savoye,380.00,30400.00,,,31800.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,97,Muscades,Hollande,17616.00,167472.00,,,169424.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,97,Muscades,indes,244.00,1952.00,,,169424.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,99,Nacres de perles,Portugal,4500.00,2700.00,,,7500.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,99,Nacres de perles,indes,8.00,4800.00,,,7500.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,99,Nattes,Hollande,,9707.00,,,11902.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,99,Nattes,Nord,4390.00,2195.00,,,11902.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,99,Nattrons,Levant,16000.00,48000.00,,,,
Fatima zahra,AN F12 242,Objet général,1775,Imports,99,Neptune de cuivre,Hollande,6850.00,9247.00,,,,
Fatima zahra,AN F12 242,Objet général,1775,Imports,99,Noir ; de fumée,Allemagne,20778.00,4155.00,,,7255.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,99,Noir ; d'yvoire,Flandre,2067.00,3100.00,,,7255.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,99,Ocre,Flandre,26075.00,3257.00,,,4761.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,99,Ocre,Hollande,15044.00,1504.00,,,4761.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,99,Oignons de fleurs,Flandre,,3060.00,,,,
Fatima zahra,AN F12 242,Objet général,1775,Imports,99,Olives,Espagne,3909.00,2344.00,,,,
Fatima zahra,AN F12 242,Objet général,1775,Imports,99,Or et argt ; battu,Flandre,18750.00,9375.00,,,145174.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,99,Or et argt ; en lingots,Espagne,,33000.00,,,145174.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,99,Or et argt ; faux,Allemagne,17188.00,87949.00,102799.00,,145174.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,99,Or et argt ; faux,Flandre,990.00,14850.00,102799.00,,145174.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,99,Oreillons à faire colle,Allemagne,13000.00,1300.00,,,,
Fatima zahra,AN F12 242,Objet général,1775,Imports,99,Orge ; en grains,Allemagne,41670.00,6250.00,244631.00,,251040.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,99,Orge ; en grains,Hollande,198192.00,14791.00,244631.00,,251040.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,99,Orge ; en grains,Italie,382500.00,57375.00,244631.00,,251040.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,99,Orge ; en grains,Naples,395950.00,59392.00,244631.00,,251040.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,99,Orge ; en grains,Levant,1559530.00,77976.00,244631.00,,251040.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,99,Orge ; en grains,Nord,380447.00,20405.00,244631.00,,251040.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,99,Orge ; en grains,suede,166840.00,8442.00,244631.00,,251040.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,99,Orge ; mondée,Hollande,7615.00,2284.00,,,251040.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,99,Orge ; perlée,Hollande,8250.00,4125.00,,,251040.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,99,Orpiment,Levant,28284.00,16970.00,,,,
Fatima zahra,AN F12 242,Objet général,1775,Imports,99,Orpin,Hollande,3098.00,2323.00,,,,
Fatima zahra,AN F12 242,Objet général,1775,Imports,101,Paille,Allemagne,32.00,6520.00,,,,
Fatima zahra,AN F12 242,Objet général,1775,Imports,101,Pains ; d'épice,Flandre,11500.00,8625.00,,,8625.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,101,Papier ; blanc,Allemagne,41087.00,16544.00,274425.00,,361751.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,101,Papier ; blanc,Flandre,5588.00,2794.00,274425.00,,361751.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,101,Papier ; blanc,Hollande,244230.00,244230.00,274425.00,,361751.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,101,Papier ; blanc,genes,13200.00,3960.00,274425.00,,361751.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,101,Papier ; blanc,Nord,4598.00,6897.00,274425.00,,361751.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,101,Papier ; bleu,Hollande,9560.00,12626.00,,,361751.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,101,Papier ; doré,Allemagne,2716.00,1629.00,,,361751.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,101,Papier ; d'estrosse,Italie,2293.00,13758.00,39704.00,,361751.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,101,Papier ; d'estrosse,genes,246980.00,24698.00,39704.00,,361751.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,101,Papier ; d'estrosse,Savoye,208.00,1248.00,39704.00,,361751.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,101,Papier ; d'eventails,Flandre,804.00,2017.00,5637.00,,361751.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,101,Papier ; d'eventails,Hollande,,3620.00,5637.00,,361751.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,103,Papier ; gris,Allemagne ,47430.00,11857.00,,,361751.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,103,Papier ; peint,Allemagne ,355.00,1775.00,13773.00,,361751.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,103,Papier ; peint,Flandre,2744.00,8038.00,13773.00,,361751.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,103,Papier ; peint,Indes,1980.00,3960.00,13773.00,,361751.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,103,Papier ; à sucre,Hollande,6000.00,2100.00,,,361751.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,103,Parapluyes,Genes,69.00,3450.00,,,,
Fatima zahra,AN F12 242,Objet général,1775,Imports,103,Pate d'amande,Italie,24750.00,6187.00,,,25844.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,103,Pate d'amande,Naples,3600.00,2880.00,,,25844.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,103,Pate d'amande,Genes,33554.00,16777.00,,,25844.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,103,Peaux ; d'agneaux,Espagne,3268.00,19608.00,24204.00,,1312981.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,103,Peaux ; d'agneaux,Italie,11006.00,3301.00,24204.00,,1312981.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,103,Peaux ; d'agneaux,Savoye,4319.00,1295.00,24204.00,,1312981.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,103,Peaux ; de castor,Espagne,5130.00,51306.00,54576.00,,1312981.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,103,Peaux ; de castor,Flandre,540.00,1620.00,54576.00,,1312981.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,103,Peaux ; de castor,Hollande,330.00,1650.00,54576.00,,1312981.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,103,Peaux ; de cerf,Angleterre,7043.00,42258.00,442391.00,,1312981.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,103,Peaux ; de cerf,Espagne,198549.00,397098.00,442391.00,,1312981.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,103,Peaux ; de cerf,Flandre,607.00,3035.00,442391.00,,1312981.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,103,Peaux ; de chamois,Espagne,475.00,1900.00,,,1312981.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,103,Peaux ; de chevre ; aprestées,Savoye,208492.00,104246.00,132848.00,,1312981.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,103,Peaux ; de chevre ; en poil,Espagne,3664.00,4584.00,28602.00,132848.00,1312981.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,103,Peaux ; de chevre ; en poil,Italie,5490.00,5490.00,28602.00,132848.00,1312981.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,103,Peaux ; de chevre ; en poil,Naples,2900.00,3625.00,28602.00,132848.00,1312981.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,103,Peaux ; de chevre ; en poil,Genes,1175.00,1410.00,28602.00,132848.00,1312981.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,103,Peaux ; de chevre ; en poil,Suisse,666.00,13493.00,28602.00,132848.00,1312981.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,103,Peaux ; de chevreuil,Angleterre,13128.00,52512.00,,,1312981.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,103,Peaux ; de chevrouil,Espagne,5596.00,11192.00,,,1312981.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,105,Peaux ; de chien de mer,Flandre,1720.00,1720.00,2830.00,,1312981.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,105,Peaux ; de chien de mer,Nord,370.00,1110.00,2830.00,,1312981.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,105,Peaux ; de cignes,Hollande,,2455.00,,,1312981.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,105,Peaux ; de daim,Flandre,820.00,1640.00,,,1312981.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,105,Peaux ; d'hermine,Russie,70.00,21150.00,,,1312981.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,105,Peaux ; de lievre,Allemagne ,2364.00,5910.00,221186.00,,1312981.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,105,Peaux ; de lievre,Espagne,2315.00,3472.00,221186.00,,1312981.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,105,Peaux ; de lievre,Italie,56711.00,85066.00,221186.00,,1312981.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,105,Peaux ; de lievre,Naples,19248.00,28827.00,221186.00,,1312981.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,105,Peaux ; de lievre,Genes,5602.00,14005.00,221186.00,,1312981.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,105,Peaux ; de lievre,Levant,25942.00,64855.00,221186.00,,1312981.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,105,Peaux ; de lievre,Nord,4355.00,10889.00,221186.00,,1312981.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,105,Peaux ; de lievre,Russie,,3632.00,221186.00,,1312981.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,105,Peaux ; de lievre,Savoye,600.00,1500.00,221186.00,,1312981.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,105,Peaux ; de lievre,Suede,800.00,2000.00,221186.00,,1312981.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,105,Peaux ; de lievre,Suisse,2060.00,1030.00,221186.00,,1312981.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,105,Peaux ; de la Louisianne,Isles,876.00,3504.00,,,1312981.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,105,Peaux ; de loup ; de bois,Flandre,2360.00,11800.00,16894.00,,1312981.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,105,Peaux ; de loup ; cervier,Flandre,283.00,5094.00,16894.00,,1312981.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,105,Peaux ; de maroquin,Levant,2692.00,3546.00,6336.00,,1312981.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,105,Peaux ; de maroquin,Portugal,,2790.00,6336.00,,1312981.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,105,Peaux ; de mouton ; aprestées,Savoye,1430.00,2145.00,5962.00,,1312981.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,105,Peaux ; de mouton ; de laine,Espagne,284.00,2272.00,3817.00,5962.00,1312981.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,105,Peaux ; de mouton ; de laine,Savoye,1545.00,1545.00,3817.00,5962.00,1312981.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,105,Peaux ; d'ours,Espagne,664.00,3984.00,33604.00,,1312981.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,105,Peaux ; d'ours,Flandre,2765.00,27650.00,33604.00,,1312981.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,105,Peaux ; d'ours,Hollande,197.00,1970.00,33604.00,,1312981.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,105,Peaux ; de rousselle,Espagne,3950.00,4135.00,,,1312981.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,105,Peaux ; de tigres,Espagne,,1248.00,,,1312981.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,105,Peaux ; de veau ; en couleur,Flandre,,1209.00,,,1312981.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,107,Peaux ; en poil,geneve,630.00,1260.00,223545.00,,1312981.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,107,Peaux ; en poil,Hollande,6136.00,18408.00,223545.00,,1312981.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,107,Peaux ; en poil,Savoye,192481.00,192481.00,223545.00,,1312981.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,107,Peaux ; en poil,Suisse,518.00,11396.00,223545.00,,1312981.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,107,Peaux ; aprestée,Allemagne ,5016.00,10032.00,25634.00,47660.00,1312981.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,107,Peaux ; aprestée,Flandre,3963.00,8288.00,25634.00,47660.00,1312981.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,107,Peaux ; aprestée,Russie,657.00,1314.00,25634.00,47660.00,1312981.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,107,Peaux ; aprestée,Suisse,,6000.00,25634.00,47660.00,1312981.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,107,Peaux ; crue,Allemagne ,2963.00,4444.00,22026.00,47660.00,1312981.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,107,Peaux ; crue,Espagne,714.00,2856.00,22026.00,47660.00,1312981.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,107,Peaux ; crue,Flandre,7610.00,7675.00,22026.00,47660.00,1312981.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,107,Peaux ; crue,Hollande,2164.00,2164.00,22026.00,47660.00,1312981.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,107,Peaux ; crue,Nord,1705.00,1705.00,22026.00,47660.00,1312981.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,107,Peaux ; crue,Russie,1282.00,1282.00,22026.00,47660.00,1312981.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,107,Peaux ; crue,Isles,,1900.00,22026.00,47660.00,1312981.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,107,Peignes à tisserand,Allemagne ,343.00,2058.00,,,,
Fatima zahra,AN F12 242,Objet général,1775,Imports,107,Pelles de bois,Allemagne ,47595.00,9519.00,,,,
Fatima zahra,AN F12 242,Objet général,1775,Imports,107,Piastres,Espagne,199708.00,1043879.00,,,1087879.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,107,Piastres,Portugal,,44000.00,,,1087879.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,107,Pierres ; à batir,Allemagne ,1761.00,17615.00,22615.00,,72719.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,107,Pierres ; à batir,Genes,125.00,5000.00,22615.00,,72719.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,107,Pierres ; bleu,Allemagne ,922.00,1663.00,,,72719.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,107,Pierres ; de composition,Suisse,302.00,9075.00,,,72719.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,107,Pierres ; à éguiser,Espagne,5000.00,1000.00,2200.00,,72719.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,107,Pierres ; à éguiser,Italie,6000.00,1200.00,2200.00,,72719.00,
Fatima zahra,AN F12 242,Objet général,1775,Imports,107,Pierres ; d'emery,Flandre,6591.00,1318.00,,,72719.00,
