numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,value,quantit,quantity_unit,remarks,prix_unitaire
6908,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1771,Exports,Nantes,17,Chapeaux a negres,Indes Occidentales,0,480,En nombre,,"1,5"
6909,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1771,Exports,Nantes,17,Clous de fer,Indes Occidentales,0,5500,Livres,,"0,3"
6910,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1771,Exports,Nantes,17,Eau de vie,Indes Occidentales,0,864,Veltes,,"5,5"
6911,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1771,Exports,Nantes,17,Etain en bloc,Indes Occidentales,0,900,Livres,,"0,75"
6912,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1771,Exports,Nantes,17,Farine,Indes Occidentales,0,7000,Livres,,"0,2"
6913,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1771,Exports,Nantes,17,Fer ; en barres,Indes Occidentales,0,3000,Livres,,"0,2"
6914,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1771,Exports,Nantes,17,Fer ; en taules,Indes Occidentales,0,2400,Livres,,"0,35"
6915,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1771,Exports,Nantes,17,Fil de rennes,Indes Occidentales,0,394,Livres,,"1,6"
6916,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1771,Exports,Nantes,17,Fromage de Comté,Indes Occidentales,0,790,Livres,,"0,4"
6917,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1771,Exports,Nantes,17,Gaudron,Indes Occidentales,0,21,Barils,,17
6918,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1771,Exports,Nantes,17,Huile d'olive,Indes Occidentales,0,780,Livres,,"0,85"
6919,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1771,Exports,Nantes,17,Librairie,Indes Occidentales,0,2100,Livres,,2
6920,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1771,Exports,Nantes,17,Marchandises mêlées,Indes Occidentales,698,,,,
6921,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1771,Exports,Nantes,17,Papier blanc,Indes Occidentales,0,600,Livres,,"0,5"
6922,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1771,Exports,Nantes,17,Plomb en saumon,Indes Occidentales,0,6600,Livres,,"0,225"
6923,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1771,Exports,Nantes,17,Porc salé,Indes Occidentales,0,1800,Livres,,"0,275"
6924,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1771,Exports,Nantes,17,Quincaille et mercerie,Indes Occidentales,0,610,Livres,,"0,75"
6925,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1771,Exports,Nantes,17,Savon,Indes Occidentales,0,7100,Livres,,"0,45"
6926,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1771,Exports,Nantes,17,Seringues,Indes Occidentales,0,220,Livres,,"1,75"
6927,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1771,Exports,Nantes,17,Suif,Indes Occidentales,0,1100,Livres,,"0,475"
6928,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1771,Exports,Nantes,17,Toile Cholet,Indes Occidentales,0,9850,Livres,,"3,75"
6929,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1771,Exports,Nantes,17,Verrerie,Indes Occidentales,0,730,Livres,,"1,5"
6930,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1771,Exports,Nantes,17,Vin ; de Bordeaux,Indes Occidentales,0,"3,75",Tonneaux,,400
6931,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1771,Exports,Nantes,17,Vin ; muscat,Indes Occidentales,0,30,Bouteilles,,"1,5"
6932,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1771,Exports,Nantes,17,Vin ; Nantois,Indes Occidentales,0,"4,5",Tonneaux,,160
6933,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,1,Cercles de bois,Angleterre,0,47500,En nombre,,"0,025"
6934,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,1,Coton en laine,Angleterre,0,42800,Livres,,"1,3"
6935,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,1,Eau de vie,Angleterre,0,240,Veltes,,"4,5"
6936,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,1,Sel,Angleterre,0,43,Muids,,80
6937,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,1,Caffé des Isles,Danemark,0,4756,Livres,,"0,45"
6938,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,1,Eau de vie,Danemark,0,722,Veltes,,"4,5"
6939,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,1,Sel,Danemark,0,642,Muids,,80
6940,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,1,Bas de fil,Espagne,0,1750,Livres,,5
6941,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,2,Indigo,Espagne,0,36,Livres,,7
6942,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,2,Marchandises mêlées,Espagne,200,,,,
6943,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,2,Miel,Espagne,0,13000,Livres,,"0,175"
6944,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,2,Prunes de Sainte Catherine,Espagne,0,585,Livres,,"0,6"
6945,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,2,Pruneaux,Espagne,0,8200,Livres,,"0,2"
6946,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,2,Rhubarbe,Espagne,0,10,Livres,,"3,25"
6947,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,2,Sirop melasse,Espagne,0,216490,Livres,,"0,1"
6948,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,2,Sucre ; brut,Espagne,0,906560,Livres,,"0,25"
6949,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,2,Sucre ; terré,Espagne,0,463300,Livres,,"0,4"
6950,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,2,Terre a sucre,Espagne,0,13,Bariques,"erreur dans la source, confusion entre livres et sous",12
6951,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,2,Thé,Espagne,0,730,Livres,,"1,4"
6952,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,2,Vin ; d'amont,Espagne,0,"419,25",Tonneaux,,300
6953,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,2,Vin ; Nantois,Espagne,0,"669,5",Tonneaux,,120
6954,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,2,Vinaigre,Espagne,0,8,Quarts,,18
6955,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,2,Baffetas,Hollande,0,210,Pièces,,19
6956,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,2,Bois d'acajou Madriers,Hollande,0,499,Pièces,,30
6957,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,2,Bougie,Hollande,0,650,Livres,,"2,5"
6958,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,2,Cacao,Hollande,0,630,Livres,,"0,55"
6959,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,2,Caffé des Isles,Hollande,0,3177675,Livres,,"0,45"
6960,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,2,Chemises bretonnes,Hollande,0,386,En nombre,,2
6961,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,2,Confitures,Hollande,0,138,Livres,,"1,1"
6962,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,2,Coton en laine,Hollande,0,520,Livres,,"1,3"
6963,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,2,Drogueries,Hollande,0,933,Livres,,2
6964,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,2,Eau de vie,Hollande,0,1327,Veltes,,"4,5"
6965,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,2,Esturgeons,Hollande,0,55,En nombre,,3
6966,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,2,Lacque,Hollande,0,2688,Livres,,"1,5"
6967,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,2,Graine de lin,Hollande,0,4200,Livres,,"0,15"
6968,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,2,Huile d'olive,Hollande,0,960,Livres,,"0,85"
6969,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,2,Indigo,Hollande,0,29006,Livres,,7
6970,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,3,Manchettes brodées,Hollande,0,156,Paires,,6
6971,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,3,Marchandises mêlées,Hollande,445,,,,
6972,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,3,Mercerie,Hollande,0,498,Livres,,2
6973,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,3,Miel,Hollande,0,99036,Livres,,"0,175"
6974,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,3,Nankin,Hollande,0,15,Pièces,,"5,5"
6975,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,3,Ocre,Hollande,0,1065,Bariques,,14
6976,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,3,Orge en grain,Hollande,0,74000,Livres,,"0,05"
6977,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,3,Peaux de moutons aprestées,Hollande,0,576,En nombre,,"1,5"
6978,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,3,Pierre a fusils,Hollande,0,52000,Livres,,"0,2"
6979,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,3,Prunes de Sainte Catherine,Hollande,0,578,Livres,,"0,6"
6980,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,3,Pruneaux,Hollande,0,229270,Livres,,"0,2"
6981,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,3,Rassade,Hollande,0,193,Livres,,1
6982,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,3,Rocou,Hollande,0,975,Livres,,"0,64"
6983,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,3,Salpêtre,Hollande,0,13275,Livres,,"0,36"
6984,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,3,Sel,Hollande,0,117,Charges,,60
6985,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,3,Sirop melasse,Hollande,0,4800,Livres,,"0,1"
6986,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,3,Sucre ; brut,Hollande,0,15120124,Livres,,"0,25"
6987,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,3,Sucre ; candi,Hollande,0,44102,Livres,,"1,1"
6988,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,3,Sucre ; terré,Hollande,0,963980,Livres,,"0,4"
6989,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,3,Thé,Hollande,0,7010,Livres,,"1,4"
6990,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,3,Toile de Bretagne,Hollande,0,4150,Livres,,3
6991,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,3,Verdet,Hollande,0,344,Livres,,"1,25"
6992,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,3,Vin ; d'amont,Hollande,0,"1239,75",Tonneaux,,300
6993,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,3,Vin ; hors,Hollande,0,145,Bouteilles,,"0,05"
6994,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,3,Vin ; Nantois,Hollande,0,"270,75",Tonneaux,,120
6995,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,3,Vinaigre,Hollande,0,6,Bariques,,30
6996,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,3,Vinaigre,Hollande,0,18,Quarts,,18
6997,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,3,Cacao,Italie,0,4007,Livres,,"0,55"
6998,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,3,Caffé des Isles,Italie,0,360750,Livres,,"0,45"
6999,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,4,Indigo,Italie,0,4213,Livres,,7
7000,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,4,Miel,Italie,0,64000,Livres,,"0,175"
7001,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,4,Pierre a fusils,Italie,0,45690,Livres,,"0,2"
7002,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,4,Porcelaine,Italie,0,120,Livres,,"2,5"
7003,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,4,Rocou,Italie,0,4058,Livres,,"0,64"
7004,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,4,Rotin,Italie,0,4100,Livres,,"0,15"
7005,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,4,Sirop melasse,Italie,0,21400,Livres,,"0,1"
7006,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,4,Sucre brut,Italie,0,1278875,Livres,,"0,25"
7007,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,4,Sucre terré,Italie,0,420100,Livres,,"0,4"
7008,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,4,Terre a sucre,Italie,0,10,Bariques,,12
7009,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,4,Thé,Italie,0,364,Livres,,"1,4"
7010,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,4,Toile blanche,Italie,0,600,Livres,,10
7011,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,4,Verdet,Italie,0,116,Livres,,"1,25"
7012,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,4,Bois d'acajou,Nord,0,6,Madriers,,30
7013,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,4,Cacao,Nord,0,3570,Livres,,"0,55"
7014,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,4,Caffé des Isles,Nord,0,3954190,Livres,,"0,45"
7015,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,4,Canelle,Nord,0,65,Livres,,7
7016,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,4,Cendre gravelée,Nord,0,540,Livres,,"0,3"
7017,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,4,Chandelle,Nord,0,250,Livres,,"0,55"
7018,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,4,Chocolat,Nord,0,190,Livres,,"1,5"
7019,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,4,Confitures,Nord,0,322,Livres,,"1,1"
7020,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,4,Coton en laine,Nord,0,16975,Livres,,"1,3"
7021,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,4,Cuirs de bœuf tanné,Nord,0,3250,Livres,,1
7022,Loïc Charles,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,4,Eau de vie,Nord,0,"653,5",Veltes,,"4,5"
7023,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,4,Etoffe de soie,Nord,0,174,Pièces,,150
7024,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,4,Etoffe de soie,Nord,0,468,Livres,,50
7025,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,4,Fruits a l'eau de vie,Nord,0,50,Flacons,,3
7026,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,4,Gomme lacque,Nord,0,9771,Livres,,"1,5"
7027,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,4,Graine de treffle,Nord,0,7000,Livres,,"0,5"
7028,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,5,Guinée,Nord,0,57,Pièces,,24
7029,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,5,Huile d'olive,Nord,0,1880,Livres,,"0,85"
7030,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,5,Indigo,Nord,0,113351,Livres,,7
7031,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,5,Marchandises ; blanches,Nord,0,42,Pièces,,24
7032,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,5,Marchandises ; mêlées,Nord,300,,,,
7033,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,5,Miel,Nord,0,64068,Livres,,"0,175"
7034,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,5,Mousseline,Nord,0,410,Pièces,,90
7035,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,5,Mungistere,Nord,0,1335,Livres,,"0,6"
7036,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,5,Ocre,Nord,0,7,Bariques,,14
7037,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,5,Peaux ; de mouton aprêtées,Nord,0,1408,Peaux,,"1,5"
7038,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,5,Peaux ; de veau corroyées,Nord,0,1068,En nombre,,"3,75"
7039,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,5,Pierre a fusils,Nord,0,123970,Livres,,"0,2"
7040,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,5,Porcelaine,Nord,0,176,Livres,,"2,5"
7041,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,5,Prunes de Sainte Catherine,Nord,0,570,Livres,,"0,6"
7042,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,5,Quincaille,Nord,0,115,Livres,,2
7043,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,5,Reglisse,Nord,0,3360,Livres,,"0,15"
7044,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,5,Rocou,Nord,0,12220,Livres,,"0,64"
7045,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,5,Rotin,Nord,0,14335,Livres,,"0,15"
7046,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,5,Salpêtre,Nord,0,2195,Livres,,"0,36"
7047,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,5,Sel,Nord,0,529,Muids,,80
7048,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,5,Sel,Nord,0,"133,5",Charges,,60
7049,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,5,Sel de globert,Nord,0,2360,Livres,,"1,2"
7050,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,5,Sirop melasse,Nord,0,2120110,Livres,,"0,1"
7051,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,5,Sucre ; brut,Nord,0,3482072,Livres,,"0,25"
7052,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,5,Sucre ; candi,Nord,0,120,Livres,,"1,1"
7053,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,5,Sucre ; terré,Nord,0,7072875,Livres,,"0,4"
7054,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,5,Terebenthine,Nord,0,2400,Livres,,"0,35"
7055,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,5,Thé,Nord,0,33701,Livres,,"1,4"
7056,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,5,Toile Cholet,Nord,0,700,Livres,,"3,75"
7057,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,5,Vin ; d'amont,Nord,0,"1004,5",Tonneaux,,300
7058,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,5,Vin ; de Bordeaux,Nord,0,"1,33",Tonneaux,,400
7059,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,5,Vin ; d'Espagne,Nord,300,"3,5",Bariques,il est indiqué 300 le tonneau,0
7060,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,5,Vin ; hors,Nord,0,"2,25",Tonneaux,,250
7061,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,5,Vin ; Nantois,Nord,0,671,Tonneaux,,120
7062,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,6,Acier,Portugal,0,6200,Livres,,"0,35"
7063,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,6,Eau de vie,Portugal,0,37,Veltes,,"4,5"
7064,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,6,Etoffe de soie,Portugal,0,4,Livres,,50
7065,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,6,Gans communs,Portugal,0,30,Livres,,8
7066,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,6,Marchandises mêlées,Portugal,373,,,,
7067,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,6,Peaux ; de dain aprêtées,Portugal,0,324,En nombre,,10
7068,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,6,Peaux ; de mouton aprêtées,Portugal,0,121652,Peaux,,"1,5"
7069,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,6,Peaux ; de veau corroyées,Portugal,0,149160,En nombre,,"3,75"
7070,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,6,Raz de maroc,Portugal,0,105,Livres,,4
7071,Pascal Fontaine,AD 44 C717,Local/Nantes/Nantes-exports.csv,Local,1774,Exports,Nantes,6,Toile ; de Bretagne,Portugal,0,1430,Livres,,3
