numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,value,quantit,quantity_unit,prix_unitaire,probleme
6699,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,3,Cuivre brut,Flandre autrichienne,32508.75,26007,Livres,1.25,0
6700,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,3,Drogueries,Flandre autrichienne,2722,1361,Livres,2,0
6701,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,3,Eau forte,Flandre autrichienne,785,785,Livres,1,0
6702,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,3,Fer; blanc,Flandre autrichienne,8160.6,11658,Livres,0.7,0
6703,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,3,Fer ; en cercles,Flandre autrichienne,1803,6010,Livres,0.3,0
6704,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,3,Fer; noir,Flandre autrichienne,708,1180,Livres,0.6,0
6705,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,3,Gomme de cedre,Flandre autrichienne,1808,2260,Livres,0.8,0
6706,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,3,Graine de lin,Flandre autrichienne,126,840,Livres,0.15,0
6707,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,3,Jeux de moulin a sucre,Flandre autrichienne,2100,7000,Livres,0.3,0
6708,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,3,Indienne,Flandre autrichienne,27480,1145,Pièces,24,0
6709,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,3,Laine,Flandre autrichienne,7280,3640,Livres,2,0
6710,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,3,Litarge,Flandre autrichienne,556.4,2782,Livres,0.2,0
6711,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,3,Marchandises meslées,Flandre autrichienne,225,1,Valeur,225,0
6712,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,3,Mercerie,Flandre autrichienne,3220,1610,Livres,2,0
6713,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,3,Mine de plomb,Flandre autrichienne,1486,7430,Livres,0.2,0
6714,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,3,Mouchoirs,Flandre autrichienne,5760,240,Pièces,24,0
6715,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,3,Neganepeaux,Flandre autrichienne,10920,520,Pièces,21,0
6716,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,3,Noir d'Yvoire,Flandre autrichienne,2533.5,1689,Livres,1.5,0
6717,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,3,Piment,Flandre autrichienne,2100,4200,Livres,0.5,0
6718,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,3,Planches de sapin,Flandre autrichienne,3000,2500,En nombre,1.2,0
6719,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,3,Plomb ; en grenaille,Flandre autrichienne,800,3200,Livres,0.25,0
6720,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,3,Plomb ; en saumon,Flandre autrichienne,17683.6,88418,Livres,0.2,0
6721,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,4,Poivre,Flandre autrichienne,22617.9,16754,Livres,1.35,0
6722,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,4,Quincaille de fer,Flandre autrichienne,2400,3200,Livres,0.75,0
6723,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,4,Sel de saturne,Flandre autrichienne,1209.6,504,Livres,2.4,0
6724,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,4,Socreton,Flandre autrichienne,5640,94,Pièces,60,0
6725,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,4,Soufflets,Flandre autrichienne,48,12,En nombre,4,0
6726,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,4,Tapsel,Flandre autrichienne,2736,144,Pièces,19,0
6727,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,4,Verres communs,Flandre autrichienne,92,115,Livres,0.8,0
6728,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,4,Vitriol,Flandre autrichienne,570.4,713,Livres,0.8,0
6729,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,4,Acier,Hollande,9065,25900,Livres,0.35,0
6730,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,4,Alun,Hollande,13220,66100,Livres,0.2,0
6731,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,4,Amidon,Hollande,1462,1462,Livres,1,0
6732,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,4,Anacardes,Hollande,436,218,Livres,2,0
6733,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,4,Armes ; blanches,Hollande,2060,1030,Livres,2,0
6734,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,4,Armes ; a feu,Hollande,16250,16250,Livres,1,0
6735,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,4,Armes ; platines de fusils,Hollande,2400,600,livres,4,0
6736,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,4,Avoine,Hollande,35600,890000,livres,0.04,0
6737,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,4,Azur,Hollande,47647.5,63530,livres,0.75,0
6738,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,4,Bajutapeaux,Hollande,6720,320,Pièces,21,0
6739,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,4,Baleine ; coupée,Hollande,1632,544,Livres,3,0
6740,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,4,Baleine ; en fanon,Hollande,7428,4952,Livres,1.5,0
6741,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,4,Battons de sapin,Hollande,364.8,304,Douzaines,1.2,0
6742,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,4,Bayette,Hollande,1476,82,Pièces,18,0
6743,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,4,Betille,Hollande,13790,394,Pièces,35,0
6744,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,4,Beuf fumé,Hollande,8610,8200,Livres,1.05,0
6745,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,4,Beurre,Hollande,550,1000,Livres,0.55,0
6746,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,4,Bierre,Hollande,56187,2081,Bariques,27,0
6747,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,4,Bierre,Hollande,342,19,Tierçons,18,0
6748,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,4,Biscuits de mer,Hollande,68.4,570,Livres,0.12,0
6749,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,4,Blanc de baleine,Hollande,11964,3988,Livres,3,0
6750,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,4,Bled ; froment,Hollande,41400,552000,Livres,0.075,0
6751,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,4,Bled ; seigle,Hollande,16287.5,325750,Livres,0.05,0
6752,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,4,Bois jaune,Hollande,604,9060,Livres,0.067,0
6753,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,5,Bois ; merrain ; a bariques douelles,Hollande,1056,10560,En nombre,0.1,0
6754,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,5,Bois ; merrain ; a baril douelles,Hollande,300,4000,En nombre,0.075,0
6755,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,5,Bois ; a teindre e; n buches,Hollande,14255,71275,Livres,0.2,0
6756,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,5,Bois ; a teindre ; moulu,Hollande,12452.5,49810,Livres,0.25,0
6757,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,5,Bonnets de laine,Hollande,1800,100,Douzaines,18,0
6758,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,5,Bray et goudron,Hollande,16240,464,Barils,35,0
6759,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,5,Briques,Hollande,1462,86000,En nombre,0.017,0
6760,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,5,Canettes de grez,Hollande,3300,6600,En nombre,0.5,0
6761,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,5,Cannes a pêcher,Hollande,30,2,En nombre,15,0
6762,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,5,Canons de fer,Hollande,8750,35000,Livres,0.25,0
6763,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,5,Capilaire,Hollande,1187.5,950,Livres,1.25,0
6764,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,5,Carosse,Hollande,3000,1,Nombre,3000,0
6765,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,5,Carreaux de terre,Hollande,240,12000,En nombre,0.02,0
6766,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,5,Caves garnies ; de 9 flacons,Hollande,270,30,Nombre,9,0
6767,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,5,Caves garnies ; de 6 flacons,Hollande,18480,3080,Nombre,6,0
6768,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,5,Cendre ; gravelée,Hollande,609.9,2033,Livres,0.3,0
6769,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,5,Cendre ; potasse,Hollande,4683.2,11708,Livres,0.4,0
6770,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,5,Ceruze,Hollande,25350,126750,Livres,0.2,0
6771,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,5,Chaises de comodité,Hollande,126,21,En nombre,6,0
6772,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,5,Chanvre cru,Hollande,555,1850,Livres,0.3,0
6773,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,5,Chaselas,Hollande,28320,1416,Pièces,20,0
6774,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,5,Cire jaune,Hollande,524,262,Livres,2,0
6775,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,5,Cochenille,Hollande,3400,85,Livres,40,0
6776,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,5,Coffres forts,Hollande,720,6,En nombre,120,0
6777,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,5,Colle forte,Hollande,5653,11306,Livres,0.5,0
6778,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,5,Cordages de chanvre,Hollande,2625,7500,Livres,0.35,0
6779,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,5,Cornes a lanterne,Hollande,18300,6100,Livres,3,0
6780,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,5,Coros,Hollande,4200,600,Pièces,7,0
6781,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,5,Coton en laine,Hollande,12283.5,8189,Livres,1.5,0
6782,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,5,Couperose,Hollande,16188.75,179875,Livres,0.09,0
6783,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,5,Couteaux,Hollande,9121.5,6081,Douzaines,1.5,0
6784,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,5,Couvertures de laine,Hollande,576,48,En nombre,12,0
6785,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,5,Cricks,Hollande,585,1,Valeur,585,0
6786,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,5,Crin,Hollande,1868,1868,livres,1,0
6787,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,5,Cuivre ; brut,Hollande,164503.75,131603,livres,1.25,0
6788,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,5,Cuivre ; ouvré,Hollande,31148.25,17799,Livres,1.75,0
6789,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,6,Droguerie,Hollande,40202,20101,Livres,2,0
6790,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,6,Eau ; de Cologne,Hollande,720,720,Fioles,1,0
6791,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,6,Eau ; forte,Hollande,1818,1818,Livres,1,0
6792,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,6,Epicerie,Hollande,3721.5,1654,Livres,2.25,0
6793,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,6,Etain en bloc,Hollande,4799.7,5333,Livres,0.9,0
6794,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,6,Etain ouvré,Hollande,1074,1074,Livres,1,0
6795,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,6,Etamine a pavillons,Hollande,2207.5,883,Pièces,2.5,0
6796,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,6,Farine,Hollande,7131,47540,Livres,0.15,0
6797,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,6,Fer ; en barres,Hollande,67383,336915,Livres,0.2,0
6798,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,6,Fer ; blanc,Hollande,26320,37600,Livres,0.7,0
6799,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,6,Fer ; en bottes,Hollande,13239,52956,Livres,0.25,0
6800,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,6,Fer ; en cercles,Hollande,39567,131890,Livres,0.3,0
6801,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,6,Fer ; en enclumes,Hollande,2694,5388,Livres,0.5,0
6802,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,6,Fer ; en étuves,Hollande,731.6,7316,Livres,0.1,0
6803,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,6,Fer ; en fleurs,Hollande,144,2,En nombre,72,0
6804,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,6,Fer ; en fleurs,Hollande,200,1,Valeur,200,0
6805,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,6,Fer ; en plaques,Hollande,142.19,1625,Livres,0.088,0
6806,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,6,Fer ; en platines,Hollande,567,5670,Livres,0.1,0
6807,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,6,Fer ; en poele a frire,Hollande,8858.5,25310,Livres,0.35,0
6808,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,6,Fer ; en taule,Hollande,3804,9510,Livres,0.4,0
6809,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,6,Fer ; en tuyaux,Hollande,3667.5,8150,Livres,0.45,0
6810,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,6,Fil ; de fer,Hollande,6561.6,10936,Livres,0.6,0
6811,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,6,Fil ; de leton,Hollande,9337.5,6225,Livres,1.5,0
6812,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,6,Flacons de rechange,Hollande,477.5,1910,En nombre,0.25,0
6813,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,6,Fromage d'hollande,Hollande,153146,437560,Livres,0.35,0
6814,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,6,Garance,Hollande,50974,101948,Livres,0.5,0
6815,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,6,Gomme ; de cedre,Hollande,2813.6,3517,Livres,0.8,0
6816,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,6,Gomme ; lacque,Hollande,132,176,Livres,0.75,0
6817,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,6,Graines de jardin,Hollande,266,266,Livres,1,0
6818,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,6,Horlogerie ; horlogerie pendulle,Hollande,150,1,En nombre,150,0
6819,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,6,Horlogerie ; de bois pendulles,Hollande,288,12,En nombre,24,0
6820,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,6,Huile ; de graine,Hollande,29641.15,84689,Livres,0.35,0
6821,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,6,Huile ; de poisson,Hollande,154432.6,441236,Livres,0.35,0
6822,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,6,Huile ; de rabette,Hollande,68670,196200,Livres,0.35,0
6823,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,6,Jambons,Hollande,1975,3950,Livres,0.5,0
6824,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,6,Inde flottante,Hollande,240,20,Livres,12,0
6825,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,6,Indienne,Hollande,17260,863,Pièces,20,0
6826,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,6,Indigo,Hollande,350295,70059,Livres,5,0
6827,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,7,Limeneas,Hollande,10680,534,Pièces,20,0
6828,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,7,Laine,Hollande,149.8,214,Livres,0.7,0
6829,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,7,Lin ; cru,Hollande,7108.2,11847,Livres,0.6,0
6830,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,7,Lin ; peigné,Hollande,504,560,Livres,0.9,0
6831,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,7,Litarge,Hollande,1335,6675,Livres,0.2,0
6832,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,7,Marchandises meslées,Hollande,3522,1,Valeur,3522,0
6833,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,7,Matreaux,Hollande,3125,125,En nombre,25,0
6834,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,7,Mercerie,Hollande,27654,13827,Livres,2,0
6835,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,7,Moine de plomb,Hollande,5458,27290,Livres,0.2,0
6836,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,7,Mouchoirs,Hollande,9600,400,Pièces,24,0
6837,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,7,Moulins a sucre,Hollande,6000,6,Jeux,1000,0
6838,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,7,Moulins a sucre,Hollande,1278,4260,Livres,0.3,0
6839,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,7,Nattes,Hollande,300,600,En nombre,0.5,0
6840,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,7,Neganepeaux,Hollande,6720,320,Pièces,21,0
6841,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,7,Nicaneas,Hollande,48620,2431,Pièces,20,0
6842,Pascal Fontaine,AD 44 C 717,Local/Nantes/Nantes-imports-1730-1776.csv,Local,1776,Imports,Nantes,7,Noir d'Yvoire,Hollande,1252.5,835,Livres,1.5,0
