"numerodeligne","dataentryby","source","sourcepath","sourcetype","sheet","year","exportsimports","marchandises","direction","pays","quantity","quantity_unit","value","prix_unitaire","Remarques"
6336,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",138,1733,"Exports","Toile de lin Royale","Rouen","Portugal",20003,"livres",,10,
6337,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",119,1750,"Exports","Toile de lin royale","Rouen","Espagne",840,"livres",,10,
6338,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",138,1750,"Exports","Toile de lin Royale","Rouen","Portugal",1985,"livres",,10,
6339,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",125,1773,"Exports","Toile de lin teinte","Rouen","Flandres",50,"livres",,10,
6340,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",138,1733,"Exports","Toile de lin de Cholet","Rouen","Portugal",2550,"livres",,10,
6341,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",149,1770,"Exports","Toile de llin","Rouen","Genève",1270,"livres",,10,
6342,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",108,1763,"Exports","toile de Rouen","Rouen","Allemagne Lorraine et pays de Liège",196,"livres",,10,
6343,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",157,1763,"Exports","Toile de Rouen","Rouen","Guinée",1500,"livres",,10,
6344,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",108,1764,"Exports","toile de Rouen","Rouen","Allemagne Lorraine et pays de Liège",184,"livres",,10,
6345,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",158,1773,"Exports","Toile de Rouen","Rouen","Guinée",900,"livres",,10,
6346,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",140,1764,"Exports","Toile de Troyes","Rouen","Portugal",408,"livres",,10,
6347,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",162,1770,"Exports","Toile Laval","Rouen","Isles Françaises",1480,"livres",,10,
6348,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",162,1773,"Exports","Toile Laval","Rouen","Isles Françaises",11240,"livres",,10,
6349,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",133,1770,"Exports","Toile lin blanche","Rouen","Savoye & Piémont",95,"livres",,10,
6350,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",133,1772,"Exports","Toile lin blanche","Rouen","Savoye & Piémont",240,"livres",,10,
6351,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",133,1773,"Exports","Toile lin blanche","Rouen","Savoye & Piémont",151,"livres",,10,
6352,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",132,1763,"Exports","Toile lin de Rouen","Rouen","Savoye & Piémont",65,"livres",,10,
6353,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",132,1764,"Exports","Toile lin de Rouen","Rouen","Savoye & Piémont",226,"livres",,10,
6354,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",162,1773,"Exports","Toile lin diverses","Rouen","Isles Françaises",36634,"livres",,10,
6355,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",132,1763,"Exports","Toile lin Laval","Rouen","Savoye & Piémont",120,"livres",,10,
6356,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",131,1750,"Exports","Toile lin Rouen","Rouen","Italie",10,"livres",,10,
6357,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",131,1750,"Exports","Toile lin Rouen","Rouen","Savoye & Piémont",905,"livres",,10,
6358,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",133,1770,"Exports","Toile lin teinte","Rouen","Savoye & Piémont",100,"livres",,10,
6359,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",133,1772,"Exports","Toile lin teinte","Rouen","Savoye & Piémont",184,"livres",,10,
6360,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",161,1755,"Exports","Toile royale","Rouen","Isles Françaises",294,"aunes",,10,
6361,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",126,1733,"Exports","Toile royale","Rouen","Hollande",335,"livres",,10,
6362,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",120,1755,"Exports","Toile royale","Rouen","Espagne",330,"livres",,10,
6363,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",161,1755,"Exports","Toile royale","Rouen","Isles Françaises",2655,"livres",,10,
6364,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",140,1755,"Exports","Toile royale","Rouen","Portugal",1820,"livres",,10,
6365,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",161,1763,"Exports","Toile royale","Rouen","Isles Françaises",1820,"livres",,10,
6366,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",120,1764,"Exports","Toile royale","Rouen","Espagne",350,"livres",,10,
6367,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",161,1764,"Exports","Toile royale","Rouen","Isles Françaises",1912,"livres",,10,
6368,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",140,1764,"Exports","Toile royale","Rouen","Portugal",1170,"livres",,10,
6369,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",161,1766,"Exports","Toile royale","Rouen","Isles Françaises",810,"livres",,10,
6370,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",140,1766,"Exports","Toile royale","Rouen","Portugal",160,"livres",,10,
6371,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",162,1768,"Exports","Toile royale","Rouen","Isles Françaises",575,"livres",,10,
6372,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",141,1768,"Exports","Toile Royale","Rouen","Portugal",610,"livres",,10,
6373,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",117,1770,"Exports","Toile royale","Rouen","Danemark",62,"livres",,10,
6374,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",162,1770,"Exports","Toile royale","Rouen","Isles Françaises",1500,"livres",,10,
6375,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",162,1772,"Exports","Toile royale","Rouen","Isles Françaises",1653,"livres",,10,
6376,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",162,1773,"Exports","Toile royale","Rouen","Isles Françaises",915,"livres",,10,
6377,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",162,1775,"Exports","Toile royale","Rouen","Isles Françaises",1215,"livres",,10,
6378,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",161,1766,"Exports","Toile royale ","Rouen","Isles Françaises",810,"livres",,10,
6379,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",161,1763,"Exports","Toiles de lin","Rouen","Isles Françaises",21305,"livres",,10,
6380,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",161,1763,"Exports","Toiles de lin diverses","Rouen","Isles Françaises",129369,"livres",,10,
6381,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",161,1764,"Exports","Toiles de lin diverses","Rouen","Isles Françaises",5980,"livres",,10,
6382,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",161,1766,"Exports","Toiles de lin diverses","Rouen","Isles Françaises",48224,"livres",,10,
6383,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",162,1772,"Exports","Toiles de lin diverses","Rouen","Isles Françaises",71183,"livres",,10,
6384,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",161,1763,"Exports","Toiles de Rouen","Rouen","Isles Françaises",551492,"livres",,10,
6385,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",144,1764,"Exports","Toiles de Rouen","Rouen","Suède",639,"livres",,10,
6386,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",162,1775,"Exports","Toiles Laval ","Rouen","Isles Françaises",24045,"livres",,10,
6387,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",162,1775,"Exports","Toiles lin diverses","Rouen","Isles Françaises",12680,"livres",,10,
6388,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",120,1763,"Exports","Velours de coton","Rouen","Espagne",424,"livres",,10,
6389,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",133,1733,"Exports","Velours coton","Rouen","Savoye & Piémont",242,"livres",,10,
6390,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",132,1763,"Exports","Velours coton","Rouen","Italie",537,"livres",,10,
6391,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",132,1763,"Exports","Velours coton","Rouen","Savoye & Piémont",280,"livres",,10,
6392,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",132,1764,"Exports","Velours coton","Rouen","Savoye & Piémont",432,"livres",,10,
6393,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",132,1766,"Exports","Velours coton","Rouen","Savoye & Piémont",496,"livres",,10,
6394,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",133,1768,"Exports","Velours coton","Rouen","Savoye & Piémont",690,"livres",,10,
6395,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",125,1768,"Exports","Velours coton","Rouen","Flandres",318,"livres",,10,
6396,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",133,1770,"Exports","Velours coton","Rouen","Italie",395,"livres",,10,
6397,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",133,1770,"Exports","Velours coton","Rouen","Savoye & Piémont",609,"livres",,10,
6398,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",125,1770,"Exports","Velours coton","Rouen","Flandres",255,"livres",,10,
6399,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",133,1772,"Exports","Velours coton","Rouen","Savoye & Piémont",381,"livres",,10,
6400,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",125,1772,"Exports","Velours coton","Rouen","Flandres",15,"livres",,10,
6401,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",121,1773,"Exports","Velours coton","Rouen","Espagne",77,"livres",,10,
6402,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",149,1773,"Exports","Velours coton","Rouen","Suisse",50,"livres",,10,
6403,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",133,1773,"Exports","Velours coton","Rouen","Italie",320,"livres",,10,
6404,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",125,1773,"Exports","Velours coton","Rouen","Flandres",8,"livres",,10,
6405,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",128,1764,"Exports","Velours coton ","Rouen","Hollande",340,"livres",,10,
6406,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",129,1768,"Exports","Velours coton ","Rouen","Hollande",70,"livres",,10,
6407,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",143,1750,"Exports","Velours coton ","Rouen","Suède",3194,"livres",,10,
6408,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",138,1750,"Exports","Velours coton ","Rouen","Portugal",37,"livres",,10,
6409,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",144,1755,"Exports","Velours coton ","Rouen","Russie",91,"livres",,10,
6410,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",136,1755,"Exports","Velours coton ","Rouen","Nord",36,"livres",,10,
6411,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",123,1755,"Exports","Velours coton ","Rouen","Flandres",352,"livres",,10,
6412,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",108,1763,"Exports","Velours coton ","Rouen","Allemagne Lorraine et pays de Liège",1912,"livres",,10,
6413,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",148,1763,"Exports","Velours coton ","Rouen","Genève",27,"livres",,10,
6414,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",148,1763,"Exports","Velours coton ","Rouen","Suisse",222,"livres",,10,
6415,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",144,1763,"Exports","Velours coton ","Rouen","Suède",40,"livres",,10,
6416,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",136,1763,"Exports","Velours coton ","Rouen","Nord",1406,"livres",,10,
6417,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",140,1763,"Exports","Velours coton ","Rouen","Portugal",440,"livres",,10,
6418,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",126,1763,"Exports","Velours coton ","Rouen","Hollande",644,"livres",,10,
6419,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",124,1763,"Exports","Velours coton ","Rouen","Flandres",464,"livres",,10,
6420,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",108,1764,"Exports","Velours coton ","Rouen","Allemagne Lorraine et pays de Liège",2443,"livres",,10,
6421,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",117,1764,"Exports","Velours coton ","Rouen","Danemark",60,"livres",,10,
6422,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",120,1764,"Exports","Velours coton ","Rouen","Espagne",1353,"livres",,10,
6423,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",148,1764,"Exports","Velours coton ","Rouen","Genève",13,"livres",,10,
6424,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",148,1764,"Exports","Velours coton ","Rouen","Suisse",719,"livres",,10,
6425,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",144,1764,"Exports","Velours coton ","Rouen","Suède",142,"livres",,10,
6426,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",136,1764,"Exports","Velours coton ","Rouen","Nord",1217,"livres",,10,
6427,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",132,1764,"Exports","Velours coton ","Rouen","Italie",168,"livres",,10,
6428,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",124,1764,"Exports","Velours coton ","Rouen","Flandres",544,"livres",,10,
6429,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",108,1766,"Exports","Velours coton ","Rouen","Allemagne Lorraine et pays de Liège",990,"livres",,10,
6430,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",117,1766,"Exports","Velours coton ","Rouen","Danemark",290,"livres",,10,
6431,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",120,1766,"Exports","Velours coton ","Rouen","Espagne",1362,"livres",,10,
6432,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",148,1766,"Exports","Velours coton ","Rouen","Genève",89,"livres",,10,
6433,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",148,1766,"Exports","Velours coton ","Rouen","Suisse",295,"livres",,10,
6434,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",137,1766,"Exports","Velours coton ","Rouen","Nord",135,"livres",,10,
6435,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",132,1766,"Exports","Velours coton ","Rouen","Italie",187,"livres",,10,
6436,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",128,1766,"Exports","Velours coton ","Rouen","Hollande",727,"livres",,10,
6437,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",124,1766,"Exports","Velours coton ","Rouen","Flandres",264,"livres",,10,
6438,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",108,1767,"Exports","Velours coton ","Rouen","Allemagne Lorraine et pays de Liège",1799,"livres",,10,
6439,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",109,1768,"Exports","Velours coton ","Rouen","Allemagne Lorraine et pays de Liège",1581,"livres",,10,
6440,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",121,1768,"Exports","Velours coton ","Rouen","Espagne",1347,"livres",,10,
6441,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",149,1768,"Exports","Velours coton ","Rouen","Suisse",1023,"livres",,10,
6442,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",149,1768,"Exports","Velours coton ","Rouen","Genève",35,"livres",,10,
6443,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",145,1768,"Exports","Velours coton ","Rouen","Russie",170,"livres",,10,
6444,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",137,1768,"Exports","Velours coton ","Rouen","Nord",122,"livres",,10,
6445,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",133,1768,"Exports","Velours coton ","Rouen","Italie",125,"livres",,10,
6446,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",137,1769,"Exports","Velours coton ","Rouen","Nord",60,"livres",,10,
6447,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",109,1770,"Exports","Velours coton ","Rouen","Allemagne Lorraine et pays de Liège",305,"livres",,10,
