numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,sheet,marchandises,pays,value,quantit,total,quantity_unit,leurvaleursubtotal_1,leurvaleursubtotal_2,leurvaleursubtotal_3,remarks,doubleaccounts
1795,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,147,Ouvrages ; De passmenterie,Hollande,3078,,1092148,,49709,,,,0
1796,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,147,Ouvrages ; De passmenterie,Pologne,18702,4146,1092148,livres,49709,,,,0
1797,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,147,Ouvrages ; De platre,Etat***,1721,11179,1092148,livres,,,,,0
1798,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,147,Ouvrages ; De porcelaine,Espagne,1800,300,1092148,livres,61698,,,,0
1799,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,147,Ouvrages ; De porcelaine,Portugal,222,,1092148,,61698,,,,0
1800,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,147,Ouvrages ; De porcelaine,Toscane,4900,245,1092148,livres,61698,,,,0
1801,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,147,Ouvrages ; De porcelaine,Naples,3600,600,1092148,livres,61698,,,,0
1802,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,147,Ouvrages ; De porcelaine,Angleterre,46716,,1092148,,61698,,,,0
1803,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,147,Ouvrages ; De porcelaine,Empreur,4460,892,1092148,livres,61698,,,,0
1804,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,147,Ouvrages ; De sellerie,Angleterre,90598,,1092148,,,,,,0
1805,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,147,Ouvrages ; De serurerie en ressorts de voitures,Angleterre,13270,,1092148,,,,,,0
1806,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,147,Ouvrages ; De terre cuite ; Divers,Espagne,1400,7000,1092148,livres,204389,291254,,,0
1807,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,147,Ouvrages ; De terre cuite ; Divers,Angleterre,160043,,1092148,,204389,291254,,,0
1808,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,147,Ouvrages ; De terre cuite ; Divers,Hollande,28428,,1092148,,204389,291254,,,0
1809,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,147,Ouvrages ; De terre cuite ; Divers,Villes auséatiques,4196,,1092148,,204389,291254,,,0
1810,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,147,Ouvrages ; De terre cuite ; Divers,Empreur,10322,,1092148,,204389,291254,,,0
1811,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,147,Ouvrages ; De terre cuite ; Carreaux,Hollande,3125,44500,1092148,en nombre,8261,291254,,,0
1812,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,147,Ouvrages ; De terre cuite ; Carreaux,Empreur,5136,,1092148,,8261,291254,,,0
1813,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,147,Ouvrages ; De terre cuite ; Creusets,Villes auséatiques,3054,,1092148,,291254,,,,0
1814,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,147,Ouvrages ; De terre cuite ; Moules,Empreur,1184,,1092148,,291254,,,,0
1815,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,149,Ouvrages ; De terre cuite ; Pipes à fumer,Angleterre,2188,,1092148,,54958,291254,,,0
1816,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,149,Ouvrages ; De terre cuite ; Pipes à fumer,Hollande,50725,8715,1092148,grosses,54958,291254,,,0
1817,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,149,Ouvrages ; De terre cuite ; Pipes à fumer,Empreur,2045,,1092148,,54958,291254,,,0
1818,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,149,Ouvrages ; De terre cuite ; Chuiles,Sardaigne,2794,116430,1092148,en nombre,19408,291254,,,0
1819,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,149,Ouvrages ; De terre cuite ; Chuiles,Hollande,12000,207000,1092148,en nombre,19408,291254,,,0
1820,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,149,Ouvrages ; De terre cuite ; Chuiles,Empreur,4614,,1092148,,19408,291254,,,0
1821,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,149,Ouvrages ; De vanier,Genes,9174,,1092148,,,,,,0
1822,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,149,Ouvrages ; De Verre en rassades,Venise,7767,55481,1092148,livres,72438,,,,0
1823,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,149,Ouvrages ; De Verre en rassades,Angleterre,4469,,1092148,,72438,,,,0
1824,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,149,Ouvrages ; De Verre en rassades,Hollande,39564,31314,1092148,livres,72438,,,,0
1825,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,149,Ouvrages ; De Verre en rassades,Villes auséatiques,12329,14783,1092148,livres,72438,,,,0
1826,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,149,Ouvrages ; De Verre en rassades,Empreur,1137,7000,1092148,livres,72438,,,,0
1827,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,149,Ouvrages ; De Verre en rassades,Dannemark,7172,7172,1092148,livres,72438,,,,0
1828,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,149,Pain ; D'epice,Empreur,4306,18504,9060,livres,,,,,0
1829,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,149,Pain ; De graines de lim et de navelle,Empreur,4754,40386,9060,livres,,,,,0
1830,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,149,Papier ; Commun,Genes,10022,5011,329000,livres,20675,,,,0
1831,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,149,Papier ; Commun,Toscane,1550,775,329000,rames,20675,,,,0
1832,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,149,Papier ; Commun,Angleterre,1443,,329000,,20675,,,,0
1833,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,149,Papier ; Commun,Hollande,7161,23869,329000,livres,20675,,,,0
1834,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,149,Papier ; Commun,Villes auséatiques,499,,329000,,20675,,,,0
1835,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,149,Papier ; A ecrire,Hollande,286648,,329000,,293490,,,,0
1836,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,149,Papier ; A ecrire,Empreur,6842,3018,329000,livres,293490,,,,0
1837,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,151,Papiers ; Paints et de foulars,Angleterre,7489,5334,329000,livres,10703,,,,0
1838,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,151,Papiers ; Paints et de foulars,Hollande,3214,4286,329000,livres,10703,,,,0
1839,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,151,Papiers ; Papetrie diverse,Hollande,4132,,329000,,,,,,0
1840,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,151,Parrapluie,Genes,46047,888.5,47487,douzaines,,,,,0
1841,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,151,Parrapluie,Toscane,1440,24,47487,douzaines,,,,,0
1842,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,151,Parrasols,Sardaigne,1095,219,,en nombre,,,,,0
1843,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,151,Parfumerie diverse,Toscane,89,,48704,,13309,,,,0
1844,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,151,Parfumerie diverse,Levant,1895,,48704,,13309,,,,0
1845,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,151,Parfumerie diverse,Angleterre,685,,48704,,13309,,,,0
1846,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,151,Parfumerie diverse,Hollande,3742,,48704,,13309,,,,0
1847,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,151,Parfumerie diverse,Empreur,6898,,48704,,13309,,,,0
1848,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,153,Parfumerie ; Pâte d'amande,Genes,1110,5550,48704,livres,,,,,0
1849,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,153,Parfumerie ; Pomade,Sardaigne,15804,5128,48704,livres,31502,,,,0
1850,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,153,Parfumerie ; Pomade,Genes,15698,4840,48704,livres,31502,,,,0
1851,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,153,Parfumerie ; Savonettes,Sardaigne,2783,1618,48704,livres,,,,,0
1852,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,153,Pâtes ; Diverses d'talie,Espagne,727,2425,343487,livres,,,,,0
1853,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,153,Pâtes ; Semouille,Genes,1538,5129,343487,livres,2810,,,,0
1854,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,153,Pâtes ; Semouille,Toscane,1272,4242,343487,livres,2810,,,,0
1855,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,153,Pâtes ; Vermichel,Sardaigne,123085,391322,343487,livres,339950,,,,0
1856,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,153,Pâtes ; Vermichel,Genes,165911,504815,343487,livres,339950,,,,0
1857,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,153,Pâtes ; Vermichel,Toscane,13229,37799,343487,livres,339950,,,,0
1858,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,153,Pâtes ; Vermichel,Naples,37725,102448,343487,livres,339950,,,,0
1859,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,153,Pattes ou vieux chiffons,Sardaigne,6620,107735,,livres,,,,,0
1860,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,155,Peaux melées ; Diverses,Espagne,1221,,2150762,,18340,,,,0
1861,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,155,Peaux melées ; Diverses,Sardaigne,3475,,2150762,,18340,,,,0
1862,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,155,Peaux melées ; Diverses,Angleterre,511,,2150762,,18340,,,,0
1863,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,155,Peaux melées ; Diverses,Hollande,609,,2150762,,18340,,,,0
1864,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,155,Peaux melées ; Diverses,Empreur,1398,,2150762,,18340,,,,0
1865,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,155,Peaux melées ; Diverses,Suisse,900,,2150762,,18340,,,,0
1866,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,155,Peaux melées ; Diverses,Suede,36,,2150762,,18340,,,,0
1867,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,155,Peaux melées ; Diverses,Russie,9195,,2150762,,18340,,,,0
1868,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,155,Peaux melées ; Diverses,Amérique,995,,2150762,,18340,,,,0
1869,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,155,Peaux melées ; D'agneaux,Espagne,10120,14667,2150762,livres,63130,,,,0
1870,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,155,Peaux melées ; D'agneaux,Naples,5225,5680,2150762,livres,63130,,,,0
1871,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,155,Peaux melées ; D'agneaux,Angleterre,45025,18010,2150762,livres,63130,,,,0
1872,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,155,Peaux melées ; D'agneaux,Villes auséatiques,2760,3000,2150762,livres,63130,,,,0
1873,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,155,Peaux melées ; De boucs,Dannemark,5792,2317,2150762,en nombre,18932,,,,0
1874,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,155,Peaux melées ; De boucs,Suede,13140,8760,2150762,en nombre,18932,,,,0
1875,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,155,Peaux melées ; De cerfs,Espagne,1020,85,2150762,en nombre,,,,,0
1876,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,155,Peaux melées ; De chevres,Espagne,17869,11922,2150762,livres,310671,,,,0
1877,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,155,Peaux melées ; De chevres,Portugal,20360,848,2150762,livres,310671,,,,0
1878,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,155,Peaux melées ; De chevres,Sardaigne,114884,62924,2150762,livres,310671,,,,0
1879,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,155,Peaux melées ; De chevres,Genes,21697,14465,2150762,livres,310671,,,,0
1880,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,155,Peaux melées ; De chevres,Toscane,17640,11760,2150762,livres,310671,,,,0
1881,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,155,Peaux melées ; De chevres,Etat***,1000,667,2150762,livres,310671,,,,0
1882,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,155,Peaux melées ; De chevres,Naples,4930,3287,2150762,livres,310671,,,,0
1883,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,155,Peaux melées ; De chevres,Venise,2001,1334,2150762,livres,310671,,,,0
1884,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,155,Peaux melées ; De chevres,Barbarie,5782,3855,2150762,livres,310671,,,,0
1885,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,155,Peaux melées ; De chevres,Levant,61332,40888,2150762,livres,310671,,,,0
1886,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,155,Peaux melées ; De chevres,Suisse,43176,,2150762,,310671,,,,0
1887,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,155,Peaux melées ; De chevreuil,Espagne,142754,36286,2150762,livres,150619,,,,0
1888,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,155,Peaux melées ; De chevreuil,Angleterre,6000,4000,2150762,livres,150619,,,,0
1889,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,155,Peaux melées ; De chevreuil,Villes auséatiques,1865,,2150762,,150619,,,,0
1890,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,155,Peaux melées ; De Daims,Angleterre,47940,9588,2150762,livres,54500,,,,0
1891,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,155,Peaux melées ; De Daims,Hollande,5560,1112,2150762,livres,54500,,,,0
1892,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,155,Peaux melées ; De Daims,Amérique,1000,200,2150762,livres,54500,,,,0
1893,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,155,Peaux melées ; De maroquins,Sardaigne,2150,1000,2150762,livres,,,,,0
1894,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,155,Peaux melées ; De moutons,Sardaigne,4384,3810,2150762,livres,28178,,,,0
1895,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,155,Peaux melées ; De moutons,Espagne,23200,62429,2150762,livres,28178,,,,0
1896,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,155,Peaux melées ; De moutons,Dannemark,594,198,2150762,livres,28178,,,,0
1897,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,155,Peaux melées ; De veaux,Sardaigne,72506,57863,2150762,livres,112670,,,,0
1898,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,155,Peaux melées ; De veaux,Hollande,28775,1124,2150762,en nombre,112670,,,,0
1899,Hichem Omri,AN F12 250,National/Objet Général/AN Paris/F_12_250_1787/1787.csv,Objet Général,1787,Imports,155,Peaux melées ; De veaux,Suisse,9301,396,2150762,en nombre,112670,,,,0
