numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,sheet,marchandises,pays,value,total,leurvaleursubtotal_1,leurvaleursubtotal_2,leurvaleursubtotal_3,remarks,DoubleAccounts
1145,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,57,Peaux ; de chevre ; en poil,Espagne,6860,751744,94710,111019,,,0
1146,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,57,Peaux ; de chevre ; en poil,Italie,14880,751744,94710,111019,,,0
1147,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,57,Peaux ; de chevre ; en poil,Naples,16080,751744,94710,111019,,,0
1148,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,57,Peaux ; de chevre ; en poil,Genes,16542,751744,94710,111019,,,0
1149,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,57,Peaux ; de chevre ; en poil,Nord,1200,751744,94710,111019,,,0
1150,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,57,Peaux ; de chevre ; en poil,Savoye,34312,751744,94710,111019,,,0
1151,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,57,Peaux ; de chien de mer,Hollande,3080,751744,3080,3080,,,0
1152,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,57,Peaux ; fourure,Nord,2035,751744,2035,2035,,,0
1153,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,57,Peaux ; d'hermine,Allemagne,14970,751744,30248,30248,,,0
1154,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,57,Peaux ; d'hermine,Hollande,6222,751744,30248,30248,,,0
1155,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,57,Peaux ; d'hermine,Russie,9056,751744,30248,30248,,,0
1156,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,58,Peaux ; de lievres,Italie,66909,751744,172187,172187,,,0
1157,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,58,Peaux ; de lievres,Naples,10265,751744,172187,172187,,,0
1158,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,58,Peaux ; de lievres,Venise,62730,751744,172187,172187,,,0
1159,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,58,Peaux ; de lievres,Levant,28947,751744,172187,172187,,,0
1160,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,58,Peaux ; de lievres,Nord,1911,751744,172187,172187,,,0
1161,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,58,Peaux ; de lievres,Savoye,1435,751744,172187,172187,,,0
1162,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,58,Peaux ; de loup ; de bois,Hollande,2235,751744,2235,2235,,,0
1163,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,58,Peaux ; de loup ; cervier,Hollande,3960,751744,3960,3960,,,0
1164,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,58,Peaux ; de maroquin,Levant,24423,751744,24423,24423,,,0
1165,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,58,Peaux ; de martre,Flandre,3676,751744,3676,3676,,,0
1166,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,58,Peaux ; de mouton ; en lain,Espagne,10683,751744,17881,17881,,,0
1167,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,58,Peaux ; de mouton ; en lain,Genes,4270,751744,17881,17881,,,0
1168,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,58,Peaux ; de mouton ; en lain,Savoye,2928,751744,17881,17881,,,0
1169,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,58,Peaux ; d'ours,Flandre,3508,751744,12046,12046,,,0
1170,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,58,Peaux ; d'ours,Hollande,8538,751744,12046,12046,,,0
1171,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,58,peau ; de tigre,Espagne,3883,751744,3883,3883,,,0
1172,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,58,Peaux ; de veau ; corroyées,Flandre,2182,751744,18273,213894,,,0
1173,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,58,Peaux ; de veau ; corroyées,Hollande,16091,751744,18273,213894,,,0
1174,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,58,Peaux ; de veau ; en poil,Espagne,6135,751744,193586,213894,,,0
1175,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,58,Peaux ; de veau ; en poil,Hollande,86892,751744,193586,213894,,,0
1176,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,58,Peaux ; de veau ; en poil,Levant,2755,751744,193586,213894,,,0
1177,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,58,Peaux ; de veau ; en poil,Nord,24339,751744,193586,213894,,,0
1178,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,58,Peaux ; de veau ; en poil,Savoye,73465,751744,193586,213894,,,0
1179,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,59,Peaux ; de veau ; marin,Danemark,2035,751744,2035,213894,,,0
1180,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,59,Peaux ; pelleterie ; aprestée,Allemagne,8369,751744,21488,27564,,,0
1181,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,59,Peaux ; pelleterie ; aprestée,Hollande,4075,751744,21488,27564,,,0
1182,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,59,Peaux ; pelleterie ; aprestée,Italie,9044,751744,21488,27564,,,0
1183,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,59,Peaux ; pelleterie ; crüe,Hollande,2008,751744,6076,27564,,,0
1184,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,59,Peaux ; pelleterie ; crüe,Levant,1400,751744,6076,27564,,,0
1185,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,59,Peaux ; pelleterie ; crüe,Savoye,2668,751744,6076,27564,,,0
1186,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,59,Peignes ; d'yvoine,Portugal,1500,1500,,,,,0
1187,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,59,Pelles ; de bois,Allemagne,11985,11985,,,,,0
1188,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,59,Pierres ; d'agathe,Flandre,1440,287815,,,,,0
1189,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,59,Pierres ; d'ardoises,Naples,1300,287815,1300,,,,0
1190,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,59,Pierres ; à batir,Allemagne,7526,287815,183576,,,,0
1191,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,59,Pierres ; à batir,Savoye,160192,287815,183576,,,,0
1192,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,59,Pierres ; à batir,Suede,15858,287815,183576,,,,0
1193,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,59,Pierres ; bleües,Allemagne,9161,287815,9161,,,,0
1194,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,59,Pierres ; codes,Genes,9416,287815,9416,,,,0
1195,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,59,Pierres ; éclatentes,Suisse,28820,287815,28820,,,,0
1196,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,59,Pierres ; à éguiser,Allemagne,4556,287815,4556,,,,0
1197,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,59,Pierres ; d'emeri,Hollande,1967,287815,1967,,,,0
1198,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,59,Pierres ; fausses,Flandre,3000,287815,3000,,,,0
1199,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,60,Pierres ; fines,Suisse,57500,287815,57500,,,,0
1200,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,60,Pierres ; à polir,Allemagne,2394,287815,2394,,,,0
1201,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,60,Pierres ; ponce,Naples,8195,287815,10685,,,,0
1202,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,60,Pierres ; ponce,Genes,2490,287815,10685,,,,0
1203,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,60,Pierriers ; de fer,Savoye,3582,3582,,,,,0
1204,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,60,Pignons ; d'inde,Espagne,1686,6696,,,,,0
1205,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,60,Pignons ; d'inde,Hollande,5010,6696,,,,,0
1206,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,60,Piment,Flandre,23799,99138,,,,,0
1207,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,60,Piment,Hollande,70068,99138,,,,,0
1208,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,60,Piment,Nord,5271,99138,,,,,0
1209,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,60,Pinceaux,Hollande,3152,3152,,,,,0
1210,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,60,Pipes ; à fumer,Hollande,38303,38303,,,,,0
1211,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,60,Pistaches,Naples,2152,10765,,,,,0
1212,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,60,Pistaches,Genes,8613,10765,,,,,0
1213,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,60,Planches ; de chesne,Allemagne,363300,3023581,472094,,,,0
1214,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,60,Planches ; de chesne,Flandre,29167,3023581,472094,,,,0
1215,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,60,Planches ; de chesne,Hollande,79627,3023581,472094,,,,0
1216,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,60,Planches ;de Prusse,Nord,16458,3023581,16458,,,,0
1217,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,60,Planches ; de sapin,Allemagne,191209,3023581,2535029,,,,0
1218,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,60,Planches ; de sapin,Danemark,748350,3023581,2535029,,,,0
1219,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,60,Planches ; de sapin,Espagne,1430,3023581,2535029,,,,0
1220,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,60,Planches ; de sapin,Hollande,990791,3023581,2535029,,,,0
1221,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,60,Planches ; de sapin,gen,9468,3023581,2535029,,,,0
1222,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,60,Planches ; de sapin,Nord,244197,3023581,2535029,,,,0
1223,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,60,Planches ; de sapin,Russie,42448,3023581,2535029,,,,0
1224,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,60,Planches ; de sapin,Savoye,7636,3023581,2535029,,,,0
1225,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,60,Planches ; de sapin,Suede,299500,3023581,2535029,,,,0
1226,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,61,Plants ; de fleurs,Genes,12860,12860,,,,,0
1227,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,61,Platre,Savoye,48266,48266,,,,,0
1228,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,61,Plocq,Hollande,7076,7076,,,,,0
1229,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,61,Plomb ; en grenaille,Flandre,1650,1423588,,,,,0
1230,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,61,Plomb ; en grenaille,Hollande,17280,1423588,18930,,,,0
1231,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,61,Plomb ; en rouleaux,Hollande,8426,1423588,8426,,,,0
1232,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,61,Plomb ; en saumon,Angleterre,1083772,1423588,1374124,,,,0
1233,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,61,Plomb ; en saumon,Espagne,17436,1423588,1374124,,,,0
1234,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,61,Plomb ; en saumon,Flandre,76860,1423588,1374124,,,,0
1235,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,61,Plomb ; en saumon,Hollande,111676,1423588,1374124,,,,0
1236,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,61,Plomb ; en saumon,Italie,18000,1423588,1374124,,,,0
1237,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,61,Plomb ; en saumon,Genes,15720,1423588,1374124,,,,0
1238,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,61,Plomb ; en saumon,Nord,35827,1423588,1374124,,,,0
1239,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,61,Plomb ; en saumon,Savoye,2388,1423588,1374124,,,,0
1240,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,61,Plomb ; en saumon,Suede,12445,1423588,1374124,,,,0
1241,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,61,Plomb ; en tables,Flandre,2231,1423588,22108,,,,0
1242,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,61,Plomb ; en tables,Hollande,19877,1423588,22108,,,,0
1243,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,61,Plumes ; d'aiglon,Hollande,3127,176673,3127,,,,0
1244,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,61,Plumes ; d'autruche ; brutes,Hollande,21460,176673,39505,,,,0
1245,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,61,Plumes ; d'autruche ; brutes,Italie,13535,176673,39505,,,,0
1246,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,61,Plumes ; d'autruche ; brutes,Levant,2210,176673,39505,,,,0
1247,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,61,Plumes ; d'autruche ; brutes,Savoye,2300,176673,39505,,,,0
1248,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,61,Plumes ; à écrire,Hollande,18495,176673,87561,,,,0
1249,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,61,Plumes ; à écrire,Nord,69066,176673,87561,,,,0
1250,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,61,Plumes ; à lin,Allemagne,5138,176673,44730,,,,0
1251,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,61,Plumes ; à lin,Hollande,21610,176673,44730,,,,0
1252,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,61,Plumes ; à lin,Naples,3000,176673,44730,,,,0
1253,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,61,Plumes ; à lin,Genes,3792,176673,44730,,,,0
1254,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,61,Plumes ; à lin,Levant,1200,176673,44730,,,,0
1255,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,61,Plumes ; à lin,Nord,9990,176673,44730,,,,0
1256,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,61,Plumes ; à volans,Hollande,1750,176673,1750,,,,0
1257,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,63,Poil ; de chevrotin,Flandre,1120,6442,3142,,,,0
1258,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,63,Poil ; de chevrotin,Hollande,2022,6442,3142,,,,0
1259,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,63,Poil ; de lapin,Naples,1500,6442,3300,,,,0
1260,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,63,Poil ; de lapin,Savoye,1800,6442,3300,,,,0
1261,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,63,Poisson ; frais,Allemagne,7777,175286,44524,,,,0
1262,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,63,Poisson ; frais,Flandre,36747,175286,44524,,,,0
1263,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,63,Poisson ; salé,Espagne,114192,175286,130762,,,,0
1264,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,63,Poisson ; salé,Genes,3115,175286,130762,,,,0
1265,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Imports,63,Poisson ; salé,Savoye,13455,175286,130762,,,,0
