numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,sheet,marchandises,pays,value,quantit,total,quantity_unit,remarks,doubleaccounts
1021,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,49,Lauzes,Savoye,2464,176,2464,charretées,,0
1022,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,49,Leton ; gratté,Nord,6240,4160,6240,livres,,0
1023,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,49,Leton ; ouvré,Allemagne,6540,4360,13162,livres,,0
1024,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,49,Leton ; ouvré,Hollande,3122,2230,13162,livres,,0
1025,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,49,Leton ; ouvré,Naples,3500,3500,13162,livres,,0
1026,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,49,Librairie,Allemagne,20616,10308,266454,livres,,0
1027,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,49,Librairie,Angleterre,9730,4865,266454,livres,,0
1028,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,49,Librairie,Espagne,3900,1950,266454,livres,,0
1029,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,49,Légumes,Gènes,2475,16500,1017843,livres,,0
1030,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,49,Légumes,Hollande,371557,3677787,1017843,livres,,0
1031,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,49,Légumes,Italie,75090,500600,1017843,livres,,0
1032,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,49,Légumes,Levant,265836,2658360,1017843,livres,,0
1033,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,49,Légumes,Naples,264295,2642950,1017843,livres,,0
1034,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,49,Légumes,Nord,8100,81000,1017843,livres,,0
1035,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,49,Légumes,Savoye,30490,304900,1017843,livres,,0
1036,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,50,Librairie,Flandre,3110,1555,266454,livres,,0
1037,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,50,Librairie,Genève,70012,35001,266454,livres,,0
1038,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,50,Librairie,Gènes,16962,8481,266454,livres,,0
1039,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,50,Librairie,Hollande,33802,16901,266454,livres,,0
1040,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,50,Librairie,Italie,23980,11990,266454,livres,,0
1041,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,50,Librairie,Levant,1000,500,266454,livres,,0
1042,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,50,Librairie,Naples,4700,2350,266454,livres,,0
1043,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,50,Librairie,Nord,1200,600,266454,livres,,0
1044,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,50,Librairie,Savoye,66568,33284,266454,livres,,0
1045,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,50,Librairie,Suisse,9674,4834,266454,livres,,0
1046,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,50,Librairie,Venise,1200,600,266454,livres,,0
1047,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,50,Licopodes,Allemagne,1450,,1450,,,0
1048,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,50,Limes,Flandre,10834,7223,31823,livres,,0
1049,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,50,Limes,Hollande,16744,20930,31823,livres,,0
1050,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,50,Limes,Nord,2416,3020,31823,livres,,0
1051,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,50,Limes,Suisse,1829,1307,31823,livres,,0
1052,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,50,Lin ; cru,Espagne,1395,3100,318444,livres,,0
1053,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,50,Lin ; cru,Flandre,13776,18728,318444,livres,,0
1054,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,50,Lin ; cru,Hollande,33827,57047,318444,livres,,0
1055,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,50,Lin ; cru,Italie,1560,2600,318444,livres,,0
1056,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,50,Lin ; cru,Levant,1920,3200,318444,livres,,0
1057,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,50,Lin ; cru,Nord,178982,298429,318444,livres,,0
1058,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,50,Lin ; cru,Russie,86984,146114,318444,livres,,0
1059,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,50,Lin ; en rames,Hollande,4217,8184,4217,livres,,0
1060,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,50,Lin ; peigné,Flandre,11635,7557,17376,livres,,0
1061,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,50,Lin ; peigné,Hollande,5741,10728,17376,livres,,0
1062,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,50,Liège,Espagne,66576,916197,66576,livres,,0
1063,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,51,Liqueurs,Allemagne,34235,101.25,246567,????,,0
1064,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,51,Liqueurs,Gènes,4110,4110,246567,livres,,0
1065,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,51,Liqueurs,Isles,27634,27634,246567,livres,,0
1066,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,51,Liqueurs,Italie,9209,8709,246567,livres,,0
1067,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,51,Liqueurs,Nord,153897,256495,246567,livres,,0
1068,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,51,Liqueurs,Savoye,8330,8330,246567,livres,,0
1069,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,51,Liqueurs,Suisse,5082,2541,246567,????,,0
1070,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,51,Liqueurs,Venise,4070,4070,246567,livres,,0
1071,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,51,Litarge,Angleterre,1344,6720,22494,livres,,0
1072,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,51,Litarge,Flandre,13266,66330,22494,livres,,0
1073,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,51,Litarge,Hollande,7884,33606,22494,livres,,0
1074,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,51,Livres ; en blanc,Flandre,5911,4729,5911,livres,,0
1075,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,51,Lustres,Italie,1800,1200,25822,livres,,0
1076,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,51,Lustres,Levant,7500,5000,25822,livres,,0
1077,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,51,Lustres,Venise,16522,11015,25822,livres,,0
1078,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,51,Macis,Hollande,2105,210.5,7015,livres,,0
1079,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,51,Macis,Nord,4910,491,7015,livres,,0
1080,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,51,Manne,Flandre,3277,2185,770588,livres,,0
1081,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,51,Manne,Gènes,38883,22219,770588,livres,,0
1082,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,51,Manne,Hollande,14433,9589,770588,livres,,0
1083,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,51,Manne,Italie,127148,72656,770588,livres,,0
1084,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,51,Manne,Levant,1023,585,770588,livres,,0
1085,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,51,Manne,Naples,575674,328957,770588,livres,,0
1086,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,51,Manne,Savoye,10150,5800,770588,livres,,0
1087,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,51,Maquereaux ; salés,Danemark,4164,27762,4164,livres,,0
1088,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,51,Marbre ; brut,Gènes,1805,180,13173,pierres,,0
1089,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,51,Marbre ; brut,Italie,2655,265,13173,pierres,,0
1090,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,51,Marbre ; brut,Suisse,8713,174,13173,pierres,,0
1091,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,52,Marbre ; ouvré,Gènes,778440,259480,1265790,livres,,0
1092,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,52,Marbre ; ouvré,Italie,474900,158300,1265790,livres,,0
1093,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,52,Marbre ; ouvré,Naples,12450,4150,1265790,livres,,0
1094,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,52,Marchandises ; de modes,Allemagne,68730,687.333,68730,livres,,0
1095,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,52,Marchandises ; meslées,Allemagne,83833,,662619,,,0
1096,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,52,Marchandises ; meslées,Angleterre,25967,,662619,,,0
1097,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,52,Marchandises ; meslées,Danemark,10331,,662619,,,0
1098,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,52,Marchandises ; meslées,Espagne,131983,,662619,,,0
1099,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,52,Marchandises ; meslées,Flandre,47151,,662619,,,0
1100,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,52,Marchandises ; meslées,Genève,33724,,662619,,,0
1101,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,52,Marchandises ; meslées,Gènes,17843,,662619,,,0
1102,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,52,Marchandises ; meslées,Hollande,111120,,662619,,,0
1103,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,52,Marchandises ; meslées,Indes,1472,,662619,,,0
1104,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,52,Marchandises ; meslées,Isles,10080,,662619,,,0
1105,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,52,Marchandises ; meslées,Italie,29030,,662619,,,0
1106,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,52,Marchandises ; meslées,Levant,13343,,662619,,,0
1107,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,52,Marchandises ; meslées,Naples,14347,,662619,,,0
1108,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,52,Marchandises ; meslées,Nord,28062,,662619,,,0
1109,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,52,Marchandises ; meslées,Portugal,9242,,662619,,,0
1110,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,52,Marchandises ; meslées,Russie,11149,,662619,,,0
1111,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,52,Marchandises ; meslées,Savoye,46427,,662619,,,0
1112,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,52,Marchandises ; meslées,Suisse,20566,,662619,,,0
1113,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,52,Marchandises ; meslées,Suède,7511,,662619,,,0
1114,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,52,Marchandises ; meslées,Venise,9438,,662619,,,0
1115,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,52,Mastic,Levant,19710,6570,19710,livres,,0
1116,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,52,Mats,Danemark,34880,848,219430,en nombre,,0
1117,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,52,Mats,Hollande,11000,152,219430,en nombre,,0
1118,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,52,Mats,Nord,4900,196,219430,en nombre,,0
1119,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,52,Mats,Russie,146220,1833,219430,en nombre,,0
1120,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,52,Mats,Suède,22430,324,219430,en nombre,,0
1121,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,53,Mercerie,Allemagne,1175280,243071.75,2389670,livres,,0
1122,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,53,Mercerie,Angleterre,2240,560,2389670,livres,,0
1123,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,53,Mercerie,Espagne,72266,30007,2389670,livres,,0
1124,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,53,Mercerie,Flandre,230211,91710,2389670,livres,,0
1125,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,53,Mercerie,Genève,7598,2171,2389670,livres,,0
1126,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,53,Mercerie,Gènes,39077,11165,2389670,livres,,0
1127,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,53,Mercerie,Hollande,339454,170591,2389670,livres,,0
1128,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,53,Mercerie,Italie,36349,10385,2389670,livres,,0
1129,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,53,Mercerie,Naples,10920,3120,2389670,livres,,0
1130,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,53,Mercerie,Nord,328018,174401,2389670,livres,,0
1131,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,53,Mercerie,Savoye,87208,26489,2389670,livres,,0
1132,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,53,Mercerie,Suisse,49272,14077.66,2389670,livres,,0
1133,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,53,Mercerie,Venise,11777,3365,2389670,livres,,0
1134,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,53,Meriers,Danemark,13632,4544,14967,en nombre,,0
1135,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,53,Meriers,Russie,1335,445,14967,en nombre,,0
1136,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,53,Meubles,Allemagne,5239,,13862,,,0
1137,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,53,Meubles,Flandre,8623,,13862,,,0
1138,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,53,Meules ; à moulin,Allemagne,1680,21,1680,en nombre,,0
1139,David Cassagnes,NEHA 122F,National/Objet Général/IIHS - Amsterdam/1773.csv,Objet Général,1773,Imports,53,Meules ; à éguiser,Angleterre,35396,2301,40522,en nombre,,0
