Numéro des lignes,Data entry by,Source,Year,Export-Imports,Sheet,Marchandises,,Pays,,Leur Valeur,Leur Valeur (sub-total 1),Leur Valeur (sub-total 2),Leur Valeur (sub-total 3),Total,Remarks
1486,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,72,Sublimé,,Genes,,2 600,,,,24 244,
1487,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,72,Sublimé,,Levant,,17 150,,,,24 244,
1488,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,72,Sucre ; blanc,,Isles,,11 978 650,,,,42 874 846,
1489,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,72,Sucre ; brut,,Italie,,7 600,13 309 573,,,42 874 846,
1490,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,72,Sucre ; brut,,Isles,,13 301 973,13 309 573,,,42 874 846,
1491,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,73,Sucre ; en pains,,Hollande,,52 310,53 625,,,42 874 846,
1492,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,73,Sucre ; en pain,,Isles,,1 315,53 625,,,42 874 846,
1493,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,73,Sucre ; terré,,Isles,,15 082 544,,,,42 874 846,
1494,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,73,Sucre ; teste,,Isles,,2 450 454,,,,42 874 846,
1495,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,73,Suif,,Allemagne,,1 720,,,,401 488,
1496,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,73,Suif,,Angleterre,,58 466,,,,401 488,
1497,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,73,Suif,,Espagne,,4 453,,,,401 488,
1498,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,73,Suif,,Hollande,,86 925,,,,401 488,
1499,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,73,Suif,,Italie,,60 234,,,,401 488,
1500,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,73,Suif,,Genes,,8 531,,,,401 488,
1501,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,73,Suif,,Venise,,3 967,,,,401 488,
1502,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,73,Suif,,Levant,,9 692,,,,401 488,
1503,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,73,Suif,,Nord,,30 353,,,,401 488,
1504,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,73,Suif,,Russie,,123 375,,,,401 488,
1505,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,73,Suif,,Savoye,,13 772,,,,401 488,
1506,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,73,Sumac,,Hollande,,1 195,,,,29 335,
1507,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,73,Sumac,,Naples,,7 844,,,,29 335,
1508,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,73,Sumac,,Portugal,,20 296,,,,29 335,
1509,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,74,Tabac ; d'Espagne,,Espagne,,4 035,,,,2 388 344,
1510,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,74,Tabac ; fabriqué,,Venise,,1 800,,,,2 388 344,
1511,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,74,Tabac ; en feuilles,,Angleterre,,2 028 645,2 205 209,,,2 388 344,
1512,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,74,Tabac ; en feuilles,,Hollande,,176 564,2 205 209,,,2 388 344,
1513,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,74,Tabac ; en poudre,,Espagne,,1 364,177 300,,,2 388 344,
1514,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,74,Tabac ; en poudre,,Hollande,,175 936,177 300,,,2 388 344,
1515,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,74,Tabatieres,,Naples,,2 960,,,,3 960,
1516,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,74,Tabatieres,,Savoye,,1 000,,,,3 960,
1517,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,74,Tables ; de marbre,,Italie,,13 680,,,,21 656,
1518,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,74,Tables ; de marbre,,Naples,,2 480,,,,21 656,
1519,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,74,Tables ; de marbre,,Genes,,4 440,,,,21 656,
1520,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,74,Tables ; de marbre,,Suisse,,1 056,,,,21 656,
1521,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,74,Tableaux,,Hollande,,1 790,,,,35 890,
1522,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,74,Tableaux,,Italie,,6 660,,,,35 890,
1523,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,74,Tableaux,,Naples,,4 440,,,,35 890,
1524,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,74,Tableaux,,Nord,,23 000,,,,35 890,
1525,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,74,Taffia,,Isles,,,,,,59 872,
1526,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,74,Tamarin,,Flandre,,2 270,,,,24 221,
1527,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,74,Tamarin,,Hollande,,1 085,,,,24 221,
1528,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,74,Tamarin,,Italie,,1 804,,,,24 221,
1529,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,74,Tamarin,,Levant,,19 062,,,,24 221,
1530,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,74,Tapis,,Angleterre,,2 175,,,,7 103,
1531,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,74,Tapis,,Levant,,4 928,,,,7 103,
1532,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,75,Tapisserie ; de Flandre,,Allemagne,,,,,,8 320,
1533,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,75,Tartre,,Allemagne,,4 455,,,,39 847,
1534,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,75,Tartre,,Italie,,13 752,,,,39 847,
1535,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,75,Tartre,,Naples,,5 885,,,,39 847,
1536,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,75,Tartre,,Genes,,13 250,,,,39 847,
1537,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,75,Tartre,,Savoye,,2 505,,,,39 847,
1538,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,75,Terebenthine,,Genes,,2 100,,,,3 549,
1539,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,75,Terebenthine,,Suisse,,1 449,,,,3 549,
1540,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,75,Terre ; de porcelaine,,Italie,,135 000,285 150,,,286 430,
1541,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,75,Terre ; de porcelaine,,Naples,,24 000,285 150,,,286 430,
1542,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,75,Terre ; de porcelaine,,Genes,,120 000,285 150,,,286 430,
1543,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,75,Terre ; de porcelaine,,Savoye,,6 150,285 150,,,286 430,
1544,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,75,Terre ; de verrerie,,Hollande,,1 280,,,,286 430,
1545,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,75,Thé,,Flandre,,1 516,,,,31 888,
1546,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,75,Thé,,Hollande,,20 388,,,,31 888,
1547,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,75,Thé,,Nord,,2 850,,,,31 888,
1548,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,75,Thé,,Suède,,6 000,,,,31 888,
1549,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,75,Thé,,Suisse,,1 134,,,,31 888,
1550,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,76,Therinque,,Italie,,,,,,144?,
1551,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,76,Thon ; mariné,,Italie,,10 730,62 332,,,74 409,Last digit was cut off
1552,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,76,Thon ; mariné,,Genes,,12 300,62 332,,,74 409,Last digit was cut off
1553,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,76,Thon ; mariné,,Savoye,,39 302,62 332,,,74 409,Last digit was cut off
1554,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,76,Thon ; salé,,Genes,,1 232,12 077,,,74 409,Last digit was cut off
1555,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,76,Thon ; salé,,Savoye,,10 845,12 077,,,74 409,Last digit was cut off
1556,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,76,Toile ; bazin,,Hollande,,60 190,,,,7 845 070,Last digit was cut off
1557,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,76,Toile ; bazin,,Naples,,14 100,,,,7 845 070,Last digit was cut off
1558,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,76,Toile ; bazin,,Nord,,75 710,,,,7 845 070,Last digit was cut off
1559,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,76,Toile ; bazin,,Savoye,,28 800,,,,7 845 070,Last digit was cut off
1560,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,76,Toile ; bazin,,Suisse,,30 200,,,,7 845 070,Last digit was cut off
1561,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,77,Toile ; à carreaux,,Hollande,,33 400,53 560,,,7 845 070,Last digit was cut off
1562,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,77,Toile ; à carreaux,,Nord,,20 160,53 560,,,7 845 070,Last digit was cut off
1563,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,77,Toile ; de chanvre,,Allemagne,,10 473,,,,7 845 070,Last digit was cut off
1564,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,77,Toile ; cirée,,Flandre,,2 455,,,,7 845 070,Last digit was cut off
1565,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,77,Toile ; commune,,Flandre,,1 263 141,,,,7 845 070,Last digit was cut off
1566,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,77,Toile ; de coton,,Flandre,,130 200,207 785,,,7 845 070,Last digit was cut off
1567,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,77,Toile ; de coton,,Hollande,,77 585,207 785,,,7 845 070,Last digit was cut off
1568,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,77,Toile ; coutil,,Flandre,,105 441,117 648,,,7 845 070,Last digit was cut off
1569,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,77,Toile ; coutil,,Hollande,,12 207,117 648,,,7 845 070,Last digit was cut off
1570,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,77,Toile ; crée,,Hollande,,24 970,27 720,,,7 845 070,Last digit was cut off
1571,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,77,Toile ; crée,,Nord,,2 750,27 720,,,7 845 070,Last digit was cut off
1572,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,77,Toile ; de crin,,Italie,,1 400,2 900,,,7 845 070,Last digit was cut off
1573,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,77,Toile ; de crin,,Genes,,1 500,2 900,,,7 845 070,Last digit was cut off
1574,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,77,Toile ; crüe,,Hollande,,8 575,10 325,,,7 845 070,Last digit was cut off
1575,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,77,Toile ; crüe,,Nord,,1 750,10 325,,,7 845 070,Last digit was cut off
1576,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,78,Toile ; d'emballage,,Espagne,,1 840,26 141,,,7 845 070,Last digit was cut off
1577,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,78,Toile ; d'emballage,,Italie,,6 590,26 141,,,7 845 070,Last digit was cut off
1578,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,78,Toile ; d'emballage,,Genes,,2 620,26 141,,,7 845 070,Last digit was cut off
1579,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,78,Toile ; d'emballage,,Levant,,7 611,26 141,,,7 845 070,Last digit was cut off
1580,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,78,Toile ; d'emballage,,Savoye,,7 480,26 141,,,7 845 070,Last digit was cut off
1581,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,78,Toile ; grosse,,Flandre,,374 107,,,,7 845 070,Last digit was cut off
1582,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,78,Toile ; des Indes ; diverses,,Hollande,,453 875,518 391,,,7 845 070,Last digit was cut off
1583,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,78,Toile ; des Indes ; diverses,,Nord,,64 516,518 391,,,7 845 070,Last digit was cut off
1584,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,78,Toile ; de Levant ; diverses,,Levant,,1 414 578,,,,7 845 070,Last digit was cut off
1585,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,79,Toile ; de lin ; blanche,,Angleterre,,3 000,410 464,430 775,,7 845 070,Last digit was cut off
1586,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,79,Toile ; de lin ; blanche,,Espagne,,5 250,410 464,430 775,,7 845 070,Last digit was cut off
1587,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,79,Toile ; de lin ; blanche,,Flandre,,35 894,410 464,430 775,,7 845 070,Last digit was cut off
1588,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,79,Toile ; de lin ; blanche,,Hollande,,50 970,410 464,430 775,,7 845 070,Last digit was cut off
1589,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,79,Toile ; de lin ; blanche,,Italie,,21 560,410 464,430 775,,7 845 070,Last digit was cut off
1590,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,79,Toile ; de lin ; blanche,,Naples,,80 300,410 464,430 775,,7 845 070,Last digit was cut off
1591,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,79,Toile ; de lin ; blanche,,Genes,,26 625,410 464,430 775,,7 845 070,Last digit was cut off
1592,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,79,Toile ; de lin ; blanche,,Levant,,7 665,410 464,430 775,,7 845 070,Last digit was cut off
1593,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,79,Toile ; de lin ; blanche,,Nord,,9 350,410 464,430 775,,7 845 070,Last digit was cut off
1594,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,79,Toile ; de lin ; blanche,,Portugal,,5 600,410 464,430 775,,7 845 070,Last digit was cut off
1595,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,79,Toile ; de lin ; blanche,,Savoye,,164 250,410 464,430 775,,7 845 070,Last digit was cut off
1596,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,79,Toile ; de lin ; diverses,,Hollande,,12 500,,430 775,,7 845 070,Last digit was cut off
1597,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,79,Toile ; de lin ; au lait,,Flandre,,5 811,,430 775,,7 845 070,Last digit was cut off
1598,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,80,Toile ; de lin ; de St Quentin,,Allemagne,,2 000,,430 775,,7 845 070,Last digit was cut off
1599,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,80,Toile ; linge de table,,,,12 432,,,,7 845 070,No country specified - Last digit was cut off
1600,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,80,Toile ; peinte,,Allemagne,,4 130,794 152,,,7 845 070,Last digit was cut off
1601,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,80,Toile ; peinte,,Espagne,,18 400,794 152,,,7 845 070,Last digit was cut off
1602,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,80,Toile ; peinte,,Flandre,,2 365,794 152,,,7 845 070,Last digit was cut off
1603,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,80,Toile ; peinte,,Hollande,,259 263,794 152,,,7 845 070,Last digit was cut off
1604,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,80,Toile ; peinte,,Genes,,4 800,794 152,,,7 845 070,Last digit was cut off
1605,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,80,Toile ; peinte,,Levant,,342 444,794 152,,,7 845 070,Last digit was cut off
1606,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,80,Toile ; peinte,,Nord,,22 140,794 152,,,7 845 070,Last digit was cut off
1607,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,80,Toile ; peinte,,Savoye,,140 610,794 152,,,7 845 070,Last digit was cut off
1608,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,81,Toile ; de Suisse,,Suisse,,2 222 607,,,,7 845 070,Last digit was cut off
1609,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,81,Toile ; teinte,,Espagne,,1 186,,,,7 845 070,Last digit was cut off
1610,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,81,Toile ; à voile,,Hollande,,35 550,145 694,,,7 845 070,Last digit was cut off
1611,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,81,Toile ; à voile,,Italie,,21 400,145 694,,,7 845 070,Last digit was cut off
1612,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,81,Toile ; à voile,,Levant,,64 200,145 694,,,7 845 070,Last digit was cut off
1613,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,81,Toile ; à voile,,Nord,,24 544,145 694,,,7 845 070,Last digit was cut off
1614,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,81,Tournesol,,Flandre,,5 735,,,,11 489,
1615,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,81,Tournesol,,Hollande,,5 754,,,,11 489,
1616,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,81,Toutenague,,Hollande,,,,,,3 400,
1617,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,81,Tuiles,,Allemagne,,,,,,3 678,
1618,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,81,Turbis,,Italie,,1 400,,,,2 934,
1619,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,81,Turbis,,Levant,,1 534,,,,2 934,
1620,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,81,Vaches,,Allemagne,,27 927,,,,95 717,
1621,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,81,Vaches,,Flandre,,8 470,,,,95 717,
1622,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,81,Vaches,,Savoye,,56 570,,,,95 717,
1623,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,82,Vaches,,Suisse,,2 750,,,,95 717,
1624,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,82,Vanille,,Espagne,,8 900,,,,32 300,
1625,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,82,Vanille,,Genes,,23 400,,,,32 300,
1626,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,82,Veaux,,Flandre,,1 210,,,,3 466,
1627,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,82,Veaux,,Savoye,,2 256,,,,3 466,
1628,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,82,Vergues,,Suède,,,,,,4 120,
1629,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,82,Vermichel,,Italie,,3 265,,,,104 521,
1630,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,82,Vermichel,,Naples,,1 874,,,,104 521,
1631,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,82,Vermichel,,Genes,,26 356,,,,104 521,
1632,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,82,Vermichel,,Savoye,,73 026,,,,104 521,
1633,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,82,Vermillon,,Espagne,,4 620,,,,122 011,
1634,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,82,Vermillon,,Hollande,,97 188,,,,122 011,
1635,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,82,Vermillon,,Italie,,1 628,,,,122 011,
1636,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,82,Vermillon,,Levant,,4 500,,,,122 011,
1637,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,82,Vermillon,,Portugal,,14 075,,,,122 011,
1638,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,82,Verres ; assortis,,Allemagne,,81 475,,,,35690?,I think there is an error in the total
1639,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,82,Verres ; de Boheme,,Allemagne,,45 276,,,,35690?,I think there is an error in the total
1640,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,82,Verres ; communs,,Allemagne,,86 370,134 839,,,35690?,I think there is an error in the total
1641,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,82,Verres ; communs,,Hollande,,7 100,134 839,,,35690?,I think there is an error in the total
1642,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,83,Verres ; communs,,Levant,,23 890,134 839,,,35690?,I think there is an error in the total
1643,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,83,Verres ; communs,,Nord,,12 855,134 839,,,35690?,I think there is an error in the total
1644,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,83,Verres ; communs,,Savoye,,1 624,134 839,,,35690?,I think there is an error in the total
1645,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,83,Verres ; communs,,Suède,,3 000,134 839,,,35690?,I think there is an error in the total
1646,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,83,Verres ; de cristal,,Angleterre,,2 558,67 646,,,35690?,I think there is an error in the total
1647,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,83,Verres ; de cristal,,Hollande,,7 438,67 646,,,35690?,I think there is an error in the total
1648,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,83,Verres ; de cristal,,Nord,,57 650,67 646,,,35690?,I think there is an error in the total
1649,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,83,Verres ; de montres,,Allemagne,,1 560,2 770,,,35690?,I think there is an error in the total
1650,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,83,Verres ; de montres,,Angleterre,,1 210,2 770,,,35690?,I think there is an error in the total
1651,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,83,Verres ; verrerie,,Hollande,,5 110,15 480,,,35690?,I think there is an error in the total
1652,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,83,Verres ; verrerie,,Italie,,5 400,15 480,,,35690?,I think there is an error in the total
1653,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,83,Verres ; verrerie,,Genes,,4 970,15 480,,,35690?,I think there is an error in the total
1654,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,83,Vin ; de Barrois,,Allemagne,,1 598,,,,369 041,
1655,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,83,Vin ; blanc,,Flandre,,1 050,,,,369 041,
1656,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,84,,,,,,,,,369 041,No entries for page 84
1657,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,85,Vin ; de Chipre,,Espagne,,8 100,12 720,,,369 041,
1658,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,85,Vin ; de Chipre,,Levant,,4 620,12 720,,,369 041,
1659,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,85,Vin ; d'Espagne,,Espagne,,241 010,245 563,307 443,,369 041,
1660,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,85,Vin ; d'Espagne,,Flandre,,4 553,245 563,307 443,,369 041,
1661,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,85,Vin ; d'Espagne ; de Malaga,,Espagne,,61 880,,307 443,,369 041,
1662,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,86,Vin ; de liqueur,,Flandre,,4 308,20 207,,,369 041,
