Numéro de ligne,Data entry by,Source,Year,Export-Import,Sheet,Marchandises,,,,,Pays,,Quantité,,Leur valeur,Leur Valeur (sub-total 1),Leur Valeur (sub-total 2),Leur Valeur (sub-total 3),Total,Remarks,
780,Fatima zahra,IIHS-122G,1774,Imports,69,Son,,,,,Italie,,66 250,,3 312,,,,6 277,,
780,Fatima zahra,IIHS-122G,1774,Imports,69,Son,,,,,Naples,,30 000,,1 500,,,,6 277,,
780,Fatima zahra,IIHS-122G,1774,Imports,69,Son,,,,,Genes,,29 300,,1 465,,,,6 277,,
780,Fatima zahra,IIHS-122G,1774,Imports,69,Soude,,,,,Espagne,,9 867 548,,1 216 732,,,,1 634 808,,
780,Fatima zahra,IIHS-122G,1774,Imports,69,Soude,,,,,Italie,,160 000,,16 000,,,,1 634 808,,
780,Fatima zahra,IIHS-122G,1774,Imports,69,Soude,,,,,Naples,,328 500,,197 100,,,,1 634 808,,
780,Fatima zahra,IIHS-122G,1774,Imports,69,Soude,,,,,Levant,,1 169 000,,116 900,,,,1 634 808,,
780,Fatima zahra,IIHS-122G,1774,Imports,69,Soude,,,,,Savoye,,880 760,,88 076,,,,1 634 808,,
780,Fatima zahra,IIHS-122G,1774,Imports,69,Souffre,,,,,Italie,,127 945,,19 191,,,,291 891,,
780,Fatima zahra,IIHS-122G,1774,Imports,69,Souffre,,,,,Naples,,1 770 000,,265 500,,,,291 891,,
780,Fatima zahra,IIHS-122G,1774,Imports,69,Souffre,,,,,Levant,,120 000,,7 200,,,,291 891,,
780,Fatima zahra,IIHS-122G,1774,Imports,69,Souliers,,,,,Allemagne,,880,,2 409,,,,8 383,,
780,Fatima zahra,IIHS-122G,1774,Imports,69,Souliers,,,,,Flandre,,1 493,,5 974,,,,8 383,,
780,Fatima zahra,IIHS-122G,1774,Imports,69,Soye ; crue,,,,,Espagne,,3 025,,36 300,6 298 306,,,6 779 068,,
780,Fatima zahra,IIHS-122G,1774,Imports,69,Soye ; crue,,,,,Flandre,,3 067,,76 675,6 298 306,,,6 779 068,,
780,Fatima zahra,IIHS-122G,1774,Imports,69,Soye ; crue,,,,,Italie,,28 064,,336 768,6 298 306,,,6 779 068,,
780,Fatima zahra,IIHS-122G,1774,Imports,69,Soye ; crue,,,,,Naples,,148 642,,1 783 704,6 298 306,,,6 779 068,,
780,Fatima zahra,IIHS-122G,1774,Imports,69,Soye ; crue,,,,,Genes,,6 880,,82 560,6 298 306,,,6 779 068,,
780,Fatima zahra,IIHS-122G,1774,Imports,69,Soye ; crue,,,,,Venise,,1 150,,13 800,6 298 306,,,6 779 068,,
780,Fatima zahra,IIHS-122G,1774,Imports,69,Soye ; crue,,,,,Levant,,212 772,,2 553 264,6 298 306,,,6 779 068,,
780,Fatima zahra,IIHS-122G,1774,Imports,69,Soye ; crue,,,,,Russie,,350,,4 200,6 298 306,,,6 779 068,,
780,Fatima zahra,IIHS-122G,1774,Imports,69,Soye ; crue,,,,,Savoye,,33 172,,398 064,6 298 306,,,6 779 068,,
780,Fatima zahra,IIHS-122G,1774,Imports,69,Soye ; crue,,,,,Suisse ,,21 163,,529 075,6 298 306,,,6 779 068,,
780,Fatima zahra,IIHS-122G,1774,Imports,69,Soye ; crue,,,,,Indes,,17 282,,483 896,6 298 306,,,6 779 068,,
780,Fatima zahra,IIHS-122G,1774,Imports,70,Soye ; nankin,,,,,Hollande,,3 220,,128 800,480 762,,,6 779 068,,
780,Fatima zahra,IIHS-122G,1774,Imports,70,Soye ; nankin,,,,,Indes,,13 537,,351 962,480 762,,,6 779 068,,
780,Fatima zahra,IIHS-122G,1774,Imports,70,Soye de porc,,,,,Allemagne,,3 360,,1 344,,,,36 918,,
780,Fatima zahra,IIHS-122G,1774,Imports,70,Soye de porc,,,,,Flandre,,2 675,,2 140,,,,36 918,,
780,Fatima zahra,IIHS-122G,1774,Imports,70,Soye de porc,,,,,Nord,,40 465,,32 372,,,,36 918,,
780,Fatima zahra,IIHS-122G,1774,Imports,70,Soye de porc,,,,,Suisse,,1 770,,1 062,,,,36 918,,
780,Fatima zahra,IIHS-122G,1774,Imports,70,Spermaceti,,,,,Hollande,,780,,1 950,,,,4 950,,
780,Fatima zahra,IIHS-122G,1774,Imports,70,Spermaceti,,,,,Savoye,,1 200,,3 000,,,,4 950,,
780,Fatima zahra,IIHS-122G,1774,Imports,70,Stafisaigre,,,,,Hollande,,2 415,,2 415,,,,,,
780,Fatima zahra,IIHS-122G,1774,Imports,70,Stil de grain,,,,,Hollande,,4 852,,3 639,,,,,,
780,Fatima zahra,IIHS-122G,1774,Imports,70,Storax,,,,,Italie,,2 000,,5 000,,,,21 927,,
780,Fatima zahra,IIHS-122G,1774,Imports,70,Storax,,,,,Levant,,6 771,,16 927,,,,21 927,,
780,Fatima zahra,IIHS-122G,1774,Imports,70,Sublimé,,,,,Hollande,,1 726,,9 848,,,,,,
780,Fatima zahra,IIHS-122G,1774,Imports,70,Sucre ; blanc,,,,,Isles,,43 985 611,,17 594 244,,,,49 573 340,,
780,Fatima zahra,IIHS-122G,1774,Imports,70,Sucre ; brut,,,,,Isles,,57 451 105,,15 126 671,,,,49 573 340,,
780,Fatima zahra,IIHS-122G,1774,Imports,71,Sucre ; en pain,,,,,Flandre,,13 635,,12 271,21 380,,,49 573 340,,
780,Fatima zahra,IIHS-122G,1774,Imports,71,Sucre ; en pain,,,,,Hollande,,7 310,,6 609,21 380,,,49 573 340,,
780,Fatima zahra,IIHS-122G,1774,Imports,71,Sucre ; en pain,,,,,Nord,,10,,2 500,21 380,,,49 573 340,,
780,Fatima zahra,IIHS-122G,1774,Imports,71,Sucre ; carré,,,,,Isles,,32 319 617,,13 288 894,,,,49 573 340,,
780,Fatima zahra,IIHS-122G,1774,Imports,71,Sucre ; teste,,,,,Isles,,11 481 474,,3 542 151,,,,49 573 340,,
780,Fatima zahra,IIHS-122G,1774,Imports,71,Suif,,,,,Allemagne,,11 480,,5 740,,,,1 222 391,,
780,Fatima zahra,IIHS-122G,1774,Imports,71,Suif,,,,,Angleterre,,60 378,,28 464,,,,1 222 391,,
780,Fatima zahra,IIHS-122G,1774,Imports,71,Suif,,,,,Espagne,,47 220,,20 897,,,,1 222 391,,
780,Fatima zahra,IIHS-122G,1774,Imports,71,Suif,,,,,Flandre,,2 200,,1 100,,,,1 222 391,,
780,Fatima zahra,IIHS-122G,1774,Imports,71,Suif,,,,,Hollande,,16 175,,6 993,,,,1 222 391,,
780,Fatima zahra,IIHS-122G,1774,Imports,71,Suif,,,,,Italie,,771 045,,192 761,,,,1 222 391,,
780,Fatima zahra,IIHS-122G,1774,Imports,71,Suif,,,,,Naples,,82 402,,20 600,,,,1 222 391,,
780,Fatima zahra,IIHS-122G,1774,Imports,71,Suif,,,,,Genes,,61 000,,18 300,,,,1 222 391,,
780,Fatima zahra,IIHS-122G,1774,Imports,71,Suif,,,,,Venise,,81 435,,28 502,,,,1 222 391,,
780,Fatima zahra,IIHS-122G,1774,Imports,71,Suif,,,,,Levant,,7 142,,1 785,,,,1 222 391,,
780,Fatima zahra,IIHS-122G,1774,Imports,71,Suif,,,,,Nord,,183 521,,75 984,,,,1 222 391,,
780,Fatima zahra,IIHS-122G,1774,Imports,71,Suif,,,,,Russie,,1 876 930,,820 128,,,,1 222 391,,
780,Fatima zahra,IIHS-122G,1774,Imports,71,Suif,,,,,Savoye,,4 550,,1 137,,,,1 222 391,,
780,Fatima zahra,IIHS-122G,1774,Imports,71,Sumac,,,,,Espagne,,13 344,,2 000,,,,10 430,,
780,Fatima zahra,IIHS-122G,1774,Imports,71,Sumac,,,,,Portugal,,76 700,,8 430,,,,10 430,,
780,Fatima zahra,IIHS-122G,1774,Imports,72,Tabac ; de caisse,,,,,Hollande,,642,,1 926,,,,1 082 896,,
780,Fatima zahra,IIHS-122G,1774,Imports,72,Tabac ; en feuilles,,,,,Angleterre,,3 534 340,,889 192,1 080 970,,,1 082 896,,
780,Fatima zahra,IIHS-122G,1774,Imports,72,Tabac ; en feuilles,,,,,Hollande,,704 230,,188 875,1 080 970,,,1 082 896,,
780,Fatima zahra,IIHS-122G,1774,Imports,72,Tabac ; en feuilles,,,,,Levant,,11 615,,2 903,1 080 970,,,1 082 896,,
780,Fatima zahra,IIHS-122G,1774,Imports,72,Tables de marbre,,,,,Italie,,1 122,,16 830,,,,18 670,,
780,Fatima zahra,IIHS-122G,1774,Imports,72,Tables de marbre,,,,,Genes,,92,,1 840,,,,18 670,,
780,Fatima zahra,IIHS-122G,1774,Imports,72,Tableaux,,,,,Allemagne,,1 250,,10 000,,,,34 400,,
780,Fatima zahra,IIHS-122G,1774,Imports,72,Tableaux,,,,,Espagne,,684,,2 052,,,,34 400,,
780,Fatima zahra,IIHS-122G,1774,Imports,72,Tableaux,,,,,Flandre,,"703,50",,13 870,,,,34 400,,
780,Fatima zahra,IIHS-122G,1774,Imports,72,Tableaux,,,,,Italie,,1 295,,3 858,,,,34 400,,
780,Fatima zahra,IIHS-122G,1774,Imports,72,Tableaux,,,,,Naples,,1 540,,4 620,,,,34 400,,
780,Fatima zahra,IIHS-122G,1774,Imports,72,Taffis,,,,,Isles,,9 853,,39 412,,,,,,
780,Fatima zahra,IIHS-122G,1774,Imports,72,Tamarin,,,,,Levant,,28 720,,17 232,,,,,,
780,Fatima zahra,IIHS-122G,1774,Imports,72,Tartre,,,,,Allemagne,,53 875,,11 352,,,,78 270,,
780,Fatima zahra,IIHS-122G,1774,Imports,72,Tartre,,,,,Hollande,,13 000,,1 300,,,,78 270,,
780,Fatima zahra,IIHS-122G,1774,Imports,72,Tartre,,,,,Italie,,56 635,,18 230,,,,78 270,,
780,Fatima zahra,IIHS-122G,1774,Imports,72,Tartre,,,,,Naples,,122 850,,29 484,,,,78 270,,
780,Fatima zahra,IIHS-122G,1774,Imports,72,Tartre,,,,,Genes,,74 600,,17 904,,,,78 270,,
780,Fatima zahra,IIHS-122G,1774,Imports,73,Tayolles,,,,,Levant,,135,,5 400,,,,,,
780,Fatima zahra,IIHS-122G,1774,Imports,73,Terebenthine,,,,,Hollande,,4 270,,1 986,,,,10 362,,
780,Fatima zahra,IIHS-122G,1774,Imports,73,Terebenthine,,,,,Genes,,600,,1 200,,,,10 362,,
780,Fatima zahra,IIHS-122G,1774,Imports,73,Terebenthine,,,,,Savoye,,3 395,,1 078,,,,10 362,,
780,Fatima zahra,IIHS-122G,1774,Imports,73,Terebenthine,,,,,Suisse,,15 245,,6 098,,,,10 362,,
780,Fatima zahra,IIHS-122G,1774,Imports,73,Terre de porcelaine,,,,,Italie,,1 283 000,,114 725,,,,128 677,,
780,Fatima zahra,IIHS-122G,1774,Imports,73,Terre de porcelaine,,,,,Naples,,60 000,,7 200,,,,128 677,,
780,Fatima zahra,IIHS-122G,1774,Imports,73,Terre de porcelaine,,,,,Savoye,,56 268,,6 752,,,,128 677,,
780,Fatima zahra,IIHS-122G,1774,Imports,73,Thé,,,,,Hollande,,9 652,,29 255,,,,5 795 437,,
780,Fatima zahra,IIHS-122G,1774,Imports,73,Thé,,,,,Indes,,4 118 702,,5 766 182,,,,5 795 437,,
780,Fatima zahra,IIHS-122G,1774,Imports,73,Theriaque,,,,,Allemagne,,666,,1 998,,,,3 198,,
780,Fatima zahra,IIHS-122G,1774,Imports,73,Theriaque,,,,,Italie,,200,,1 200,,,,3 198,,
780,Fatima zahra,IIHS-122G,1774,Imports,73,Thon ; mariné,,,,,Genes,,3 184,,3 184,253 484,,,262 425,,
780,Fatima zahra,IIHS-122G,1774,Imports,73,Thon ; mariné,,,,,Venise,,20 800,,20 800,253 484,,,262 425,,
780,Fatima zahra,IIHS-122G,1774,Imports,73,Thon ; mariné,,,,,Savoye,,229 500,,229 500,253 484,,,262 425,,
780,Fatima zahra,IIHS-122G,1774,Imports,73,Thon ; salé,,,,,Genes,,4 400,,2 200,8 941,,,262 425,,
780,Fatima zahra,IIHS-122G,1774,Imports,73,Thon ; salé,,,,,Savoye,,22 470,,6 741,8 941,,,262 425,,
780,Fatima zahra,IIHS-122G,1774,Imports,73,Toile ; d'Allemagne,,,,,Allemagne,,140,,2 800,,,,15 742 034,,
780,Fatima zahra,IIHS-122G,1774,Imports,73,Toile ; bazin,,,,,Flandre,,370,,2 275,156 357,,,15 742 034,,
780,Fatima zahra,IIHS-122G,1774,Imports,73,Toile ; bazin,,,,,Hollande,,13 819,,77 510,156 357,,,15 742 034,,
780,Fatima zahra,IIHS-122G,1774,Imports,73,Toile ; bazin,,,,,Genes,,250,,1 500,156 357,,,15 742 034,,
780,Fatima zahra,IIHS-122G,1774,Imports,73,Toile ; bazin,,,,,Nord,,13 169,,63 246,156 357,,,15 742 034,,
780,Fatima zahra,IIHS-122G,1774,Imports,73,Toile ; bazin,,,,,Savoye,,1 575,,9 450,156 357,,,15 742 034,,
780,Fatima zahra,IIHS-122G,1774,Imports,73,Toile ; bazin,,,,,Suisse,,638,,2 376,156 357,,,15 742 034,,
780,Fatima zahra,IIHS-122G,1774,Imports,73,Toile ; beurriere,,,,,Hollande,,505,,20 200,75 250,,,15 742 034,,
780,Fatima zahra,IIHS-122G,1774,Imports,73,Toile ; beurriere,,,,,Nord,,1 835,,55 050,75 250,,,15 742 034,,
780,Fatima zahra,IIHS-122G,1774,Imports,73,Toile ; bueadille,,,,,Nord,,141,,3 525,,,,15 742 034,,
780,Fatima zahra,IIHS-122G,1774,Imports,74,Toile ; caneva,,,,,Levant,,300,,1 500,,,,15 742 034,,
780,Fatima zahra,IIHS-122G,1774,Imports,74,Toile ; à carreaux,,,,,Espagne,,35,,1 050,,,,15 742 034,,
780,Fatima zahra,IIHS-122G,1774,Imports,74,Toile ; de chanvre,,,,,Allemagne,,7 112,,7 294,,,,15 742 034,,
780,Fatima zahra,IIHS-122G,1774,Imports,75,Toile ; cirée,,,,,Allemagne,,933,,1 119,,,,15 742 034,,
780,Fatima zahra,IIHS-122G,1774,Imports,75,Toile ; commune,,,,,Flandre,,970 884,,2 427 210,,,,15 742 034,,
780,Fatima zahra,IIHS-122G,1774,Imports,75,Toile ; de coton,,,,,Flandre,,273,,8 190,2 195 164,,,15 742 034,,
780,Fatima zahra,IIHS-122G,1774,Imports,75,Toile ; de coton,,,,,Savoye,,9 928,,14 892,2 195 164,,,15 742 034,,
780,Fatima zahra,IIHS-122G,1774,Imports,75,Toile ; de coton,,,,,Suisse,,111 713,,279 282,2 195 164,,,15 742 034,,
780,Fatima zahra,IIHS-122G,1774,Imports,75,Toile ; de coton,,,,,Indes,,47 320,,1 892 800,2 195 164,,,15 742 034,,
780,Fatima zahra,IIHS-122G,1774,Imports,75,Toile ; coutil,,,,,Allemagne,,7 168,,10 752,110 528,,,15 742 034,,
780,Fatima zahra,IIHS-122G,1774,Imports,75,Toile ; coutil,,,,,Flandre,,3 283,,98 490,110 528,,,15 742 034,,
780,Fatima zahra,IIHS-122G,1774,Imports,75,Toile ; coutil,,,,,Hollande,,442,,1 286,110 528,,,15 742 034,,
780,Fatima zahra,IIHS-122G,1774,Imports,75,Toile ; diverses,,,,,Levant,,37 631,,150 524,,,,15 742 034,,
780,Fatima zahra,IIHS-122G,1774,Imports,75,Toile ; d'emballage,,,,,Hollande,,351 512,,351 512,419 608,,,15 742 034,,
780,Fatima zahra,IIHS-122G,1774,Imports,75,Toile ; d'emballage,,,,,Genes,,14 066,,14 066,419 608,,,15 742 034,,
780,Fatima zahra,IIHS-122G,1774,Imports,75,Toile ; d'emballage,,,,,Levant,,200,,1 800,419 608,,,15 742 034,,
780,Fatima zahra,IIHS-122G,1774,Imports,75,Toile ; d'emballage,,,,,Nord,,33 580,,33 580,419 608,,,15 742 034,,
780,Fatima zahra,IIHS-122G,1774,Imports,75,Toile ; d'emballage,,,,,Russie,,490,,14 700,419 608,,,15 742 034,,
780,Fatima zahra,IIHS-122G,1774,Imports,75,Toile ; d'emballage,,,,,Savoye,,3 950,,3 950,419 608,,,15 742 034,,
780,Fatima zahra,IIHS-122G,1774,Imports,75,Toile ; étrangeres,,,,,Nord,,50,,1 500,,,,15 742 034,,
780,Fatima zahra,IIHS-122G,1774,Imports,76,Toile ; grosse,,,,,Flandre,,1 400 239,,2 800 478,,,,15 742 034,,
780,Fatima zahra,IIHS-122G,1774,Imports,76,Toile ; des Indes,,,,,Hollande,,104 614,,1 811 421,2 352 833,,,15 742 034,,
780,Fatima zahra,IIHS-122G,1774,Imports,76,Toile ; des Indes,,,,,Nord,,22 956,,331 422,2 352 833,,,15 742 034,,
780,Fatima zahra,IIHS-122G,1774,Imports,76,Toile ; des Indes,,,,,Indes,,38 180,,209 990,2 352 833,,,15 742 034,,
780,Fatima zahra,IIHS-122G,1774,Imports,76,Toile ; de Levant,,,,,Levant,,106 724,,896 307,,,,15 742 034,,
780,Fatima zahra,IIHS-122G,1774,Imports,76,Toile ; de lin ; blanche,,,,,Espagne,,230,,1 150,310 264,318 274,,15 742 034,,
780,Fatima zahra,IIHS-122G,1774,Imports,76,Toile ; de lin ; blanche,,,,,Flandre,,21 733,,65 199,310 264,318 274,,15 742 034,,
780,Fatima zahra,IIHS-122G,1774,Imports,76,Toile ; de lin ; blanche,,,,,Hollande,,19 874,,99 370,310 264,318 274,,15 742 034,,
780,Fatima zahra,IIHS-122G,1774,Imports,76,Toile ; de lin ; blanche,,,,,Italie,,1 300,,6 500,310 264,318 274,,15 742 034,,
780,Fatima zahra,IIHS-122G,1774,Imports,76,Toile ; de lin ; blanche,,,,,Naples,,750,,3 750,310 264,318 274,,15 742 034,,
780,Fatima zahra,IIHS-122G,1774,Imports,76,Toile ; de lin ; blanche,,,,,Genes,,6 504,,32 520,310 264,318 274,,15 742 034,,
780,Fatima zahra,IIHS-122G,1774,Imports,76,Toile ; de lin ; blanche,,,,,Venise,,925,,4 625,310 264,318 274,,15 742 034,,
780,Fatima zahra,IIHS-122G,1774,Imports,76,Toile ; de lin ; blanche,,,,,Levant,,550,,2 750,310 264,318 274,,15 742 034,,
780,Fatima zahra,IIHS-122G,1774,Imports,76,Toile ; de lin ; blanche,,,,,Nord,,2 850,,14 250,310 264,318 274,,15 742 034,,
780,Fatima zahra,IIHS-122G,1774,Imports,76,Toile ; de lin ; blanche,,,,,Russie,,300,,1 500,310 264,318 274,,15 742 034,,
780,Fatima zahra,IIHS-122G,1774,Imports,76,Toile ; de lin ; blanche,,,,,Savoye,,15 730,,78 650,310 264,318 274,,15 742 034,,
780,Fatima zahra,IIHS-122G,1774,Imports,77,Toile ; de lin ; d'hollande,,,,,Hollande,,2 670,,8 010,318 274,,,15 742 034,,
780,Fatima zahra,IIHS-122G,1774,Imports,77,Toile ; linge de table,,,,,Allemagne,,1 731,,4 662,57 595,,,15 742 034,,
780,Fatima zahra,IIHS-122G,1774,Imports,77,Toile ; linge de table,,,,,Flandre,,7 419,,51 933,57 595,,,15 742 034,,
780,Fatima zahra,IIHS-122G,1774,Imports,77,Toile ; linge de table,,,,,Hollande,,250,,1 000,57 595,,,15 742 034,,
780,Fatima zahra,IIHS-122G,1774,Imports,78,Toile ; de ménage,,,,,Hollande,,50,,1 000,100 580,,,15 742 034,,
780,Fatima zahra,IIHS-122G,1774,Imports,78,Toile ; de ménage,,,,,Nord,,4 979,,99 580,100 580,,,15 742 034,,
780,Fatima zahra,IIHS-122G,1774,Imports,78,Toile ; peinte,,,,,Espagne,,1 896,,11 376,858 441,,,15 742 034,,
780,Fatima zahra,IIHS-122G,1774,Imports,78,Toile ; peinte,,,,,Flandre,,2 224,,53 377,858 441,,,15 742 034,,
780,Fatima zahra,IIHS-122G,1774,Imports,78,Toile ; peinte,,,,,Hollande,,59 039,,247 523,858 441,,,15 742 034,,
780,Fatima zahra,IIHS-122G,1774,Imports,78,Toile ; peinte,,,,,Italie,,600,,3 000,858 441,,,15 742 034,,
780,Fatima zahra,IIHS-122G,1774,Imports,78,Toile ; peinte,,,,,Levant,,3 570,,42 840,858 441,,,15 742 034,,
780,Fatima zahra,IIHS-122G,1774,Imports,78,Toile ; peinte,,,,,Nord,,30 478,,179 268,858 441,,,15 742 034,,
780,Fatima zahra,IIHS-122G,1774,Imports,78,Toile ; peinte,,,,,Savoye,,153 518,,321 057,858 441,,,15 742 034,,
780,Fatima zahra,IIHS-122G,1774,Imports,78,Toile ; de suisse,,,,,Suisse,,767 450,,2 494 212,,,,15 742 034,,
780,Fatima zahra,IIHS-122G,1774,Imports,78,Toile ; à voile,,,,,Angleterre,,240,,18 000,309 885,,,15 742 034,,
780,Fatima zahra,IIHS-122G,1774,Imports,78,Toile ; à voile,,,,,Hollande,,25 941,,51 882,309 885,,,15 742 034,,
780,Fatima zahra,IIHS-122G,1774,Imports,78,Toile ; à voile,,,,,Nord,,72 260,,144 520,309 885,,,15 742 034,,
780,Fatima zahra,IIHS-122G,1774,Imports,78,Toile ; à voile,,,,,Russie,,95 483,,95 483,309 885,,,15 742 034,,
780,Fatima zahra,IIHS-122G,1774,Imports,78,Tours à filer,,,,,Allemagne,,"28,75",,2 877,,,,,,
780,Fatima zahra,IIHS-122G,1774,Imports,78,Tournesol,,,,,Flandre,,13 406,,9 823,,,,30 743,,
780,Fatima zahra,IIHS-122G,1774,Imports,78,Tournesol,,,,,Hollande,,29 647,,20 920,,,,30 743,,
780,Fatima zahra,IIHS-122G,1774,Imports,78,Toutenagne,,,,,Indes,,314 000,,207 240,,,,,,
780,Fatima zahra,IIHS-122G,1774,Imports,78,Tuiles,,,,,Allemagne,,93 800,,2 032,,,,,,
780,Fatima zahra,IIHS-122G,1774,Imports,79,Vaches ,,,,,Allemagne,,598,,30 606,,,,184 151,,
780,Fatima zahra,IIHS-122G,1774,Imports,79,Vaches ,,,,,Flandre,,486,,48 300,,,,184 151,,
780,Fatima zahra,IIHS-122G,1774,Imports,79,Vaches ,,,,,Savoye,,1 153,,87 410,,,,184 151,,
780,Fatima zahra,IIHS-122G,1774,Imports,79,Vaches ,,,,,Suisse,,460,,17 835,,,,184 151,,
780,Fatima zahra,IIHS-122G,1774,Imports,79,Vanille,,,,,Espagne,,"114,66",,5 735,,,,18 235,,
780,Fatima zahra,IIHS-122G,1774,Imports,79,Vanille,,,,,Genes,,250,,12 500,,,,18 235,,
780,Fatima zahra,IIHS-122G,1774,Imports,79,Veaux,,,,,Savoye,,118,,1 770,,,,,,
780,Fatima zahra,IIHS-122G,1774,Imports,79,Vermichel,,,,,Naples,,129 685,,38 905,,,,113 018,,
780,Fatima zahra,IIHS-122G,1774,Imports,79,Vermichel,,,,,Genes,,131 090,,39 327,,,,113 018,,
780,Fatima zahra,IIHS-122G,1774,Imports,79,Vermichel,,,,,Savoye,,173 933,,34 786,,,,113 018,,
780,Fatima zahra,IIHS-122G,1774,Imports,79,Vermillon,,,,,Espagne,,7 741,,38 705,,,,158 717,,
780,Fatima zahra,IIHS-122G,1774,Imports,79,Vermillon,,,,,Flandre,,287,,1 148,,,,158 717,,
780,Fatima zahra,IIHS-122G,1774,Imports,79,Vermillon,,,,,Hollande,,19 345,,77 774,,,,158 717,,
780,Fatima zahra,IIHS-122G,1774,Imports,79,Vermillon,,,,,Levant,,8 218,,41 090,,,,158 717,,
780,Fatima zahra,IIHS-122G,1774,Imports,79,Verres ; assortis,,,,,Allemagne,,170 822,,165 087,,,,280 038,,
780,Fatima zahra,IIHS-122G,1774,Imports,79,Verres ; blancs,,,,,Allemagne,,28 570,,53 110,,,,280 038,,
780,Fatima zahra,IIHS-122G,1774,Imports,79,Verres ; communs,,,,,Allemagne,,2 368,,1 184,8 507,,,280 038,,
780,Fatima zahra,IIHS-122G,1774,Imports,79,Verres ; communs,,,,,Hollande,,2 908,,2 908,8 507,,,280 038,,
780,Fatima zahra,IIHS-122G,1774,Imports,79,Verres ; communs,,,,,Levant,,1 330,,1 330,8 507,,,280 038,,
780,Fatima zahra,IIHS-122G,1774,Imports,79,Verres ; communs,,,,,Nord,,3 085,,3 085,8 507,,,280 038,,
780,Fatima zahra,IIHS-122G,1774,Imports,79,Verres ; de cristal,,,,,Allemagne,,800,,1 600,16 987,,,280 038,,
780,Fatima zahra,IIHS-122G,1774,Imports,79,Verres ; de cristal,,,,,Espagne,,3 450,,6 900,16 987,,,280 038,,
780,Fatima zahra,IIHS-122G,1774,Imports,79,Verres ; de cristal,,,,,Hollande,,1 877,,2 487,16 987,,,280 038,,
780,Fatima zahra,IIHS-122G,1774,Imports,79,Verres ; de cristal,,,,,Genes,,600,,1 200,16 987,,,280 038,,
780,Fatima zahra,IIHS-122G,1774,Imports,79,Verres ; de cristal,,,,,Venise,,1 000,,2 000,16 987,,,280 038,,
780,Fatima zahra,IIHS-122G,1774,Imports,79,Verres ; de cristal,,,,,Suisse,,744,,2 800,16 987,,,280 038,,
780,Fatima zahra,IIHS-122G,1774,Imports,80,Verres ; de Lorraine,,,,,Allemagne,,26 867,,32 240,,,,280 038,,
780,Fatima zahra,IIHS-122G,1774,Imports,80,Verres ; en tables,,,,,Allemagne,,250,,1 000,,,,280 038,,
780,Fatima zahra,IIHS-122G,1774,Imports,80,Verres ; à vitres,,,,,Allemagne,,10 481,,3 107,,,,280 038,,
780,Fatima zahra,IIHS-122G,1774,Imports,80,Vieux oing,,,,,Espagne,,8 470,,3 388,,,,,,
780,Fatima zahra,IIHS-122G,1774,Imports,80,Vin ; de Barroix,,,,,Allemagne,,"97,75",,9 773,,,,1 602 254,,
780,Fatima zahra,IIHS-122G,1774,Imports,80,Vin ; blanc,,,,,Flandre,,20,,2 004,3 324,,,1 602 254,,
780,Fatima zahra,IIHS-122G,1774,Imports,80,Vin ; blanc,,,,,Naples,,60,,1 320,3 324,,,1 602 254,,
780,Fatima zahra,IIHS-122G,1774,Imports,82,Vin ; de chipres,,,,,Genes,,49,,3 430,22 120,,,1 602 254,,
780,Fatima zahra,IIHS-122G,1774,Imports,82,Vin ; de chipres,,,,,Levant,,267,,18 690,22 120,,,1 602 254,,
780,Fatima zahra,IIHS-122G,1774,Imports,82,Vin ; d'Espagne,,,,,Espagne,,236 526,,473 053,476 313,813 590,,1 602 254,,
780,Fatima zahra,IIHS-122G,1774,Imports,82,Vin ; d'Espagne,,,,,Flandre,,2 173,,3 260,476 313,813 590,,1 602 254,,
780,Fatima zahra,IIHS-122G,1774,Imports,82,Vin ; Idem ; de maderes,,,,,Espagne,,814,,203 500,813 590,,,1 602 254,,
780,Fatima zahra,IIHS-122G,1774,Imports,82,Vin ; Idem ; de malaga,,,,,Espagne,,133 777,,133 777,813 590,,,1 602 254,,
780,Fatima zahra,IIHS-122G,1774,Imports,83,Vin ; de liqueur,,,,,Allemagne,,2 980,,5 960,292 338,,,1 602 254,,
780,Fatima zahra,IIHS-122G,1774,Imports,83,Vin ; de liqueur,,,,,Danemark,,1 200,,2 400,292 338,,,1 602 254,,
780,Fatima zahra,IIHS-122G,1774,Imports,83,Vin ; de liqueur,,,,,Espagne,,115 896,,231 792,292 338,,,1 602 254,,
780,Fatima zahra,IIHS-122G,1774,Imports,83,Vin ; de liqueur,,,,,Flandre,,9 883,,29 050,292 338,,,1 602 254,,
780,Fatima zahra,IIHS-122G,1774,Imports,83,Vin ; de liqueur,,,,,Hollande,,13,,3 744,292 338,,,1 602 254,,
780,Fatima zahra,IIHS-122G,1774,Imports,83,Vin ; de liqueur,,,,,Portugal,,67,,19 392,292 338,,,1 602 254,,
780,Fatima zahra,IIHS-122G,1774,Imports,83,Vin ; de Mavoisie,,,,,Espagne,,2 100,,2 100,,,,1 602 254,,
780,Fatima zahra,IIHS-122G,1774,Imports,83,Vin ; muscat,,,,,Italie,,40,,1 600,7 160,,,1 602 254,,
780,Fatima zahra,IIHS-122G,1774,Imports,83,Vin ; muscat,,,,,Naples,,69,,2 760,7 160,,,1 602 254,,
