numrodeligne,dataentryby,source,SourcePath,SourceType,year,exportsimports,sheet,marchandises,pays,value,total,leurvaleursubtotal_1,leurvaleursubtotal_2,remarks,DoubleAccounts
846,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,44,Gomme ; de palme,Genes,3337,277501,,,,0
847,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,44,Gomme ; sandarac,Italie,6300,277501,,,,0
848,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,44,Gomme ; de Sénégal,Flandre,12285,277501,51809,,,0
849,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,44,Gomme ; de Sénégal,Hollande,31118,277501,51809,,,0
850,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,44,Gomme ; de Sénégal,Levant,8406,277501,51809,,,0
851,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,45,Gomme ; seraphique,Levant,22840,277501,,,,0
852,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,45,Gomme ; thurique,Levant,21090,277501,,,,0
853,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,45,Grabeau ; de cochenille,Espagne,121278,140525,,,,0
854,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,45,Grabeau ; d'encens,Levant,6589,140525,,,,0
855,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,45,Grabeau ; de poivre,Savoye,4750,140525,,,,0
856,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,45,Grabeau ; de sené,Italie,2820,140525,6105,,,0
857,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,45,Grabeau ; de sené,Levant,3285,140525,6105,,,0
858,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,45,Grabeau ; de tartre,Italie,1803,140525,,,,0
859,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,45,Graines ; de canarie,Italie,1095,505840,15381,,,0
860,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,45,Graines ; de canarie,Naples,1360,505840,15381,,,0
861,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,45,Graines ; de canarie,Levant,12926,505840,15381,,,0
862,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,45,Graines ; de choux,Hollande,1674,505840,,,,0
863,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,45,Graines ; de jardin,Angleterre,1974,505840,5541,,,0
864,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,45,Graines ; de jardin,Levant,3567,505840,5541,,,0
865,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,45,Graines ; jaune,Espagne,32343,505840,,,,0
866,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,45,Graines ; de lin,Angleterre,15055,505840,417570,,,0
867,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,45,Graines ; de lin,Flandre,2459,505840,417570,,,0
868,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,45,Graines ; de lin,Hollande,397898,505840,417570,,,0
869,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,45,Graines ; de lin,Nord,2158,505840,417570,,,0
870,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,45,Graines ; de luzerne,Hollande,1597,505840,,,,0
871,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,45,Graines ; de Millet,Angleterre,11880,505840,31734,,,0
872,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,45,Graines ; de Millet,Levant,19854,505840,31734,,,0
873,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,46,Graines ; de vers à soye,Savoye,1158,1158,,,,0
874,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,46,Grelots,Nord,1045,1045,,,,0
875,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,46,Gruau,Hollande,4611,4611,,,,0
876,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,46,Habillemens,Allemagne,1287,3159,,,,0
877,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,46,Habillemens,Savoye,1872,3159,,,,0
878,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,46,Harangs ; blancs,Angleterre,2000,21096,19800,,,0
879,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,46,Harangs ; blancs,Italie,7600,21096,19800,,,0
880,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,46,Harangs ; blancs,Genes,6000,21096,19800,,,0
881,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,46,Harangs ; blancs,Savoye,2200,21096,19800,,,0
882,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,46,Harangs ; blancs,Suède,2000,21096,19800,,,0
883,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,46,Harangs ; sors,Hollande,1296,21096,,,,0
884,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,46,Herbes ; capilaire,Genes,1170,12575,3100,,,0
885,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,46,Herbes ; capilaire,Savoye,1930,12575,3100,,,0
886,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,46,Herbes ; d'orseille,Flandre,2225,12575,3465,,,0
887,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,46,Herbes ; d'orseille,Hollande,1240,12575,3465,,,0
888,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,46,Herbes ; perelle,Espagne,6010,12575,,,,0
889,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,47,Horlogerie,Genes,2374,115215,,,,0
890,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,47,Horlogerie,Savoye,74260,115215,,,,0
891,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,47,Horlogerie,Suisse,38581,115215,,,,0
892,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,47,Houblon,Flandre,39528,39528,,,,0
893,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,47,Huile ; d'amande,Genes,11900,1.63E7,,,,0
894,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,47,Huile ; de geroffle,Hollande,1400,1.63E7,,,,0
895,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,47,Huile ; de graine,Flandre,1323,1.63E7,8909,,,0
896,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,47,Huile ; de graine,Hollande,7586,1.63E7,8909,,,0
897,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,47,Huile ; de laurier,Hollande,4610,1.63E7,,,,0
898,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,47,Huile ; de lin,Flandre,8715,1.63E7,143110,,,0
899,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,47,Huile ; de lin,Hollande,83755,1.63E7,143110,,,0
900,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,47,Huile ; de lin,Italie,2820,1.63E7,143110,,,0
901,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,47,Huile ; de lin,Naples,47820,1.63E7,143110,,,0
902,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,47,Huile ; de noix,Savoye,3407,1.63E7,,,,0
903,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,47,Huile ; d'olive,Espagne,1227078,1.63E7,1.48E7,,,0
904,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,47,Huile ; d'olive,Hollande,1732,1.63E7,1.48E7,,,0
905,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,47,Huile ; d'olive,Italie,6668857,1.63E7,1.48E7,,,0
906,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,47,Huile ; d'olive,Naples,3300520,1.63E7,1.48E7,,,0
907,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,47,Huile ; d'olive,Genes,1119200,1.63E7,1.48E7,,,0
908,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,47,Huile ; d'olive,Venise,767200,1.63E7,1.48E7,,,0
909,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,47,Huile ; d'olive,Levant,1277200,1.63E7,1.48E7,,,0
910,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,47,Huile ; d'olive,Portugal,3363,1.63E7,1.48E7,,,0
911,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,47,Huile ; d'olive,Savoye,417796,1.63E7,1.48E7,,,0
912,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,47,Huile ; de poisson,Angleterre,15592,1.63E7,1096926,,,0
913,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,47,Huile ; de poisson,Danemark,25449,1.63E7,1096926,,,0
914,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,47,Huile ; de poisson,Espagne,270200,1.63E7,1096926,,,0
915,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,47,Huile ; de poisson,Flandre,23120,1.63E7,1096926,,,0
916,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,47,Huile ; de poisson,Hollande,163947,1.63E7,1096926,,,0
917,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,47,Huile ; de poisson,Genes,48780,1.63E7,1096926,,,0
918,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,47,Huile ; de poisson,Nord,2318,1.63E7,1096926,,,0
919,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,47,Huile ; de poisson,Portugal,273264,1.63E7,1096926,,,0
920,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,47,Huile ; de poisson,Savoye,107087,1.63E7,1096926,,,0
921,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,47,Huile ; de poisson,Suède,7073,1.63E7,1096926,,,0
922,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,47,Huile ; de poisson,Suisse,160096,1.63E7,1096926,,,0
923,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,48,Huile ; de rabelle,Hollande,6583,1.63E7,,,,0
924,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,48,Huile ; de vitriol,Angleterre,34524,1.63E7,217895,,,0
925,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,48,Huile ; de vitriol,Flandre,22196,1.63E7,217895,,,0
926,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,48,Huile ; de vitriol,Hollande,37975,1.63E7,217895,,,0
927,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,48,Huile ; de vitriol,Italie,80400,1.63E7,217895,,,0
928,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,48,Huile ; de vitriol,Savoye,42800,1.63E7,217895,,,0
929,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,48,Huitres,Angleterre,13734,13734,,,,0
930,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,48,Jais,Espagne,6608,6608,,,,0
931,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,48,Jalap,Espagne,59612,72201,,,,0
932,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,48,Jalap,Hollande,1609,72201,,,,0
933,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,48,Jalap,Genes,10980,72201,,,,0
934,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,48,Jambons,Allemagne,3771,13096,,,,0
935,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,48,Jambons,Espagne,2491,13096,,,,0
936,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,48,Jambons,Hollande,2982,13096,,,,0
937,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,48,Jambons,Nord,3852,13096,,,,0
938,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,48,Jaune de Naples,Naples,4941,4941,,,,0
939,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,48,Inde fine,Hollande,5866,5866,,,,0
940,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,49,Indigo,Espagne,55330,8759542,,,,0
941,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,49,Indigo,Flandre,42989,8759542,,,,0
942,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,49,Indigo,Hollande,3938,8759542,,,,0
943,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,49,Indigo,Italie,11740,8759542,,,,0
944,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,49,Indigo,Isles,8645545,8759542,,,,0
945,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,49,Instruments de musique,Allemagne,74462,77462,,,,0
946,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,49,Instruments de musique,Angleterre,3000,77462,,,,0
947,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,49,Joncs à faire chaises,Flandre,5784,5784,,,,0
948,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,49,Jonquine,Espagne,,,,,No value for Espagne,0
949,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,49,Ipecacuanna,Hollande,1140,7151,,,,0
950,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,49,Ipecacuanna,Genes,3380,7151,,,,0
951,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,49,Ipecacuanna,Portugal,2631,7151,,,,0
952,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,49,Iris,Italie,13991,13991,,,,0
953,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,49,Jus ; de citrons,Espagne,14400,147723,81285,,,0
954,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,49,Jus ; de citrons,Italie,1200,147723,81285,,,0
955,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,49,Jus ; de citrons,Naples,65685,147723,81285,,,0
956,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,49,Jus ; de reglisse,Espagne,7141,147723,66438,,,0
957,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,49,Jus ; de reglisse,Italie,41837,147723,66438,,,0
958,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,49,Jus ; de reglisse,Naples,15300,147723,66438,,,0
959,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,49,Jus ; de reglisse,Genes,2160,147723,66438,,,0
960,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,49,Lacque ; platte,Venise,1800,1800,,,,0
961,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,49,Laine ; d'agnelin,Nord,12425,2.09E7,,,,0
962,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,49,Laine ; d'allemagne,Hollande,1125,2.09E7,981504,,,0
963,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,49,Laine ; d'allemagne,Nord,980379,2.09E7,981504,,,0
964,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,49,Laine ; de Carmenie,Hollande,6030,2.09E7,,,,0
965,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,49,Laine ; de chevrons,Espagne,15600,2.09E7,236223,,,0
966,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,49,Laine ; de chevrons,Levant,220623,2.09E7,236223,,,0
967,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,49,Laine ; commune,Espagne,3168,2.09E7,,,,0
968,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,49,Laine ; d'Espagne,Espagne,9615560,2.09E7,9644260,,,0
969,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,49,Laine ; d'Espagne,Hollande,23625,2.09E7,9644260,,,0
970,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,49,Laine ; d'Espagne,Portugal,5075,2.09E7,9644260,,,0
971,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,49,Laine ; filée,Angleterre,9196,2.09E7,16816,,,0
972,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,49,Laine ; filée,Hollande,7620,2.09E7,16816,,,0
973,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,50,Laine ; lavée,Espagne,2624,2.09E7,2060277,,,0
