numrodeligne,dataentryby,source,sourcepath,sourcetype,exportsimports,sheet,year,marchandises,direction,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks,doubleaccount
1061,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,32,Novembre 1714,Toile de bretagne large,Rennes,Isles françoises de l'Amerique,4743,Aunes,0,0,0,,
1062,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,32,Novembre 1714,Toile de bretagne étroite,Rennes,Isles françoises de l'Amerique,6700,Pièces,0,0,0,Mesure d'origine livre,
1063,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,32,Novembre 1714,Toile de bretagne étroite,Rennes,Isles françoises de l'Amerique,25000,Aunes,0,0,0,,
1064,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,32,Novembre 1714,Toile holandille de Paris,Rennes,Isles françoises de l'Amerique,700,Pièces,0,0,0,,
1065,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,32,Novembre 1714,Toile de cholet,Rennes,Isles françoises de l'Amerique,1265,Pièces,0,0,0,,
1066,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,32,Novembre 1714,Toile de St Gal,Rennes,Isles françoises de l'Amerique,260,Pièces,0,0,0,,
1067,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,32,Novembre 1714,Toile de Cambrai,Rennes,Isles françoises de l'Amerique,380,Pièces,0,0,0,,
1068,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,32,Novembre 1714,Toile d'Allemagne,Rennes,Isles françoises de l'Amerique,155,Pièces,0,0,0,,
1069,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,32,Novembre 1714,Toile de rosconne,Rennes,Isles françoises de l'Amerique,20,Pièces,0,0,0,,
1070,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,32,Novembre 1714,Toile crée,Rennes,Isles françoises de l'Amerique,25,Pièces,0,0,0,,
1071,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,32,Novembre 1714,Toile crée,Rennes,Isles françoises de l'Amerique,360,Aunes,0,0,0,,
1072,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,32,Novembre 1714,Toile de Rouën,Rennes,Isles françoises de l'Amerique,2200,Aunes,0,0,0,,
1073,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,32,Novembre 1714,Toile bazin de Rouën,Rennes,Isles françoises de l'Amerique,400,Aunes,0,0,0,,
1074,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,32,Novembre 1714,Toile de laval,Rennes,Isles françoises de l'Amerique,5000,Aunes,0,0,0,,
1075,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,32,Novembre 1714,Toile de Marigni,Rennes,Isles françoises de l'Amerique,16590,Aunes,0,0,0,,
1076,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,32,Novembre 1714,Toile de langeneau,Rennes,Isles françoises de l'Amerique,2180,Aunes,0,0,0,,
1077,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,32,Novembre 1714,Toile de halle,Rennes,Isles françoises de l'Amerique,2700,Aunes,0,0,0,,
1078,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,32,Novembre 1714,Toile a carreaux,Rennes,Isles françoises de l'Amerique,1000,Aunes,0,0,0,,
1079,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,32,Novembre 1714,Toile de navale,Rennes,Isles françoises de l'Amerique,1000,Aunes,0,0,0,,
1080,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,32,Novembre 1714,Velours,Rennes,Isles françoises de l'Amerique,"1,5",Pièces,0,0,0,,
1081,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,32,Décembre 1714,Amandes,Rennes,Angleterre,200,Livres,0,0,0,,
1082,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,32,Décembre 1714,Bariques en bottes,Rennes,Angleterre,200,Bariques,0,0,0,,
1083,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,33,Décembre 1714,Caffé,Rennes,Angleterre,200,Livres,0,0,0,,
1084,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,33,Décembre 1714,Chataignes,Rennes,Angleterre,2000,Livres,0,0,0,Pas le même prix original/copie,
1085,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,33,Décembre 1714,Eau de vie,Rennes,Angleterre,"2,75",Tonneaux,0,0,0,,
1086,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,33,Décembre 1714,Figues,Rennes,Angleterre,200,Livres,0,0,0,,
1087,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,33,Décembre 1714,Huitres a la daube,Rennes,Angleterre,100,Barils,0,0,0,,
1088,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,33,Décembre 1714,Huile d'olive,Rennes,Angleterre,400,Livres,0,0,0,,
1089,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,33,Décembre 1714,Limons,Rennes,Angleterre,600,Nombres,0,0,0,,
1090,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,33,Décembre 1714,Miel,Rennes,Angleterre,2040,Livres,0,0,0,,
1091,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,33,Décembre 1714,Plumes a lit,Rennes,Angleterre,650,Livres,0,0,0,,
1092,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,33,Décembre 1714,Poterie de terre,Rennes,Angleterre,6,Douzaines,0,0,0,,
1093,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,33,Décembre 1714,Raisin passe,Rennes,Angleterre,300,Livres,0,0,0,Mesure d'origine livre,
1094,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,33,Décembre 1714,Savon,Rennes,Angleterre,760,Livres,0,0,0,,
1095,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,33,Décembre 1714,Toile royale,Rennes,Angleterre,144,Aunes,0,0,0,,
1096,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,33,Décembre 1714,Toile de reforme,Rennes,Angleterre,120,Aunes,0,0,0,,
1097,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,33,Décembre 1714,Toile de halle,Rennes,Angleterre,2350,Aunes,0,0,0,,
1098,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,33,Décembre 1714,Toile a voile,Rennes,Angleterre,900,Aunes,0,0,0,,
1099,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,33,Décembre 1714,Vin,Rennes,Angleterre,3,Tonneaux,0,0,0,,
1100,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,33,Décembre 1714,Graine de lin,Rennes,Hollande,208,Barils,0,0,0,,
1101,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,33,Décembre 1714,Huitres a la daube,Rennes,Hollande,36,Barils,0,0,0,,
1102,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,33,Décembre 1714,Peaux de veau,Rennes,Hollande,300,Nombres,0,0,0,,
1103,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,33,Décembre 1714,Papier gris,Rennes,Hollande,4888,Rames,0,0,0,,
1104,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,33,Décembre 1714,Acier,Rennes,"Espagne, les Canaries et les Indes Occidentales",12000,Livres,0,0,0,,
1105,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,33,Décembre 1714,Bas de soie pour homme,Rennes,"Espagne, les Canaries et les Indes Occidentales",17,Douzaines de Paires,0,0,0,,
1106,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,33,Décembre 1714,Bas de soie pour femme,Rennes,"Espagne, les Canaries et les Indes Occidentales",8,Douzaines de Paires,0,0,0,,
1107,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,33,Décembre 1714,Bas de laine,Rennes,"Espagne, les Canaries et les Indes Occidentales",40,Douzaines de Paires,36,1440,0,,
1108,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,33,Décembre 1714,Boutons d'acier argenté,Rennes,"Espagne, les Canaries et les Indes Occidentales",200,Douzaines,0,0,0,,
1109,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,33,Décembre 1714,Canelle,Rennes,"Espagne, les Canaries et les Indes Occidentales",400,Livres,0,0,0,,
1110,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,33,Décembre 1714,Cire blanche,Rennes,"Espagne, les Canaries et les Indes Occidentales",10616,Livres,0,0,0,,
1111,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,34,Décembre 1714,Camelot de l'Isle,Rennes,"Espagne, les Canaries et les Indes Occidentales",3000,Aunes,0,0,0,,
1112,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,34,Décembre 1714,Camelot de Bruxelles,Rennes,"Espagne, les Canaries et les Indes Occidentales",220,Pièces,0,0,0,,
1113,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,34,Décembre 1714,Calemande,Rennes,"Espagne, les Canaries et les Indes Occidentales",64,Pièces,0,0,0,,
1114,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,34,Décembre 1714,Chapeaux de castor,Rennes,"Espagne, les Canaries et les Indes Occidentales",630,Nombres,0,0,0,,
1115,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,34,Décembre 1714,Chaussette,Rennes,"Espagne, les Canaries et les Indes Occidentales",30,Douzaines,0,0,0,,
1116,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,34,Décembre 1714,Dentelle de Caën,Rennes,"Espagne, les Canaries et les Indes Occidentales",39,Cartons,500,19500,0,,
1117,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,34,Décembre 1714,Dentelle du havre,Rennes,"Espagne, les Canaries et les Indes Occidentales",62,Caisses,0,0,0,,
1118,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,34,Décembre 1714,Dentelle du havre,Rennes,"Espagne, les Canaries et les Indes Occidentales",120,Pièces,0,0,0,,
1119,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,34,Décembre 1714,Dentelle de Dupui,Rennes,"Espagne, les Canaries et les Indes Occidentales",620,Pièces,0,0,0,,
1120,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,34,Décembre 1714,Dentelle de Dupui,Rennes,"Espagne, les Canaries et les Indes Occidentales",220,Livres,0,0,0,,
1121,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,34,Décembre 1714,Damas,Rennes,"Espagne, les Canaries et les Indes Occidentales",62,Pièces,0,0,0,,
1122,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,34,Décembre 1714,Drap de Carcasonne,Rennes,"Espagne, les Canaries et les Indes Occidentales",27,Pièces,0,0,0,,
1123,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,34,Décembre 1714,Drap de France,Rennes,"Espagne, les Canaries et les Indes Occidentales",2340,Aunes,0,0,0,,
1124,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,34,Décembre 1714,Etamine,Rennes,"Espagne, les Canaries et les Indes Occidentales",7500,Aunes,0,0,0,,
1125,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,34,Décembre 1714,Etoffe au quart de soie,Rennes,"Espagne, les Canaries et les Indes Occidentales",320,Livres,0,0,0,,
1126,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,34,Décembre 1714,Ecarlatille,Rennes,"Espagne, les Canaries et les Indes Occidentales",280,Pièces,0,0,0,,
1127,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,34,Décembre 1714,Fil de Rennes,Rennes,"Espagne, les Canaries et les Indes Occidentales",2200,Livres,0,0,0,,
1128,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,34,Décembre 1714,Fil de couleur,Rennes,"Espagne, les Canaries et les Indes Occidentales",300,Livres,0,0,0,,
1129,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,34,Décembre 1714,Fil d'Hollande,Rennes,"Espagne, les Canaries et les Indes Occidentales",400,Livres,0,0,0,,
1130,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,34,Décembre 1714,Fer en barres,Rennes,"Espagne, les Canaries et les Indes Occidentales",330000,Livres,0,0,0,,
1131,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,34,Décembre 1714,Galon d'or et argent,Rennes,"Espagne, les Canaries et les Indes Occidentales",400,Livres,0,0,0,,
1132,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,34,Décembre 1714,Gorgorans,Rennes,"Espagne, les Canaries et les Indes Occidentales",4,Pièces,0,0,0,,
1133,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,34,Décembre 1714,Grisette,Rennes,"Espagne, les Canaries et les Indes Occidentales",16,Pièces,0,0,0,,
1134,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,34,Décembre 1714,Livres imprimés,Rennes,"Espagne, les Canaries et les Indes Occidentales",440,Volumes,0,0,0,,
1135,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,34,Décembre 1714,Lit de satin brodé,Rennes,"Espagne, les Canaries et les Indes Occidentales",1,Nombres,0,0,0,,
1136,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,34,Décembre 1714,Linçeul ou drap de lit,Rennes,"Espagne, les Canaries et les Indes Occidentales",100,Nombres,0,0,0,,
1137,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,34,Décembre 1714,Temparille,Rennes,"Espagne, les Canaries et les Indes Occidentales",600,Aunes,0,0,0,,
1138,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,34,Décembre 1714,Merceries,Rennes,"Espagne, les Canaries et les Indes Occidentales",3113,Livres,0,0,0,,
1139,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,34,Décembre 1714,Pois,Rennes,"Espagne, les Canaries et les Indes Occidentales",40,Bariques,0,0,0,,
1140,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,34,Décembre 1714,Peruques,Rennes,"Espagne, les Canaries et les Indes Occidentales",96,Pièces,20,1920,0,,
1141,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,34,Décembre 1714,Pekin,Rennes,"Espagne, les Canaries et les Indes Occidentales",1061,Pièces,0,0,0,,
1142,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,34,Décembre 1714,Platille,Rennes,"Espagne, les Canaries et les Indes Occidentales",84,Pièces,0,0,0,,
1143,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,34,Décembre 1714,Plumets,Rennes,"Espagne, les Canaries et les Indes Occidentales",8,Douzaines,0,0,0,,
1144,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,34,Décembre 1714,Peluche,Rennes,"Espagne, les Canaries et les Indes Occidentales",40,Pièces,0,0,0,,
1145,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,34,Décembre 1714,Poële a frire,Rennes,"Espagne, les Canaries et les Indes Occidentales",30,Douzaines,0,0,0,,
1146,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,34,Décembre 1714,Quincaillerie,Rennes,"Espagne, les Canaries et les Indes Occidentales",400,Livres,0,0,0,,
1147,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,34,Décembre 1714,Robes de chambre,Rennes,"Espagne, les Canaries et les Indes Occidentales",2,Nombres,0,0,0,,
1148,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,34,Décembre 1714,Rubans,Rennes,"Espagne, les Canaries et les Indes Occidentales",240,Livres,0,0,0,,
1149,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,34,Décembre 1714,Satin,Rennes,"Espagne, les Canaries et les Indes Occidentales",50,Pièces,0,0,0,,
1150,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,34,Décembre 1714,Sempiterne,Rennes,"Espagne, les Canaries et les Indes Occidentales",230,Pièces,0,0,0,,
1151,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,35,Décembre 1714,Tapis de satin brodé,Rennes,"Espagne, les Canaries et les Indes Occidentales",2,Nombres,0,0,0,,
1152,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,35,Décembre 1714,Theses et tableaux,Rennes,"Espagne, les Canaries et les Indes Occidentales",80,Douzaines,0,0,0,,
1153,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,35,Décembre 1714,Turban de soie,Rennes,"Espagne, les Canaries et les Indes Occidentales",2,Nombres,0,0,0,,
1154,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,35,Décembre 1714,Tabatieres de corne,Rennes,"Espagne, les Canaries et les Indes Occidentales",50,Douzaines,0,0,0,,
1155,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,35,Décembre 1714,Tabatieres de coco,Rennes,"Espagne, les Canaries et les Indes Occidentales",10,Douzaines,0,0,0,,
1156,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,35,Décembre 1714,"Toile ouvrée, chemises",Rennes,"Espagne, les Canaries et les Indes Occidentales",300,Nombres,0,0,0,,
1157,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,35,Décembre 1714,Toile batiste,Rennes,"Espagne, les Canaries et les Indes Occidentales",120,Pièces,0,0,0,,
1158,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,35,Décembre 1714,Toile d'Holande blanche,Rennes,"Espagne, les Canaries et les Indes Occidentales",60,Pièces,0,0,0,,
1159,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,35,Décembre 1714,Toile holandille,Rennes,"Espagne, les Canaries et les Indes Occidentales",65,Pièces,0,0,0,,
1160,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,35,Décembre 1714,Toile de coton bleue,Rennes,"Espagne, les Canaries et les Indes Occidentales",6,Pièces,0,0,0,,
1161,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,35,Décembre 1714,Toile palmites,Rennes,"Espagne, les Canaries et les Indes Occidentales",48,Pièces,0,0,0,,
1162,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,35,Décembre 1714,Toile bazin,Rennes,"Espagne, les Canaries et les Indes Occidentales",20,Pièces,0,0,0,,
1163,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,35,Décembre 1714,Toile damacée,Rennes,"Espagne, les Canaries et les Indes Occidentales",25,Pièces,0,0,0,,
1164,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,35,Décembre 1714,Toile a carreaux,Rennes,"Espagne, les Canaries et les Indes Occidentales",60,Pièces,0,0,0,,
1165,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,35,Décembre 1714,Toile de St Gal,Rennes,"Espagne, les Canaries et les Indes Occidentales",98,Pièces,0,0,0,,
1166,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,35,Décembre 1714,Toile d'auxonne,Rennes,"Espagne, les Canaries et les Indes Occidentales",200,Pièces,0,0,0,,
1167,Anthony Rebours,AD44 C706,Local - out/Rennes – Sorties – 1714.csv,Local,Exports,35,Décembre 1714,Toile cholet,Rennes,"Espagne, les Canaries et les Indes Occidentales",220,Pièces,0,0,0,,
