numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,sheet,marchandises,quantit,quantity_unit,bureaux,doubleaccounts
1376,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,12,Soye ; des Pais Etrangers,642500,livres,"Lyon, Valence et Bresse",0
1377,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,12,Soye ; Teinte,41,livres,Amiens et Soissons,0
1378,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,12,Soye ; Teinte,75,livres,Bourges et Moulins,0
1379,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,12,Soye ; Teinte,81,livres,"Lyon, Valence et Bresse",0
1380,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,12,Suif ; à faire Chandelle,16310,livres,Amiens et Soissons,0
1381,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,12,Suif ; à faire Chandelle,53862,livres,Bourges et Moulins,0
1382,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,12,Suif ; à faire Chandelle,6942,livres,Caën par Mer,0
1383,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,12,Suif ; à faire Chandelle,6986,livres,Caën par Terre,0
1384,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,12,Suif ; à faire Chandelle,6082,livres,Chaalons et Troyes,0
1385,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,12,Suif ; à faire Chandelle,5050,livres,Convoy de Bordeaux,0
1386,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,12,Suif ; à faire Chandelle,5666,livres,Dijon et Chalons-sur_saone,0
1387,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,12,Suif ; à faire Chandelle,27165,livres,La Rochelle,0
1388,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,12,Suif ; à faire Chandelle,21910,livres,"Languedoc, Provence et Roussillon",0
1389,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,12,Suif ; à faire Chandelle,162,livres,"Lyon, Valence et Bresse",0
1390,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,12,Suif ; à faire Chandelle,10177,livres,Mayne et Anjou,0
1391,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,12,Suif ; à faire Chandelle,39370,livres,Nantes,0
1392,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,12,Suif ; à faire Chandelle,1655,livres,Poitou,0
1393,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,12,Suif ; à faire Chandelle,220819,livres,Rouen,0
1394,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,12,Suif ; à faire Chandelle,18308,livres,Tonne-Charente,0
1395,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,12,Taffetas ; d'Avignon,5430,livres,"Languedoc, Provence et Roussillon",0
1396,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,12,Taffetas ; d'Avignon,36495,livres,"Lyon, Valence et Bresse",0
1397,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,12,Tapis ; de Turquie,122,tapis,"Languedoc, Provence et Roussillon",0
1398,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,12,Tapis ; de Turquie,23,tapis,"Lyon, Valence et Bresse",0
1399,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,12,Tapis ; de Turquie,5,tapis,Paris,0
1400,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,12,Tapis ; de Turquie,8,tapis,Rouen,0
1401,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,12,Tapisseries ; de Bruxelles et autres,361,livres,Amiens et Soissons,0
1402,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,12,Tapisseries ; de Bruxelles et autres,75,livres,Chaalons et Troyes,0
1403,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,12,Tapisseries ; de Bruxelles et autres,656,livres,"Lyon, Valence et Bresse",0
1404,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,12,Tapisseries ; de Bruxelles et autres,15581,livres,Paris,0
1405,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,12,Tapisseries ; de Bruxelles et autres,350,livres,Rouen,0
1406,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,12,Tapisseries ; de Cuir ; doré,200,livres,Amiens et Soissons,0
1407,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,12,Tapisseries ; de Cuir ; doré,141,livres,"Lyon, Valence et Bresse",0
1408,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,12,Tapisseries ; de Cuir ; doré,1158,livres,Paris,0
1409,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,12,Tapisseries ; de Cuir ; doré,210,livres,Rethelois,0
1410,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,12,Tiretaine,650,pièces,Dijon et Chalons-sur_saone,0
1411,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,12,Tiretaine,100,pièces,"Lyon, Valence et Bresse",0
1412,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,12,Tiretaine,24,pièces,Mayne et Anjou,0
1413,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; à Tamis,6,livres,Amiens et Soissons,0
1414,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; à Tamis,2040,livres,Bourges et Moulins,0
1415,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; à Tamis,1056,livres,Caën par Terre,0
1416,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; à Tamis,45,livres,Chaalons et Troyes,0
1417,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; à Tamis,300,livres,Dijon et Chalons-sur_saone,0
1418,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; à Tamis,46,livres,"Languedoc, Provence et Roussillon",0
1419,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; à Tamis,769,livres,Mayne et Anjou,0
1420,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; à Tamis,52,livres,Poitou,0
1421,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; Baptiste,361,pièces,Amiens et Soissons,0
1422,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; Baptiste,1,pièces,Paris,0
1423,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; bleüe,7013,pièces,Amiens et Soissons,0
1424,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; bleüe,80,pièces,Bayonne et Arzac,0
1425,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; bleüe,3255,pièces,"Languedoc, Provence et Roussillon",0
1426,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; d'Alemagne,150,pièces,Bayonne et Arzac,0
1427,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; d'Alemagne,410,pièces,Convoy de Bordeaux,0
1428,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; d'Alemagne,1474,pièces,Dijon et Chalons-sur_saone,0
1429,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; d'Alemagne,3814,pièces,"Lyon, Valence et Bresse",0
1430,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; d'Alemagne,22,pièces,Rouen,0
1431,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; d'Estoupe,631,livres,Amiens et Soissons,0
1432,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; d'Estoupe,2285,livres,Bourges et Moulins,0
1433,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; d'Estoupe,63,livres,Caën par Terre,0
1434,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; d'Estoupe,13789,livres,Chaalons et Troyes,0
1435,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; d'Estoupe,14930,livres,Dijon et Chalons-sur_saone,0
1436,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; d'Estoupe,240,livres,La Rochelle,0
1437,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; d'Estoupe,16,livres,"Languedoc, Provence et Roussillon",0
1438,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; d'Estoupe,150,livres,"Lyon, Valence et Bresse",0
1439,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; d'Estoupe,228,livres,Mayne et Anjou,0
1440,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; d'Estoupe,3451,livres,Poitou,0
1441,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; d'Estoupe,4080,livres,Rouen,0
1442,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; d'Estoupe,1435,livres,Tonne-Charente,0
1443,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,12,Toille ; de Barois et Clinchamp,46594,livres,Amiens et Soissons,0
1444,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,12,Toille ; de Barois et Clinchamp,3846,livres,Chaalons et Troyes,0
1445,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,12,Toille ; de Barois et Clinchamp,90,livres,La Rochelle,0
1446,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,12,Toille ; de Barois et Clinchamp,170,livres,Mayne et Anjou,0
1447,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,12,Toille ; de Barois et Clinchamp,22,livres,Paris,0
1448,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,12,Toille ; de Barois et Clinchamp,3791,livres,Poitou,0
1449,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,12,Toille ; de Barois et Clinchamp,3965,livres,Rethelois,0
1450,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,12,Toille ; de Barois et Clinchamp,569,livres,Rouen,0
1451,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; de Chanvre,1646,livres,Bourges et Moulins,0
1452,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; de Chanvre,5,livres,Caën par Terre,0
1453,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; de Chanvre,724,livres,Chaalons et Troyes,0
1454,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; de Chanvre,5276,livres,Dijon et Chalons-sur_saone,0
1455,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; de Chanvre,32,livres,"Languedoc, Provence et Roussillon",0
1456,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; de Chanvre,125,livres,Poitou,0
1457,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; de Chanvre,49,livres,Rethelois,0
1458,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; de Chanvre,700,livres,Tonne-Charente,0
1459,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; de Cotton,8091,pièces,Amiens et Soissons,0
1460,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; de Cotton,1460,pièces,Bayonne et Arzac,0
1461,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; de Cotton,4,pièces,Caën par Terre,0
1462,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; de Cotton,37841,pièces,Convoy de Bordeaux,0
1463,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; de Cotton,450,pièces,Dijon et Chalons-sur_saone,0
1464,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; de Cotton,697,pièces,La Rochelle,0
1465,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; de Cotton,3965,pièces,"Languedoc, Provence et Roussillon",0
1466,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; de Cotton,1960,pièces,"Lyon, Valence et Bresse",0
1467,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; de Cotton,98,pièces,Paris,0
1468,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; de Cotton,18,pièces,Poitou,0
1469,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; de Cotton,25,pièces,Rethelois,0
1470,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; de Cotton,15863,pièces,Rouen,0
1471,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; de Cotton,7003,pièces,Tonne-Charente,0
1472,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; de Holande,2356,pièces,Amiens et Soissons,0
1473,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; de Holande,3,pièces,Caën par Terre,0
1474,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; de Holande,5280,pièces,Convoy de Bordeaux,0
1475,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; de Holande,103,pièces,Dijon et Chalons-sur_saone,0
1476,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; de Holande,96,pièces,La Rochelle,0
1477,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; de Holande,54,pièces,Mayne et Anjou,0
1478,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; de Holande,316,pièces,Paris,0
1479,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; de Holande,34,pièces,Poitou,0
1480,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; de Holande,61,pièces,Rethelois,0
1481,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; de Holande,256,pièces,Rouen,0
1482,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; de Holande,6,pièces,Tonne-Charente,0
1483,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; de Lin,5713,livres,Amiens et Soissons,0
1484,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; de Lin,300,livres,Bayonne et Arzac,0
1485,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; de Lin,24,livres,Bourges et Moulins,0
1486,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; de Lin,11,livres,Caën par Mer,0
1487,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; de Lin,1317,livres,Caën par Terre,0
1488,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; de Lin,46,livres,Chaalons et Troyes,0
1489,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; de Lin,150,livres,Dijon et Chalons-sur_saone,0
1490,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; de Lin,57,livres,"Languedoc, Provence et Roussillon",0
1491,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; de Lin,20,livres,"Lyon, Valence et Bresse",0
1492,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; de Lin,792,livres,Mayne et Anjou,0
1493,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; de Lin,1,livres,Nantes,0
1494,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; de Lin,241,livres,Paris,0
1495,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; de Lin,112,livres,Poitou,0
1496,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; de Lin,5,livres,Rouen,0
1497,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; de Quintin,1,pièces,Bourges et Moulins,0
1498,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; de Quintin,15,pièces,Caën par Mer,0
1499,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; de Quintin,1797,pièces,Caën par Terre,0
1500,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; de Quintin,3,pièces,Chaalons et Troyes,0
1501,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; de Quintin,1006,pièces,Mayne et Anjou,0
1502,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; de Quintin,13,pièces,Poitou,0
1503,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; de Quintin,3,pièces,Rouen,0
1504,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; de Soye,1.75,livres,Amiens et Soissons,0
1505,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; de Soye,8,livres,"Lyon, Valence et Bresse",0
1506,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; de Soye,5,livres,Paris,0
1507,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; de Soye,1.75,livres,Rethelois,0
1508,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; de Soye,1.25,livres,Rouen,0
1509,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; grosse,146,livres,Amiens et Soissons,0
1510,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; grosse,5400,livres,Bayonne et Arzac,0
1511,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; grosse,20,livres,Bourges et Moulins,0
1512,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; grosse,456,livres,Chaalons et Troyes,0
1513,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; grosse,1960,livres,Dijon et Chalons-sur_saone,0
1514,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; grosse,573,livres,"Languedoc, Provence et Roussillon",0
1515,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; grosse,1535,livres,"Lyon, Valence et Bresse",0
1516,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; grosse,2121,livres,Mayne et Anjou,0
1517,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; grosse,1573,livres,Rethelois,0
1518,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; grosse,514,livres,Tonne-Charente,0
1519,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; Noyalle,1280,livres,Amiens et Soissons,0
1520,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; Noyalle,200,livres,Bayonne et Arzac,0
1521,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; Noyalle,10082,livres,Caën par Mer,0
1522,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; Noyalle,29053,livres,Caën par Terre,0
1523,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; Noyalle,36623,livres,Convoy de Bordeaux,0
1524,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; Noyalle,3425,livres,La Rochelle,0
1525,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; Noyalle,9780,livres,Mayne et Anjou,0
1526,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; Noyalle,748,livres,Nantes,0
1527,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; Noyalle,28355,livres,Poitou,0
1528,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; Noyalle,34772,livres,Rouen,0
1529,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; Noyalle,630,livres,Tonne-Charente,0
1530,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; rayée,24,pièces,Convoy de Bordeaux,0
1531,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; rayée,656,pièces,Dijon et Chalons-sur_saone,0
1532,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; rayée,5,pièces,Nantes,0
1533,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Toille ; rayée,1157,pièces,Rethelois,0
1534,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Treillis ; d'Allemagne,31,pièces,Chaalons et Troyes,0
1535,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Treillis ; d'Allemagne,271,pièces,Dijon et Chalons-sur_saone,0
1536,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Treillis ; d'Allemagne,276,pièces,Rouen,0
1537,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,12,Tripes ; de Velours,33,pièces,Paris,0
1538,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Vaches,147,vaches,Amiens et Soissons,0
1539,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Vaches,53,vaches,Chaalons et Troyes,0
1540,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Vaches,14,vaches,Dijon et Chalons-sur_saone,0
1541,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Vaches,54,vaches,"Languedoc, Provence et Roussillon",0
1542,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Vaches,9,vaches,"Lyon, Valence et Bresse",0
1543,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Vaches,24,vaches,Poitou,0
1544,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Vaches,14,vaches,Rethelois,0
1545,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Veaux,221,veaux,Amiens et Soissons,0
1546,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Veaux,98,veaux,Chaalons et Troyes,0
1547,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Veaux,78,veaux,Dijon et Chalons-sur_saone,0
1548,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Veaux,119,veaux,"Languedoc, Provence et Roussillon",0
1549,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Veaux,46,veaux,"Lyon, Valence et Bresse",0
1550,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Veaux,19,veaux,Rethelois,0
1551,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Veaux,8,veaux,Tonne-Charente,0
1552,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Velours,1420,livres,Amiens et Soissons,0
1553,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Velours,1057,livres,"Lyon, Valence et Bresse",0
1554,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Velours,152,livres,Paris,0
1555,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Vieux ; Linge,5484,livres,Amiens et Soissons,0
1556,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Vieux ; Linge,3500,livres,Caën par Mer,0
1557,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Vieux ; Linge,35240,livres,Caën par Terre,0
1558,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Vieux ; Linge,12774,livres,Chaalons et Troyes,0
1559,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Vieux ; Linge,135,livres,Dijon et Chalons-sur_saone,0
1560,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Vieux ; Linge,10775,livres,"Languedoc, Provence et Roussillon",0
1561,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Vieux ; Linge,188070,livres,"Lyon, Valence et Bresse",0
1562,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Vieux ; Linge,16030,livres,Mayne et Anjou,0
1563,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Vieux ; Linge,2315,livres,Poitou,0
1564,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Vieux ; Linge,1171,livres,Rethelois,0
1565,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,13,Vieux ; Linge,13150,livres,Rouen,0
