Numéro de ligne,Data entry by,Source,exportimports,Year,Sheet,Marchandises,Pays,Quantité,Leur Valeur,Leur Valeur (sub-total 1),Leur Valeur (sub-total 2),Total,Remarks
4056,Milewski,Montbret 1554054,Exports,1754,132,Toile ; de Bretagne ; de brin,Isles,,20680.40,0.00,18135904.10,37825665.10,
4057,Milewski,Montbret 1554055,Exports,1754,132,Toile ; de Bretagne ; de coinbourg,Isles,,22012.80,0.00,18135904.10,37825665.10,
4058,Milewski,Montbret 1554056,Exports,1754,132,Toile ; de Bretagne ; crée,Angleterre,,4608.00,611952.00,18135904.10,37825665.10,
4059,Milewski,Montbret 1554057,Exports,1754,132,Toile ; de Bretagne ; crée,Espagne,,549033.90,611952.00,18135904.10,37825665.10,
4060,Milewski,Montbret 1554058,Exports,1754,132,Toile ; de Bretagne ; crée,Hollande,,12740.00,611952.00,18135904.10,37825665.10,
4061,Milewski,Montbret 1554059,Exports,1754,132,Toile ; de Bretagne ; crée,Isles,,35492.50,611952.00,18135904.10,37825665.10,
4062,Milewski,Montbret 1554060,Exports,1754,132,Toile ; de Bretagne ; crée,Portugal,,10077.60,611952.00,18135904.10,37825665.10,
4063,Milewski,Montbret 1554061,Exports,1754,133,Toile ; de Bretagne ; entre large,Espagne,,36001.50,36601.50,18135904.10,37825665.10,
4064,Milewski,Montbret 1554062,Exports,1754,133,Toile ; de Bretagne ; entre large,Isles,,600.00,36601.50,18135904.10,37825665.10,
4065,Milewski,Montbret 1554063,Exports,1754,133,Toile ; de Bretagne ; étroite,Angleterre,,600.00,4128412.85,18135904.10,37825665.10,
4066,Milewski,Montbret 1554064,Exports,1754,133,Toile ; de Bretagne ; étroite,Espagne,,3990949.25,4128412.85,18135904.10,37825665.10,
4067,Milewski,Montbret 1554065,Exports,1754,133,Toile ; de Bretagne ; étroite,Hollande,,4723.00,4128412.85,18135904.10,37825665.10,
4068,Milewski,Montbret 1554066,Exports,1754,133,Toile ; de Bretagne ; étroite,Isles,,26550.00,4128412.85,18135904.10,37825665.10,
4069,Milewski,Montbret 1554067,Exports,1754,133,Toile ; de Bretagne ; étroite,Portugal,,105590.60,4128412.85,18135904.10,37825665.10,
4070,Milewski,Montbret 1554068,Exports,1754,133,Toile ; de Bretagne de Fougere,Isles,,67906.50,0.00,18135904.10,37825665.10,
4071,Milewski,Montbret 1554069,Exports,1754,133,Toile ; de Bretagne ; gracienne,Espagne,,3017700.00,3025491.00,18135904.10,37825665.10,
4072,Milewski,Montbret 1554070,Exports,1754,133,Toile ; de Bretagne ; gracienne,Hollande,,4704.00,3025491.00,18135904.10,37825665.10,
4073,Milewski,Montbret 1554071,Exports,1754,133,Toile ; de Bretagne ; gracienne,Portugal,,3087.00,3025491.00,18135904.10,37825665.10,
4074,Milewski,Montbret 1554072,Exports,1754,133,Toile ; de Bretagne ; de balle,Angleterre,,83520.00,328864.50,18135904.10,37825665.10,
4075,Milewski,Montbret 1554073,Exports,1754,133,Toile ; de Bretagne ; de balle,Espagne,,67354.50,328864.50,18135904.10,37825665.10,
4076,Milewski,Montbret 1554074,Exports,1754,133,Toile ; de Bretagne ; de balle,Hollande,,7026.00,328864.50,18135904.10,37825665.10,
4077,Milewski,Montbret 1554075,Exports,1754,133,Toile ; de Bretagne ; de balle,Isles,,167772.00,328864.50,18135904.10,37825665.10,
4078,Milewski,Montbret 1554076,Exports,1754,133,Toile ; de Bretagne ; de balle,Portugal,,3192.00,328864.50,18135904.10,37825665.10,
4079,Milewski,Montbret 1554077,Exports,1754,133,Toile ; de Bretagne ; de hautbrin,Espagne,,14400.00,0.00,18135904.10,37825665.10,
4080,Milewski,Montbret 1554078,Exports,1754,133,Toile ; de Bretagne ; de langerneau,Angleterre,,1530.00,4622.10,18135904.10,37825665.10,
4081,Milewski,Montbret 1554079,Exports,1754,133,Toile ; de Bretagne ; de langerneau,Espagne,,2660.10,4622.10,18135904.10,37825665.10,
4082,Milewski,Montbret 1554080,Exports,1754,133,Toile ; de Bretagne ; de langerneau,Isles,,432.00,4622.10,18135904.10,37825665.10,
4083,Milewski,Montbret 1554081,Exports,1754,133,Toile ; de Bretagne ; large,Espagne,,4718884.65,4820532.15,18135904.10,37825665.10,
4084,Milewski,Montbret 1554082,Exports,1754,133,Toile ; de Bretagne ; large,Hollande,,675.00,4820532.15,18135904.10,37825665.10,
4085,Milewski,Montbret 1554083,Exports,1754,133,Toile ; de Bretagne ; large,Isles,,56535.00,4820532.15,18135904.10,37825665.10,
4086,Milewski,Montbret 1554084,Exports,1754,133,Toile ; de Bretagne ; large,Portugal,,44437.50,4820532.15,18135904.10,37825665.10,
4087,Milewski,Montbret 1554085,Exports,1754,133,Toile ; de Bretagne ; de Lucarnan,Espagne,,12360.00,0.00,18135904.10,37825665.10,
4088,Milewski,Montbret 1554086,Exports,1754,133,Toile ; de Bretagne ; de Morlaix,Angleterre,,2928.00,10201.50,18135904.10,37825665.10,
4089,Milewski,Montbret 1554087,Exports,1754,133,Toile ; de Bretagne ; de Morlaix,Espagne,,2550.00,10201.50,18135904.10,37825665.10,
4090,Milewski,Montbret 1554088,Exports,1754,133,Toile ; de Bretagne ; de Morlaix,Hollande,,3172.50,10201.50,18135904.10,37825665.10,
4091,Milewski,Montbret 1554089,Exports,1754,133,Toile ; de Bretagne ; de Morlaix,Isles,,1551.00,10201.50,18135904.10,37825665.10,
4092,Milewski,Montbret 1554090,Exports,1754,133,Toile ; de Bretagne ; d'ollonne,Angleterre,,3900.00,29032.00,18135904.10,37825665.10,
4093,Milewski,Montbret 1554091,Exports,1754,133,Toile ; de Bretagne ; d'ollonne,Espagne,,25132.00,29032.00,18135904.10,37825665.10,
4094,Milewski,Montbret 1554092,Exports,1754,133,Toile ; de Bretagne ; de Pontivy,Espagne,,300.00,0.00,18135904.10,37825665.10,
4095,Milewski,Montbret 1554093,Exports,1754,133,Toile ; de Bretagne ; de Pouldavy,Angleterre,,12544.00,26184.00,18135904.10,37825665.10,
4096,Milewski,Montbret 1554094,Exports,1754,133,Toile ; de Bretagne ; de Pouldavy,Espagne,,11300.00,26184.00,18135904.10,37825665.10,
4097,Milewski,Montbret 1554095,Exports,1754,133,Toile ; de Bretagne ; de Pouldavy,Portugal,,2340.00,26184.00,18135904.10,37825665.10,
4098,Milewski,Montbret 1554096,Exports,1754,133,Toile ; de Bretagne ; de quatrefils,Isles,,12696.00,0.00,18135904.10,37825665.10,
4099,Milewski,Montbret 1554097,Exports,1754,133,Toile ; de Bretagne ; de rondelette,Isles,,958.50,0.00,18135904.10,37825665.10,
4100,Milewski,Montbret 1554098,Exports,1754,133,Toile ; de Bretagne ; rosconne,Angleterre,,441.00,243876.80,18135904.10,37825665.10,
4101,Milewski,Montbret 1554099,Exports,1754,133,Toile ; de Bretagne ; rosconne,Espagne,,234246.60,243876.80,18135904.10,37825665.10,
4102,Milewski,Montbret 1554100,Exports,1754,133,Toile ; de Bretagne ; rosconne,Hollande,,4057.20,243876.80,18135904.10,37825665.10,
4103,Milewski,Montbret 1554101,Exports,1754,133,Toile ; de Bretagne ; rosconne,Isles,,2486.00,243876.80,18135904.10,37825665.10,
4104,Milewski,Montbret 1554102,Exports,1754,133,Toile ; de Bretagne ; rosconne,Portugal,,2646.00,243876.80,18135904.10,37825665.10,
4105,Milewski,Montbret 1554103,Exports,1754,133,Toile ; de Bretagne ; serpilliere,Angleterre,,3050.00,0.00,18135904.10,37825665.10,
4106,Milewski,Montbret 1554104,Exports,1754,133,Toile ; de Bretagne ; vitrée,Espagne,,654.00,10584.00,18135904.10,37825665.10,
4107,Milewski,Montbret 1554105,Exports,1754,133,Toile ; de Bretagne ; vitrée,Isles,,9930.00,10584.00,18135904.10,37825665.10,
4108,Milewski,Montbret 1554106,Exports,1754,134,Toile ; caissie,Espagne,,750.00,0.00,0.00,37825665.10,
4109,Milewski,Montbret 1554107,Exports,1754,134,Toile ; caladarire,Isles,,1175.00,0.00,0.00,37825665.10,
4110,Milewski,Montbret 1554108,Exports,1754,134,Toile ; de Cambray,Angleterre,,30016.00,96190.75,0.00,37825665.10,
4111,Milewski,Montbret 1554109,Exports,1754,134,Toile ; de Cambray,Espagne,,4798.75,96190.75,0.00,37825665.10,
4112,Milewski,Montbret 1554110,Exports,1754,134,Toile ; de Cambray,Flandre,,5376.00,96190.75,0.00,37825665.10,
4113,Milewski,Montbret 1554111,Exports,1754,134,Toile ; de Cambray,Isles,,56000.00,96190.75,0.00,37825665.10,
4114,Milewski,Montbret 1554112,Exports,1754,134,Toile ; a carreaux,Espagne,,94850.50,97350.50,0.00,37825665.10,
4115,Milewski,Montbret 1554113,Exports,1754,134,Toile ; a carreaux,Isles,,1600.00,97350.50,0.00,37825665.10,
4116,Milewski,Montbret 1554114,Exports,1754,134,Toile ; a carreaux,Portugal,,900.00,97350.50,0.00,37825665.10,
4117,Milewski,Montbret 1554115,Exports,1754,134,Toile ; de chanvre,Allemagne,,2323.10,957973.80,0.00,37825665.10,
4118,Milewski,Montbret 1554116,Exports,1754,134,Toile ; de chanvre,Angleterre,,2983.00,957973.80,0.00,37825665.10,
4119,Milewski,Montbret 1554117,Exports,1754,134,Toile ; de chanvre,Danemark,,100.00,957973.80,0.00,37825665.10,
4120,Milewski,Montbret 1554118,Exports,1754,134,Toile ; de chanvre,Espagne,,9476.75,957973.80,0.00,37825665.10,
4121,Milewski,Montbret 1554119,Exports,1754,134,Toile ; de chanvre,Flandre,,67.50,957973.80,0.00,37825665.10,
4122,Milewski,Montbret 1554120,Exports,1754,134,Toile ; de chanvre,Guinée,,1980.45,957973.80,0.00,37825665.10,
4123,Milewski,Montbret 1554121,Exports,1754,134,Toile ; de chanvre,Isles,,940463.00,957973.80,0.00,37825665.10,
4124,Milewski,Montbret 1554122,Exports,1754,134,Toile ; de chanvre,Suisse,,580.00,957973.80,0.00,37825665.10,
4125,Milewski,Montbret 1554123,Exports,1754,134,Toile ; de chasse,Allemagne,,38.00,190.00,0.00,37825665.10,
4126,Milewski,Montbret 1554124,Exports,1754,134,Toile ; de chasse,Flandre,,152.00,190.00,0.00,37825665.10,
4127,Milewski,Montbret 1554125,Exports,1754,134,Toile ; de cholet,Allemagne,,1473.00,87990.00,0.00,37825665.10,
4128,Milewski,Montbret 1554126,Exports,1754,134,Toile ; de cholet,Guinée,,22759.50,87990.00,0.00,37825665.10,
4129,Milewski,Montbret 1554127,Exports,1754,134,Toile ; de cholet,Isles,,63757.50,87990.00,0.00,37825665.10,
4130,Milewski,Montbret 1554128,Exports,1754,134,Toile ; cirée,Allemagne,,575.00,15709.00,0.00,37825665.10,
4131,Milewski,Montbret 1554129,Exports,1754,134,Toile ; cirée,Angleterre,,4455.00,15709.00,0.00,37825665.10,
4132,Milewski,Montbret 1554130,Exports,1754,134,Toile ; cirée,Espagne,,1573.00,15709.00,0.00,37825665.10,
4133,Milewski,Montbret 1554131,Exports,1754,134,Toile ; cirée,Flandre,,3760.50,15709.00,0.00,37825665.10,
4134,Milewski,Montbret 1554132,Exports,1754,134,Toile ; cirée,Hollande,,33.00,15709.00,0.00,37825665.10,
4135,Milewski,Montbret 1554133,Exports,1754,134,Toile ; cirée,Isles,,473.00,15709.00,0.00,37825665.10,
4136,Milewski,Montbret 1554134,Exports,1754,134,Toile ; cirée,Italie,,559.00,15709.00,0.00,37825665.10,
4137,Milewski,Montbret 1554135,Exports,1754,134,Toile ; cirée,Levant,,136.50,15709.00,0.00,37825665.10,
4138,Milewski,Montbret 1554136,Exports,1754,134,Toile ; cirée,Suisse,,4144.00,15709.00,0.00,37825665.10,
4139,Milewski,Montbret 1554137,Exports,1754,134,Toile ; commune,Espagne,,291567.50,302096.10,0.00,37825665.10,
4140,Milewski,Montbret 1554138,Exports,1754,134,Toile ; commune,Flandre,,10528.60,302096.10,0.00,37825665.10,
4141,Milewski,Montbret 1554139,Exports,1754,134,Toile ; de comté,Suisse,,12082.50,0.00,0.00,37825665.10,
4142,Milewski,Montbret 1554140,Exports,1754,134,Toile ; cordat,Levant,,360.00,0.00,0.00,37825665.10,
4143,Milewski,Montbret 1554141,Exports,1754,134,Toile ; de coton,Allemagne,,2598.00,466030.50,0.00,37825665.10,
4144,Milewski,Montbret 1554142,Exports,1754,134,Toile ; de coton,Angleterre,,5531.00,466030.50,0.00,37825665.10,
4145,Milewski,Montbret 1554143,Exports,1754,134,Toile ; de coton,Espagne,,49760.00,466030.50,0.00,37825665.10,
4146,Milewski,Montbret 1554144,Exports,1754,134,Toile ; de coton,Flandre,,3248.00,466030.50,0.00,37825665.10,
4147,Milewski,Montbret 1554145,Exports,1754,134,Toile ; de coton,Guinée,,72199.00,466030.50,0.00,37825665.10,
4148,Milewski,Montbret 1554146,Exports,1754,134,Toile ; de coton,Hollande,,770.00,466030.50,0.00,37825665.10,
4149,Milewski,Montbret 1554147,Exports,1754,134,Toile ; de coton,Isles,,326489.50,466030.50,0.00,37825665.10,
4150,Milewski,Montbret 1554148,Exports,1754,134,Toile ; de coton,Italie,,3214.00,466030.50,0.00,37825665.10,
4151,Milewski,Montbret 1554149,Exports,1754,134,Toile ; de coton,Portugal,,600.00,466030.50,0.00,37825665.10,
4152,Milewski,Montbret 1554150,Exports,1754,134,Toile ; de coton,Savoye,,1050.00,466030.50,0.00,37825665.10,
4153,Milewski,Montbret 1554151,Exports,1754,134,Toile ; de coton,Suisse,,571.00,466030.50,0.00,37825665.10,
4154,Milewski,Montbret 1554152,Exports,1754,135,Toile ; cottray,Espagne,,21480.00,0.00,0.00,37825665.10,
4155,Milewski,Montbret 1554153,Exports,1754,135,Toile ; de couleur,Espagne,,728.00,0.00,0.00,37825665.10,
4156,Milewski,Montbret 1554154,Exports,1754,135,Toile ; cretonne,Espagne,,179.40,0.00,0.00,37825665.10,
4157,Milewski,Montbret 1554155,Exports,1754,135,Toile ; de crin,Allemagne,,12015.00,113018.10,0.00,37825665.10,
4158,Milewski,Montbret 1554156,Exports,1754,135,Toile ; de crin,Angleterre,,3270.00,113018.10,0.00,37825665.10,
4159,Milewski,Montbret 1554157,Exports,1754,135,Toile ; de crin,Espagne,,10100.00,113018.10,0.00,37825665.10,
4160,Milewski,Montbret 1554158,Exports,1754,135,Toile ; de crin,Flandre,,665.00,113018.10,0.00,37825665.10,
4161,Milewski,Montbret 1554159,Exports,1754,135,Toile ; de crin,Hollande,,625.00,113018.10,0.00,37825665.10,
4162,Milewski,Montbret 1554160,Exports,1754,135,Toile ; de crin,Isles,,1200.00,113018.10,0.00,37825665.10,
4163,Milewski,Montbret 1554161,Exports,1754,135,Toile ; de crin,Italie,,268.50,113018.10,0.00,37825665.10,
4164,Milewski,Montbret 1554162,Exports,1754,135,Toile ; de crin,Portugal,,84874.60,113018.10,0.00,37825665.10,
4165,Milewski,Montbret 1554163,Exports,1754,135,Toile ; crue,Espagne,,11654.25,0.00,0.00,37825665.10,
4166,Milewski,Montbret 1554164,Exports,1754,135,Toile ; diverses,Angleterre,,18432.00,3031460.00,0.00,37825665.10,
4167,Milewski,Montbret 1554165,Exports,1754,135,Toile ; diverses,Espagne,,2004616.00,3031460.00,0.00,37825665.10,
4168,Milewski,Montbret 1554166,Exports,1754,135,Toile ; diverses,Hollande,,520.00,3031460.00,0.00,37825665.10,
4169,Milewski,Montbret 1554167,Exports,1754,135,Toile ; diverses,Isles,,33020.00,3031460.00,0.00,37825665.10,
4170,Milewski,Montbret 1554168,Exports,1754,135,Toile ; diverses,Italie,,748948.00,3031460.00,0.00,37825665.10,
4171,Milewski,Montbret 1554169,Exports,1754,135,Toile ; diverses,Levant,,114296.00,3031460.00,0.00,37825665.10,
4172,Milewski,Montbret 1554170,Exports,1754,135,Toile ; diverses,Nord,,2600.00,3031460.00,0.00,37825665.10,
4173,Milewski,Montbret 1554171,Exports,1754,135,Toile ; diverses,Portugal,,109028.00,3031460.00,0.00,37825665.10,
4174,Milewski,Montbret 1554172,Exports,1754,135,Toile ; d'emballage,Angleterre,,480.00,20099.45,0.00,37825665.10,
4175,Milewski,Montbret 1554173,Exports,1754,135,Toile ; d'emballage,Espagne,,16465.45,20099.45,0.00,37825665.10,
4176,Milewski,Montbret 1554174,Exports,1754,135,Toile ; d'emballage,Isles,,3074.00,20099.45,0.00,37825665.10,
4177,Milewski,Montbret 1554175,Exports,1754,135,Toile ; d'emballage,Portugal,,80.00,20099.45,0.00,37825665.10,
4178,Milewski,Montbret 1554176,Exports,1754,135,Toile ; d'étoupe ; de chanvre,Angleterre,,9082.50,12228.75,34245.25,37825665.10,
4179,Milewski,Montbret 1554177,Exports,1754,135,Toile ; d'étoupe ; de chanvre,Guinée,,200.00,12228.75,34245.25,37825665.10,
4180,Milewski,Montbret 1554178,Exports,1754,135,Toile ; d'étoupe ; de chanvre,Isles,,2910.25,12228.75,34245.25,37825665.10,
4181,Milewski,Montbret 1554179,Exports,1754,135,Toile ; d'étoupe ; de chanvre,Savoye,,36.00,12228.75,34245.25,37825665.10,
4182,Milewski,Montbret 1554180,Exports,1754,135,Toile ; d'étoupe ; de lin,Allemagne,,75.00,22016.50,34245.25,37825665.10,
4183,Milewski,Montbret 1554181,Exports,1754,135,Toile ; d'étoupe ; de lin,Angleterre,,21495.00,22016.50,34245.25,37825665.10,
4184,Milewski,Montbret 1554182,Exports,1754,135,Toile ; d'étoupe ; de lin,Danemark,,262.50,22016.50,34245.25,37825665.10,
4185,Milewski,Montbret 1554183,Exports,1754,135,Toile ; d'étoupe ; de lin,Flandre,,184.00,22016.50,34245.25,37825665.10,
4186,Milewski,Montbret 1554184,Exports,1754,135,Toile ; de fil,Guinée,,1080.00,15955.00,0.00,37825665.10,
4187,Milewski,Montbret 1554185,Exports,1754,135,Toile ; de fil,Isles,,9500.00,15955.00,0.00,37825665.10,
4188,Milewski,Montbret 1554186,Exports,1754,135,Toile ; de fil,Portugal,,5375.00,15955.00,0.00,37825665.10,
4189,Milewski,Montbret 1554187,Exports,1754,135,Toile ; de fil et coton,Allemagne,,365.00,3633.00,0.00,37825665.10,
4190,Milewski,Montbret 1554188,Exports,1754,135,Toile ; de fil et coton,Espagne,,960.00,3633.00,0.00,37825665.10,
4191,Milewski,Montbret 1554189,Exports,1754,135,Toile ; de fil et coton,Suisse,,2308.00,3633.00,0.00,37825665.10,
4192,Milewski,Montbret 1554190,Exports,1754,135,Toile ; fine,Espagne,,2907.50,2961.50,0.00,37825665.10,
4193,Milewski,Montbret 1554191,Exports,1754,135,Toile ; fine,Flandre,,54.00,2961.50,0.00,37825665.10,
4194,Milewski,Montbret 1554192,Exports,1754,136,Toile ; de flandre de lin,Isles,,29950.00,0.00,0.00,37825665.10,
4195,Milewski,Montbret 1554193,Exports,1754,136,Toile ; de France,Suisse,,585.00,0.00,0.00,37825665.10,
4196,Milewski,Montbret 1554194,Exports,1754,136,Toile ; gingas,Espagne,,5635.00,294551.50,0.00,37825665.10,
4197,Milewski,Montbret 1554195,Exports,1754,136,Toile ; gingas,Guinée,,1377.50,294551.50,0.00,37825665.10,
4198,Milewski,Montbret 1554196,Exports,1754,136,Toile ; gingas,Isles,,287539.00,294551.50,0.00,37825665.10,
4199,Milewski,Montbret 1554197,Exports,1754,136,Toile ; grenade de lin,Angleterre,,12.00,103512.00,0.00,37825665.10,
4200,Milewski,Montbret 1554198,Exports,1754,136,Toile ; grenade de lin,Espagne,,1200.00,103512.00,0.00,37825665.10,
4201,Milewski,Montbret 1554199,Exports,1754,136,Toile ; grenade de lin,Hollande,,102300.00,103512.00,0.00,37825665.10,
4202,Milewski,Montbret 1554200,Exports,1754,136,Toile ; de grenoble,Savoye,,2330.00,0.00,0.00,37825665.10,
4203,Milewski,Montbret 1554201,Exports,1754,136,Toile ; grise,Isles,,6818.75,0.00,0.00,37825665.10,
4204,Milewski,Montbret 1554202,Exports,1754,136,Toile ; grosfort,Isles,,3680.00,0.00,0.00,37825665.10,
4205,Milewski,Montbret 1554203,Exports,1754,136,Toile ; grosse,Espagne,,239376.50,299174.00,0.00,37825665.10,
4206,Milewski,Montbret 1554204,Exports,1754,136,Toile ; grosse,Flandre,,2000.00,299174.00,0.00,37825665.10,
4207,Milewski,Montbret 1554205,Exports,1754,136,Toile ; grosse,Isles,,45077.50,299174.00,0.00,37825665.10,
4208,Milewski,Montbret 1554206,Exports,1754,136,Toile ; grosse,Italie,,1680.00,299174.00,0.00,37825665.10,
4209,Milewski,Montbret 1554207,Exports,1754,136,Toile ; grosse,Levant,,11040.00,299174.00,0.00,37825665.10,
4210,Milewski,Montbret 1554208,Exports,1754,136,Toile ; killis,Italie,,640.00,0.00,0.00,37825665.10,
4211,Milewski,Montbret 1554209,Exports,1754,136,Toile ; aulau,Isles,,8740.00,0.00,0.00,37825665.10,
4212,Milewski,Montbret 1554210,Exports,1754,136,Toile ; de lin ; de beauvais,Allemagne,,100.00,194500.00,7150227.25,37825665.10,
4213,Milewski,Montbret 1554211,Exports,1754,136,Toile ; de lin ; de beauvais,Espagne,,24730.00,194500.00,7150227.25,37825665.10,
4214,Milewski,Montbret 1554212,Exports,1754,136,Toile ; de lin ; de beauvais,Isles,,8350.00,194500.00,7150227.25,37825665.10,
4215,Milewski,Montbret 1554213,Exports,1754,136,Toile ; de lin ; de beauvais,Italie,,850.00,194500.00,7150227.25,37825665.10,
4216,Milewski,Montbret 1554214,Exports,1754,136,Toile ; de lin ; de beauvais,Portugal,,160470.00,194500.00,7150227.25,37825665.10,
4217,Milewski,Montbret 1554215,Exports,1754,136,Toile ; de lin ; diverses,Allemagne,,170.00,361631.25,7150227.25,37825665.10,
4218,Milewski,Montbret 1554216,Exports,1754,136,Toile ; de lin ; diverses,Angleterre,,27280.00,361631.25,7150227.25,37825665.10,
4219,Milewski,Montbret 1554217,Exports,1754,136,Toile ; de lin ; diverses,Danemark,,1560.00,361631.25,7150227.25,37825665.10,
4220,Milewski,Montbret 1554218,Exports,1754,136,Toile ; de lin ; diverses,Espagne,,1050.00,361631.25,7150227.25,37825665.10,
4221,Milewski,Montbret 1554219,Exports,1754,136,Toile ; de lin ; diverses,Flandre,,7210.00,361631.25,7150227.25,37825665.10,
4222,Milewski,Montbret 1554220,Exports,1754,136,Toile ; de lin ; diverses,Guinée,,11635.00,361631.25,7150227.25,37825665.10,
4223,Milewski,Montbret 1554221,Exports,1754,136,Toile ; de lin ; diverses,Isles,,297320.25,361631.25,7150227.25,37825665.10,
4224,Milewski,Montbret 1554222,Exports,1754,136,Toile ; de lin ; diverses,Suede,,880.00,361631.25,7150227.25,37825665.10,
4225,Milewski,Montbret 1554223,Exports,1754,136,Toile ; de lin ; diverses,Suisse,,14526.00,361631.25,7150227.25,37825665.10,
4226,Milewski,Montbret 1554224,Exports,1754,136,Toile ; de lin ; de flandre,Allemagne,,5640.00,7150227.25,0.00,37825665.10,
4227,Milewski,Montbret 1554225,Exports,1754,136,Toile ; de lin d'hollande,Angleterre,,1223.25,7150227.25,0.00,37825665.10,
4228,Milewski,Montbret 1554226,Exports,1754,136,Toile ; de lin ; de laval,Allemagne,,960.00,861709.75,7150227.25,37825665.10,
4229,Milewski,Montbret 1554227,Exports,1754,136,Toile ; de lin ; de laval,Angleterre,,12785.00,861709.75,7150227.25,37825665.10,
4230,Milewski,Montbret 1554228,Exports,1754,136,Toile ; de lin ; de laval,Espagne,,681812.25,861709.75,7150227.25,37825665.10,
4231,Milewski,Montbret 1554229,Exports,1754,136,Toile ; de lin ; de laval,Hollande,,990.00,861709.75,7150227.25,37825665.10,
4232,Milewski,Montbret 1554230,Exports,1754,136,Toile ; de lin ; de laval,Isles,,122362.50,861709.75,7150227.25,37825665.10,
4233,Milewski,Montbret 1554231,Exports,1754,136,Toile ; de lin ; de laval,Portugal,,42800.00,861709.75,7150227.25,37825665.10,
4234,Milewski,Montbret 1554232,Exports,1754,136,Toile ; de Marigny,Angleterre,,120.00,7150227.25,0.00,37825665.10,
