numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,quantit,quantity_unit,Prix unitaire / unité de compte Lt,Prix unitaire / unité de compte Sous,Prix unitaire / unité de compte Deniers,prix_unitaire,Valeur en Livres tournois,valeur en sous,valeur en denier,value,Valeur (Prix unitaire ,problem,remarks,Unverified
1354,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,19,Dame jeanne,Savoye et Piedmont,40.00,en nombre,3.0,,,3.0000000,120,,,120.00,120.00,0.00,,
1355,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,19,Dentelle ; du Puy,Savoye et Piedmont,31.00,livres,50.0,,,50.0000000,1550,,,1550.00,"1,550.00",0.00,,
1356,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,19,Dentelle ; de soye,Savoye et Piedmont,5.00,livres,100.0,,,100.0000000,500,,,500.00,500.00,0.00,,
1357,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,19,Dorure ; fine,Savoye et Piedmont,163.00,livres,100.0,,,100.0000000,16300,,,16300.00,"16,300.00",0.00,,
1358,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,19,Dorure ; fine,Savoye et Piedmont,1.00,valeur,320.0,,,320.0000000,320,,,320.00,320.00,0.00,,
1359,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,19,Drap ; londrin,Savoye et Piedmont,"1,368.00",livres,6.0,,,6.0000000,8208,,,8208.00,"8,208.00",0.00,,
1360,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,19,Draperie ; ordinaire,Savoye et Piedmont,"35,119.00",livres,5.0,,,5.0000000,175595,,,175595.00,"175,595.00",0.00,,
1361,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,19,Draperie ; petite,Savoye et Piedmont,"6,125.00",livres,,50,,2.5000000,15312,,,15312.00,"15,312.50",-0.50,,
1362,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,19,Drogueries,Savoye et Piedmont,"11,325.00",livres,,20,,1.0000000,11325,,,11325.00,"11,325.00",0.00,,
1363,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,19,Eau ; forte,Savoye et Piedmont,"2,278.00",livres,,24,,1.2000000,2733,,,2733.00,"2,733.60",-0.60,,
1364,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,19,Eau ; de melice,Savoye et Piedmont,400.00,livres,,20,,1.0000000,400,,,400.00,400.00,0.00,,
1365,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,19,Eau ; de raisine,Savoye et Piedmont,"4,475.00",livres,,10,,0.5000000,2237,,,2237.00,"2,237.50",-0.50,,
1366,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,19,Eau ; d'hongrie,Savoye et Piedmont,"2,218.00",livres,,20,,1.0000000,2218,,,2218.00,"2,218.00",0.00,,
1367,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,19,Eau ; de vie,Savoye et Piedmont,"72,850.00",livres,,5,,0.2500000,18212,,,18212.00,"18,212.50",-0.50,,
1368,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,19,Encens,Savoye et Piedmont,"10,120.00",livres,,10,,0.5000000,5060,,,5060.00,"5,060.00",0.00,,
1369,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,19,Epicerie,Savoye et Piedmont,40.00,livres,4.0,,,4.0000000,160,,,160.00,160.00,0.00,,
1370,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,19,Eponges,Savoye et Piedmont,"1,800.00",livres,,20,,1.0000000,1800,,,1800.00,"1,800.00",0.00,,
1371,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,19,Escajolles,Savoye et Piedmont,670.00,livres,,2,,0.1000000,67,,,67.00,67.00,0.00,,
1372,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,20,Essence,Savoye et Piedmont,"2,796.00",livres,3.0,,,3.0000000,8388,,,8388.00,"8,388.00",0.00,,
1373,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,20,Etain ; ouvré,Savoye et Piedmont,790.00,livres,,40,,2.0000000,1580,,,1580.00,"1,580.00",0.00,,
1374,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,20,Etoffe ; de soye,Savoye et Piedmont,"2,477.00",livres,40.0,,,40.0000000,99080,,,99080.00,"99,080.00",0.00,,
1375,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,20,Etoupes,Savoye et Piedmont,"2,093.00",livres,,4,,0.2000000,418,,,418.00,418.60,-0.60,,
1376,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,20,Fauciles,Savoye et Piedmont,5.00,en nombre,,30,,1.5000000,7,,,7.00,7.50,-0.50,,
1377,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,20,Faulx,Savoye et Piedmont,3.00,en nombre,3.0,,,3.0000000,9,,,9.00,9.00,0.00,,
1378,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,20,Farine,Savoye et Piedmont,"84,750.00",livres,,5,,0.2500000,21187,,,21187.00,"21,187.50",-0.50,,
1379,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,20,Fayance,Savoye et Piedmont,"10,490.00",livres,,5,,0.2500000,2622,,,2622.00,"2,622.50",-0.50,,
1380,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,20,Fer ; en barres,Savoye et Piedmont,"169,916.00",livres,,3,,0.1500000,25487,,,25487.00,"25,487.40",-0.40,,
1381,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,20,Fer ; en cercles,Savoye et Piedmont,"32,000.00",livres,,5,,0.2500000,8000,,,8000.00,"8,000.00",0.00,,
1382,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,20,Fer ; en lames,Savoye et Piedmont,380.00,livres,,10,,0.5000000,190,,,190.00,190.00,0.00,,
1383,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,20,Fer ; ouvré,Savoye et Piedmont,"2,081.00",livres,,5,,0.2500000,520,,,520.00,520.25,-0.25,,
1384,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,20,Fer ; en plaques,Savoye et Piedmont,"1,117.00",livres,,5,,0.2500000,279,,,279.00,279.25,-0.25,,
1385,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,20,Fer ; vieux,Savoye et Piedmont,"20,119.00",livres,,1,,0.0500000,1005,,,1005.00,"1,005.95",-0.95,,
1386,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,20,Feves,Savoye et Piedmont,100.00,charges,15.0,,,15.0000000,1500,,,1500.00,"1,500.00",0.00,,
1387,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,20,Figues,Savoye et Piedmont,"7,920.00",livres,,4,,0.2000000,1584,,,1584.00,"1,584.00",0.00,,
1388,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,20,Fil ; blanc,Savoye et Piedmont,415.00,livres,,40,,2.0000000,830,,,830.00,830.00,0.00,,
1389,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,20,Fil ; de chevre,Savoye et Piedmont,140.00,livres,3.0,,,3.0000000,420,,,420.00,420.00,0.00,,
1390,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,20,Fil ; de fer,Savoye et Piedmont,258.00,livres,,10,,0.5000000,129,,,129.00,129.00,0.00,,
1391,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,20,Filets ; d'espars,Savoye et Piedmont,87.00,grosses,40.0,,,40.0000000,3480,,,3480.00,"3,480.00",0.00,,
1392,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,20,Fleurs ; artificielles,Savoye et Piedmont,100.00,livres,50.0,,,50.0000000,5000,,,5000.00,"5,000.00",0.00,,
1393,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,20,Fleurs ; de souffre,Savoye et Piedmont,595.00,livres,,5,,0.2500000,148,,,148.00,148.75,-0.75,,
1394,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,20,Formes ; a souliers,Savoye et Piedmont,30.00,en nombre,,10,,0.5000000,15,,,15.00,15.00,0.00,,
1395,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,20,Fromage,Savoye et Piedmont,"3,489.00",livres,,8,,0.4000000,1395,,,1395.00,"1,395.60",-0.60,,
1396,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,20,Fruits ; cruds,Savoye et Piedmont,42.00,charges,20.0,,,20.0000000,840,,,840.00,840.00,0.00,,
1397,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,20,Fumier,Savoye et Piedmont,153.00,charges,,8,,0.4000000,61,,,61.00,61.20,-0.20,,
1398,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,20,Galles,Savoye et Piedmont,"19,297.00",livres,0.6,,,0.5500000,10613,,,10613.00,"10,613.35",-0.35,,
1399,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,20,Gands ; communs,Savoye et Piedmont,100.00,livres,3.0,,,3.0000000,300,,,300.00,300.00,0.00,,
1400,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,20,Gands ; communs,Savoye et Piedmont,12.00,douzaines,7.0,,,7.0000000,84,,,84.00,84.00,0.00,,
1401,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,20,Garance,Savoye et Piedmont,"124,018.00",livres,,10,,0.5000000,62009,,,62009.00,"62,009.00",0.00,,
1402,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,20,Gaudron,Savoye et Piedmont,"23,650.00",livres,0.1,,,0.0800000,18920,,,18920.00,"1,892.00","17,028.00",erreur unité,
1403,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,20,Geroffle,Savoye et Piedmont,660.00,livres,10.0,,,10.0000000,6660,,,6660.00,"6,600.00",60.00,,
1404,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,20,Gomme ; adragan,Savoye et Piedmont,842.00,livres,,30,,1.5000000,1263,,,1263.00,"1,263.00",0.00,,
1405,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,20,Gomme ; arabique,Savoye et Piedmont,"3,735.00",livres,,16,,0.8000000,2988,,,2988.00,"2,988.00",0.00,,
1406,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,20,Gomme ; copale,Savoye et Piedmont,277.00,livres,4.0,,,4.0000000,1108,,,1108.00,"1,108.00",0.00,,
1407,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,20,Gomme ; lacque,Savoye et Piedmont,620.00,livres,,30,,1.5000000,930,,,930.00,930.00,0.00,,
1408,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,20,Grabeau ; de cochenille,Savoye et Piedmont,32.00,livres,6.0,,,6.0000000,198,,,198.00,192.00,6.00,,
1409,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,20,Grabeau ; d'encens,Savoye et Piedmont,"1,998.00",livres,,5,,0.2500000,499,,,499.00,499.50,-0.50,,
1410,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,20,Graine ; de jardin,Savoye et Piedmont,420.00,livres,,30,,1.5000000,630,,,630.00,630.00,0.00,,
1411,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,20,Graine ; jaune,Savoye et Piedmont,405.00,livres,,5,,0.2500000,101,,,101.00,101.25,-0.25,,
1412,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,20,Graine ; de millet,Savoye et Piedmont,"27,803.00",livres,0.1,,,0.0500000,1390,,,1390.00,"1,390.15",-0.15,,
1413,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,20,Graine ; de millet,Savoye et Piedmont,344.00,charges,15.0,,,15.0000000,5160,,,5160.00,"5,160.00",0.00,,
1414,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,20,Graine ; de moutarde,Savoye et Piedmont,"1,317.00",livres,,40,,2.0000000,2634,,,2634.00,"2,634.00",0.00,,
1415,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,20,Graine ; de trefle,Savoye et Piedmont,571.00,livres,,5,,0.2500000,142,,,142.00,142.75,-0.75,,
1416,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,20,Graisse,Savoye et Piedmont,150.00,livres,,5,,0.2500000,37,,,37.00,37.50,-0.50,,
1417,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,20,Huile ; de lin,Savoye et Piedmont,220.00,livres,,5,,0.2500000,55,,,55.00,55.00,0.00,,
1418,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,20,Huile ; d'olive,Savoye et Piedmont,"52,977.00",livres,,8,,0.4000000,21190,,,21190.00,"21,190.80",-0.80,,
1419,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,20,Huile ; de vitriol,Savoye et Piedmont,560.00,livres,,4,,0.2000000,2240,,,2240.00,112.00,"2,128.00",erreur livres et sols,
1420,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,20,Jalap,Savoye et Piedmont,115.00,livres,,30,,1.5000000,172,,,172.00,172.50,-0.50,,
1421,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,20,Jarres,Savoye et Piedmont,416.00,en nombre,6.0,,,6.0000000,2496,,,2496.00,"2,496.00",0.00,,
1422,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,20,Jaune ; de naples,Savoye et Piedmont,500.00,livres,,12,,0.6000000,300,,,300.00,300.00,0.00,,
1423,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,20,Indienne,Savoye et Piedmont,"2,335.00",pièces,12.0,,,12.0000000,28020,,,28020.00,"28,020.00",0.00,,
1424,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,20,Indigo,Savoye et Piedmont,"7,834.00",livres,5.0,,,5.0000000,39170,,,39170.00,"39,170.00",0.00,,
1425,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,20,Jus ; de citron,Savoye et Piedmont,"1,219.00",livres,0.3,,,0.2500000,304,,,304.00,304.75,-0.75,,
1426,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,20,Jus ; de reglisse,Savoye et Piedmont,"1,553.00",livres,,7,,0.3500000,433,,,433.00,543.55,-110.55,,
1427,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,20,Laine ; lavée,Savoye et Piedmont,"156,561.00",livres,,20,,1.0000000,156561,,,156561.00,"156,561.00",0.00,,
1428,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille – Exports – 1767 (-).csv,Local,1767,Exports,Marseille,20,Laine ; surge,Savoye et Piedmont,"48,935.00",livres,,12,,0.6000000,29361,,,29361.00,"29,361.00",0.00,,
