numrodeligne,dataentryby,source,SourcePath,SourceType,year,exportsimports,sheet,marchandises,pays,value,quantit,total,quantity_unit,leurvaleursubtotal_1,leurvaleursubtotal_2,remarks
807,Saadia Mai,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,81,Huile ; de poisson,Hollande,386673,1108331.0,23166242,livres,1247900,,
808,Saadia Mai,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,81,Huile ; de poisson,Italie,3562,14250.0,23166242,livres,1247900,,
809,Saadia Mai,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,81,Huile ; de poisson,Portugal,377203,1301918.0,23166242,livres,1247900,,
810,Saadia Mai,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,81,Huile ; de poisson,Russie,19930,66435.0,23166242,livres,1247900,,
811,Saadia Mai,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,81,Huile ; de poisson,Savoye,3795,15080.0,23166242,livres,1247900,,
812,Saadia Mai,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,81,Huile ; de poisson,Suede,2330,5825.0,23166242,livres,1247900,,
813,Saadia Mai,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,81,Huile ; de poisson,Isles,388116,1552464.0,23166242,livres,1247900,,
814,Saadia Mai,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,81,Huile ; de rabette,Hollande,68670,196200.0,23166242,livres,,,
815,Saadia Mai,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,81,Huile ; de Rhodes,Hollande,1159,,23166242,,,,
816,Saadia Mai,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,81,Huile ; de vitriol,Angleterre,2970,4950.0,23166242,livres,25247,,
817,Saadia Mai,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,81,Huile ; de vitriol,Flandre,5298,10597.0,23166242,livres,25247,,
818,Saadia Mai,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,81,Huile ; de vitriol,Hollande,16979,28690.0,23166242,livres,25247,,
819,Saadia Mai,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,81,Jais,Espagne,13307,88715.0,28027,livres,,,
820,Saadia Mai,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,81,Jais,Levant,14720,29440.0,28027,livres,,,
821,Saadia Mai,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,81,Jalap,Espagne,40111,24445.0,41849,livres,,,
822,Saadia Mai,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,81,Jalap,Genes,1738,1159.0,41849,livres,,,
823,Saadia Mai,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,81,Jambons,Allemagne,7045,14091.0,12338,livres,,,
824,Saadia Mai,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,81,Jambons,Espagne,1075,1831.0,12338,livres,,,
825,Saadia Mai,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,81,Jambons,Hollande,3084,5862.0,12338,livres,,,
826,Saadia Mai,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,81,Jambons,Nord,1134,2268.0,12338,livres,,,
827,Saadia Mai,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,81,Indes fines,Hollande,5100,1535.0,,livres,,,
828,Saadia Mai,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,81,Jeux de moulin,Flandre,2100,7000.0,2100,livres,,,
829,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,83,Indigo,Allemagne,5675,803.0,9343311,livres,,,
830,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,83,Indigo,Angleterre,33250,6050.0,9343311,livres,,,
831,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,83,Indigo,Espagne,896361,84809.0,9343311,livres,,,
832,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,83,Indigo,Flandre,117750,11775.0,9343311,livres,,,
833,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,83,Indigo,Hollande,439620,80643.0,9343311,livres,,,
834,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,83,Indigo,Italie,9580,1916.0,9343311,livres,,,
835,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,83,Indigo,Genes,19156,3831.0,9343311,livres,,,
836,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,83,Indigo,Portugal,6280,1240.0,9343311,livres,,,
837,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,83,Indigo,Isles,7776782,1108762.0,9343311,livres,,,
838,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,83,Indigo,Indes,38857,17270.0,9343311,livres,,,
839,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,83,Instruments de musique,Allemagne,116390,11639.0,135940,livres,,,
840,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,83,Instruments de musique,Flandre,8075,3230.0,135940,livres,,,
841,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,83,Instruments de musique,Hollande,11475,4590.0,135940,livres,,,
842,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,83,Joncs à fre chaises,Flandre,4566,30440.0,,livres,,,
843,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,83,Jris,Genes,2100,4200.0,,livres,,,
844,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,83,Jus ; de citron,Italie,14536,48890.0,252854,livres,34666,,
845,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,83,Jus ; de citron,Naples,12600,42000.0,252854,livres,34666,,
846,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,83,Jus ; de citron,Genes,3138,10460.0,252854,livres,34666,,
847,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,83,Jus ; de citron,Isles,4392,5856.0,252854,livres,34666,,
848,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,83,Jus ; de reglisse,Espagne,3159,12636.0,252854,livres,218188,,
849,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,83,Jus ; de reglisse,Italie,93947,268420.0,252854,livres,218188,,
850,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,83,Jus ; de reglisse,Naples,63000,180000.0,252854,livres,218188,,
851,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,83,Jus ; de reglisse,Genes,4200,12000.0,252854,livres,218188,,
852,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,83,Jus ; de reglisse,Levant,53882,153950.0,252854,livres,218188,,
853,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,83,Laine ; d'Allemagne,Allemagne,7280,3640.0,18089612,livres,785047,,
854,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,83,Laine ; d'Allemagne,Hollande,5450,5450.0,18089612,livres,785047,,
855,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,83,Laine ; d'Allemagne,Nord,772317,733195.0,18089612,livres,785047,,
856,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,83,Laine ; de chevron,Levant,282418,188279.0,18089612,livres,,,
857,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,83,Laine ; diverses,Espagne,135627,180837.0,18089612,livres,2287086,,
858,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,83,Laine ; diverses,Italie,1056478,1408638.0,18089612,livres,2287086,,
859,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,83,Laine ; diverses,Naples,731040,974721.0,18089612,livres,2287086,,
860,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,83,Laine ; diverses,Genes,10312,13750.0,18089612,livres,2287086,,
861,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,83,Laine ; diverses,Levant,331755,442340.0,18089612,livres,2287086,,
862,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,83,Laine ; diverses,Portugal,11800,11800.0,18089612,livres,2287086,,
863,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,83,Laine ; diverses,Savoye,10074,13433.0,18089612,livres,2287086,,
864,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,83,Laine ; d'Espagne,Espagne,11257589,3913982.0,18089612,livres,11275955,,
865,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,83,Laine ; d'Espagne,Levant,3066,876.0,18089612,livres,11275955,,
866,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,83,Laine ; d'Espagne,Portugal,15300,4400.0,18089612,livres,11275955,,
867,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,85,Laine ; filée,Allemagne,11569,5561.0,18089612,livres,27451,,
868,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,85,Laine ; filée,Angleterre,12512,3715.0,18089612,livres,27451,,
869,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,85,Laine ; filée,Nord,3370,1685.0,18089612,livres,27451,,
870,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,85,Laine ; peignée,Allemagne,9310,4655.0,18089612,livres,88528,,
871,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,85,Laine ; peignée,Angleterre,38247,12749.0,18089612,livres,88528,,
872,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,85,Laine ; peignée,Hollande,40971,11706.0,18089612,livres,88528,,
873,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,85,Laine ; pellade,Levant,223425,248250.0,18089612,livres,266653,,
874,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,85,Laine ; pellade,Savoye,43228,48032.0,18089612,livres,266653,,
875,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,85,Laine ; de Portugal,Portugal,121905,40635.0,18089612,livres,,,
876,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,85,Laine ; en rames,Hollande,77860,155720.0,18089612,livres,119652,,
877,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,85,Laine ; en rames,Russie,41792,83585.0,18089612,livres,119652,,
878,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,85,Laine ; surge,Espagne,138114,231090.0,18089612,livres,2231105,,
879,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,85,Laine ; surge,Levant,2092991,2325546.0,18089612,livres,2231105,,
880,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,85,Laine ; en toison,Espagne,33740,17792.0,18089612,livres,,,
881,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,85,Laine ; de Vigogne,Espagne,570072,60384.0,18089612,livres,,,
882,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,85,Langues salées,Angleterre,6727,13454.0,,en nombre,,,
883,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,85,Lard,Angleterre,24323,60809.0,25923,livres,,,
884,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,85,Lard,Naples,1600,4000.0,25923,livres,,,
885,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,85,Lattes,Allemagne,5656,226260.0,,en nombre,,,
886,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,85,Lauze,Savoye,3340,167.0,,charretées,,,
887,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,85,Legumes,Espagne,121260,1212600.0,1756811,livres,,,
888,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,85,Legumes,Hollande,146474,1295530.0,1756811,livres,,,
889,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,85,Legumes,Italie,162738,1084925.0,1756811,livres,,,
890,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,85,Legumes,Naples,7131,71310.0,1756811,livres,,,
891,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,85,Legumes,Genes,163111,1775410.0,1756811,livres,,,
892,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,85,Legumes,Levant,1000650,10006500.0,1756811,livres,,,
893,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,85,Legumes,Nord,74697,911655.0,1756811,livres,,,
894,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,85,Legumes,Savoye,80750,581950.0,1756811,livres,,,
895,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,85,Leton gratté,Allemagne,19564,13043.0,,livres,,,
896,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,87,Librairie,Allemagne,93012,46506.0,566899,livres,,,
897,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,87,Librairie,Angleterre,13762,6881.0,566899,livres,,,
898,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,87,Librairie,Espagne,1740,870.0,566899,livres,,,
899,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,87,Librairie,Flandre,13441,8492.0,566899,livres,,,
900,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,87,Librairie,Hollande,121516,60758.0,566899,livres,,,
901,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,87,Librairie,Italie,16402,8201.0,566899,livres,,,
902,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,87,Librairie,Naples,2100,1050.0,566899,livres,,,
903,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,87,Librairie,Genes,2348,1174.0,566899,livres,,,
904,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,87,Librairie,Venise,1500,750.0,566899,livres,,,
905,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,87,Librairie,Nord,3810,1905.0,566899,livres,,,
906,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,87,Librairie,Savoye,6420,3210.0,566899,livres,,,
907,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,87,Librairie,Suisse,290848,145424.0,566899,livres,,,
908,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,87,Liege,Espagne,126461,1228180.0,,livres,,,
909,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,87,Limes,Geneve,1160,937.0,5059,livres,,,
910,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,87,Limes,Hollande,3899,6760.0,5059,livres,,,
911,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,87,Lin ; cru,Flandre,102140,137284.0,548825,livres,430180,,
912,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,87,Lin ; cru,Hollande,11108,19447.0,548825,livres,430180,,
913,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,87,Lin ; cru,Nord,153525,279950.0,548825,livres,430180,,
914,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,87,Lin ; cru,Russie,133555,249462.0,548825,livres,430180,,
915,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,87,Lin ; cru,Suede,29852,74630.0,548825,livres,430180,,
916,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,87,Lin ; en masses,Hollande,8480,8480.0,548825,livres,,,
917,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,87,Lin ; peigné,Hollande,31834,44913.0,548825,livres,,,
918,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,87,Lin ; en rames,Hollande,78331,174070.0,548825,livres,,,
919,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,87,Linnieuse,Flandre,6735,22450.0,,livres,,,
920,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,87,Liqueurs,Allemagne,38684,19342.0,122712,bouteilles,,,
921,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,87,Liqueurs,Italie,26626,26626.0,122712,livres,,,
922,Milewski,AN F12 243,National/Objet Général/AN Paris/F_12_243_1776/1776.csv,Objet Général,1776,Imports,87,Liqueurs,Genes,1016,1016.0,122712,livres,,,
