"numrodeligne","dataentryby","source","sourcepath","sourcetype","year","exportsimports","direction","sheet","marchandises","pays","value","quantit","quantity_unit","prix_unitaire","probleme","remarks","Droits totaux indiqués","doubleaccounts"
1608,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Exports",,23,"Nattes ou tresses de même matière ; fines","Monde",7000,140,"kg",50,,,0,
1609,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Exports",,23,"Tissus en feuilles des mêmes matières","Monde",28966,28966,"mètre",1,,,319,
1610,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Exports",,23,"Vannerie, sans désignation d’espèce","Monde",59617,119234,"kg","0,5",,,327,
1611,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Exports",,23,"Fanons de baleine apprêtés","Monde",11949,4979,"kg","2,4",,,14,
1612,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Exports",,23,"Cordages ; de chanvre","Monde",904572,646123,"kg","1,4",,,1265,
1613,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Exports",,23,"Cordages ; d’autres végétaux","Monde",10696,21938,"kg","0,5",,,60,
1614,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Exports",,23,"Cordages ; Filets neufs en état de servir","Monde",0,0,"kg",0,,,0,
1615,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Exports",,23,"Instruments aratoires ; Faulx","Monde",26188,6547,"kg",4,,,71,
1616,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Exports",,23,"Instruments aratoires ; Faucilles et tous autres","Monde",158200,39550,"kg",4,,,102,
1617,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Exports",,23,"Limes et râpes ; communes","Monde",3877,1077,"kg","3,6",,,2,
1618,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Exports",,23,"Limes et râpes ; fines","Monde",2581,478,"kg","5,4",,,1,
1619,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Exports",,23,"Scies ; communes","Monde",0,0,"kg",0,,,0,
1620,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Exports",,23,"Scies ; fines","Monde",0,0,"kg",0,,,0,
1621,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Exports",,23,"Outils ; de pur fer","Monde",50958,16986,"kg",3,,,137,
1622,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Exports",,23,"Outils ; de fer rechargé d’acier","Monde",193468,53741,"kg","3,6",,,463,
1623,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Exports",,23,"Outils ; de pur acier","Monde",22906,3522,"kg","4,8",,,19,
1624,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Exports",,23,"Outils ; de cuivre ou laiton","Monde",9355,1871,"kg",5,,,14,
1625,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Imports",,24,"Orfèvrerie ; d’or ou de vermeil","Monde",511,1111,"gramme",460,,,134,
1626,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Imports",,24,"Orfèvrerie ; de platine","Monde",0,0,"gramme",0,,,0,
1627,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Imports",,24,"Orfèvrerie ; d’argent","Monde",11626,38754,"gramme",300,,,1364,
1628,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Imports",,24,"Bijouterie ; d’or","Monde",35190,5865,"gramme",6000,,,1419,
1629,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Imports",,24,"Bijouterie ; d’argent","Monde",503,1677,"gramme",300,,,203,
1630,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Imports",,24,"Corail taillé","Monde",60634,758,"gramme",80,,,9121,
1631,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Imports",,24,"Plaqués (ouvrages en métaux communs, vernissés, plaqués, dorés ou argentés)","Monde",5600,0,"gramme",0,,,924,
1632,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Imports",,24,"Caractères d’imprimerie ; neufs","Monde",2410,602,"gramme",4,,,559,
1633,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Imports",,24,"Caractères d’imprimeries ; hors d’usage","Monde",4903,4903,"gramme",1,,,568,
1634,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Imports",,24,"Machines et mécaniques","Monde",869346,0,"gramme",0,,,225797,
1635,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Imports",,24,"Armes ; de traite ; blanches","Monde",0,0,"gramme",0,,,0,
1636,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Imports",,24,"Armes ; de traite ; à feu","Monde",0,0,"gramme",0,,,0,
1637,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Imports",,24,"Armes ; de luxe ; blanches","Monde",25440,1817,"gramme",14,,,8345,
1638,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Imports",,24,"Armes ; de luxe ; à feu","Monde",127577,12758,"gramme",10,,,29715,
1639,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Imports",,24,"Coutellerie","Monde",20,0,"gramme",0,,,3,
1640,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Imports",,24,"Horlogerie ; ouvrages montés","Monde",100,0,"gramme",0,,,16,
1641,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Imports",,24,"Horlogerie ; fournitures","Monde",3676,368,"gramme",10,,,8895,
1642,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Imports",,24,"Horlogerie ; horloges en bois","Monde",229575,45915,"en nombre",5,,,50506,
1643,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Imports",,24,"Horlogerie Carillons","Monde",42517,425166,"gramme",100,,,10393,
1644,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Imports",,24,"Embarcations ; à dépecer (celles à la sortie en bon état)","Monde",56515,3416,"tonne",0,,,1008,
1645,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Imports",,24,"Embarcations ; ancres de fer","Monde",56061,79087,"kg","0,7",,,5905,
1646,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Imports",,24,"Embarcations ; agrès et apparaux","Monde",63375,0,"kg",0,,,6971,
1647,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Imports",,24,"Bimbeloterie","Monde",106662,42665,"kg","2,5",,,40574,
1648,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Imports",,24,"Tabletterie","Monde",1196,100,"kg",12,,,455,
1649,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Imports",,24,"Mercerie ; commune","Monde",469963,117491,"kg",4,,,138443,
1650,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Imports",,24,"Mercerie ; fine","Monde",1451673,72584,"kg",20,,,168974,
1651,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Imports",,24,"Modes","Monde",2866,0,"kg",0,,,473,
1652,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Imports",,24,"Parapluies ; en soie","Monde",405,27,"en nombre",15,,,59,
1653,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Imports",,24,"Parapluies ; en toiles cirée ou autres","Monde",63,9,"en nombre",7,,,7,
1654,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Imports",,24,"Parapluies ; carcasses de","Monde",1455,291,"en nombre",5,,,128,
1655,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Imports",,24,"Bois ouvrés ; Boissellerie","Monde",42536,121531,"kg","0,35",,,3845,
1656,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Imports",,24,"Bois ouvrés ; sans distinction","Monde",77486,0,"kg",0,,,12691,
1657,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Imports",,24,"Instruments d’arts libéraux","Monde",24014,0,"kg",0,,,7208,
1658,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Imports",,24,"Instruments de musique ; Fifres et flageolets, Flûtes, Tambours, Cymbales (la paire), Alto, Violons, Basses, Guitares, Cors, Serinettes, Serpens, Trompettes, Clarinettes, Haut-bois, Basses et chapeaux chinois","Monde",8586,0,"kg",0,,,1320,
1659,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Imports",,24,"Instruments de musique ; Orgues portatives","Monde",180,1,"en nombre",180,,,20,
1660,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Imports",,24,"Instruments de musique ; Harpes","Monde",11200,32,"en nombre",350,,,1267,
1661,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Imports",,24,"Instruments de musique ; Forte-piano ; au nombre","Monde",28000,28,"en nombre",1000,,,11330,
1662,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Imports",,24,"Instruments de musique ; Forte-piano ; à la valeur","Monde",40142,0,"en nombre",0,,,6623,
1663,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Imports",,24,"Instruments de musique ; Orgues d’église","Monde",0,0,"en nombre",0,,,0,
1664,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Exports",,24,"Orfèvrerie ; d’or ou de vermeil","Monde",66321,144176,"en nombre",460,,,771,
1665,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Exports",,24,"Orfèvrerie ; de platine","Monde",5804,7738,"en nombre",750,,,43,
1666,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Exports",,24,"Orfèvrerie ; d’argent","Monde",797279,2657597,"en nombre",300,,,3964,
1667,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Exports",,24,"Bijouterie ; d’or","Monde",2895816,482636,"en nombre",6000,,,2161,
1668,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Exports",,24,"Bijouterie ; d’argent","Monde",90185,281354,"en nombre",0,,,628,
1669,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Exports",,24,"Corail taillé","Monde",66500,665,"kg",100,,,7,
1670,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Exports",,24,"Plaqués (ouvrages en métaux communs, vernissés, plaqués, dorés ou argentés)","Monde",2824857,403551,"kg",7,,,12943,
1671,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Exports",,24,"Caractères d’imprimerie ; neufs","Monde",125716,27959,"kg","4,5",,,285,
1672,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Exports",,24,"Caractères d’imprimeries ; hors d’usage","Monde",216,216,"kg",1,,,5,
1673,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Exports",,24,"Machines et mécaniques","Monde",486879,0,"kg",0,,,6202,
1674,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Exports",,24,"Armes ; de traite ; blanches","Monde",49168,7024,"kg",7,,,83,
1675,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Exports",,24,"Armes ; de traite ; à feu","Monde",249405,49981,"kg",5,,,861,
1676,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Exports",,24,"Armes ; de luxe ; blanches","Monde",297206,21229,"kg",14,,,1108,
1677,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Exports",,24,"Armes ; de luxe ; à feu","Monde",448020,44802,"kg",10,,,1495,
1678,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Exports",,24,"Coutellerie","Monde",1198400,149800,"kg",8,,,1526,
1679,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Exports",,24,"Horlogerie ; ouvrages montés","Monde",3426500,137060,"kg",25,,,4416,
1680,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Exports",,24,"Horlogerie ; fournitures","Monde",82890,2763,"kg",30,,,152,
1681,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Exports",,24,"Horlogerie ; horloges en bois","Monde",1584,264,"en nombre",6,,,10,
1682,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Exports",,24,"Horlogerie Carillons","Monde",0,0,"en nombre",0,,,0,
1683,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Exports",,24,"Embarcations ; à dépecer (celles à la sortie en bon état)","Monde",148050,987,"tonne",150,,,2171,
1684,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Exports",,24,"Embarcations ; ancres de fer","Monde",508846,401477,"kg","1,25",,,51,
1685,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Exports",,24,"Embarcations ; agrès et apparaux","Monde",15732,0,"kg",0,,,693,
1686,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Exports",,24,"Bimbeloterie","Monde",293282,83795,"kg","3,5",,,797,
1687,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Exports",,24,"Tabletterie","Monde",632428,43745,"kg",0,,,469,
1688,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Exports",,24,"Mercerie ; commune","Monde",5186620,1037324,"kg",5,,,984,
1689,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Exports",,24,"Mercerie ; fine","Monde",3248784,135366,"kg",24,,,2858,
1690,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Exports",,24,"Modes","Monde",3423274,0,"kg",0,,,8993,
1691,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Exports",,24,"Parapluies ; en soie","Monde",568770,37918,"kg",15,,,2620,
1692,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Exports",,24,"Parapluies ; en toiles cirée ou autres","Monde",28512,3564,"kg",8,,,192,
1693,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Exports",,24,"Parapluies ; carcasses de","Monde",29598,4933,"kg",6,,,109,
1694,"Quentin Vidal","AN_F12_251","National/Tableau des quantités/1822 – AN_F12_251.csv","Tableau des quantités",1822,"Exports",,24,"Bois ouvrés ; Boissellerie","Monde",97453,243632,"kg","0,4",,,668,
