numerodeligne,dataentryby,source,SourceType,year,exports/imports,sheet,marchandises,Pays,value,Sous-total,Sous-tota 2l,remarks,quantit,quantit_marchandises,total_quantit,origine,total,quantity_unit,leurvaleursubtotal_1,leurvaleursubtotal_2,leurvaleursubtotal_3,prix_unitaire,unitdecompte,prixunitaire_unitdecomptelt,prixunitaire_unitdecomptesous,prixunitaire_unitdecomptedeniers,v19,probleme
1073,Milewski,Montbret 155-1,Objet Général,1755,Imports,54,Estrasse de soye,Italie,245,335,,,,,,,,,,,,,,,,,,
1074,Milewski,Montbret 155-1,Objet Général,1755,Imports,54,Estrasse de soye,Levant,90,335,,,,,,,,,,,,,,,,,,
1075,Milewski,Montbret 155-1,Objet Général,1755,Imports,54,Esturgeons,Angleterre,80,184,,,,,,,,,,,,,,,,,,
1076,Milewski,Montbret 155-1,Objet Général,1755,Imports,54,Esturgeons,Flandre,104,184,,,,,,,,,,,,,,,,,,
1077,Milewski,Montbret 155-1,Objet Général,1755,Imports,54,Etaim ; en bassins,Hollande,833,521249.1875,,,,,,,,,,,,,,,,,,
1078,Milewski,Montbret 155-1,Objet Général,1755,Imports,54,Etaim ; battu,Hollande,406.8500061035156,521249.1875,,,,,,,,,,,,,,,,,,
1079,Milewski,Montbret 155-1,Objet Général,1755,Imports,54,Etaim ; en bloc,Angleterre,421314.6875,498364.3125,521249.1875,,,,,,,,,,,,,,,,,
1080,Milewski,Montbret 155-1,Objet Général,1755,Imports,54,Etaim ; en bloc,Flandre,12.80000019073486,498364.3125,521249.1875,,,,,,,,,,,,,,,,,
1081,Milewski,Montbret 155-1,Objet Général,1755,Imports,54,Etaim ; en bloc,Hollande,21410.19921875,498364.3125,521249.1875,,,,,,,,,,,,,,,,,
1082,Milewski,Montbret 155-1,Objet Général,1755,Imports,54,Etaim ; en bloc,Italie,41070,498364.3125,521249.1875,,,,,,,,,,,,,,,,,
1083,Milewski,Montbret 155-1,Objet Général,1755,Imports,54,Etaim ; en bloc,Nord,14556.599609375,498364.3125,521249.1875,,,,,,,,,,,,,,,,,
1084,Milewski,Montbret 155-1,Objet Général,1755,Imports,54,Etaim ; en cannettes,Hollande,6405,521249.1875,,,,,,,,,,,,,,,,,,
1085,Milewski,Montbret 155-1,Objet Général,1755,Imports,54,Etaim ; de glace,Hollande,125,1484.349975585938,521249.1875,,,,,,,,,,,,,,,,,
1086,Milewski,Montbret 155-1,Objet Général,1755,Imports,54,Etaim ; de glace,Nord,1359.349975585938,1484.349975585938,521249.1875,,,,,,,,,,,,,,,,,
1087,Milewski,Montbret 155-1,Objet Général,1755,Imports,54,Etaim ; de Melac,Hollande,7399.5,521249.1875,,,,,,,,,,,,,,,,,,
1088,Milewski,Montbret 155-1,Objet Général,1755,Imports,54,Etaim ; ouvré,Allemagne,5964.5,6338.2001953125,521249.1875,,,,,,,,,,,,,,,,,
1089,Milewski,Montbret 155-1,Objet Général,1755,Imports,54,Etaim ; ouvré,Flandre,61.59999847412109,6338.2001953125,521249.1875,,,,,,,,,,,,,,,,,
1090,Milewski,Montbret 155-1,Objet Général,1755,Imports,54,Etaim ; ouvré,Hollande,95.25,6338.2001953125,521249.1875,,,,,,,,,,,,,,,,,
1091,Milewski,Montbret 155-1,Objet Général,1755,Imports,54,Etaim ; ouvré,Nord,48,6338.2001953125,521249.1875,,,,,,,,,,,,,,,,,
1092,Milewski,Montbret 155-1,Objet Général,1755,Imports,54,Etaim ; ouvré,Savoye,45.59999847412109,6338.2001953125,521249.1875,,,,,,,,,,,,,,,,,
1093,Milewski,Montbret 155-1,Objet Général,1755,Imports,54,Etaim ; ouvré,Suisse,123.25,6338.2001953125,521249.1875,,,,,,,,,,,,,,,,,
1094,Milewski,Montbret 155-1,Objet Général,1755,Imports,54,Etaim ; vieux,Flandre,18,521249.1875,,,,,,,,,,,,,,,,,,
1095,Milewski,Montbret 155-1,Objet Général,1755,Imports,55,Etamine ; de laine,Espagne,112,952,952,,,,,,,,,,,,,,,,,
1096,Milewski,Montbret 155-1,Objet Général,1755,Imports,55,Etamine ; de laine,Hollande,840,952,952,,,,,,,,,,,,,,,,,
1097,Milewski,Montbret 155-1,Objet Général,1755,Imports,56,Etoffe ; de soye ; diverses,Espagne,54500,894210,4039850,4106830,,,,,,,,,,,,,,,,
1098,Milewski,Montbret 155-1,Objet Général,1755,Imports,56,Etoffe ; de soye ; diverses,Hollande,8000,894210,4039850,4106830,,,,,,,,,,,,,,,,
1099,Milewski,Montbret 155-1,Objet Général,1755,Imports,56,Etoffe ; de soye ; diverses,Italie,315460,894210,4039850,4106830,,,,,,,,,,,,,,,,
1100,Milewski,Montbret 155-1,Objet Général,1755,Imports,56,Etoffe ; de soye ; diverses,Levant,60760,894210,4039850,4106830,,,,,,,,,,,,,,,,
1101,Milewski,Montbret 155-1,Objet Général,1755,Imports,56,Etoffe ; de soye ; diverses,Suisse,455490,894210,4039850,4106830,,,,,,,,,,,,,,,,
1102,Milewski,Montbret 155-1,Objet Général,1755,Imports,56,Etoffe ; de soye ; damas,Italie,142200,4039850,4106830,,,,,,,,,,,,,,,,,
1103,Milewski,Montbret 155-1,Objet Général,1755,Imports,56,Etoffe ; de soye ; satin,Savoye,3480,4039850,4106830,,,,,,,,,,,,,,,,,
1104,Milewski,Montbret 155-1,Objet Général,1755,Imports,56,Etoffe ; de soye ; velour,Italie,2978060,4039850,4106830,,,,,,,,,,,,,,,,,
1105,Milewski,Montbret 155-1,Objet Général,1755,Imports,56,Etoffe ; de soye ; voile,Italie,21900,4039850,4106830,,,,,,,,,,,,,,,,,
1106,Milewski,Montbret 155-1,Objet Général,1755,Imports,56,Etoffe ; meslée de soye ; mi soye,Suisse,66980,66980,4106830,,,,,,,,,,,,,,,,,
1107,Milewski,Montbret 155-1,Objet Général,1755,Imports,57,Etoupes ; de chanvre,Angleterre,45,554,1820,,,,,,,,,,,,,,,,,
1108,Milewski,Montbret 155-1,Objet Général,1755,Imports,57,Etoupes ; de chanvre,Flandre,80,554,1820,,,,,,,,,,,,,,,,,
1109,Milewski,Montbret 155-1,Objet Général,1755,Imports,57,Etoupes ; de chanvre,Italie,379,554,1820,,,,,,,,,,,,,,,,,
1110,Milewski,Montbret 155-1,Objet Général,1755,Imports,57,Etoupes ; de chanvre,Levant,50,554,1820,,,,,,,,,,,,,,,,,
1111,Milewski,Montbret 155-1,Objet Général,1755,Imports,57,Etoupes ; de lin,Flandre,78,1820,,,,,,,,,,,,,,,,,,
1112,Milewski,Montbret 155-1,Objet Général,1755,Imports,57,Etoupes ; de soye,Italie,288,1188,1820,,,,,,,,,,,,,,,,,
1113,Milewski,Montbret 155-1,Objet Général,1755,Imports,57,Etoupes ; de soye,Levant,900,1188,1820,,,,,,,,,,,,,,,,,
1114,Milewski,Montbret 155-1,Objet Général,1755,Imports,57,Etuves,Flandre,135,,,,,,,,,,,,,,,,,,,
1115,Milewski,Montbret 155-1,Objet Général,1755,Imports,57,Eventails communs,Espagne,12.60000038146973,31.29999923706055,,,,,,,,,,,,,,,,,,
1116,Milewski,Montbret 155-1,Objet Général,1755,Imports,58,Eventails ; de palmes,Espagne,19.20000076293945,31.29999923706055,,,,,,,,,,,,,,,,,,
1117,Milewski,Montbret 155-1,Objet Général,1755,Imports,58,Euphorbe,Hollande,515.5999755859375,,,,,,,,,,,,,,,,,,,
1118,Milewski,Montbret 155-1,Objet Général,1755,Imports,58,Extrait de citron,Italie,60,,,,,,,,,,,,,,,,,,,
1119,Milewski,Montbret 155-1,Objet Général,1755,Imports,58,Farine,Angleterre,138527,,,,,,,,,,,,,,,,,,,
1120,Milewski,Montbret 155-1,Objet Général,1755,Imports,58,Faucilles,Allemagne,581,602.5999755859375,,,,,,,,,,,,,,,,,,
1121,Milewski,Montbret 155-1,Objet Général,1755,Imports,58,Faucilles,Flandre,21.60000038146973,602.5999755859375,,,,,,,,,,,,,,,,,,
1122,Milewski,Montbret 155-1,Objet Général,1755,Imports,58,Fautx à faucher,Allemagne,465,123576.3515625,,,,,,,,,,,,,,,,,,
1123,Milewski,Montbret 155-1,Objet Général,1755,Imports,58,Fautx à faucher,Flandre,110,123576.3515625,,,,,,,,,,,,,,,,,,
1124,Milewski,Montbret 155-1,Objet Général,1755,Imports,58,Fautx à faucher,Hollande,906,123576.3515625,,,,,,,,,,,,,,,,,,
1125,Milewski,Montbret 155-1,Objet Général,1755,Imports,58,Fautx à faucher,Nord,110125.3515625,123576.3515625,,,,,,,,,,,,,,,,,,
1126,Milewski,Montbret 155-1,Objet Général,1755,Imports,58,Fautx à faucher,Savoye,360,123576.3515625,,,,,,,,,,,,,,,,,,
1127,Milewski,Montbret 155-1,Objet Général,1755,Imports,58,Fautx à faucher,Suisse,11610,123576.3515625,,,,,,,,,,,,,,,,,,
1128,Milewski,Montbret 155-1,Objet Général,1755,Imports,59,Fayance,Allemagne,174.3999938964844,9929.5498046875,,,,,,,,,,,,,,,,,,
1129,Milewski,Montbret 155-1,Objet Général,1755,Imports,59,Fayance,Espagne,215,9929.5498046875,,,,,,,,,,,,,,,,,,
1130,Milewski,Montbret 155-1,Objet Général,1755,Imports,59,Fayance,Flandre,63,9929.5498046875,,,,,,,,,,,,,,,,,,
1131,Milewski,Montbret 155-1,Objet Général,1755,Imports,59,Fayance,Hollande,8018.35009765625,9929.5498046875,,,,,,,,,,,,,,,,,,
1132,Milewski,Montbret 155-1,Objet Général,1755,Imports,59,Fayance,Italie,1458.800048828125,9929.5498046875,,,,,,,,,,,,,,,,,,
1133,Milewski,Montbret 155-1,Objet Général,1755,Imports,59,Fer ; en balances,Flandre,170,2734731,,,,,,,,,,,,,,,,,,
1134,Milewski,Montbret 155-1,Objet Général,1755,Imports,59,Fer ; en bandes,Allemagne,1350,2734731,,,,,,,,,,,,,,,,,,
1135,Milewski,Montbret 155-1,Objet Général,1755,Imports,59,Fer ; en barres,Allemagne,278887.75,2172586.75,2734731,,,,,,,,,,,,,,,,,
1136,Milewski,Montbret 155-1,Objet Général,1755,Imports,59,Fer ; en barres,Danemark,31134.349609375,2172586.75,2734731,,,,,,,,,,,,,,,,,
1137,Milewski,Montbret 155-1,Objet Général,1755,Imports,59,Fer ; en barres,Espagne,822824.5625,2172586.75,2734731,,,,,,,,,,,,,,,,,
1138,Milewski,Montbret 155-1,Objet Général,1755,Imports,59,Fer ; en barres,Flandre,63798.1015625,2172586.75,2734731,,,,,,,,,,,,,,,,,
1139,Milewski,Montbret 155-1,Objet Général,1755,Imports,59,Fer ; en barres,Hollande,280250.6875,2172586.75,2734731,,,,,,,,,,,,,,,,,
1140,Milewski,Montbret 155-1,Objet Général,1755,Imports,59,Fer ; en barres,Italie,7010.75,2172586.75,2734731,,,,,,,,,,,,,,,,,
1141,Milewski,Montbret 155-1,Objet Général,1755,Imports,59,Fer ; en barres,Nord,89015.796875,2172586.75,2734731,,,,,,,,,,,,,,,,,
1142,Milewski,Montbret 155-1,Objet Général,1755,Imports,59,Fer ; en barres,Russie,87260.8984375,2172586.75,2734731,,,,,,,,,,,,,,,,,
1143,Milewski,Montbret 155-1,Objet Général,1755,Imports,59,Fer ; en barres,Savoye,556.4000244140625,2172586.75,2734731,,,,,,,,,,,,,,,,,
1144,Milewski,Montbret 155-1,Objet Général,1755,Imports,59,Fer ; en barres,Suede,511051.9375,2172586.75,2734731,,,,,,,,,,,,,,,,,
1145,Milewski,Montbret 155-1,Objet Général,1755,Imports,59,Fer ; en barres,Suisse,795.4500122070313,2172586.75,2734731,,,,,,,,,,,,,,,,,
1146,Milewski,Montbret 155-1,Objet Général,1755,Imports,59,Fer ; en batterie,Allemagne,2154.75,2734731,,,,,,,,,,,,,,,,,,
1147,Milewski,Montbret 155-1,Objet Général,1755,Imports,59,Fer ; battu,Allemagne,613.5,5025.2998046875,2734731,,,,,,,,,,,,,,,,,
1148,Milewski,Montbret 155-1,Objet Général,1755,Imports,59,Fer ; battu,Flandre,4388.7001953125,5025.2998046875,2734731,,,,,,,,,,,,,,,,,
1149,Milewski,Montbret 155-1,Objet Général,1755,Imports,59,Fer ; battu,Savoye,12.30000019073486,5025.2998046875,2734731,,,,,,,,,,,,,,,,,
1150,Milewski,Montbret 155-1,Objet Général,1755,Imports,59,Fer ; battu,Suisse,10.80000019073486,5025.2998046875,2734731,,,,,,,,,,,,,,,,,
1151,Milewski,Montbret 155-1,Objet Général,1755,Imports,59,Fer ; blanc,Allemagne,20217.5,170788.25,2734731,,,,,,,,,,,,,,,,,
1152,Milewski,Montbret 155-1,Objet Général,1755,Imports,59,Fer ; blanc,Danemark,2700,170788.25,2734731,,,,,,,,,,,,,,,,,
1153,Milewski,Montbret 155-1,Objet Général,1755,Imports,59,Fer ; blanc,Hollande,9207.75,170788.25,2734731,,,,,,,,,,,,,,,,,
1154,Milewski,Montbret 155-1,Objet Général,1755,Imports,59,Fer ; blanc,Nord,135733,170788.25,2734731,,,,,,,,,,,,,,,,,
1155,Milewski,Montbret 155-1,Objet Général,1755,Imports,59,Fer ; blanc,Savoye,180,170788.25,2734731,,,,,,,,,,,,,,,,,
1156,Milewski,Montbret 155-1,Objet Général,1755,Imports,59,Fer ; blanc,Suede,2180,170788.25,2734731,,,,,,,,,,,,,,,,,
1157,Milewski,Montbret 155-1,Objet Général,1755,Imports,59,Fer ; blanc,Suisse,570,170788.25,2734731,,,,,,,,,,,,,,,,,
1158,Milewski,Montbret 155-1,Objet Général,1755,Imports,59,Fer ; en casses,Suisse,3949.199951171875,2734731,,,,,,,,,,,,,,,,,,
1159,Milewski,Montbret 155-1,Objet Général,1755,Imports,59,Fer ; en cercles,Angleterre,832.5,115895.3984375,2734731,,,,,,,,,,,,,,,,,
1160,Milewski,Montbret 155-1,Objet Général,1755,Imports,59,Fer ; en cercles,Espagne,12675,115895.3984375,2734731,,,,,,,,,,,,,,,,,
1161,Milewski,Montbret 155-1,Objet Général,1755,Imports,59,Fer ; en cercles,Flandre,127.5,115895.3984375,2734731,,,,,,,,,,,,,,,,,
1162,Milewski,Montbret 155-1,Objet Général,1755,Imports,59,Fer ; en cercles,Hollande,56750.3984375,115895.3984375,2734731,,,,,,,,,,,,,,,,,
1163,Milewski,Montbret 155-1,Objet Général,1755,Imports,59,Fer ; en cercles,Italie,45510,115895.3984375,2734731,,,,,,,,,,,,,,,,,
1164,Milewski,Montbret 155-1,Objet Général,1755,Imports,60,Fer ; en chaisnes,Allemagne,243,253,2734731,,,,,,,,,,,,,,,,,
1165,Milewski,Montbret 155-1,Objet Général,1755,Imports,60,Fer ; en chaisnes,Suisse,10,253,2734731,,,,,,,,,,,,,,,,,
1166,Milewski,Montbret 155-1,Objet Général,1755,Imports,60,Fer ; en coffres,Hollande,5663.2001953125,2734731,,,,,,,,,,,,,,,,,,
1167,Milewski,Montbret 155-1,Objet Général,1755,Imports,60,Fer ; coulé,Allemagne,7251.10009765625,37284.3984375,2734731,,,,,,,,,,,,,,,,,
1168,Milewski,Montbret 155-1,Objet Général,1755,Imports,60,Fer ; coulé,Flandre,19620,37284.3984375,2734731,,,,,,,,,,,,,,,,,
1169,Milewski,Montbret 155-1,Objet Général,1755,Imports,60,Fer ; coulé,Hollande,9126.2998046875,37284.3984375,2734731,,,,,,,,,,,,,,,,,
1170,Milewski,Montbret 155-1,Objet Général,1755,Imports,60,Fer ; coulé,Italie,680,37284.3984375,2734731,,,,,,,,,,,,,,,,,
1171,Milewski,Montbret 155-1,Objet Général,1755,Imports,60,Fer ; coulé,Nord,440,37284.3984375,2734731,,,,,,,,,,,,,,,,,
1172,Milewski,Montbret 155-1,Objet Général,1755,Imports,60,Fer ; coulé,Savoye,90,37284.3984375,2734731,,,,,,,,,,,,,,,,,
1173,Milewski,Montbret 155-1,Objet Général,1755,Imports,60,Fer ; coulé,Suisse,77,37284.3984375,2734731,,,,,,,,,,,,,,,,,
1174,Milewski,Montbret 155-1,Objet Général,1755,Imports,60,Fer ; en couvercles,Hollande,20,2734731,,,,,,,,,,,,,,,,,,
1175,Milewski,Montbret 155-1,Objet Général,1755,Imports,60,Fer ; en cuillieres,Allemagne,15,1175.5,2734731,,,,,,,,,,,,,,,,,
1176,Milewski,Montbret 155-1,Objet Général,1755,Imports,60,Fer ; en cuillieres,Hollande,600,1175.5,2734731,,,,,,,,,,,,,,,,,
1177,Milewski,Montbret 155-1,Objet Général,1755,Imports,60,Fer ; en cuillieres,Nord,560.5,1175.5,2734731,,,,,,,,,,,,,,,,,
1178,Milewski,Montbret 155-1,Objet Général,1755,Imports,60,Fer ; en écopes,Allemagne,16.85000038146973,70.05000305175781,2734731,,,,,,,,,,,,,,,,,
1179,Milewski,Montbret 155-1,Objet Général,1755,Imports,60,Fer ; en écopes,Flandre,53.20000076293945,70.05000305175781,2734731,,,,,,,,,,,,,,,,,
1180,Milewski,Montbret 155-1,Objet Général,1755,Imports,60,Fer ; en fafion,Allemagne,300,2734731,,,,,,,,,,,,,,,,,,
1181,Milewski,Montbret 155-1,Objet Général,1755,Imports,60,Fer ; en feuilles,Hollande,40109.1015625,51182.19921875,2734731,,,,,,,,,,,,,,,,,
1182,Milewski,Montbret 155-1,Objet Général,1755,Imports,60,Fer ; en feuilles,Suede,11073.099609375,51182.19921875,2734731,,,,,,,,,,,,,,,,,
1183,Milewski,Montbret 155-1,Objet Général,1755,Imports,60,Fer ; figuré,Hollande,4519.64990234375,2734731,,,,,,,,,,,,,,,,,,
1184,Milewski,Montbret 155-1,Objet Général,1755,Imports,60,Fer ; en fleaux,Hollande,4737.5,2734731,,,,,,,,,,,,,,,,,,
1185,Milewski,Montbret 155-1,Objet Général,1755,Imports,60,Fer ; en grattes,Hollande,150,2734731,,,,,,,,,,,,,,,,,,
1186,Milewski,Montbret 155-1,Objet Général,1755,Imports,60,Fer ; en grenaille,Allemagne,75,2734731,,,,,,,,,,,,,,,,,,
1187,Milewski,Montbret 155-1,Objet Général,1755,Imports,60,Fer ; en lames,Allemagne,7.5,930.2000122070313,2734731,,,,,,,,,,,,,,,,,
1188,Milewski,Montbret 155-1,Objet Général,1755,Imports,60,Fer ; en lames,Flandre,507.5,930.2000122070313,2734731,,,,,,,,,,,,,,,,,
1189,Milewski,Montbret 155-1,Objet Général,1755,Imports,60,Fer ; en lames,Hollande,415.2000122070313,930.2000122070313,2734731,,,,,,,,,,,,,,,,,
1190,Milewski,Montbret 155-1,Objet Général,1755,Imports,60,Fer ; en léchefrittes,Hollande,63,2734731,,,,,,,,,,,,,,,,,,
1191,Milewski,Montbret 155-1,Objet Général,1755,Imports,60,Fer ; maqua,Flandre,612,2734731,,,,,,,,,,,,,,,,,,
1192,Milewski,Montbret 155-1,Objet Général,1755,Imports,61,Fer ; en marmittes,Allemagne,30,530,2734731,,,,,,,,,,,,,,,,,
1193,Milewski,Montbret 155-1,Objet Général,1755,Imports,61,Fer ; en marmittes,Espagne,500,530,2734731,,,,,,,,,,,,,,,,,
1194,Milewski,Montbret 155-1,Objet Général,1755,Imports,61,Fer ; noir,Allemagne,1040,31800,2734731,,,,,,,,,,,,,,,,,
1195,Milewski,Montbret 155-1,Objet Général,1755,Imports,61,Fer ; noir,Danemark,450,31800,2734731,,,,,,,,,,,,,,,,,
1196,Milewski,Montbret 155-1,Objet Général,1755,Imports,61,Fer ; noir,Nord,20360,31800,2734731,,,,,,,,,,,,,,,,,
1197,Milewski,Montbret 155-1,Objet Général,1755,Imports,61,Fer ; noir,Suede,9950,31800,2734731,,,,,,,,,,,,,,,,,
1198,Milewski,Montbret 155-1,Objet Général,1755,Imports,61,Fer ; en outils,Espagne,52.5,2262.5,2734731,,,,,,,,,,,,,,,,,
1199,Milewski,Montbret 155-1,Objet Général,1755,Imports,61,Fer ; en outils,Hollande,2210,2262.5,2734731,,,,,,,,,,,,,,,,,
1200,Milewski,Montbret 155-1,Objet Général,1755,Imports,61,Fer ; ouvré,Allemagne,1004.400024414063,30576.349609375,2734731,,,,,,,,,,,,,,,,,
1201,Milewski,Montbret 155-1,Objet Général,1755,Imports,61,Fer ; ouvré,Hollande,23428.5,30576.349609375,2734731,,,,,,,,,,,,,,,,,
1202,Milewski,Montbret 155-1,Objet Général,1755,Imports,61,Fer ; ouvré,Italie,256.75,30576.349609375,2734731,,,,,,,,,,,,,,,,,
1203,Milewski,Montbret 155-1,Objet Général,1755,Imports,61,Fer ; ouvré,Savoye,252,30576.349609375,2734731,,,,,,,,,,,,,,,,,
1204,Milewski,Montbret 155-1,Objet Général,1755,Imports,61,Fer ; ouvré,Suisse,5634.7001953125,30576.349609375,2734731,,,,,,,,,,,,,,,,,
1205,Milewski,Montbret 155-1,Objet Général,1755,Imports,61,Fer ; en paquet,Suede,3625,2734731,,,,,,,,,,,,,,,,,,
1206,Milewski,Montbret 155-1,Objet Général,1755,Imports,61,Fer ; en planques,Hollande,5091.2001953125,13941.2001953125,2734731,,,,,,,,,,,,,,,,,
1207,Milewski,Montbret 155-1,Objet Général,1755,Imports,61,Fer ; en planques,Suede,8850,13941.2001953125,2734731,,,,,,,,,,,,,,,,,
1208,Milewski,Montbret 155-1,Objet Général,1755,Imports,61,Fer ; en plat,Hollande,2560,4128,2734731,,,,,,,,,,,,,,,,,
1209,Milewski,Montbret 155-1,Objet Général,1755,Imports,61,Fer ; en plat,Suede,1568,4128,2734731,,,,,,,,,,,,,,,,,
1210,Milewski,Montbret 155-1,Objet Général,1755,Imports,61,Fer ; en platines,Allemagne,416,3272.300048828125,2734731,,,,,,,,,,,,,,,,,
1211,Milewski,Montbret 155-1,Objet Général,1755,Imports,61,Fer ; en platines,Flandre,2650.699951171875,3272.300048828125,2734731,,,,,,,,,,,,,,,,,
1212,Milewski,Montbret 155-1,Objet Général,1755,Imports,61,Fer ; en platines,Hollande,205.6000061035156,3272.300048828125,2734731,,,,,,,,,,,,,,,,,
1213,Milewski,Montbret 155-1,Objet Général,1755,Imports,61,Fer ; en poeles à frire,Hollande,31960.099609375,2734731,,,,,,,,,,,,,,,,,,
1214,Milewski,Montbret 155-1,Objet Général,1755,Imports,61,Fer ; en poids,Hollande,112.75,2734731,,,,,,,,,,,,,,,,,,
1215,Milewski,Montbret 155-1,Objet Général,1755,Imports,61,Fer ; en rechaux,Hollande,16,43.5,2734731,,,,,,,,,,,,,,,,,
1216,Milewski,Montbret 155-1,Objet Général,1755,Imports,61,Fer ; en rechaux,Suisse,27.5,43.5,2734731,,,,,,,,,,,,,,,,,
1217,Milewski,Montbret 155-1,Objet Général,1755,Imports,61,Fer ; à repasser,Hollande,10,2734731,,,,,,,,,,,,,,,,,,
1218,Milewski,Montbret 155-1,Objet Général,1755,Imports,61,Fer ; rond,Hollande,4096,2734731,,,,,,,,,,,,,,,,,,
1219,Milewski,Montbret 155-1,Objet Général,1755,Imports,61,Fer ; en serrures,Allemagne,35,255.5,2734731,,,,,,,,,,,,,,,,,
1220,Milewski,Montbret 155-1,Objet Général,1755,Imports,61,Fer ; en serrures,Nord,220.5,255.5,2734731,,,,,,,,,,,,,,,,,
1221,Milewski,Montbret 155-1,Objet Général,1755,Imports,62,Fer ; spaté,Flandre,1144,2734731,,,,,,,,,,,,,,,,,,
1222,Milewski,Montbret 155-1,Objet Général,1755,Imports,62,Fer ; en taillandrie,Allemagne,703.4500122070313,2734731,,,,,,,,,,,,,,,,,,
1223,Milewski,Montbret 155-1,Objet Général,1755,Imports,62,Fer ; en tambourg,Hollande,1371.800048828125,2734731,,,,,,,,,,,,,,,,,,
1224,Milewski,Montbret 155-1,Objet Général,1755,Imports,62,Fer ; en taule,Allemagne,1157,22107.599609375,2734731,,,,,,,,,,,,,,,,,
1225,Milewski,Montbret 155-1,Objet Général,1755,Imports,62,Fer ; en taule,Danemark,450,22107.599609375,2734731,,,,,,,,,,,,,,,,,
1226,Milewski,Montbret 155-1,Objet Général,1755,Imports,62,Fer ; en taule,Flandre,641.5,22107.599609375,2734731,,,,,,,,,,,,,,,,,
1227,Milewski,Montbret 155-1,Objet Général,1755,Imports,62,Fer ; en taule,Hollande,13749.9501953125,22107.599609375,2734731,,,,,,,,,,,,,,,,,
1228,Milewski,Montbret 155-1,Objet Général,1755,Imports,62,Fer ; en taule,Nord,1156.150024414063,22107.599609375,2734731,,,,,,,,,,,,,,,,,
1229,Milewski,Montbret 155-1,Objet Général,1755,Imports,62,Fer ; en taule,Suede,4953,22107.599609375,2734731,,,,,,,,,,,,,,,,,
1230,Milewski,Montbret 155-1,Objet Général,1755,Imports,62,Fer ; en verges,Espagne,427.5,2621.550048828125,2734731,,,,,,,,,,,,,,,,,
1231,Milewski,Montbret 155-1,Objet Général,1755,Imports,62,Fer ; en verges,Hollande,2194.050048828125,2621.550048828125,2734731,,,,,,,,,,,,,,,,,
1232,Milewski,Montbret 155-1,Objet Général,1755,Imports,62,Fer ; vieux,Allemagne,88,1094.5,2734731,,,,,,,,,,,,,,,,,
1233,Milewski,Montbret 155-1,Objet Général,1755,Imports,62,Fer ; vieux,Angleterre,19.60000038146973,1094.5,2734731,,,,,,,,,,,,,,,,,
1234,Milewski,Montbret 155-1,Objet Général,1755,Imports,62,Fer ; vieux,Espagne,210,1094.5,2734731,,,,,,,,,,,,,,,,,
1235,Milewski,Montbret 155-1,Objet Général,1755,Imports,62,Fer ; vieux,Hollande,571.9000244140625,1094.5,2734731,,,,,,,,,,,,,,,,,
1236,Milewski,Montbret 155-1,Objet Général,1755,Imports,62,Fer ; vieux,Savoye,16.25,1094.5,2734731,,,,,,,,,,,,,,,,,
1237,Milewski,Montbret 155-1,Objet Général,1755,Imports,62,Fer ; vieux,Suede,120,1094.5,2734731,,,,,,,,,,,,,,,,,
1238,Milewski,Montbret 155-1,Objet Général,1755,Imports,62,Fer ; vieux,Suisse,68.75,1094.5,2734731,,,,,,,,,,,,,,,,,
1239,Milewski,Montbret 155-1,Objet Général,1755,Imports,62,Fer ; ferremens,Hollande,120,2734731,,,,,,,,,,,,,,,,,,
1240,Milewski,Montbret 155-1,Objet Général,1755,Imports,62,Féves,Allemagne,17136.25,122310.75,,,,,,,,,,,,,,,,,,
1241,Milewski,Montbret 155-1,Objet Général,1755,Imports,62,Féves,Angleterre,279,122310.75,,,,,,,,,,,,,,,,,,
1242,Milewski,Montbret 155-1,Objet Général,1755,Imports,62,Féves,Espagne,420,122310.75,,,,,,,,,,,,,,,,,,
1243,Milewski,Montbret 155-1,Objet Général,1755,Imports,62,Féves,Hollande,49593,122310.75,,,,,,,,,,,,,,,,,,
1244,Milewski,Montbret 155-1,Objet Général,1755,Imports,62,Féves,Italie,54170,122310.75,,,,,,,,,,,,,,,,,,
1245,Milewski,Montbret 155-1,Objet Général,1755,Imports,62,Féves,Savoye,712.5,122310.75,,,,,,,,,,,,,,,,,,
1246,Milewski,Montbret 155-1,Objet Général,1755,Imports,62,Fevrolles,Hollande,675,,,,,,,,,,,,,,,,,,,
1247,Milewski,Montbret 155-1,Objet Général,1755,Imports,62,Ficelle,Allemagne,135,14389.650390625,,,,,,,,,,,,,,,,,,
1248,Milewski,Montbret 155-1,Objet Général,1755,Imports,62,Ficelle,Espagne,668,14389.650390625,,,,,,,,,,,,,,,,,,
1249,Milewski,Montbret 155-1,Objet Général,1755,Imports,62,Ficelle,Hollande,456.25,14389.650390625,,,,,,,,,,,,,,,,,,
