Nom opérateur/trice,Cote du document source,Année,N° de page du PDF,Exportations/Importations,Pays d'origine,Familles de marchandises,Nom de la marchandise,Quantités marchandises,Unité de compte/quantités,Prix unitaire,Unité de compte,Prix unitaire / unité de compte Lt,Prix unitaire / unité de compte Sous,Prix unitaire / unité de compte Deniers,Valeur en décimale de Lt,Unité de compte,Total ,Unité de compte,Remarques
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,60,Importations,Portugal,,Fil ; de Léton,,,,,742,10,,"742,5",,"1068081,6",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,60,Importations,Suède,,Fil ; de Léton,,,,,636840,,,636840,,"1068081,6",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,59,Importations,Allemagne,,Fil ; de lin ; bis,,,,,110279,,,110279,,112211,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,59,Importations,Flandre,,Fil ; de lin ; bis,,,,,1932,,,1932,,112211,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,59,Importations,Allemagne,,Fil ; de lin ; blanc,,,,,190896,,,190896,,214701,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,59,Importations,Flandre,,Fil ; de lin ; blanc,,,,,1725,,,1725,,214701,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,59,Importations,Hollande,,Fil ; de lin ; blanc,,,,,22080,,,22080,,214701,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,60,Importations,Espagne,,Fil ; de palangres,,,,,618,15,,"618,75",,"618,75",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,60,Importations,Savoye,,Fil ; de ritte,,,,,191,2,,"191,1",,"191,1",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,60,Importations,Flandre,,Fil ; de sayette,,,,,420,,,420,,420,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,60,Importations,Hollande,,Fil ; de Silésie,,,,,2015,,,2015,,2015,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,58,Importations,Flandre,,Fil ; dorure ; or et argent ; faux,,,,,1200,,,1200,,1200,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,59,Importations,Flandre,,"Fil ; gris , simple",,,,,6093,,,6093,,6093,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,60,Importations,Allemagne,,Fil ; plat,,,,,3,12,,"3,6",,"3,6",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,59,Importations,Flandre,,Fil ; retord,,,,,12160,,,12160,,12160,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,60,Importations,Espagne,,Filets ; d'espars,,,,,423950,,,423950,,424010,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,60,Importations,Genève,,Filets ; d'espars,,,,,60,,,60,,424010,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,60,Importations,Gènes,,Filets ; de la pêche,,,,,15133,,,15133,,15349,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,60,Importations,Italie,,Filets ; de la pêche,,,,,168,,,168,,15349,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,60,Importations,Savoye,,Filets ; de la pêche,,,,,48,,,48,,15349,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,60,Importations,Flandre,,Filozelle,,,,,5460,,,5460,,6210,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,60,Importations,Gènes,,Filozelle,,,,,750,,,750,,6210,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,61,Importations,Angleterre,,Flanelle,,,,,1450,,,1450,,1450,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,61,Importations,Flandre,,Fleuret,,,,,112,,,112,,112,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,61,Importations,Gènes,,Fleurs ; artificielles,,,,,85900,,,85900,,219750,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,61,Importations,Italie,,Fleurs ; artificielles,,,,,50200,,,50200,,219750,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,61,Importations,Levant,,Fleurs ; artificielles,,,,,17500,,,17500,,219750,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,61,Importations,Naples,,Fleurs ; artificielles,,,,,36250,,,36250,,219750,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,61,Importations,Savoye,,Fleurs ; artificielles,,,,,29900,,,29900,,219750,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,61,Importations,Flandre,,Fleurs ; d'avoine,,,,,17,10,,"17,5",,"17,5",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,61,Importations,Italie,,Fleurs ; d'oranger,,,,,37,10,,"37,5",,"37,5",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,61,Importations,Hollande,,Fleurs ; de benjoin,,,,,10,,,10,,10,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,61,Importations,Hollande,,Fleurs ; de souffre,,,,,84,,,84,,84,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,61,Importations,Allemagne,,Foin,,,,,5110,,,5110,,5185,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,61,Importations,Savoye,,Foin,,,,,75,,,75,,5185,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,61,Importations,Savoye,,Folicule ; de sené,,,,,1980,,,1980,,1980,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,61,Importations,Allemagne,,Forces ; à drapier,,,,,1140,,,1140,,18240,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,61,Importations,Genève,,Forces ; à drapier,,,,,17100,,,17100,,18240,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,61,Importations,Portugal,,Fourrure ; de martre,,,,,190,,,190,,190,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,61,Importations,Levant,,Fourrure ; de soye,,,,,2449,,,2449,,2639,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,62,Importations,Allemagne,,Fromage ; commun,,,,,4214,19,,"4214,95",,"785185,35",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,62,Importations,Angleterre,,Fromage ; commun,,,,,243,5,,"243,25",,"785185,35",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,62,Importations,Espagne,,Fromage ; commun,,,,,19049,,,19049,,"785185,35",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,62,Importations,Flandre,,Fromage ; commun,,,,,33,3,,"33,15",,"785185,35",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,62,Importations,Gènes,,Fromage ; commun,,,,,11141,10,,"11141,5",,"785185,35",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,62,Importations,Italie,,Fromage ; commun,,,,,5103,,,5103,,"785185,35",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,62,Importations,Levant,,Fromage ; commun,,,,,120,,,120,,"785185,35",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,62,Importations,Naples,,Fromage ; commun,,,,,3456,,,3456,,"785185,35",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,62,Importations,Nord,,Fromage ; commun,,,,,5235,12,,"5235,6",,"785185,35",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,62,Importations,Savoye,,Fromage ; commun,,,,,128335,8,,"128335,4",,"785185,35",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,62,Importations,Suisse,,Fromage ; commun,,,,,608253,10,,"608253,5",,"785185,35",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,62,Importations,Allemagne,,Fromage ; cru,,,,,1019,10,,"1019,5",,"42966,6",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,62,Importations,Espagne,,Fromage ; cru,,,,,2827,,,2827,,"42966,6",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,62,Importations,Gènes,,Fromage ; cru,,,,,658,,,658,,"42966,6",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,62,Importations,Italie,,Fromage ; cru,,,,,45,,,45,,"42966,6",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,62,Importations,Naples,,Fromage ; cru,,,,,30860,,,30860,,"42966,6",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,62,Importations,Savoye,,Fromage ; cru,,,,,7557,2,,"7557,1",,"42966,6",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,62,Importations,Allemagne,,Fromage ; d'Hollande,,,,,31,4,,"31,2",,"716366,2",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,62,Importations,Flandre,,Fromage ; d'Hollande,,,,,7005,12,,"7005,6",,"716366,2",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,62,Importations,Hollande,,Fromage ; d'Hollande,,,,,709329,8,,"709329,4",,"716366,2",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,62,Importations,Genève,,Fromage ; de gruyère,,,,,35844,19,,"35844,95",,"77154,95",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,62,Importations,Suisse,,Fromage ; de gruyère,,,,,41310,,,41310,,"77154,95",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,62,Importations,Allemagne,,Fromage ; de Suisse,,,,,37,10,,"37,5",,"37,5",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,63,Importations,Gènes,,Fruits ; secs,,,,,2100,,,2100,,2282,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,63,Importations,Italie,,Fruits ; secs,,,,,180,,,180,,2282,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,63,Importations,Suisse,,Fruits ; secs,,,,,2,,,2,,2282,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,63,Importations,Flandre,,Fumier,,,,,44,7,,"44,35",,"44,35",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,63,Importations,Espagne,,Furets,,,,,324,,,324,,324,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,63,Importations,Allemagne,,Futailles,,,,,522,,,522,,11710,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,63,Importations,Danemark,,Futailles,,,,,480,,,480,,11710,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,63,Importations,Espagne,,Futailles,,,,,6,,,6,,11710,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,63,Importations,Italie,,Futailles,,,,,6447,10,,"6447,5",,11710,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,63,Importations,Nord,,Futailles,,,,,3273,10,,"3273,5",,11710,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,63,Importations,Savoye,,Futailles,,,,,391,,,391,,11710,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,63,Importations,Suède,,Futailles,,,,,590,,,590,,11710,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,63,Importations,Allemagne,,Fuzeaux,,,,,1678,,,1678,,1678,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,63,Importations,Allemagne,,Galles,,,,,25,4,,"25,2",,"308187,7",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,63,Importations,Flandre,,Galles,,,,,5236,5,,"5236,25",,"308187,7",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,63,Importations,Gènes,,Galles,,,,,4037,,,4037,,"308187,7",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,63,Importations,Hollande,,Galles,,,,,25681,5,,"25681,25",,"308187,7",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,63,Importations,Italie,,Galles,,,,,14130,,,14130,,"308187,7",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,63,Importations,Levant,,Galles,,,,,232330,,,232330,,"308187,7",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,63,Importations,Naples,,Galles,,,,,14967,,,14967,,"308187,7",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,63,Importations,Nord,,Galles,,,,,11781,,,11781,,"308187,7",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,64,Importations,Savoye,,Galles,,,,,13851,5,,"13851,25",,"13851,25",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,64,Importations,Hollande,,Galon ; de laine,,,,,27,,,27,,27,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,64,Importations,Hollande,,Galons ; de fil,,,,,600,,,600,,600,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,64,Importations,Savoye,,Galons ; de fleuret,,,,,535,,,535,,535,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,64,Importations,Flandre,,Galons ; dorure ; d'or,,,,,170,,,170,,170,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,64,Importations,Allemagne,,Gants ; communs,,,,,656,,,656,,3481,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,64,Importations,Flandre,,Gants ; communs,,,,,874,,,874,,3481,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,64,Importations,Gènes,,Gants ; communs,,,,,1668,,,1668,,3481,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,64,Importations,Genève,,Gants ; communs,,,,,60,,,60,,3481,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,64,Importations,Hollande,,Gants ; communs,,,,,108,,,108,,3481,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,64,Importations,Suisse,,Gants ; communs,,,,,115,,,115,,3481,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,64,Importations,Levant,,Gants ; de fil,,,,,790,,,790,,1410,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,64,Importations,Suisse,,Gants ; de fil,,,,,620,,,620,,1410,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,65,Importations,Allemagne,,Garance,,,,,180,,,180,,"320246,6",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,65,Importations,Flandre,,Garance,,,,,333,12,,"333,6",,"320246,6",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,65,Importations,Hollande,,Garance,,,,,280676,,,280676,,"320246,6",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,65,Importations,Italie,,Garance,,,,,880,,,880,,"320246,6",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,65,Importations,Levant,,Garance,,,,,38177,,,38177,,"320246,6",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,65,Importations,Danemark,,Gaudron,,,,,5793,,,5793,,"228722,8",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,65,Importations,Espagne,,Gaudron,,,,,28913,16,,"28913,8",,"228722,8",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,65,Importations,Gènes,,Gaudron,,,,,135,,,135,,"228722,8",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,65,Importations,Hollande,,Gaudron,,,,,77053,,,77053,,"228722,8",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,65,Importations,Italie,,Gaudron,,,,,14250,,,14250,,"228722,8",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,65,Importations,Levant,,Gaudron,,,,,192,,,192,,"228722,8",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,65,Importations,Nord,,Gaudron,,,,,41075,,,41075,,"228722,8",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,65,Importations,Suède,,Gaudron,,,,,61311,,,61311,,"228722,8",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,65,Importations,Hollande,,Gaules ; de sapin,,,,,40,,,40,,40,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,66,Importations,Angleterre,,Geroffle,,,,,35,15,,"35,75",,"238212,25",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,66,Importations,Flandre,,Geroffle,,,,,435,10,,"435,5",,"238212,25",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,66,Importations,Hollande,,Geroffle,,,,,236541,,,236541,,"238212,25",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,66,Importations,Italie,,Geroffle,,,,,1200,,,1200,,"238212,25",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,66,Importations,Savoye,,Gibier,,,,,1433,,,1433,,1433,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,66,Importations,Levant,,Gillets,,,,,8250,,,8250,,8625,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,66,Importations,Savoye,,Gillets,,,,,375,,,375,,8625,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,66,Importations,Gènes,,Gingembre,,,,,1329,,,1329,,"2259,95",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,66,Importations,Hollande,,Gingembre,,,,,790,3,,"790,15",,"2259,95",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,66,Importations,Portugal,,Gingembre,,,,,140,16,,"140,8",,"2259,95",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,66,Importations,Levant,,Gomme ; adragan,,,,,3678,,,3678,,3678,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,66,Importations,Hollande,,Gomme ; animée,,,,,16,,,16,,16,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,66,Importations,Allemagne,,Gomme ; arabique,,,,,211,,,211,,"1226,5",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,66,Importations,Espagne,,Gomme ; arabique,,,,,348,15,,"348,75",,"1226,5",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,66,Importations,Hollande,,Gomme ; arabique,,,,,8,5,,"8,25",,"1226,5",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,66,Importations,Levant,,Gomme ; arabique,,,,,474,,,474,,"1226,5",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,66,Importations,Portugal,,Gomme ; arabique,,,,,184,10,,"184,5",,"1226,5",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,66,Importations,Espagne,,Gomme ; commune,,,,,2405,,,2405,,3823,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,66,Importations,Italie,,Gomme ; commune,,,,,981,,,981,,3823,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,66,Importations,Naples,,Gomme ; commune,,,,,50,,,50,,3823,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,66,Importations,Savoye,,Gomme ; commune,,,,,387,,,387,,3823,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,66,Importations,Hollande,,Gomme ; copale,,,,,7750,,,7750,,7750,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,66,Importations,Gènes,,Gomme ; d'amandier,,,,,725,,,725,,1000,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,66,Importations,Italie,,Gomme ; d'amandier,,,,,240,,,240,,1000,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,66,Importations,Levant,,Gomme ; d'amandier,,,,,35,,,35,,1000,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,67,Importations,Flandre,,Gomme ; de Sénégal,,,,,2164,10,,"2164,5",,16554,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,67,Importations,Hollande,,Gomme ; de Sénégal,,,,,14389,10,,"14389,5",,16554,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,66,Importations,Hollande,,Gomme ; ederée,,,,,30,,,30,,30,,"Hèdre, hédéré ou hédéric."
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,66,Importations,Espagne,,Gomme ; élemy,,,,,280,,,280,,680,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,66,Importations,Hollande,,Gomme ; élemy,,,,,400,,,400,,680,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,66,Importations,Allemagne,,Gomme ; gatte,,,,,40,,,40,,1820,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,66,Importations,Flandre,,Gomme ; gatte,,,,,337,10,,"337,5",,1820,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,66,Importations,Hollande,,Gomme ; gatte,,,,,1442,10,,"1442,5",,1820,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,67,Importations,Flandre,,Gomme ; lacque,,,,,12130,,,12130,,68484,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,67,Importations,Hollande,,Gomme ; lacque,,,,,56354,,,56354,,68484,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,67,Importations,Hollande,,Gomme ; opoponax,,,,,115,,,115,,115,,usage pharmaceutique
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,67,Importations,Levant,,Gomme ; sandara,,,,,3500,,,3500,,3500,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,67,Importations,Hollande,,Gomme ; tacumaca,,,,,15,,,15,,15,,Gomme Tacamaque
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,67,Importations,Hollande,,Gomme ; thurique,,,,,4032,,,4032,,7438,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,67,Importations,Italie,,Gomme ; thurique,,,,,123,,,123,,7438,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,67,Importations,Levant,,Gomme ; thurique,,,,,3283,,,3283,,7438,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,67,Importations,Espagne,,Grabeau ; d'indigo,,,,,400,,,400,,400,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,67,Importations,Gènes,,Grabeau ; de cire,,,,,168,,,168,,168,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,67,Importations,Italie,,Grabeau ; de cochenille,,,,,5450,,,5450,,6650,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,67,Importations,Savoye,,Grabeau ; de cochenille,,,,,1200,,,1200,,6650,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,67,Importations,Levant,,Grabeau ; de mirrhe,,,,,750,,,750,,750,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,67,Importations,Italie,,Grabeau ; de sel armoniac,,,,,60,,,60,,60,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,67,Importations,Italie,,Grabeaux ; d'encens ,,,,,200,,,200,,2497,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,67,Importations,Levant,,Grabeaux ; d'encens ,,,,,2297,,,2297,,2297,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,67,Importations,Espagne,,Graine ; d'alpiste,,,,,186,6,,"186,3",,"186,3",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,67,Importations,Angleterre,,Graine ; d'Avignon,,,,,20,17,,"20,85",,"131,1",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,67,Importations,Espagne,,Graine ; d'Avignon,,,,,110,5,,"110,25",,"131,1",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,67,Importations,Espagne,,Graine ; d'écarlatte,,,,,13250,,,13250,,13250,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,68,Importations,Espagne,,Graine ; d'oignons,,,,,2,,,2,,2,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,67,Importations,Savoye,,Graine ; de cailloux,,,,,1,,,1,,1,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,67,Importations,Savoye,,Graine ; de chanvre,,,,,3716,10,,"3716,5",,"3716,5",,
