numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,value,quantit,origine,quantity_unit,remarks,doubleaccounts,leurvaleursubtotal_1
853,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,47,Toiles de fil en coton,La Martinique,1050,175,Isle de France,livres,,0,2562
854,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,47,Toiles de chanvre blanche,St Domingue,54336,21558,Beaujolais,livres,,0,103300
855,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,47,Toiles de chanvre blanche,La Martinique,30497,12199,Beaujolais,livres,,0,103300
856,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,47,Toiles de chanvre blanche,La Guadeloupe,16017,6407,Beaujolais,livres,,0,103300
857,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,47,Toiles de chanvre blanche,Cayenne et Guyanne,2450,980,Beaujolais,livres,,0,103300
858,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,47,Toiles de chanvre blanche,St Domingue,15575,6230,Isle de France,livres,,0,22889
859,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,47,Toiles de chanvre blanche,La Martinique,3035,640,Isle de France,aunes,,1,22889
860,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,47,Toiles de chanvre blanche,La Martinique,3035,830,Isle de France,livres,,2,22889
861,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,47,Toiles de chanvre blanche,La Guadeloupe,212,85,Isle de France,aunes,,0,22889
862,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,47,Toiles de chanvre blanche,Cayenne et Guyanne,4067,667,Isle de France,aunes,,0,22889
863,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,47,Toiles de chanvre blanche,Cayenne et Guyanne,4067,1227,Isle de France,livres,,2,22889
864,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,47,Toiles de chanvre blanche,St Domingue,2537,1015,Maine,livres,,0,7612
865,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,47,Toiles de chanvre blanche,La Martinique,5075,2030,Maine,livres,,0,7612
866,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,47,Toiles de chanvre blanche,Sénégal et Guinée,3500,1400,Dauphiné,livres,,0,
867,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,47,Toiles de chanvre écrue,La Martinique,1016,508,Dauphiné,livres,,0,
868,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,47,Toiles de chanvre écrue,St Domingue,18266,9133,Auvergne,livres,,0,
869,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,47,Toiles de chanvre écrue,La Guadeloupe,5000,2500,Auvergne,livres,,0,
870,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,47,Toiles de chanvre écrue,Cayenne et Guyanne,2390,1195,Auvergne,livres,,0,
871,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,47,Toiles rousse,St Domingue,15615,24,Beaujolais,ballots,,1,17819
872,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,47,Toiles rousse,St Domingue,15615,2410,Beaujolais,livres,,2,17819
873,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,47,Toiles rousse,La Martinique,2204,419,Beaujolais,aunes,,1,17819
874,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,47,Toiles rousse,La Martinique,2204,1120,Beaujolais,livres,,2,17819
875,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,47,Toiles rousse,St Domingue,3187,2125,Dauphiné,livres,,0,5024
876,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,47,Toiles rousse,La Martinique,1837,1225,Dauphiné,livres,,0,5024
877,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,47,Toiles blanche et rousse,St Domingue,840,560,Beaujolais,livres,,0,
878,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,47,Toiles en sac,St Domingue,28281,18854,Marseille,en nombre,,0,31318
879,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,47,Toiles en sac,La Martinique,2557,1705,Marseille,en nombre,,0,31318
880,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,47,Toiles en sac,Cayenne et Guyanne,480,320,Marseille,en nombre,,0,31318
881,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,47,Toiles à voile,St Domingue,987,790,Marseille,livres,,0,2624
882,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,47,Toiles à voile,La Martinique,225,180,Marseille,livres,,0,2624
883,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,47,Toiles à voile,La Guadeloupe,1000,800,Marseille,livres,,0,2624
884,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,47,Toiles à voile,Cayenne et Guyanne,412,330,Marseille,livres,,0,2624
885,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,47,Toiles de lin blanche,St Domingue,12750,1275,Amienois,livres,,0,47151
886,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,47,Toiles de lin blanche,La Martinique,23451,25,Amienois,pièces,,1,47151
887,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,47,Toiles de lin blanche,La Martinique,23451,2030,Amienois,livres,,2,47151
888,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,47,Toiles de lin blanche,La Guadeloupe,10950,1095,Amienois,livres,,0,47151
889,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,47,Toiles de lin blanche,Sénégal et Guinée,7500,750,Amienois,livres,,0,
890,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,47,Toiles de lin en batiste et linon,St Domingue,28154,4022,Amienois,aunes,,0,81102
891,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,47,Toiles de lin en batiste et linon,La Martinique,36708,5244,Amienois,aunes,,0,81102
892,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,47,Toiles de lin en batiste et linon,La Guadeloupe,16030,2290,Amienois,aunes,,0,81102
893,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,47,Toiles de lin en batiste et linon,Cayenne et Guyanne,210,30,Amienois,aunes,,0,81102
894,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,47,Toiles de lin en linge de table,St Domingue,12776,3194,Flandres,livres,,0,
895,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,47,Toiles de lin gingas,St Domingue,28073,8021,Flandres,livres,,0,37053
896,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,47,Toiles de lin gingas,La Martinique,3580,1023,Flandres,livres,,0,37053
897,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,47,Toiles de lin gingas,Cayenne et Guyanne,5400,1543,Flandres,livres,,0,37053
898,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,47,Toiles cirées,La Guadeloupe,730,584,Isle de France,livres,,0,
899,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,47,Verrerie diverse,St Domingue,18624,36961,Marseille,livres,,0,35563
900,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,47,Verrerie diverse,La Martinique,9849,18330,Marseille,livres,,0,35563
901,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,47,Verrerie diverse,La Guadeloupe,6340,12680,Marseille,livres,,0,35563
902,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,47,Verrerie diverse,Cayenne et Guyanne,750,1500,Marseille,livres,,0,35563
903,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,47,Verre en bouteilles,St Domingue,890,3562,Marseille,en nombre,,0,
904,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,47,Verre en bouteilles,Sénégal et Guinée,600,2400,Marseille,en nombre,,0,
905,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,47,Verre en bouteilles,St Domingue,67,270,Provence,en nombre,,0,324
906,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,47,Verre en bouteilles,La Martinique,195,780,Provence,en nombre,,0,324
907,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,47,Verre en bouteilles,La Guadeloupe,62,250,Provence,en nombre,,0,324
908,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,47,Verre en dame Jeanne,St Domingue,4416,1472,Marseille,en nombre,,0,7959
909,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,47,Verre en dame Jeanne,La Martinique,2334,778,Marseille,en nombre,,0,7959
910,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,47,Verre en dame Jeanne,La Guadeloupe,1209,403,Marseille,en nombre,,0,7959
911,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,47,Verre en dame Jeanne,St Domingue,1254,418,Flandres,en nombre,,0,6294
912,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,47,Verre en dame Jeanne,La Martinique,4740,1580,Flandres,en nombre,,0,6294
913,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,47,Verre en dame Jeanne,La Guadeloupe,300,100,Flandres,en nombre,,0,6294
914,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,47,Verre en table,St Domingue,9817,13090,Nivernois,livres,,0,10023
915,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,47,Verre en table,La Martinique,206,275,Nivernois,livres,,0,10023
916,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,47,Verre en table,La Guadeloupe,315,420,Étranger,livres,,0,
917,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,47,Vins d'alicante,St Domingue,625,"2,1701388889",Étranger,muids,,0,750
919,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,47,Vins d'alicante,La Martinique,125,125,Étranger,pintes,,0,750
920,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,47,Vins de chypre,St Domingue,1821,"4,5729166667",Étranger,muids,,0,2625
922,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,47,Vins de chypre,La Martinique,483,"1,40625",Étranger,muids,,0,2625
924,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,47,Vins de chypre,La Guadeloupe,321,267,Étranger,pintes,,0,2625
925,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,47,Vins de malaga,St Domingue,4467,"15,5104166667",Étranger,muids,,0,7772
927,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,47,Vins de malaga,La Martinique,2445,"8,4895833333",Étranger,muids,,0,7772
929,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,47,Vins de malaga,La Guadeloupe,660,"2,2916666667",Étranger,muids,,0,7772
931,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,47,Vins de malaga,Cayenne et Guyanne,200,200,Étranger,pintes,,0,7772
932,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,47,Vins muscat,St Domingue,4654,"20,1979166667",Languedoc,muids,,0,7384
934,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,47,Vins muscat,La Martinique,780,"3,3854166667",Languedoc,muids,,0,7384
936,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,47,Vins muscat,La Guadeloupe,1254,"5,4409722222",Languedoc,muids,,0,7384
938,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,47,Vins muscat,Cayenne et Guyanne,696,"3,0208333333",Languedoc,muids,,0,7384
940,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,47,Vins de pacaret,St Domingue,166,207,Étranger,pintes,,0,
941,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,47,Vins cuit,La Guadeloupe,150,250,Provence,pintes,,0,
942,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,48,Vins rouge,St Domingue,394092,"7126,9513888889",Provence,muids,,0,921456
944,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,48,Vins rouge,La Martinique,428808,"7754,7743055556",Provence,muids,,0,921456
946,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,48,Vins rouge,La Guadeloupe,81660,"1476,7777777778",Provence,muids,,0,921456
948,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,48,Vins rouge,Cayenne et Guyanne,16896,"305,5555555556",Provence,muids,,0,921456
950,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,48,Vins rouge,Sénégal et Guinée,90324,"1633,4618055556",Provence,muids,,0,
952,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,48,Vins rouge,St Domingue,18132,"327,90625",Lyonnais,muids,,0,32628
954,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,48,Vins rouge,La Martinique,11100,"200,7361111111",Lyonnais,muids,,0,32628
956,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,48,Vins rouge,La Guadeloupe,2592,"46,875",Lyonnais,muids,,0,32628
958,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,48,Vins rouge,Cayenne et Guyanne,804,"14,5381944444",Lyonnais,muids,,0,32628
960,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,48,Vins rouge,Sénégal et Guinée,6072,"109,8090277778",Lyonnais,muids,,0,
962,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,48,Vins rouge,St Domingue,112803,"2879,9895833333",Languedoc,muids,,0,149454
964,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,48,Vins rouge,La Martinique,23349,"596,1354166667",Languedoc,muids,,0,149454
966,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,48,Vins rouge,La Guadeloupe,10752,"274,5208333333",Languedoc,muids,,0,149454
968,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,48,Vins rouge,Cayenne et Guyanne,2550,"65,1041666667",Languedoc,muids,,0,149454
970,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,48,Vins rouge,Sénégal et Guinée,7872,"200,9548611111",Languedoc,muids,,0,
972,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,48,Vins blanc,La Martinique,120,"1,7361111111",Marseille,muids,,0,
974,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,48,Vins rouge,St Domingue,150,100,Bourgogne,bouteilles,,0,
975,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,48,vinaigre,La Guadeloupe,165,"2,3854166667",Marseille,muids,,0,
977,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,48,Ustensiles de pêche filets,St Domingue,5583,,,,Pas de quantité indiquée,0,24059
