numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,value,quantit,origine,quantity_unit,remarks,doubleaccounts
1594,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toile indienne,St Domingue,289492,82712,Bordeaux,aunes,,0
1595,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toile indienne,La Martinique,19425,5550,Bordeaux,aunes,,0
1596,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toile indienne,La Guadeloupe,15078,4308,Bordeaux,aunes,,0
1597,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toile indienne,Cayenne et Guyanne,2380,680,Bordeaux,aunes,,0
1598,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toile indienne,Sénégal et Guinée,12075,3450,Bordeaux,aunes,,0
1599,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toile indienne,St Domingue,67998,19428,Ostende,aunes,,0
1600,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toile indienne,La Martinique,42003,12001,Ostende,aunes,,0
1601,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toile indienne,Sénégal et Guinée,3675,1050,Bourges,aunes,,0
1602,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toile indienne,St Domingue,7280,2080,Angleterre,aunes,,0
1603,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toile indienne,Sénégal et Guinée,24066,6876,Flandres,aunes,,0
1604,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toile indienne,St Domingue,3483,995,Suisse,aunes,,0
1605,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toile indienne,St Domingue,111678,15954,Indes,aunes,,0
1606,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toile indienne,La Martinique,3388,484,Indes,aunes,,0
1607,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toile indienne,La Guadeloupe,1680,240,Indes,aunes,,0
1608,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toiles diverses indiennes,Sénégal et Guinée,25968,1082,L'Orient,pièces,,0
1609,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toiles diverses indiennes,Sénégal et Guinée,5136,214,Nantes,pièces,,0
1610,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toiles diverses indiennes,Sénégal et Guinée,9120,380,Angleterre,pièces,,0
1611,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toile baffetas,Sénégal et Guinée,5100,170,L'Orient,pièces,,0
1612,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toile alanea,Sénégal et Guinée,1116,124,L'Orient,aunes,Doute sur le nom de la marchandise,0
1613,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toile cozot,Sénégal et Guinée,12000,800,Hollande,pièces,Doute sur le nom de la marchandise,0
1614,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toile guinée bleue,Sénégal et Guinée,12015,269,Indes,pièces,,0
1615,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toile guinée bleue,Sénégal et Guinée,399465,8877,L'Orient,pièces,,0
1616,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toile guinée bleue,Sénégal et Guinée,1305,29,Suède,pièces,,0
1617,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toile guinée bleue,Sénégal et Guinée,9225,205,Brême,pièces,,0
1618,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toile guinée bleue,Sénégal et Guinée,60300,1340,Hollande,pièces,,0
1619,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toile guinée bleue,Sénégal et Guinée,820350,18230,Ostende,pièces,,0
1620,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toile guinée bleue imitant celles de l'Inde,Sénégal et Guinée,44854,16926,Rouen,aunes,,0
1621,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toile bayette bleue,Sénégal et Guinée,2160,18,L'Orient,pièces,,0
1622,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,18,Toile limencas,Sénégal et Guinée,5250,150,L'Orient,pièces,,0
1623,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,18,Toile limencas,Sénégal et Guinée,83555,2287,Ostende,pièces,,1
1624,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,18,Toile limencas,Sénégal et Guinée,83555,700,Ostende,aunes,,2
1625,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,18,Toile limencas,Sénégal et Guinée,3500,100,Brême,pièces,,0
1626,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,18,Toile limencas,Sénégal et Guinée,27020,772,La Rochelle,pièces,,0
1627,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,18,Toile nankin,St Domingue,17888,2236,L'Orient,pièces,,0
1628,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,18,Toile nankin,La Martinique,160,20,L'Orient,pièces,,0
1629,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,18,Toile nankin,La Guadeloupe,800,100,L'Orient,pièces,,0
1630,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,18,Toile nankin,Cayenne et Guyanne,1120,140,L'Orient,pièces,,0
1631,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,18,Toile nankin,St Domingue,13352,1669,Indes,pièces,,0
1632,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,18,Toile nankin,La Guadeloupe,464,58,Indes,pièces,,0
1633,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,18,Toile nicanéas,Sénégal et Guinée,27384,1141,Indes,pièces,,0
1634,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,18,Toile nicanéas,Sénégal et Guinée,20400,850,L'Orient,pièces,,0
1635,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,18,Toile nicanéas,Sénégal et Guinée,8400,350,Ostende,pièces,,0
1636,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,18,Toile nicanéas,Sénégal et Guinée,15384,641,Londres,pièces,,0
1637,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,18,Toile chasselas,Sénégal et Guinée,10860,362,L'Orient,pièces,,0
1638,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,18,Toile sirsacas,St Domingue,625,125,Indes,aunes,,0
1639,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,18,Toile sirsacas,St Domingue,1800,360,L'Orient,aunes,,0
1640,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,18,Toile sirsacas,Sénégal et Guinée,3080,616,L'Orient,aunes,,0
1641,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,18,Toile néganépaux,Sénégal et Guinée,7295,19,L'Orient,aunes,,1
1642,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,18,Toile néganépaux,Sénégal et Guinée,7295,242,L'Orient,pièces,,2
1643,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,18,Toile tapsel,Sénégal et Guinée,1440,720,L'Orient,aunes,,0
1644,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,18,Toile gingas,St Domingue,231601,193001,Lille,aunes,,0
1645,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,18,Toile gingas,La Martinique,12652,10543,Lille,aunes,,0
1646,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,18,Toile gingas,La Guadeloupe,4747,3954,Lille,aunes,,0
1647,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,18,Toile gingas,Cayenne et Guyanne,2428,2023,Lille,aunes,,0
1648,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,18,Toile gingas,Sénégal et Guinée,1284,1070,Lille,aunes,,0
1649,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,18,Toile gingas,St Domingue,11910,9925,Rouen,aunes,,0
1650,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,18,Toile gingas,La Martinique,210,175,Rouen,aunes,,0
1651,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,18,Toile gingas,St Domingue,1435,1196,Dunkerque,aunes,,0
1652,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,18,Toile en sacs,St Domingue,84030,56020,Bordeaux,en nombre,,0
1653,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,18,Toile en sacs,La Martinique,5775,3850,Bordeaux,en nombre,,0
1654,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,18,Toile en sacs,La Guadeloupe,1200,800,Bordeaux,en nombre,,0
1655,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,18,Ustensiles de cuisine,Sénégal et Guinée,400,,Bordeaux,,Pas de quantité,0
1656,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,18,Ustensiles divers pour la pêche,St Domingue,15036,,St Etienne,,Pas de quantité,0
1657,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,18,Ustensiles divers pour la pêche,La Martinique,3612,,St Etienne,,Pas de quantité,0
1658,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,18,Ustensiles divers pour la pêche,La Guadeloupe,2268,,St Etienne,,Pas de quantité,0
1659,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,18,Ustensiles divers pour la pêche,Cayenne et Guyanne,336,,St Etienne,,Pas de quantité,0
1660,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,18,Ustensiles divers pour la pêche,Sénégal et Guinée,21252,,St Etienne,,Pas de quantité,0
1661,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,18,Ustensiles pour la pêche,St Domingue,5582,,Bordeaux,,Pas de quantité,0
1662,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,18,Ustensiles pour la pêche,La Guadeloupe,320,,Bordeaux,,Pas de quantité,0
1663,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,18,Ustensiles pour la pêche,Cayenne et Guyanne,200,,Bordeaux,,Pas de quantité,0
1664,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,18,Ustensiles pour la pêche,Sénégal et Guinée,48,,Bordeaux,,Pas de quantité,0
1665,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,18,Verre à vitres,St Domingue,415,900,Rouen,carreaux,,0
1666,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,18,Verre à vitres,Sénégal et Guinée,518,1037,Rouen,carreaux,,0
1667,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,18,Verre à vitres,St Domingue,600,200,Angleterre,livres,,0
1668,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,18,Verre en bouteilles,St Domingue,49025,163419,La Rochelle,en nombre,,0
1669,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,18,Verre en bouteilles,La Martinique,2211,7370,La Rochelle,en nombre,,0
1670,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,18,Verre en bouteilles,La Guadeloupe,3620,12066,La Rochelle,en nombre,,0
1671,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,18,Verre en bouteilles,Cayenne et Guyanne,140,500,La Rochelle,en nombre,,0
1672,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,18,Verre en bouteilles,Sénégal et Guinée,1967,6557,La Rochelle,en nombre,,0
1673,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,18,Verre en bouteilles,St Domingue,1629,5430,Boulogne,en nombre,,0
1674,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,18,Verre en bouteilles,La Guadeloupe,936,3120,Boulogne,en nombre,,0
1675,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,18,Verre en bouteilles,Sénégal et Guinée,3591,11970,Boulogne,en nombre,,0
1676,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,18,Verre en bouteilles,St Domingue,256,800,Dunkerque,en nombre,,0
1677,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,18,Verre en bouteilles,La Martinique,293,978,Dunkerque,en nombre,,0
1678,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,18,Verre en bouteilles,La Guadeloupe,600,2000,Dunkerque,en nombre,,0
1679,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,18,Verre en bouteilles,La Martinique,292,972,Bordeaux,en nombre,,0
1680,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,18,Verre en bouteilles,Sénégal et Guinée,1274,4248,Bordeaux,en nombre,,0
1681,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,18,Verre en bouteilles,St Domingue,1085,3618,Nantes,en nombre,,0
1682,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,18,Verre en bouteilles,La Martinique,60,200,Nantes,en nombre,,0
1683,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,18,Verre en bouteilles,St Domingue,1065,3551,Marennes,en nombre,,0
1684,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,18,Verre en bouteilles,La Guadeloupe,360,1200,Marennes,en nombre,,0
1685,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,18,Verre en gobelet,St Domingue,5122,34150,Alsace,en nombre,,0
1686,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,18,Verre en gobelet,La Martinique,223,1488,Alsace,en nombre,,0
1687,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,18,Verre en gobelet,La Guadeloupe,10728,71520,Alsace,en nombre,,0
1688,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,18,Verre en gobelet,Cayenne et Guyanne,18,120,Alsace,en nombre,,0
1689,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,18,Verre en gobelet,Sénégal et Guinée,59,396,Alsace,en nombre,,0
1690,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,18,Verre en dames jeannes,St Domingue,27648,9216,Bordeaux,en nombre,,0
1691,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,18,Verre en dames jeannes,La Martinique,690,230,Bordeaux,en nombre,,0
1692,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,18,Verre en dames jeannes,La Guadeloupe,3405,1135,Bordeaux,en nombre,,0
1693,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,18,Verre en dames jeannes,Cayenne et Guyanne,150,50,Bordeaux,en nombre,,0
1694,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,18,Verre en dames jeannes,Sénégal et Guinée,36,12,Bordeaux,en nombre,,0
1695,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,18,Verre en dames jeannes,St Domingue,13371,4457,Boulogne,en nombre,,0
1696,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,18,Verre en dames jeannes,La Martinique,4725,1575,Boulogne,en nombre,,0
1697,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,18,Verre en dames jeannes,La Guadeloupe,375,125,Boulogne,en nombre,,0
1698,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,18,Verre en dames jeannes,Cayenne et Guyanne,600,200,Boulogne,en nombre,,0
1699,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,18,Verroterie,Sénégal et Guinée,3781,7563,Hambourg,livres,,0
1700,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,18,Verroterie,Sénégal et Guinée,810,1620,Hollande,livres,,0
1701,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,18,Verroterie,St Domingue,1455,2910,Agde,livres,,0
1702,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,18,Verroterie,La Martinique,200,400,Agde,livres,,0
1703,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,18,Verroterie,La Guadeloupe,25,50,Agde,livres,,0
1704,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,18,Verroterie,Sénégal et Guinée,7225,14450,Agde,livres,,0
1705,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,18,Vin de haut,St Domingue,1262030,"29213,6667",Bordeaux,muids,29213 muids + 192 pintes,0
