numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,value,quantit,quantity_unit,prix_unitaire,probleme,remarks,Droits totaux indiqués,doubleaccounts
1591,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,Gravures noires ou coloriées,Monde (Hors Colonies),,29505,kg,,,,325,
1592,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,Gravures noires ou coloriées,Colonies,,3051,kg,,,,0,
1593,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,Musique gravée,Monde (Hors Colonies),,7884,kg,,,,87,
1594,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,Musique gravée,Colonies,,444,kg,,,,0,
1595,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,Instruments aratoires ; Faulx,Monde,,14992,kg,,,,165,
1596,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,Instruments aratoires ; Faucilles et tous autres,Monde (Hors Colonies),,5986,kg,,,,66,
1597,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,Instruments aratoires ; Faucilles et tous autres,Colonies,,69066,kg,,,,0,
1598,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,Limes et râpes ; communes,Monde,,152,kg,,,,2,
1599,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,Limes et râpes ; fines,Monde (Hors Colonies),,1092,kg,,,,12,
1600,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,Limes et râpes ; fines,Colonies,,883,kg,,,,0,
1601,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,Scies ; communes,Monde,,0,kg,,,,0,
1602,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,Scies ; fines,Monde,,0,kg,,,,0,
1603,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,Outils ; de pur fer,Monde (Hors Colonies),,11004,kg,,,,121,
1604,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,Outils ; de pur fer,Colonies,,1302,kg,,,,0,
1605,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,Outils ; de fer rechargé d'acier,Monde (Hors Colonies),,23041,kg,,,,250,
1606,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,Outils ; de fer rechargé d'acier,Colonies,,13686,kg,,,,0,
1607,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,Outils ; de pur acier,Monde (Hors Colonies),,4318,kg,,,,48,
1608,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,Outils ; de pur acier,Colonies,,1220,kg,,,,0,
1609,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,Outils ; de cuivre ou de laiton,Monde,,1061,kg,,,,12,
1610,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,18,Ofévrerie ; d'or ou de vermeil,Monde,,2284,gramme,,,,268,
1611,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,18,Orfévrerie ; d'argent,Monde,,41280,gramme,,,,1573,
1612,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,18,Bijouterie ; d'or,Monde,,3103,gramme,,,,744,
1613,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,18,Bijouterie ; d'argent,Monde,,1920,gramme,,,,232,
1614,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,18,Monnaies ; d'or,Monde,,6089413,gramme,,,,670,
1615,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,18,Monnaies ; d'argent,Monde,,477218950,gramme,,,,5249,
1616,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,18,Plaqués (ouvrages en métaux communs),Monde,,0,gramme,,,,0,
1617,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,18,Caractères d'imprimerie ; neufs,Monde,,210,kg,,,,219,
1618,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,18,Caractères ; hors d'usage,Monde,,3512,kg,,,,415,
1619,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,18,Machines et mécaniques,Monde,697667,,francs,,,,195523,
1620,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,18,Armes ; de guerre ; blanches,Monde,,0,francs,,,,0,
1621,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,18,Armes ; de guerre ; à feu,Monde,,0,francs,,,,0,
1622,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,18,Armes ; de luxe ou de traite ; blanches ,Monde,,4506,kg,,,,20687,
1623,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,18,Armes ; de luxe ou de traite ; à feu ,Monde,,11296,kg,,,,20052,
1624,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,18,Coutellerie,Monde,,0,kg,,,,0,
1625,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,18,Horlogerie ; Ouvrages d'horlogerie (montés),Monde,,0,kg,,,,0,
1626,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,18,Horlogerie ; Fournitures d'horlogerie,Monde,,2815,kg,,,,68103,
1627,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,18,Horlogerie ; Horloges en bois,Monde,,38812,en nombre,,,,42693,
1628,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,18,"Voitures ; à ressort, garnies ou peintes",Monde,1005500,,francs,,,,334628,
1629,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,18,"Voitures ; à échelles, chariots, tombereaux",Monde,2352,,francs,,,,388,
1630,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,18,Embarcations ; à dépecer (celles à la sortie en bon état),Monde,,3354,tonnes,,,,1441,
1631,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,18,Embarcations ; Agrès et apparaux de navire,Monde,65609,,francs,,,,7217,
1632,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,18,Embarcations ; Aucres,Monde,,34408,kg,,,,4796,
1633,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,18,Bimbeloterie,Monde,,38122,kg,,,,36218,
1634,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,18,Tabletterie,Monde,,38,kg,,,,182,
1635,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,18,Mercerie ; commune,Monde,,105325,kg,,,,124081,
1636,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,18,Mercerie ; fine,Monde,,74127,kg,,,,172608,
1637,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,18,Modes,Monde,2812,,francs,,,,374,
1638,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,18,Parapluies ; en soie,Monde,,66,en nombre,,,,150,
1639,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,18,Parapluies ; en toile cirée ou autre,Monde,,265,en nombre,,,,163,
1640,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,18,Bois ouvrés ; Boisellerie,Monde,,58950,kg,,,,9727,
1641,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,18,Bois ouvrés ; sans désignation,Monde,102542,,francs,,,,4944,
1642,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,18,Instruments d'arts libéraux,Monde,16541,,francs,,,,4397,
1643,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,18,Instruments de musique ; Fifres et Flageolets,Monde,,12,en nombre,,,,8,
1644,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,18,Instruments de musique ; Flûtes,Monde,,21,en nombre,,,,17,
1645,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,18,Instruments de musique ; Tambours,Monde,,0,en nombre,,,,0,
1646,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,18,Instruments de musique ; Cymbales (la paire),Monde,,74,en nombre,,,,116,
1647,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,18,"Instruments de musique ; Alto, violons, bassons, guitares",Monde,,93,en nombre,,,,307,
1648,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,18,"Instruments de musique ; Cors, serinettes, serpons, trompettes",Monde,,69,en nombre,,,,222,
1649,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,18,Instruments de musique ; Clarinettes et hautbois,Monde,,28,en nombre,,,,123,
1650,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,18,Instruments de musique ; Basses et chapeaux chinois,Monde,,7,en nombre,,,,12,
1651,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,18,Instruments de musique ; Orgues portatives,Monde,,1,en nombre,,,,20,
1652,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,18,Instruments de musique ; Harpes,Monde,,38,en nombre,,,,1505,
1653,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,18,Instruments de musique ; Forté-piano,Monde,,27,en nombre,,,,16867,
1653,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,18,Instruments de musique ; Forté-piano,Monde,35560,,francs,,,,0,
1654,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,18,Meubles de toute sorte,Monde,,166388,francs,,,,27444,
1655,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,18,Objets de collections,Monde,,342845,francs,,,,3770,
1656,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,18,Effets à usage ; Linge ; neuf,Monde,,1080,kg,,,,6266,
1657,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,18,Effets à usage ; Linge ; supporté,Monde,,12985,kg,,,,2143,
1658,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,18,Effets à usage ; habillements,Monde,,3683,kg,,,,1073,
1659,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,18,Ofévrerie ; d'or ou de vermeil,Monde (Hors Colonies),,903221,gramme,,,,4995,
1660,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,18,Ofévrerie ; d'or ou de vermeil,Colonies,,18741,gramme,,,,0,
1661,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,18,Orfévrerie ; d'argent,Monde (Hors Colonies),,1633407,gramme,,,,2695,
1662,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,18,Orfévrerie ; d'argent,Colonies,,498259,gramme,,,,0,
1663,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,18,Bijouterie ; d'or,Monde (Hors Colonies),,589504,gramme,,,,1372,
1664,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,18,Bijouterie ; d'or,Colonies,,113490,gramme,,,,0,
1665,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,18,Bijouterie ; d'argent,Monde (Hors Colonies),,202075,gramme,,,,655,
1666,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,18,Bijouterie ; d'argent,Colonies,,4110,gramme,,,,0,
1667,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,18,Monnaies ; d'or,Monde (Hors Colonies),,40681900,gramme,,,,4475,
1668,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,18,Monnaies ; d'or,Colonies,,10000,gramme,,,,0,
1669,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,18,Monnaies ; d'argent,Monde (Hors Colonies),,159966,kg,,,,1760,
1670,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,18,Monnaies ; d'argent,Colonies,2716870,,francs,,,,0,
1671,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,18,Plaqués (ouvrages en métaux communs),Monde (Hors Colonies),,417460,francs,,,,13770,
1672,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,18,Plaqués (ouvrages en métaux communs),Colonies,,7635,francs,,,,0,
1673,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,18,Caractères d'imprimerie ; neufs,Monde,,4821,francs,,,,53,
1674,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,18,Caractères ; hors d'usage,Monde,,0,francs,,,,0,
1675,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,18,Machines et mécaniques,Monde (Hors Colonies),397380,,francs,,,,6546,
1676,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,18,Machines et mécaniques,Colonies,113131,,francs,,,,0,
1677,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,18,Armes ; de guerre ; blanches,Monde,,206,kg,,,,11,
1678,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,18,Armes ; de guerre ; à feu,Monde (Hors Colonies),,51137,kg,,,,2835,
1679,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,18,Armes ; de guerre ; à feu,Colonies,,1974,kg,,,ainsi que 1020 fusils,0,
1680,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,18,Armes ; de luxe ou de traite ; blanches ,Monde (Hors Colonies),,23122,kg,,,,1243,
1681,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,18,Armes ; de luxe ou de traite ; blanches ,Colonies,,1644,kg,,,,0,
1682,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,18,Armes ; de luxe ou de traite ; à feu ,Monde (Hors Colonies),,86158,kg,,,,2984,
1683,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,18,Armes ; de luxe ou de traite ; à feu ,Colonies,,13098,kg,,,,0,
1684,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,18,Coutellerie,Monde (Hors Colonies),,118441,kg,,,,1302,
1685,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,18,Coutellerie,Colonies,,9004,kg,,,,0,
1686,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,18,Horlogerie ; Ouvrages d'horlogerie (montés),Monde (Hors Colonies),,156883,kg,,,,5177,
1687,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,18,Horlogerie ; Ouvrages d'horlogerie (montés),Colonies,,5693,kg,,,,0,
1688,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,18,Horlogerie ; Fournitures d'horlogerie,Monde,,1895,kg,,,,104,
1689,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,18,Horlogerie ; Horloges en bois,Monde,,199,en nombre,,,,16,
1690,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,18,"Voitures ; à ressort, garnies ou peintes",Monde (Hors Colonies),94452,,francs,,,,205,
1691,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,18,"Voitures ; à ressort, garnies ou peintes",Colonies,24436,,francs,,,,0,
1692,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,18,"Voitures ; à échelles, chariots, tombereaux",Monde (Hors Colonies),2210,,francs,,,,6,
1693,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,18,"Voitures ; à échelles, chariots, tombereaux",Colonies,4038,,francs,,,,0,
1694,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,18,Embarcations ; à dépecer (celles à la sortie en bon état),Monde,,542,tonnes,,,,1192,
1695,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,18,Embarcations ; Agrès et apparaux de navire,Monde (Hors Colonies),12000,,francs,,,,45,
