numrodeligne,dataentryby,source,sourcepath,sourcetype,exportsimports,sheet,year,direction,bureaux,origine,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks
822,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,19,1789,Grenoble,Beauvoisin,Foret,Ruban de soye,Sardaigne,"243,5",Livres,50,12175,0,
823,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,19,1789,Grenoble,Beauvoisin,Lyon,Ruban de soye,Sardaigne,6185,Livres,50,309250,0,
824,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,19,1789,Grenoble,Beauvoisin,Paris,Ruban de soye,Sardaigne,"39,125",Livres,50,1956,"-0,25",
825,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,19,1789,Grenoble,Beauvoisin,Paris,Ruban de soye,Gènes,"4,625",Livres,50,231,"-0,25",
826,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,19,1789,Grenoble,Beauvoisin,Lyon,Ruban de soye et dorure,Sardaigne,13,Livres,90,1170,0,
827,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,19,1789,Grenoble,Beauvoisin,Marseille,Savon,Sardaigne,24261,Livres,"0,6",14556,"-0,6",
828,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,19,1789,Grenoble,Beauvoisin,Lyon,Soye à coudre,Sardaigne,58,Livres,30,1740,0,
829,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,19,1789,Grenoble,Beauvoisin,Dauphiné,Suif en chandelle,Sardaigne,1543,Livres,"0,6",925,"-0,8",
830,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,19,1789,Grenoble,Beauvoisin,Lyon,Suif en chandelle,Sardaigne,7708,Livres,"0,6",4624,"-0,8",
831,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,19,1789,Grenoble,Beauvoisin,France,Tabac rapé,Sardaigne,4501,Livres,"3,3",14853,"-0,3",
832,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,19,1789,Grenoble,Beauvoisin,,Tapisserie diverse,Sardaigne,,,,535,,En valeur
833,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,19,1789,Grenoble,Beauvoisin,,Toiles de chanvre diverses,Sardaigne,,,,1334,,En valeur
834,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,19,1789,Grenoble,Beauvoisin,Beaujolais,Toiles de chanvre,Sardaigne,2072,Livres,3,6216,0,
835,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,19,1789,Grenoble,Beauvoisin,Lyon,Toiles de chanvre,Sardaigne,420,Livres,3,1260,0,
836,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,19,1789,Grenoble,Beauvoisin,Languedoc,Toiles de chanvre,Suisse ses alliés et Genève,480,Livres,0,1440,,Pas de prix unitaire
837,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,19,1789,Grenoble,Beauvoisin,Normandie,Toiles de chanvre,Sardaigne,377,Livres,3,1131,0,
838,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,19,1789,Grenoble,Beauvoisin,Dauphiné,Toiles de chanvre,Sardaigne,5483,Livres,3,16449,0,
839,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,19,1789,Grenoble,Beauvoisin,Dauphiné,Toiles de chanvre,Suisse ses alliés et Genève,6130,Livres,3,18390,0,
840,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,19,1789,Grenoble,Beauvoisin,,Toiles de chanvre rousse,Suisse ses alliés et Genève,950,Livres,3,2850,0,
841,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,19,1789,Grenoble,Beauvoisin,,Toiles de coton diverses,Sardaigne,,,,1459,,En valeur
842,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,19,1789,Grenoble,Beauvoisin,Champagne,Toiles de coton bazin,Sardaigne,616,Livres,10,6160,0,
843,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,19,1789,Grenoble,Beauvoisin,Beaujolais,Toiles de coton indienne,Sardaigne,209,Livres,10,2090,0,
844,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,19,1789,Grenoble,Beauvoisin,Normandie,Toiles de coton indienne,Sardaigne,701,Livres,10,7010,0,
845,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,19,1789,Grenoble,Beauvoisin,Lyon,Toiles de coton indienne,Sardaigne,240,Livres,10,2400,0,
846,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,19,1789,Grenoble,Beauvoisin,Lyon,Toiles de coton de mousseline,Sardaigne,13,Livres,50,650,0,
847,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,19,1789,Grenoble,Beauvoisin,Flandre,Toiles de coton,Sardaigne,59,Livres,10,590,0,
848,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,19,1789,Grenoble,Beauvoisin,Flandre,Toiles de coton ,Naples Sicile et Parme,76,Livres,10,76,-684,
849,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,19,1789,Grenoble,Beauvoisin,Lyon,Toiles de coton,Sardaigne,223,Livres,10,2230,0,
850,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,19,1789,Grenoble,Beauvoisin,Normandie,Toiles de coton ,Sardaigne,10136,Livres,10,101360,0,
851,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,19,1789,Grenoble,Beauvoisin,Beaujolais,Toiles de coton,Sardaigne,250,Livres,10,2500,0,
852,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,19,1789,Grenoble,Beauvoisin,Languedoc,Toiles de coton,Sardaigne,109,Livres,10,1090,0,
853,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,19,1789,Grenoble,Beauvoisin,Normandie,Toiles de coton,Sardaigne,106,Livres,10,1060,0,
854,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,19,1789,Grenoble,Beauvoisin,Normandie,Toiles de coton ,Suisse ses alliés et Genève,52,Livres,10,520,0,
855,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,20,1789,Grenoble,Beauvoisin,Lyon,Toile de coton imprimée,Sardaigne,290,Livres,10,2900,0,
856,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,20,1789,Grenoble,Beauvoisin,Flandre,Toile fil et coton,Sardaigne,256,Livres,8,2048,0,
857,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,20,1789,Grenoble,Beauvoisin,Normandie,Toile fil et coton,Sardaigne,572,Livres,8,4576,0,
858,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,20,1789,Grenoble,Beauvoisin,Normandie,Toile fil et coton,Milanes Toscane et Lucques,66,Livres,8,528,0,
859,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,20,1789,Grenoble,Beauvoisin,Normandie,Toile fil et coton,Etat Ecclésiastique,46,Livres,8,368,0,
860,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,20,1789,Grenoble,Beauvoisin,Beaujolais,Toile fil et coton,Sardaigne,142,Livres,8,1136,0,
861,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,20,1789,Grenoble,Beauvoisin,Normandie,Toile fil et coton imprimée,Sardaigne,40,Livres,8,320,0,
862,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,20,1789,Grenoble,Beauvoisin,Normandie,Toile fil et coton imprimée,Milanes Toscane et Lucques,181,Livres,8,1448,0,
863,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,20,1789,Grenoble,Beauvoisin,Normandie,Toile fil et coton imprimée,Etat Ecclésiastique,91,Livres,8,728,0,
864,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,20,1789,Grenoble,Beauvoisin,Normandie,Toile fil et coton teinte,Sardaigne,385,Livres,8,3080,0,
865,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,20,1789,Grenoble,Beauvoisin,Normandie,Toile fil et coton imprimée siamoise,Sardaigne,5792,Livres,6,34752,0,
866,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,20,1789,Grenoble,Beauvoisin,Normandie,Toile fil et coton imprimée siamoise,Milanes Toscane et Lucques,263,Livres,6,1578,0,
867,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,20,1789,Grenoble,Beauvoisin,Normandie,Toile fil et coton imprimée unie siamoise,Sardaigne,40481,Livres,6,242886,0,
868,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,20,1789,Grenoble,Beauvoisin,Normandie,Toile fil et coton imprimée unie siamoise,Milanes Toscane et Lucques,524,Livres,6,3144,0,
869,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,20,1789,Grenoble,Beauvoisin,Normandie,Toile fil et coton imprimée unie siamoise,Etat Ecclésiastique,128,Livres,6,768,0,
870,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,20,1789,Grenoble,Beauvoisin,Normandie,Toile fil et coton imprimée unie siamoise,Naples Sicile et Parme,261,Livres,6,1566,0,
871,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,20,1789,Grenoble,Beauvoisin,Normandie,Toile fil et coton siamoise a bouquets de laine,Sardaigne,22384,Livres,6,134304,0,
872,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,20,1789,Grenoble,Beauvoisin,Normandie,Toile fil et coton siamoise a bouquets de laine,Milanes Toscane et Lucques,1528,Livres,6,9168,0,
873,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,20,1789,Grenoble,Beauvoisin,Normandie,Toile fil et coton siamoise a bouquets de laine,Etat Ecclésiastique,112,Livres,6,672,0,
874,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,20,1789,Grenoble,Beauvoisin,Normandie,Toile fil et coton siamoise a bouquets de laine,Naples Sicile et Parme,118,Livres,6,708,0,
875,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,20,1789,Grenoble,Beauvoisin,,Toiles de lin diverses,Sardaigne,,,,542,,En valeur
876,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,20,1789,Grenoble,Beauvoisin,Beaujolais,Toiles de lin diverses,Sardaigne,1768,Livres,6,10608,0,
877,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,20,1789,Grenoble,Beauvoisin,Maine,Toiles de lin diverses,Sardaigne,7612,Livres,6,45672,0,
878,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,20,1789,Grenoble,Beauvoisin,Maine,Toiles de lin diverses,Milanes Toscane et Lucques,1370,Livres,6,8220,0,
879,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,20,1789,Grenoble,Beauvoisin,Maine,Toiles de lin diverses,Naples Sicile et Parme,190,Livres,6,1140,0,
880,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,20,1789,Grenoble,Beauvoisin,D'anjou,Toiles de lin diverses,Sardaigne,232,Livres,6,1392,0,
881,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,20,1789,Grenoble,Beauvoisin,Flandre,Toiles de lin diverses,Sardaigne,6652,Livres,6,39912,0,
882,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,20,1789,Grenoble,Beauvoisin,Flandre,Toiles de lin diverses,Gènes,65,Livres,6,390,0,
883,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,20,1789,Grenoble,Beauvoisin,Flandre,Toiles de lin diverses,Milanes Toscane et Lucques,395,Livres,6,2370,0,
884,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,20,1789,Grenoble,Beauvoisin,Flandre,Toiles de lin diverses,Etat Ecclésiastique,195,Livres,6,1170,0,
885,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,20,1789,Grenoble,Beauvoisin,Flandre,Toiles de lin diverses,Naples Sicile et Parme,450,Livres,6,2700,0,
886,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,20,1789,Grenoble,Beauvoisin,Champagne,Toiles de lin diverses,Sardaigne,349,Livres,6,2094,0,
887,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,20,1789,Grenoble,Beauvoisin,Normandie,Toiles de lin diverses,Sardaigne,136,Livres,6,816,0,
