numerodeligne,dataentryby,source,sourcepath,sourcetype,sheet,year,exportsimports,marchandises,direction,pays,quantity,quantity_unit,value,prix_unitaire,Remarques
6310,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,145,1775,Exports,Fayence,Rouen,Suède,187,livres,,"0,55",
6311,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,145,1775,Exports,Fromage,Rouen,Suède,763,livres,,"0,4",
6312,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,145,1775,Exports,Fruits crus,Rouen,Suède,706,barils,,15,
6313,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,145,1775,Exports,Huile d'olive,Rouen,Suède,725,livres,,"0,75",
6314,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,145,1775,Exports,Indigo,Rouen,Russie,3682,livres,,12,
6315,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,145,1775,Exports,Mercerie,Rouen,Russie,45,livres,,4,
6316,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,145,1775,Exports,Mercerie,Rouen,Suède,188,livres,,4,
6317,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,145,1775,Exports,Siamoise,Rouen,Russie,70,livres,,4,
6318,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,145,1775,Exports,Sucre brut,Rouen,Suède,321695,livres,,"0,35",
6319,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,145,1775,Exports,Sucre terré,Rouen,Russie,1046005,livres,,"1,45",
6320,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,145,1775,Exports,Sucre terré,Rouen,Suède,215241,livres,,"1,4",
6321,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,145,1775,Exports,Toile de coton,Rouen,Suède,230,livres,,5,
6322,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,145,1775,Exports,Vaudes,Rouen,Russie,1020,bottes,,"0,7",
6323,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,145,1775,Exports,Vaudes,Rouen,Suède,300,bottes,,"0,7",
6324,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,145,1775,Exports,Vin Bourgogne,Rouen,Russie,31,muids,,288,
6325,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,145,1775,Exports,Vin Bourgogne,Rouen,Suède,0.5,muids,,288,
6326,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,145,1775,Exports,Vin Champagne,Rouen,Russie,95.6,muids,,400,
6327,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,145,1775,Exports,Vin Champagne,Rouen,Suède,5.75,muids,,400,
6328,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,145,1775,Exports,Vin de liqueur,Rouen,Russie,0.25,muids,,350,
6329,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,145,1775,Exports,Vin ordinaire,Rouen,Russie,3.25,muids,,150,
6330,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,145,1775,Exports,Vin ordinaire,Rouen,Suède,3.25,muids,,150,
6331,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,146,1738,Exports,Coutil,Rouen,Suisse,62,livres,,"1,5",
6332,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,146,1738,Exports,Draps de Seda,Rouen,Suisse,350,pièces,,500,
6333,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,146,1738,Exports,Toile de lin de Laval,Rouen,Suisse,525,livres,,10,
6334,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,146,1750,Exports,Café,Rouen,Suisse,14812,livres,,"1,1",
6335,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,146,1750,Exports,Coton en laine,Rouen,Suisse,412,livres,,"2,5",
6336,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,146,1750,Exports,Draps d'Elbeuf,Rouen,Suisse,3554,aunes,,14,
6337,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,146,1750,Exports,Draps de Louviers,Rouen,Suisse,387,aunes,,17,
6338,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,146,1750,Exports,Espagnolettes croisées,Rouen,Suisse,65,livres,,6,
6339,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,146,1750,Exports,Indigo,Rouen,Suisse,2049,livres,,6,
6340,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,146,1750,Exports,Mercerie,Rouen,Suisse,70,livres,,4,
6341,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,146,1750,Exports,Siamoise,Rouen,Suisse,2582,livres,,4,
6342,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,146,1750,Exports,Sucre terré,Rouen,Suisse,11035,livres,,"0,55",
6343,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,146,1750,Exports,Sucre teste,Rouen,Suisse,12900,livres,,"0,45",
6344,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,146,1750,Exports,Toile cirée,Rouen,Suisse,2945,livres,,"0,8",
6345,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,146,1750,Exports,Toile de lin de Rouen,Rouen,Suisse,394,livres,,10,
6346,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1755,Exports,Confitures,Rouen,Suisse,20,livres,,"1,1",
6347,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1755,Exports,Draps d'Elbeuf,Rouen,Suisse,1374,aunes,,14,
6348,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1755,Exports,Draps de Louviers,Rouen,Suisse,292,aunes,,17,
6349,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1755,Exports,Draps de Sedan,Rouen,Suisse,2,pièces,,400,
6350,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1755,Exports,Etoffe de soie au 1/4,Rouen,Suisse,35,livres,,20,
6351,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1755,Exports,Flanelle ordinaire,Rouen,Suisse,20,livres,,4,
6352,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1755,Exports,Mercerie,Rouen,Suisse,489,livres,,4,
6353,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1755,Exports,Siamoise,Rouen,Suisse,3933,livres,,4,
6354,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1755,Exports,Toile cirée,Rouen,Suisse,2390,livres,,"1,25",
6355,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1755,Exports,Toile de lin de Hollande,Rouen,Suisse,30,livres,,10,
6356,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1755,Exports,Toile de lin de Rouen,Rouen,Suisse,1345,livres,,10,
6357,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1763,Exports,Couvertures laine,Rouen,Genève,501,,,2,
6358,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1763,Exports,Draps d'Elbeuf,Rouen,Genève,1802,aunes,,14,
6359,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1763,Exports,Draps d'Elbeuf,Rouen,Suisse,643,aunes,,14,
6360,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1763,Exports,Draps de Louviers,Rouen,Genève,188,aunes,,17,
6361,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1763,Exports,Draps de Louviers,Rouen,Suisse,492,aunes,,17,
6362,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1763,Exports,Espagnolette croisée,Rouen,Suisse,162,livres,,7,
6363,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1763,Exports,Espagnolette simple,Rouen,Suisse,176,livres,,6,
6364,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1763,Exports,Espagnolettes croisées,Rouen,Genève,416,livres,,6,
6365,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1763,Exports,Espagnolettes simples,Rouen,Genève,309,livres,,6,
6366,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1763,Exports,Etoffe de soie au 1/4 de soie,Rouen,Genève,288,livres,,20,
6367,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1763,Exports,Etoffe de soie au 1/4 de soie,Rouen,Suisse,212,livres,,20,
6368,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1763,Exports,Flanelle à fleurs,Rouen,Suisse,140,livres,,4,
6369,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1763,Exports,Mouchoir de fil,Rouen,Genève,50,livres,,"3,5",
6370,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1763,Exports,Mouchoirs fil et coton,Rouen,Suisse,17,livres,,6,
6371,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1763,Exports,Serge imprimée,Rouen,Genève,591,livres,,5,
6372,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1763,Exports,Serge imprimée,Rouen,Suisse,195,livres,,5,
6373,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1763,Exports,Siamoise,Rouen,Genève,3476,livres,,4,
6374,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1763,Exports,Siamoise,Rouen,Suisse,200,livres,,4,
6375,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1763,Exports,Siamoise à fleurs,Rouen,Genève,7305,livres,,4,
6376,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1763,Exports,Siamoise à fleurs,Rouen,Suisse,945,livres,,4,
6377,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1763,Exports,Siamoise à peu de soie,Rouen,Genève,129,livres,,10,
6378,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1763,Exports,Sucre terré,Rouen,Suisse,70080,livres,,"0,4",
6379,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1763,Exports,Toile de coton rayée,Rouen,Genève,145,livres,,6,
6380,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1763,Exports,Toile de fil et coton,Rouen,Genève,792,livres,,4,
6381,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1763,Exports,Toile de fil et coton,Rouen,Suisse,34,livres,,4,
6382,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1763,Exports,Toile de lin de Laval,Rouen,Suisse,28,livres,,10,
6383,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1763,Exports,Toile de lin de Rouen,Rouen,Genève,1493,livres,,10,
6384,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1763,Exports,Velours coton ,Rouen,Genève,27,livres,,10,
6385,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1763,Exports,Velours coton ,Rouen,Suisse,222,livres,,10,
6386,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1764,Exports,Confitures,Rouen,Genève,341,livres,,1,
6387,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1764,Exports,Coton en laine,Rouen,Genève,1000,livres,,"1,7",
6388,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1764,Exports,Coton en laine,Rouen,Suisse,960,livres,,"1,7",
6389,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1764,Exports,Coutil,Rouen,Genève,86,livres,,2,
6390,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1764,Exports,Couvertures de laine,Rouen,Genève,851,aunes,,2,
6391,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1764,Exports,Couvertures de laine,Rouen,Suisse,,,400,2,
6392,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1764,Exports,Draps d'Elbeuf,Rouen,Genève,2717,aunes,,14,
6393,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1764,Exports,Draps de Elbeuf,Rouen,Suisse,1830,aunes,,14,
6394,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1764,Exports,Draps de Louviers,Rouen,Genève,235,livres,,17,
6395,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1764,Exports,Draps de Louviers,Rouen,Suisse,276,aunes,,17,
6396,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1764,Exports,Espagnolette croisée,Rouen,Suisse,637,livres,,7,
6397,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1764,Exports,Espagnolette simple,Rouen,Suisse,104,livres,,6,
6398,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1764,Exports,Espagnolettes croisées,Rouen,Genève,704,livres,,6,
6399,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1764,Exports,Espagnolettes simples,Rouen,Genève,784,livres,,6,
6400,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1764,Exports,Etoffe de soie au 1/4 de soie,Rouen,Genève,20,livres,,20,
6401,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1764,Exports,Etoffe de soie au 1/4 de soie,Rouen,Suisse,65,livres,,20,
6402,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1764,Exports,Flanelle à fleurs,Rouen,Suisse,1040,livres,,4,
6403,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1764,Exports,Flanelles à fleurs,Rouen,Genève,94,livres,,4,
6404,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1764,Exports,Mouchoirs fil et coton,Rouen,Suisse,98,livres,,6,
6405,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1764,Exports,Siamoise,Rouen,Genève,7557,livres,,4,
6406,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1764,Exports,Siamoise,Rouen,Suisse,340,livres,,4,
6407,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1764,Exports,Siamoise à fleurs,Rouen,Suisse,2487,livres,,4,
6408,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1764,Exports,Siamoise à peu de soie,Rouen,Genève,146,livres,,10,
6409,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1764,Exports,Toile cirée,Rouen,Suisse,343,livres,,"1,25",
6410,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1764,Exports,Toile coutil,Rouen,Suisse,456,livres,,"2,25",
6411,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1764,Exports,Toile de fil et coton,Rouen,Genève,2923,livres,,4,
6412,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1764,Exports,Toile de lin de Laval,Rouen,Suisse,13,livres,,10,
6413,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1764,Exports,Toile de lin de Rouen,Rouen,Genève,875,livres,,10,
6414,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1764,Exports,Toile fil et coton,Rouen,Suisse,253,livres,,4,
6415,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1764,Exports,Toile Gingas,Rouen,Genève,90,livres,,4,
6416,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1764,Exports,Toile Gingas,Rouen,Suisse,6,livres,,4,
6417,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1764,Exports,Velours coton ,Rouen,Genève,13,livres,,10,
6418,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1764,Exports,Velours coton ,Rouen,Suisse,719,livres,,10,
6419,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1766,Exports,Café,Rouen,Suisse,9145,livres,,"0,9",
6420,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1766,Exports,Confitures,Rouen,Genève,205,livres,,1,
6421,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1766,Exports,Coton en laine,Rouen,Suisse,1106,livres,,"1,7",
6422,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1766,Exports,Draps d'Elbeuf,Rouen,Genève,1116,Aunes,,14,
6423,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1766,Exports,Draps d'Elbeuf,Rouen,Suisse,1996,aunes,,14,
6424,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1766,Exports,Draps de Louviers,Rouen,Genève,386,aunes,,18,
6425,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1766,Exports,Draps de Louviers,Rouen,Suisse,288,aunes,,18,
6426,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1766,Exports,Espagnolette croisée,Rouen,Suisse,377,livres,,7,
6427,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1766,Exports,Espagnolette simple,Rouen,Suisse,116,livres,,6,
6428,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1766,Exports,Espagnolettes croisées,Rouen,Genève,34,livres,,6,
6429,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1766,Exports,Espangolettes simples,Rouen,Genève,58,livres,,6,
6430,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1766,Exports,Etoffe de soie au 1/4 de soie,Rouen,Genève,8,livres,,20,
6431,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1766,Exports,Etoffe de soie au 1/4 de soie,Rouen,Suisse,90,livres,,20,
6432,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1766,Exports,Mouchoir fil et coton,Rouen,Suisse,170,livres,,4,
6433,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1766,Exports,Mouchoirs de fil,Rouen,Genève,118,livres,,"3,5",
6434,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1766,Exports,Serge imprimée,Rouen,Suisse,620,livres,,5,
6435,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1766,Exports,Siamoise,Rouen,Suisse,3095,livres,,4,
6436,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1766,Exports,Siamoise à fleurs,Rouen,Genève,7200,livres,,4,
6437,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1766,Exports,Siamoise à fleurs,Rouen,Suisse,136,livres,,4,
6438,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1766,Exports,Toile de coton rayée,Rouen,Genève,3044,livres,,6,
6439,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1766,Exports,Toile de fil et coton,Rouen,Suisse,299,livres,,4,
6440,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1766,Exports,Toile de lin de Rouen,Rouen,Genève,1205,livres,,10,
6441,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1766,Exports,Toile de Lin de Rouen,Rouen,Suisse,124,livres,,10,
6442,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1766,Exports,Velours coton ,Rouen,Genève,89,livres,,10,
6443,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,148,1766,Exports,Velours coton ,Rouen,Suisse,295,livres,,10,
6444,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,149,1768,Exports,Confitures,Rouen,Genève,209,livres,,1,
6445,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,149,1768,Exports,Coton en laine,Rouen,Genève,1900,livres,,"1,7",
6446,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,149,1768,Exports,Coton en laine,Rouen,Suisse,23672,livres,,"1,7",
6447,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,149,1768,Exports,Couvertures de laine,Rouen,Suisse,55,livres,,2,
6448,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,149,1768,Exports,Draps d'Elbeuf,Rouen,Genève,728,aunes,,14,
6449,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,149,1768,Exports,Draps d'Elbeuf,Rouen,Suisse,1892,aunes,,14,
6450,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,149,1768,Exports,Draps de Louviers,Rouen,Genève,84,aunes,,20,
6451,Paul Maneuvrier-Hervieu,AD76 7F97 – via Dardel,Local/Rouen/Rouen - via Dardel.csv,Local,149,1768,Exports,Draps de Louviers,Rouen,Suisse,340,aunes,,20,
