numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,sheet,marchandises,pays,value,quantit,quantity_unit,prix_unitaire,remarks,doubleaccounts
1063,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,86,Cendre gravelées,Etats de l'empereur en Allemagne et en Flandre,,"1529,8",quintaux,,,0
1064,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,86,Cendre de mer,Etats de l'empereur en Allemagne et en Flandre,,4420,quintaux,,,0
1065,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,86,Cendre potasse,Etats de l'empereur en Allemagne et en Flandre,,"3643,91",quintaux,,,0
1066,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,86,Cendre vedasse,Etats de l'empereur en Allemagne et en Flandre,,176,quintaux,,,0
1067,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,86,Chapeaux de paille,Etats de l'empereur en Allemagne et en Flandre,,1533,douzaines,,,0
1068,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,86,Charbon de terre,Etats de l'empereur en Allemagne et en Flandre,,"212887,31",quintaux,,,0
1069,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,86,Chaux,Etats de l'empereur en Allemagne et en Flandre,,30209,quintaux,,,0
1070,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,86,Clous de fer,Etats de l'empereur en Allemagne et en Flandre,121074,,,,,0
1071,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,86,Cochenille,Etats de l'empereur en Allemagne et en Flandre,,"4,9",quintaux,,,0
1113,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,89,Aiguilles,Allemagne et Pologne,152997,,,,,0
1114,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,89,Alun,Allemagne et Pologne,,252,quintaux,,,0
1115,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,89,Alquifoux,Allemagne et Pologne,,"1293,68",quintaux,,,0
1116,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,89,Argent monnoyé ; par Strasbourt et Metz,Allemagne et Pologne,296306,,,,,0
1117,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,89,Argent vif,Allemagne et Pologne,,"150,2",quintaux,,,0
1122,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,90,Armes diverses,Allemagne et Pologne,222781,,,,,0
1123,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,90,Avoine,Allemagne et Pologne,,"3901,2",quintaux,,,0
1124,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,90,Azur,Allemagne et Pologne,,"328,19",quintaux,,,0
1125,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,90,Bestiaux et bêtes de sommes ; bœufs et vaches,Allemagne et Pologne,,4452,en nombre,,,0
1126,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,90,Bestiaux et bêtes de sommes ; moutons,Allemagne et Pologne,,6405,en nombre,,,0
1127,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,90,Bestiaux et bêtes de sommes ; porcs,Allemagne et Pologne,,3747,en nombre,,,0
1128,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,90,Bestiaux et bêtes de sommes ; veaux,Allemagne et Pologne,,2298,en nombre,,,0
1129,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,90,Bestiaux et bêtes de sommes ; chevaux,Allemagne et Pologne,,5624,en nombre,,,0
1130,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,90,Bière,Allemagne et Pologne,,410,muids,,,0
1131,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,90,Blé froment,Allemagne et Pologne,,2016,quintaux,,,0
1132,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,90,Bois divers,Allemagne et Pologne,49298,,,,,0
1133,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,90,Bois de construction et en planches,Allemagne et Pologne,67072,,,,,0
1134,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,90,Cendre potasse,Allemagne et Pologne,,"456,87",quintaux,,,0
1135,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,90,Chairs salées diverses,Allemagne et Pologne,,"218,6",quintaux,,,0
1136,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,90,Chanvre divers,Allemagne et Pologne,,"10312,44",quintaux,,,0
1137,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,90,Chapeaux de paille,Allemagne et Pologne,,2701,douzaines,,,0
1138,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,90,Charbon de terre,Allemagne et Pologne,,"18483,26",quintaux,,,0
1139,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,90,Cinabre,Allemagne et Pologne,,"67,67",quintaux,,,0
1140,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,90,Cire jaune,Allemagne et Pologne,,"66,54",quintaux,,,0
1141,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,90,Cochenille,Allemagne et Pologne,,"5,23",quintaux,,,0
1142,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,90,Colle forte,Allemagne et Pologne,,"158,77",quintaux,,,0
1143,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,90,Colle de poisson,Allemagne et Pologne,,"14,43",quintaux,,,0
1144,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,90,Cornes de cerf,Allemagne et Pologne,,"76,4",quintaux,,,0
1145,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,90,Crin de cheval,Allemagne et Pologne,,"80,6",quintaux,,,0
1146,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,90,Cuirs apprêtés divers,Allemagne et Pologne,30280,,,,,0
1147,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,90,Cuivres divers,Allemagne et Pologne,,"1459,8",quintaux,,,0
1148,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,90,Drogues diverses,Allemagne et Pologne,24276,,,,,0
1149,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,90,Eau-de-vie simple,Allemagne et Pologne,,540,muids,,,1
1150,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,90,Eau-de-vie simple,Allemagne et Pologne,,268,pintes,,,2
1151,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,90,Etain,Allemagne et Pologne,,"84,56",quintaux,,,0
1152,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,90,Fers divers et aciers,Allemagne et Pologne,,"2151,34",quintaux,,,0
1153,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,90,Fer blanc et en tôle,Allemagne et Pologne,,"514,75",quintaux,,,0
1154,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,90,Fils de lin et de chanvre,Allemagne et Pologne,,"319,59",quintaux,,,0
1155,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,90,Fourrage en foin,Allemagne et Pologne,,106573,quintaux,,,0
1156,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,90,Garence,Allemagne et Pologne,,821,quintaux,,,0
1157,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,90,Graines diverses,Allemagne et Pologne,716254,,,,,0
1158,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,90,Houblon,Allemagne et Pologne,,"972,18",quintaux,,,0
1159,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,90,Indigo,Allemagne et Pologne,,"5,5",quintaux,,,0
1160,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,90,Laines diverses,Allemagne et Pologne,,"706,7",quintaux,,,0
1161,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,90,Légumes divers,Allemagne et Pologne,,"552,65",quintaux,,,0
1162,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,90,Laiton,Allemagne et Pologne,,"1452,84",quintaux,,,0
1163,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,90,Librairie,Allemagne et Pologne,76044,,,,,0
1203,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,91,Mercerie mêlée,Allemagne et Pologne,171528,,,,,0
1204,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,91,Muse,Allemagne et Pologne,,"1,31",quintaux,,,0
1205,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,91,Or monnoyé et en lingots ; venant de Francfort par Strasbourg,Allemagne et Pologne,80000,,,,,0
1206,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,91,Or et argent faux traits,Allemagne et Pologne,182720,,,,,0
1207,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,91,Peaux diverses,Allemagne et Pologne,32747,,,,,0
1208,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,91,Pelleterie diverse,Allemagne et Pologne,33397,,,,,0
1209,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,91,Pierres fines et fausses,Allemagne et Pologne,279800,,,,,0
1210,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,91,Plomb,Allemagne et Pologne,,"222,11",quintaux,,,0
1211,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,91,Poil de lièvres et de lapins,Allemagne et Pologne,,"38,39",quintaux,,,0
1212,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,91,Poil de porcs et de angliers,Allemagne et Pologne,,"88,97",quintaux,,,0
1213,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,91,Poix noire,Allemagne et Pologne,,"507,59",quintaux,,,0
1214,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,91,Quincaillerie de cuivre ; fer et acier,Allemagne et Pologne,168562,,,,,0
1215,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,91,Quincaillerie en faulx à faucher,Allemagne et Pologne,127584,,,,,0
1216,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,91,Quincaillerie en limes,Allemagne et Pologne,31589,,,,,0
1217,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,91,Rubans de fil et fleuret,Allemagne et Pologne,104996,,,,,0
1218,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,91,Sel saturne,Allemagne et Pologne,,"101,1",quintaux,,,0
1219,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,91,Sucre en pains ; par Strasbourg Metz et Riltzeim,Allemagne et Pologne,,"991,7",quintaux,,,0
1220,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,91,Vermillon,Allemagne et Pologne,,"19,65",quintaux,,,0
1221,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,91,Vins divers,Allemagne et Pologne,,473,muids,,,1
1222,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,91,Vins divers,Allemagne et Pologne,,152,pintes,,,2
1223,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,91,Marchandises diverses ; mêlées en une infinité d'articles,Allemagne et Pologne,216989,,,,,0
1267,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,93,Bestiaux et bêtes de sommes ; bœufs et vaches,"Suisse, ses alliés et Genève",,283,en nombre,,,0
1268,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,93,Bestiaux et bêtes de sommes ; moutons,"Suisse, ses alliés et Genève",,315,en nombre,,,0
1269,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,93,Bestiaux et bêtes de sommes ; porcs,"Suisse, ses alliés et Genève",,187,en nombre,,,0
1270,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,93,Bestiaux et bêtes de sommes ; chevaux,"Suisse, ses alliés et Genève",,850,en nombre,,,0
1273,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,94,Coton filé ;de retour,"Suisse, ses alliés et Genève",,"69,41",quintaux,,,0
1274,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,94,Coton en laine ; de retour,"Suisse, ses alliés et Genève",,"451,67",quintaux,,,0
1275,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,94,Cuirs divers en poil,"Suisse, ses alliés et Genève",,1409,en nombre,,,0
1276,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,94,Cuivres divers,"Suisse, ses alliés et Genève",,"747,78",quintaux,,,0
1277,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,94,Dentelle de fil,"Suisse, ses alliés et Genève",,"1,625",quintaux,,,0
1278,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,94,Fer et acier,"Suisse, ses alliés et Genève",,461,quintaux,,,0
1279,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,94,Filoselle et fleuret,"Suisse, ses alliés et Genève",,"33,74",quintaux,,,0
1280,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,94,Fromage,"Suisse, ses alliés et Genève",,"4884,9",quintaux,,,0
1281,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,94,Gommes diverses,"Suisse, ses alliés et Genève",16140,,,,,0
1282,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,94,Horlogerie,"Suisse, ses alliés et Genève",139320,,,,,0
1283,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,94,Huile d'olive,"Suisse, ses alliés et Genève",,"282,12",quintaux,,,0
1284,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,94,Indigo ; de retour,"Suisse, ses alliés et Genève",,"64,91",quintaux,,,0
1285,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,94,Laines ; diverses,"Suisse, ses alliés et Genève",,"646,16",quintaux,,,0
1286,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,94,Laiton filé,"Suisse, ses alliés et Genève",,"436,56",quintaux,,,0
1287,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,94,Librairie,"Suisse, ses alliés et Genève",228616,,,,,0
1288,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,94,Liqueurs,"Suisse, ses alliés et Genève",12924,,,,,0
1289,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,94,Peaux diverses,"Suisse, ses alliés et Genève",36657,,,,,0
1290,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,94,Pelleterie diverse,"Suisse, ses alliés et Genève",56335,,,,,0
1291,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,94,Plumes à écrire,"Suisse, ses alliés et Genève",30000,,,,,0
1292,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,94,Quincaillerie en faulx,"Suisse, ses alliés et Genève",134022,,,,,0
1293,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,94,Riz,"Suisse, ses alliés et Genève",,"2045,99",quintaux,,,0
1294,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,94,Savon ; de retour,"Suisse, ses alliés et Genève",,"727,55",quintaux,,,0
1295,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,94,Sel saturne,"Suisse, ses alliés et Genève",,"34,44",quintaux,,,0
1296,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Imports,94,Soie diverse,"Suisse, ses alliés et Genève",,"27,35",quintaux,,,0
