numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,value,quantit,quantity_unit,prix_unitaire,probleme,remarks,doubleaccounts
1729,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1738,Exports,Montpellier,110,Etoffe soye et laine,L'Italie,3955,1130,Livres,3.5,0,,0
1730,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1738,Exports,Montpellier,110,Etamine du Mans,L'Italie,10760,2690,Livres,4,0,,0
1731,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1738,Exports,Montpellier,110,Eventails a batons d'yvoires,L'Italie,432,18,Douzaines,24,0,,0
1732,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1738,Exports,Montpellier,110,Fromage de Roquefort,L'Italie,2350,4700,Livres,.5,0,,0
1733,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1738,Exports,Montpellier,110,Fromage d'Auvergne,L'Italie,"2955,75",14075,Livres,.21,0,,0
1734,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1738,Exports,Montpellier,110,Fayence de Rouen,L'Italie,0,9625,Livres,0,0,Prix unitaire et total non renseignés,0
1735,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1738,Exports,Montpellier,110,Fer ouvré,L'Italie,"1981,25",7925,Livres,.25,0,,0
1736,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1738,Exports,Montpellier,110,Fer en barres,L'Italie,"5201,25",34675,Livres,.15,0,,0
1737,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1738,Exports,Montpellier,110,Fer vieux,L'Italie,"340,5",5675,Livres,.06,0,,0
1738,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1738,Exports,Montpellier,110,Graine de jardin,L'Italie,"537,5",2150,Livres,.25,0,,0
1739,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1738,Exports,Montpellier,110,Jambon de bayonne,L'Italie,"937,5",1875,Livres,.5,0,,0
1740,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1738,Exports,Montpellier,110,Jayet,L'Italie,"208,8",1160,Livres,.18,0,,0
1741,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1738,Exports,Montpellier,110,Liqueur a boire,L'Italie,5180,10360,Livres,.5,0,,0
1742,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1738,Exports,Montpellier,110,Laine a tapisser,L'Italie,708,177,Livres,4,0,,0
1743,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1738,Exports,Montpellier,110,Mousseline,L'Italie,4095,117,Livres,35,0,,0
1744,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1738,Exports,Montpellier,110,Mercerie,L'Italie,"119751,5",21773,Livres,5.5,0,,0
1745,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1738,Exports,Montpellier,110,Meulles affiloires,L'Italie,4566,7610,Nombre,.6,0,,0
1746,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1738,Exports,Montpellier,110,Masses de mail,L'Italie,72,48,en nombre,1.5,0,Initialement 2 douzaines,0
1747,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1738,Exports,Montpellier,110,Olives,L'Italie,25,100,Livres,.25,0,,0
1748,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1738,Exports,Montpellier,110,Orseille apresté,L'Italie,392,1960,Livres,.2,0,,0
1749,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1738,Exports,Montpellier,110,Poisson salé,L'Italie,"2666,25",17775,Livres,.15,0,,0
1750,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1738,Exports,Montpellier,110,Peaux de veau tannées,L'Italie,1248,48,Douzaines,26,0,,0
1751,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1738,Exports,Montpellier,110,Peaux de mouton passées,L'Italie,"3412,5",6825,Livres,.5,0,,0
1752,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1738,Exports,Montpellier,110,Peaux de parchemin,L'Italie,7296,608,Grosses,12,0,,0
1753,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1738,Exports,Montpellier,110,Plume a lit,L'Italie,140,200,Livres,.7,0,,0
1754,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1738,Exports,Montpellier,110,Pastel,L'Italie,"134,375",1075,Livres,.125,0,,0
1755,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1738,Exports,Montpellier,110,Quincaille de fer et acier,L'Italie,"12847,5",17130,Livres,.75,0,,0
1756,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1738,Exports,Montpellier,110,Ruban de soye,L'Italie,"1741,5",40.5,Livres,43,0,,0
1757,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1738,Exports,Montpellier,110,Rocou,L'Italie,150,300,Livres,.5,0,,0
1758,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1738,Exports,Montpellier,110,Saffran,L'Italie,320,32,Livres,10,0,,0
1759,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1738,Exports,Montpellier,110,Soyerie,L'Italie,1800,60,Livres,30,0,,0
1760,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1738,Exports,Montpellier,110,Souliers brodés,L'Italie,48,12,Paires,4,0,,0
1761,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1738,Exports,Montpellier,110,Truffes seches,L'Italie,45,15,Livres,3,0,,0
1762,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1738,Exports,Montpellier,110,Thé,L'Italie,130,26,Livres,5,0,,0
1763,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1738,Exports,Montpellier,110,Tapisserie d'Auvergne,L'Italie,1525,1220,Livres,1.25,0,,0
1764,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1738,Exports,Montpellier,110,Toile blanche,L'Italie,"120062,5",48025,Livres,2.5,0,,0
1765,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1738,Exports,Montpellier,110,Tournesol en drapeau,L'Italie,"4207,5",14025,Livres,.3,0,,0
1766,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1738,Exports,Montpellier,111,Talons de bois,L'Italie,1098,1830,Douzaines,.6,0,,0
1767,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1738,Exports,Montpellier,111,Talons de bois,L'Italie,"2332,5",7775,Livres,.3,0,,0
1768,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1738,Exports,Montpellier,111,Vin,L'Italie,172210,430525,Muids,.4,0,,0
1769,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1738,Exports,Montpellier,111,Verdet,L'Italie,20164,20164,Livres,1,0,,0
1770,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1738,Exports,Montpellier,111,Bas de soye,Le Levant,54680,1347,Livres,40,800,,0
1771,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1738,Exports,Montpellier,111,Cristal de tartre,Le Levant,2910,9700,Livres,.3,0,,0
1772,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1738,Exports,Montpellier,111,Drap de londrin,Le Levant,8428860,1404810,Livres,6,0,,0
1773,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1738,Exports,Montpellier,111,Draperie ordinaire,Le Levant,346940,63080,Livres,5.5,0,,0
1774,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1738,Exports,Montpellier,111,Dorure fine,Le Levant,32000,320,Livres,100,0,,0
1775,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1738,Exports,Montpellier,111,Eau sans pareille,Le Levant,195,1,Valeur,195,0,,0
1776,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1738,Exports,Montpellier,111,Etoffe de soye,Le Levant,10620,354,Livres,30,0,,0
1777,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1738,Exports,Montpellier,111,Etoffe my soye,Le Levant,560,140,Livres,4,0,,0
1778,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1738,Exports,Montpellier,111,Liqueur a boire,Le Levant,21725,43450,Livres,.5,0,,0
1779,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1738,Exports,Montpellier,111,Mercerie,Le Levant,172920,31440,Livres,5.5,0,,0
1780,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1738,Exports,Montpellier,111,Marchandises a l'estimation,Le Levant,405,1,Valeur,405,0,,0
1781,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1738,Exports,Montpellier,111,Orseille apresté,Le Levant,75,375,Livres,.2,0,,0
1782,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1738,Exports,Montpellier,111,Quincaille fine,Le Levant,"11156,25",14875,Livres,.75,0,,0
1783,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1738,Exports,Montpellier,111,Tournesol en drapeau,Le Levant,3930,13100,Livres,.3,0,,0
1784,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1738,Exports,Montpellier,111,Tartre,Le Levant,351,3900,Livres,.09,0,,0
1785,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1738,Exports,Montpellier,111,Verdet,Le Levant,157900,157900,Livres,1,0,,0
1786,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1739,Imports,Montpellier,115,Azur commun,La Hollande,"12,6",21,Livres,.6,0,,0
1787,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1739,Imports,Montpellier,115,Arcenic,La Hollande,210,700,Livres,.3,0,,0
1788,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1739,Imports,Montpellier,115,Arquifou,La Hollande,1015,7250,Livres,.14,0,,0
1789,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1739,Imports,Montpellier,115,Biere,La Hollande,1200,25,Barriques,48,0,,0
1790,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1739,Imports,Montpellier,115,Bois de brezil,La Hollande,5445,12100,Livres,.45,0,,0
1791,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1739,Imports,Montpellier,115,Bois de Sainte-Marthe,La Hollande,1175,4700,Livres,.25,0,,0
1792,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1739,Imports,Montpellier,115,Bois de campeche,La Hollande,"2353,5",13075,Livres,.18,0,,0
1793,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1739,Imports,Montpellier,115,Chair salée,La Hollande,45,150,Livres,.3,0,,0
1794,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1739,Imports,Montpellier,115,Canelle,La Hollande,560,80,Livres,7,0,,0
1795,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1739,Imports,Montpellier,115,Colle de poisson,La Hollande,345,115,Livres,3,0,,0
1796,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1739,Imports,Montpellier,115,Colle forte,La Hollande,"5390,6",14375,Livres,.375,-2,,0
1797,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1739,Imports,Montpellier,115,Ceruze,La Hollande,"727,5",2425,Livres,.3,0,,0
1798,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1739,Imports,Montpellier,115,Couperoze verte,La Hollande,3585,47800,Livres,.075,0,,0
1799,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1739,Imports,Montpellier,115,Cuirs de bœuf en poil,La Hollande,4500,300,Nombre,15,0,,0
1800,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1739,Imports,Montpellier,115,Fromage,La Hollande,380,1900,Livres,.2,0,,0
1801,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1739,Imports,Montpellier,115,Fayance,La Hollande,"1765,5",5885,Livres,.3,0,,0
1802,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1739,Imports,Montpellier,115,Fer en barres,La Hollande,900,6000,Livres,.15,0,,0
1803,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1739,Imports,Montpellier,115,Gerofle,La Hollande,477,53,Livres,9,0,,0
1804,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1739,Imports,Montpellier,115,Harans sors,La Hollande,2970,99,Barrils,30,0,,0
1805,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1739,Imports,Montpellier,115,Marchandises a l'estimation,La Hollande,278,1,Valeur,278,0,,0
1806,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1739,Imports,Montpellier,115,Mini,La Hollande,26,130,Livres,.2,0,,0
1807,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1739,Imports,Montpellier,115,Poivre,La Hollande,"19866,25",17275,Livres,1.15,0,,0
1808,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1739,Imports,Montpellier,115,Poix noire,La Hollande,1662,27700,Livres,.06,0,,0
1809,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1739,Imports,Montpellier,115,Pipes a fumer,La Hollande,111,37,Grosses,3,0,,0
1810,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1739,Imports,Montpellier,115,Plomb en saumon,La Hollande,41555,207775,Livres,.2,0,,0
1811,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1739,Imports,Montpellier,116,Plaques de fer,La Hollande,"6012,5",8125,Livres,.74,0,,0
1812,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1739,Imports,Montpellier,116,Saumon salé,La Hollande,70,1,Barril,70,0,,0
1813,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1739,Imports,Montpellier,116,Sel d'ipsum,La Hollande,131,262,Livres,.5,0,,0
1814,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1739,Imports,Montpellier,116,Anis vert,L'Espagne,12,60,Livres,.2,0,,0
1815,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1739,Imports,Montpellier,116,Anchois,L'Espagne,4803,16010,Livres,.3,0,,0
1816,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1739,Imports,Montpellier,116,Arquifou,L'Espagne,"13352,5",95375,Livres,.14,0,,0
1817,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1739,Imports,Montpellier,116,Auf,L'Espagne,"6093,75",48750,Livres,.125,0,,0
1818,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1739,Imports,Montpellier,116,Brun rouge,L'Espagne,"196,25",3925,Livres,.05,0,,0
1819,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1739,Imports,Montpellier,116,Balais de palme,L'Espagne,700,1400,Douzaines grands,.5,0,,0
1820,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1739,Imports,Montpellier,116,Balais de palme,L'Espagne,"2767,5",5535,Douzaines petits,.5,0,,0
1821,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1739,Imports,Montpellier,116,Bordages de pin,L'Espagne,600,120,Nombre,5,0,,0
1822,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1739,Imports,Montpellier,116,Bois a bruler,L'Espagne,"1729,2",4323,Quintaux,.4,0,,0
1823,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1739,Imports,Montpellier,116,Citrons,L'Espagne,400,40,Caisses,10,0,,0
1824,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1739,Imports,Montpellier,116,Cire blanche,L'Espagne,252,180,Livres,1.4,0,,0
1825,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1739,Imports,Montpellier,116,Cabas d'auf,L'Espagne,606,106,Douzaines,6,-30,Erreur de calcul?,0
1826,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1739,Imports,Montpellier,116,Cordes d'auf,L'Espagne,15810,263500,Livres,.06,0,,0
1827,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1739,Imports,Montpellier,116,Cornes de mouton,L'Espagne,380,3800,Livres,.1,0,,0
1828,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1739,Imports,Montpellier,116,Fer en barres,L'Espagne,"101,25",675,Livres,.15,0,,0
1829,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1739,Imports,Montpellier,116,Gaudron,L'Espagne,"2128,75",42575,Livres,.05,0,,0
1830,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1739,Imports,Montpellier,116,Huile de poisson,L'Espagne,60,300,Livres,.2,0,,0
1831,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1739,Imports,Montpellier,116,Jalap,L'Espagne,1080,480,Livres,2.25,0,,0
1832,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1739,Imports,Montpellier,116,Laine lavée,L'Espagne,"60427,5",40285,Livres,1.5,0,,0
1833,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1739,Imports,Montpellier,116,Liege en planches,L'Espagne,"83313,75",555425,Livres,.15,0,,0
1834,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1739,Imports,Montpellier,116,Noisettes,L'Espagne,471,4710,Livres,.1,0,,0
1835,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1739,Imports,Montpellier,116,Oranges aigres,L'Espagne,78,13,Caisses,6,0,,0
1836,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1739,Imports,Montpellier,116,Oranges aigres,L'Espagne,6,1000,Nombre,.006,0,,0
1837,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1739,Imports,Montpellier,116,Pignons cassés,L'Espagne,"387,5",1550,Livres,.25,0,,0
1838,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1739,Imports,Montpellier,116,Poix noire,L'Espagne,3909,65150,Livres,.06,0,,0
1839,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1739,Imports,Montpellier,116,Quinquina,L'Espagne,2320,580,Livres,4,0,,0
1840,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1739,Imports,Montpellier,116,Rusque de pin,L'Espagne,"52,25",10450,Livres,.005,0,,0
1841,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1739,Imports,Montpellier,116,Sardines salées,L'Espagne,20535,136900,Livres,.15,0,,0
1842,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1739,Imports,Montpellier,116,Salage,L'Espagne,3030,20200,Livres,.15,0,,0
1843,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1739,Imports,Montpellier,116,Soude,L'Espagne,"1381,5",46050,Livres,.03,0,,0
1844,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1739,Imports,Montpellier,116,Aulx,L'Italie,"156,25",3125,Livres,.05,0,,0
1845,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1739,Imports,Montpellier,116,Alun de Romes,L'Italie,13387,60850,Livres,.22,0,,0
1846,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1739,Imports,Montpellier,116,Bois de fustel,L'Italie,840,8400,Livres,.1,0,,0
1847,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1739,Imports,Montpellier,116,Confitures,L'Italie,7500,7500,Livres,1,0,,0
1848,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1739,Imports,Montpellier,116,Citrons,L'Italie,1480,148,Caisses,10,0,,0
1849,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1739,Imports,Montpellier,116,Citrons,L'Italie,2330,233000,en nombre,.01,0,Initialement 233 milliers,0
1850,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1739,Imports,Montpellier,116,Couvertures fil et coton,L'Italie,"1408,5",3130,Livres,.45,0,,0
1851,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1739,Imports,Montpellier,116,Chanvre peigné,L'Italie,"416,25",925,Livres,.45,0,,0
1852,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1739,Imports,Montpellier,116,Chanvre cru,L'Italie,3570,17850,Livres,.2,0,,0
1853,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1739,Imports,Montpellier,116,Couperoze,L'Italie,330,4400,Livres,.075,0,,0
1854,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1739,Imports,Montpellier,116,Cercles a tonneaux,L'Italie,24,3,Charges,8,0,,0
1855,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1739,Imports,Montpellier,116,Douelles a tonneaux,L'Italie,2304,192,Charges,12,0,,0
1856,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1739,Imports,Montpellier,116,Drogues communes,L'Italie,"284,5",5690,Livres,.05,0,,0
1857,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1739,Imports,Montpellier,116,Esprit de citron,L'Italie,750,75,Livres,10,0,,0
1858,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1739,Imports,Montpellier,116,Eau de fleur d'orange,L'Italie,588,1960,Livres,.3,0,,0
1859,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1739,Imports,Montpellier,116,Fideaux,L'Italie,138,690,Livres,.2,0,,0
1860,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1739,Imports,Montpellier,116,Galles legeres,L'Italie,1515,15150,Livres,.1,0,,0
1861,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1739,Imports,Montpellier,116,Huile d'olive,L'Italie,74100,247000,Livres,.3,0,,0
1862,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1739,Imports,Montpellier,116,Manne de calabre,L'Italie,26220,13110,Livres,2,0,,0
1863,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1739,Imports,Montpellier,116,Marchandises a l'estimation,L'Italie,52,1,Valeur,52,0,,0
1864,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1739,Imports,Montpellier,116,Mortiers de marbre,L'Italie,96,48,Nombre,2,0,,0
1865,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1739,Imports,Montpellier,116,Marbre en table,L'Italie,"38,75",1550,Livres,.025,0,,0
1866,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1739,Imports,Montpellier,116,Marbre brut,L'Italie,"175,5",7800,Livres,.0225,0,,0
1867,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1739,Imports,Montpellier,116,Noisettes,L'Italie,1465,14650,Livres,.1,0,,0
1868,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1739,Imports,Montpellier,116,Oignons,L'Italie,"22,5",300,Livres,.075,0,,0
1869,Laura Moutou,AD 34 C5488,Local/Montpellier/Années_1730.csv,Local,1739,Imports,Montpellier,116,Poisson salé,L'Italie,"121,85",975,Livres,.125,-3,,0
