numrodeligne,sourcepath,exportsimports,sheet,marchandises,pays,quantit,quantity_unit,prix_unitaire,marchandises_simplification,year,u_conv,q_conv,marchandises_et_quantités,prix_predit,prix_calculé
910,National/Divers - in/Résultats du CE 1792.csv,Imports,79,Suif en pain,République de Hollande,1164.5,quintaux,,suif en pain,1792,kg,48.949999,suif en painquintaux,,56.413752
638,National/Divers - in/Résultats du CE 1792.csv,Imports,68,Suif en pains,Etats de l'évêque de Rome et la république de Venise,1946.83,quintaux,,suif en pain,1792,kg,48.949999,suif en painquintaux,,56.413752
486,National/Divers - in/Résultats du CE 1792.csv,Imports,61,Suif en pains,Milanez et Toscane,1255.18,quintaux,,suif en pain,1792,kg,48.949999,suif en painquintaux,,56.413752
1007,National/Divers - in/Résultats du CE 1792.csv,Imports,82,Suif en pain,"Villes Anséatiques d'Hambourg, Brême, Lubeck et Dantzick",862,quintaux,,suif en pain,1792,kg,48.949999,suif en painquintaux,,56.413752
1535,National/Divers - in/Résultats du CE 1792.csv,Imports,108,Suif en pains,Russie et Courlande,1414,quintaux,,suif en pain,1792,kg,48.949999,suif en painquintaux,,56.413752
793,National/Divers - in/Résultats du CE 1792.csv,Exports,74,Suif,Angleterre y compris l'Ecosse et l'Irlande,21617.53,quintaux,,suif,1792,kg,48.949999,suifquintaux,,
937,National/Divers - in/Résultats du CE 1792.csv,Exports,79,Suif,République de Hollande,1966,quintaux,,suif,1792,kg,48.949999,suifquintaux,,
599,National/Divers - in/Détail des I et X_1792.csv,Exports,40,Sumac,Europe,148514,livres,,sumac,1792,kg,.48949999,sumaclivres,.20912093,
571,National/Divers - in/Détail des I et X_1792.csv,Imports,39,Sumac,Europe,1013387,livres,,sumac,1792,kg,.48949999,sumaclivres,.20912093,
794,National/Divers - in/Résultats du CE 1792.csv,Exports,74,Sumac,Angleterre y compris l'Ecosse et l'Irlande,300,quintaux,,sumac,1792,kg,48.949999,sumacquintaux,,20.912093
78,National/Divers - in/Résultats du CE 1792.csv,Imports,42,Sumac,Espagne,644,quintaux,,sumac,1792,kg,48.949999,sumacquintaux,,20.912093
909,National/Divers - in/Résultats du CE 1792.csv,Imports,79,Sumac,République de Hollande,283.7,quintaux,,sumac,1792,kg,48.949999,sumacquintaux,,20.912093
599,National/Divers - in/Résultats du CE 1792.csv,Imports,66,Sumac,Royaume de Naples et de Sicile et Duché de Parmes,1974.33,quintaux,,sumac,1792,kg,48.949999,sumacquintaux,,20.912093
487,National/Divers - in/Résultats du CE 1792.csv,Imports,61,Sumac,Milanez et Toscane,2539.98,quintaux,,sumac,1792,kg,48.949999,sumacquintaux,,20.912093
639,National/Divers - in/Résultats du CE 1792.csv,Imports,68,Sumac,Etats de l'évêque de Rome et la république de Venise,58.2,quintaux,,sumac,1792,kg,48.949999,sumacquintaux,,20.912093
362,National/Divers - in/Résultats du CE 1792.csv,Imports,56,Sumac,République de Gênes,1674,quintaux,,sumac,1792,kg,48.949999,sumacquintaux,,20.912093
600,National/Divers - in/Détail des I et X_1792.csv,Exports,40,Tabac en carotte et fabriqué,Europe,3861764,livres,,tabac en carotte et fabriqué,1792,kg,.48949999,tabac en carotte et fabriquélivres,,
572,National/Divers - in/Détail des I et X_1792.csv,Imports,39,Tabac en carotte et fabriqué,Europe,207100,livres,,tabac en carotte et fabriqué,1792,kg,.48949999,tabac en carotte et fabriquélivres,,
157,National/Divers - in/Résultats du CE 1792.csv,Imports,45,Tabac en carottes ; par Bayonne,Portugal,721,quintaux,,tabac en carotte par Bayonne,1792,kg,48.949999,tabac en carotte par Bayonnequintaux,,
938,National/Divers - in/Résultats du CE 1792.csv,Exports,79,Tabac en carotte,République de Hollande,4584,quintaux,,tabac en carotte,1792,kg,48.949999,tabac en carottequintaux,,
601,National/Divers - in/Détail des I et X_1792.csv,Exports,40,Tabac en côtes,Europe,2390133,livres,,tabac en côtes,1792,kg,.48949999,tabac en côteslivres,.12247366,
395,National/Divers - in/Résultats du CE 1792.csv,Exports,56,Tabac en côtes,République de Gênes,4011.85,quintaux,,tabac en côtes,1792,kg,48.949999,tabac en côtesquintaux,,12.247366
122,National/Divers - in/Résultats du CE 1792.csv,Exports,42,Tabac en feuilles par Bayonnne,Espagne,517.6,quintaux,,tabac en feuilles par Bayonne,1792,kg,48.949999,tabac en feuilles par Bayonnequintaux,,36.410746
757,National/Divers - in/Résultats du CE 1792.csv,Imports,74,Tabac en feuilles ; par Dunkerque,Angleterre y compris l'Ecosse et l'Irlande,21186.95,quintaux,,tabac en feuilles par Dunkerque,1792,kg,48.949999,tabac en feuilles par Dunkerquequintaux,,36.410746
1595,National/Divers - in/Résultats du CE 1792.csv,Imports,112,Tabac en en feuilles,Etats Unis,84747.7,quintaux,,tabac en feuilles,1792,kg,48.949999,tabac en feuillesquintaux,,36.410746
605,National/Divers - in/Détail des I et X_1792.csv,Exports,40,Tabac en poudre,Asie,44618,livres,,tabac en poudre,1792,kg,.48949999,tabac en poudrelivres,1.7320508,
604,National/Divers - in/Détail des I et X_1792.csv,Exports,40,Tabac en poudre,Amérique,23020,livres,,tabac en poudre,1792,kg,.48949999,tabac en poudrelivres,1.7320508,
1235,National/Divers - in/Résultats du CE 1792.csv,Exports,91,Tabac en poudre,Allemagne et Pologne,1388,quintaux,,tabac en poudre,1792,kg,48.949999,tabac en poudrequintaux,,173.20508
525,National/Divers - in/Résultats du CE 1792.csv,Exports,61,Tabac en poudre,Milanez et Toscane,335.4,quintaux,,tabac en poudre,1792,kg,48.949999,tabac en poudrequintaux,,173.20508
660,National/Divers - in/Résultats du CE 1792.csv,Exports,69,Tabac en poudre,Etats de l'évêque de Rome et la république de Venise,383,quintaux,,tabac en poudre,1792,kg,48.949999,tabac en poudrequintaux,,173.20508
1364,National/Divers - in/Résultats du CE 1792.csv,Exports,95,Tabac en poudre,"Suisse, ses alliés et Genève",1077,quintaux,,tabac en poudre,1792,kg,48.949999,tabac en poudrequintaux,,173.20508
1234,National/Divers - in/Résultats du CE 1792.csv,Exports,91,Tabac fabriqué,Allemagne et Pologne,8590.200000000001,quintaux,,tabac fabriqué,1792,kg,48.949999,tabac fabriquéquintaux,,
123,National/Divers - in/Résultats du CE 1792.csv,Exports,42,Tabac râpé par Dunkerque,Espagne,1209,quintaux,,tabac râpé par Dunkerque,1792,kg,48.949999,tabac râpé par Dunkerquequintaux,,
276,National/Divers - in/Résultats du CE 1792.csv,Exports,51,Tabac râpé,Etats du Roi de Sardaigne,391.25,quintaux,,tabac râpé,1792,kg,48.949999,tabac râpéquintaux,,
396,National/Divers - in/Résultats du CE 1792.csv,Exports,56,Tabac râpé,République de Gênes,6617.7,quintaux,,tabac râpé,1792,kg,48.949999,tabac râpéquintaux,,
611,National/Divers - in/Résultats du CE 1792.csv,Exports,66,Tabac râpé,Royaume de Naples et de Sicile et Duché de Parmes,177.4,quintaux,,tabac râpé,1792,kg,48.949999,tabac râpéquintaux,,
185,National/Divers - in/Résultats du CE 1792.csv,Exports,46,Tabac râpé,Portugal,33764.52,quintaux,,tabac râpé,1792,kg,48.949999,tabac râpéquintaux,,
1560,National/Divers - in/Résultats du CE 1792.csv,Exports,110,Tabac rapé,Russie et Courlande,152.4,quintaux,,tabac râpé,1792,kg,48.949999,tabac râpéquintaux,,
1693,National/Divers - in/Résultats du CE 1792.csv,Imports,116,Tabac,Etats Unis,1317.67,quintaux,,tabac,1792,kg,48.949999,tabacquintaux,,
397,National/Divers - in/Résultats du CE 1792.csv,Exports,56,Taffia étranger ; par Dunkerque,République de Gênes,13400,pintes,,tafia par Dunkerque et étranger,1792,litres,.952146,tafia par Dunkerque et étrangerpintes,,
576,National/Divers - in/Détail des I et X_1792.csv,Imports,39,Tamarin,Asie,146713,livres,,tamarin,1792,kg,.48949999,tamarinlivres,1.3794407,
575,National/Divers - in/Détail des I et X_1792.csv,Imports,39,Tamarin,Europe,23929,livres,,tamarin,1792,kg,.48949999,tamarinlivres,1.3794407,
912,National/Divers - in/Résultats du CE 1792.csv,Imports,79,Tamrin,République de Hollande,162.3,quintaux,,tamarin,1792,kg,48.949999,tamarinquintaux,,137.94407
606,National/Divers - in/Détail des I et X_1792.csv,Exports,40,Tartre,Europe,420178,livres,,tartre,1792,kg,.48949999,tartrelivres,,
577,National/Divers - in/Détail des I et X_1792.csv,Imports,39,Tartre,Europe,180164,livres,,tartre,1792,kg,.48949999,tartrelivres,,
1236,National/Divers - in/Résultats du CE 1792.csv,Exports,91,Tartre,Allemagne et Pologne,340,quintaux,,tartre,1792,kg,48.949999,tartrequintaux,,
612,National/Divers - in/Résultats du CE 1792.csv,Exports,66,Tartre,Royaume de Naples et de Sicile et Duché de Parmes,370,quintaux,,tartre,1792,kg,48.949999,tartrequintaux,,
1721,National/Divers - in/Résultats du CE 1792.csv,Exports,117,Tartre,Etats Unis,825.65,quintaux,,tartre,1792,kg,48.949999,tartrequintaux,,
600,National/Divers - in/Résultats du CE 1792.csv,Imports,66,Tartre,Royaume de Naples et de Sicile et Duché de Parmes,1193.5,quintaux,,tartre,1792,kg,48.949999,tartrequintaux,,
630,National/Divers - in/Détail des I et X_1792.csv,Exports,42,Thérébentine,Europe,447572,livres,,térébenthine,1792,kg,.48949999,térébenthinelivres,.11,
612,National/Divers - in/Détail des I et X_1792.csv,Imports,41,Thérébentine,Asie,493251,livres,,térébenthine,1792,kg,.48949999,térébenthinelivres,.11,
611,National/Divers - in/Détail des I et X_1792.csv,Imports,41,Thérébentine,Europe,68621,livres,,térébenthine,1792,kg,.48949999,térébenthinelivres,.11,
940,National/Divers - in/Résultats du CE 1792.csv,Exports,79,Térébenthine,République de Hollande,2765.2,quintaux,,térébenthine,1792,kg,48.949999,térébenthinequintaux,,11
607,National/Divers - in/Détail des I et X_1792.csv,Imports,41,Terre manganèse,Europe,336050,livres,,terre manganèse,1792,kg,.48949999,terre manganèselivres,,
913,National/Divers - in/Résultats du CE 1792.csv,Imports,79,Terre maganèse,République de Hollande,914.5,quintaux,,terre manganèse,1792,kg,48.949999,terre manganèsequintaux,,
608,National/Divers - in/Détail des I et X_1792.csv,Imports,41,Terre pozolanne,Europe,713175,livres,,terre pouzolanne,1792,kg,.48949999,terre pouzolannelivres,,
732,National/Divers - in/Détail des I et X_1792.csv,Exports,45,Marchandises provenantes du commerce français dans l'Inde : Thé,Europe,51247,livres,,thé des Indes,1792,kg,.48949999,thé des Indeslivres,,
1237,National/Divers - in/Résultats du CE 1792.csv,Exports,91,Thé étranger ; par Strasbourg,Allemagne et Pologne,127.8,quintaux,,thé étranger par Strasbourg,1792,kg,48.949999,thé étranger par Strasbourgquintaux,,
186,National/Divers - in/Résultats du CE 1792.csv,Exports,47,Thé étranger,Portugal,45,quintaux,,thé étranger,1792,kg,48.949999,thé étrangerquintaux,,
1455,National/Divers - in/Résultats du CE 1792.csv,Imports,101,Thé ; par Dunkerque,Suède,482.7,quintaux,,thé par Dunkerque,1792,kg,48.949999,thé par Dunkerquequintaux,,430.9895
1365,National/Divers - in/Résultats du CE 1792.csv,Exports,95,Thé ; par Saint-Louis et Pontarlier,"Suisse, ses alliés et Genève",108.5,quintaux,,thé par Pontarlier et Saint-Louis,1792,kg,48.949999,thé par Pontarlier et Saint-Louisquintaux,,430.9895
629,National/Divers - in/Détail des I et X_1792.csv,Exports,42,Thé,Europe,124265,livres,,thé,1792,kg,.48949999,thélivres,4.309895,
610,National/Divers - in/Détail des I et X_1792.csv,Imports,41,Thé,Asie,493251,livres,,thé,1792,kg,.48949999,thélivres,4.309895,
609,National/Divers - in/Détail des I et X_1792.csv,Imports,41,Thé,Europe,84859,livres,,thé,1792,kg,.48949999,thélivres,4.309895,
526,National/Divers - in/Résultats du CE 1792.csv,Exports,61,Thé,Milanez et Toscane,24.2,quintaux,,thé,1792,kg,48.949999,théquintaux,,430.9895
914,National/Divers - in/Résultats du CE 1792.csv,Imports,79,Thés,République de Hollande,51.75,quintaux,,thé,1792,kg,48.949999,théquintaux,,430.9895
613,National/Divers - in/Détail des I et X_1792.csv,Imports,41,Thon mariné,Europe,75680,livres,,thon mariné,1792,kg,.48949999,thon marinélivres,,
488,National/Divers - in/Résultats du CE 1792.csv,Imports,61,Thon mariné,Milanez et Toscane,195.8,quintaux,,thon mariné,1792,kg,48.949999,thon marinéquintaux,,
245,National/Divers - in/Résultats du CE 1792.csv,Imports,51,Thon mariné,Etats du Roi de Sardaigne,561,quintaux,,thon mariné,1792,kg,48.949999,thon marinéquintaux,,
621,National/Divers - in/Détail des I et X_1792.csv,Imports,41,"Toiles des Indes, du commerce français",Asie,777909,nombre,,toile du commerce de France et des Indes,1792,pièces,1,toile du commerce de France et des Indesnombre,,
1153,National/Divers - in/Résultats du CE 1792.csv,Imports,90,Fer blanc et en tôle,Allemagne et Pologne,514.75,quintaux,,tôle de fer-blanc,1792,kg,48.949999,tôle de fer-blancquintaux,,
257,National/Divers - in/Détail des I et X_1792.csv,Exports,28,Fers en tôle,Asie,106631,livres,,tôle de fer,1792,kg,.48949999,tôle de ferlivres,.31807438,
648,National/Divers - in/Détail des I et X_1792.csv,Exports,42,Tournesol,Europe,15716,livres,,tournesol,1792,kg,.48949999,tournesollivres,,
624,National/Divers - in/Détail des I et X_1792.csv,Imports,41,Tournesol,Europe,50430,livres,,tournesol,1792,kg,.48949999,tournesollivres,,
946,National/Divers - in/Résultats du CE 1792.csv,Exports,79,Tournesol,République de Hollande,157.16,quintaux,,tournesol,1792,kg,48.949999,tournesolquintaux,,
917,National/Divers - in/Résultats du CE 1792.csv,Imports,79,Tournesol,République de Hollande,117.28,quintaux,,tournesol,1792,kg,48.949999,tournesolquintaux,,
1167,National/Divers - in/Résultats du CE 1792.csv,Exports,90,Bestiaux ; veaux,Allemagne et Pologne,1805,en nombre,,veaux,1792,pièces,1,veauxen nombre,22.126801,
1128,National/Divers - in/Résultats du CE 1792.csv,Imports,90,Bestiaux et bêtes de sommes ; veaux,Allemagne et Pologne,2298,en nombre,,veaux,1792,pièces,1,veauxen nombre,22.126801,
1052,National/Divers - in/Résultats du CE 1792.csv,Imports,86,Bestiaux en veaux,Etats de l'empereur en Allemagne et en Flandre,618,en nombre,,veaux,1792,pièces,1,veauxen nombre,22.126801,
25,National/Divers - in/Détail des I et X_1792.csv,Imports,21,Veaux,Europe,2916,nombre,,veaux,1792,pièces,1,veauxnombre,,22.126801
53,National/Divers - in/Détail des I et X_1792.csv,Exports,22,Veaux,Europe,2350,nombres,,veaux,1792,pièces,1,veauxnombres,,22.126801
1066,National/Divers - in/Résultats du CE 1792.csv,Imports,86,Cendre vedasse,Etats de l'empereur en Allemagne et en Flandre,176,quintaux,,védasse,1792,kg,48.949999,védassequintaux,,
651,National/Divers - in/Détail des I et X_1792.csv,Exports,42,Verdet,Europe,467290,livres,,verdet,1792,kg,.48949999,verdetlivres,1.1339674,
626,National/Divers - in/Détail des I et X_1792.csv,Imports,41,Verdet,Europe,12288,livres,,verdet,1792,kg,.48949999,verdetlivres,1.1339674,
1246,National/Divers - in/Résultats du CE 1792.csv,Exports,91,Verdet,Allemagne et Pologne,102.13,quintaux,,verdet,1792,kg,48.949999,verdetquintaux,,113.39674
801,National/Divers - in/Résultats du CE 1792.csv,Exports,75,Verdet,Angleterre y compris l'Ecosse et l'Irlande,1062.94,quintaux,,verdet,1792,kg,48.949999,verdetquintaux,,113.39674
133,National/Divers - in/Résultats du CE 1792.csv,Exports,43,Verdet,Espagne,504.06,quintaux,,verdet,1792,kg,48.949999,verdetquintaux,,113.39674
947,National/Divers - in/Résultats du CE 1792.csv,Exports,79,Verdet,République de Hollande,78.91,quintaux,,verdet,1792,kg,48.949999,verdetquintaux,,113.39674
532,National/Divers - in/Résultats du CE 1792.csv,Exports,62,Verdet,Milanez et Toscane,100.8,quintaux,,verdet,1792,kg,48.949999,verdetquintaux,,113.39674
285,National/Divers - in/Résultats du CE 1792.csv,Exports,52,Verdet,Etats du Roi de Sardaigne,175.98,quintaux,,verdet,1792,kg,48.949999,verdetquintaux,,113.39674
1506,National/Divers - in/Résultats du CE 1792.csv,Exports,105,Verdet,Prusse,60.15,quintaux,,verdet,1792,kg,48.949999,verdetquintaux,,113.39674
1426,National/Divers - in/Résultats du CE 1792.csv,Exports,98,Verdet,Danemarck et Norvège,90.42,quintaux,,verdet,1792,kg,48.949999,verdetquintaux,,113.39674
1561,National/Divers - in/Résultats du CE 1792.csv,Exports,110,Verdet,Russie et Courlande,127.35,quintaux,,verdet,1792,kg,48.949999,verdetquintaux,,113.39674
1374,National/Divers - in/Résultats du CE 1792.csv,Exports,95,Verdet,"Suisse, ses alliés et Genève",69.14,quintaux,,verdet,1792,kg,48.949999,verdetquintaux,,113.39674
627,National/Divers - in/Détail des I et X_1792.csv,Imports,41,Vermichel,Europe,640804,livres,,vermicelle,1792,kg,.48949999,vermicellelivres,,
601,National/Divers - in/Résultats du CE 1792.csv,Imports,66,Vermichel,Royaume de Naples et de Sicile et Duché de Parmes,738.6,quintaux,,vermicelle,1792,kg,48.949999,vermicellequintaux,,
364,National/Divers - in/Résultats du CE 1792.csv,Imports,56,Vermichel,République de Gênes,1469.27,quintaux,,vermicelle,1792,kg,48.949999,vermicellequintaux,,
246,National/Divers - in/Résultats du CE 1792.csv,Imports,51,Vermichel,Etats du Roi de Sardaigne,557.42,quintaux,,vermicelle,1792,kg,48.949999,vermicellequintaux,,
652,National/Divers - in/Détail des I et X_1792.csv,Exports,42,Vermillon,Europe,2161,livres,,vermillon,1792,kg,.48949999,vermillonlivres,5.119318,
1724,National/Divers - in/Résultats du CE 1792.csv,Exports,117,Vermillon,Etats Unis,10.41,quintaux,,vermillon,1792,kg,48.949999,vermillonquintaux,,511.9318
1220,National/Divers - in/Résultats du CE 1792.csv,Imports,91,Vermillon,Allemagne et Pologne,19.65,quintaux,,vermillon,1792,kg,48.949999,vermillonquintaux,,511.9318
918,National/Divers - in/Résultats du CE 1792.csv,Imports,79,Vermillon,République de Hollande,25.33,quintaux,,vermillon,1792,kg,48.949999,vermillonquintaux,,511.9318
1249,National/Divers - in/Résultats du CE 1792.csv,Exports,91,Vins d'Alsace,Allemagne et Pologne,1479,muids,,vin d'Alsace,1792,,,vin d'Alsacemuids,,
1377,National/Divers - in/Résultats du CE 1792.csv,Exports,95,Vins d'Alsace,"Suisse, ses alliés et Genève",21446,muids,,vin d'Alsace,1792,,,vin d'Alsacemuids,,
951,National/Divers - in/Résultats du CE 1792.csv,Exports,79,Vins d'Anjou,République de Hollande,334,muids,,vin d'Anjou,1792,litres,268.22,vin d'Anjoumuids,,
952,National/Divers - in/Résultats du CE 1792.csv,Exports,79,Vins d'Anjou,République de Hollande,48,pintes,,vin d'Anjou,1792,litres,.952146,vin d'Anjoupintes,,
676,National/Divers - in/Détail des I et X_1792.csv,Exports,44,Vins d'Aunis,Europe,1473.21,muids,,vin d'Aunis,1792,litres,268.22,vin d'Aunismuids,,
1564,National/Divers - in/Résultats du CE 1792.csv,Exports,110,Vins ; de Bordeaux,Russie et Courlande,1400,bouteilles,,vin de Bordeaux,1792,,,vin de Bordeauxbouteilles,,
