numrodeligne,dataentryby,source,SourcePath,SourceType,year,exportsimports,pays,marchandises,value
885,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Empire Ottoman et Barbarie,Quincaillerie,24702
886,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Empire Ottoman et Barbarie,Parfumerie,3155
887,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Empire Ottoman et Barbarie,Verrerie,2594
888,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Empire Ottoman et Barbarie,Porcelaine,700
889,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Empire Ottoman et Barbarie,Bijouterie,22360
890,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Empire Ottoman et Barbarie,Dorures fines,27030
891,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Empire Ottoman et Barbarie,Librairie,200
892,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Empire Ottoman et Barbarie,Ouvrages de cuir en cordonnerie et sellerie,11292
893,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Empire Ottoman et Barbarie,Ouvrages divers en bois,750
894,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Empire Ottoman et Barbarie,Ouvrages de modes et fleurs artificielles,1360
895,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Empire Ottoman et Barbarie,Passementerie,2275
896,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Empire Ottoman et Barbarie,Papiers à écrire,18746
897,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Empire Ottoman et Barbarie,Papiers pour tenture,175
898,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Empire Ottoman et Barbarie,Articles d'industrie réunis,54352
899,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Naples,Objets manufacturés réunis,1878
900,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Naples,Peaux et pelleteries,5425
901,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Naples,Articles d'industrie réunis,369
902,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Sardaigne,Mules et mulets,24660
903,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Sardaigne,Anes,15200
904,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Sardaigne,Chevaux,7300
905,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Sardaigne,Cuivre,7360
906,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Sardaigne,Fers,4439
907,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Sardaigne,Bonneteries diverses,11752
908,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Sardaigne,Bonneteries de soie,82575
909,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Sardaigne,Chapellerie,8806
910,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Sardaigne,Dentelles,57466
911,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Sardaigne,Draperies,1171319
912,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Sardaigne,Etoffes diverses,19825
913,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Sardaigne,Etoffes de soie,1594470
914,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Sardaigne,"Gazes, crèpes et mouchoirs de soie",101975
915,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Sardaigne,Mouchoirs divers en fil et coton,1050
916,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Sardaigne,Rubannerie de soie,234105
917,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Sardaigne,Rubannerie ordinaires,3300
918,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Sardaigne,Toiles de lin et de chanvre,360607
919,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Sardaigne,Toiles de coton,22869
920,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Sardaigne,Merceries,300845
921,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Sardaigne,Gants de peau,96495
922,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Sardaigne,Habillemens et lingerie,2615
923,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Sardaigne,Horlogerie,3600
924,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Sardaigne,Esprit-de-vin,200
925,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Sardaigne,Meubles et glaces,845
926,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Sardaigne,Quincaillerie,58256
927,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Sardaigne,Parfumerie,2730
928,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Sardaigne,Savons,14055
929,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Sardaigne,Verrerie,12713
930,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Sardaigne,Bijouterie,35155
931,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Sardaigne,Dorures fines,167005
932,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Sardaigne,Librairie,37350
933,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Sardaigne,Ouvrages de cuir en cordonnerie et sellerie,7524
934,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Sardaigne,Ouvrages divers en bois,2688
935,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Sardaigne,Ouvrages de modes et fleurs artificielles,25850
936,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Sardaigne,Peaux et pelleteries,147358
937,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Sardaigne,Papiers à écrire,302
938,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Sardaigne,Papiers pour tenture,1750
939,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Sardaigne,Articles d'industrie réunis,89434
940,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Empire d'Autriche,Cuivre,300
941,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Empire d'Autriche,Bonneteries diverses,4612
942,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Empire d'Autriche,Toiles de lin et de chanvre,480
943,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Empire d'Autriche,Toiles de coton,715
944,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Empire d'Autriche,Meubles et glaces,240
945,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Empire d'Autriche,Parfumerie,3000
946,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Empire d'Autriche,Verrerie,530
947,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Empire d'Autriche,Ouvrages divers en bois,3910
948,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Portugal,Bonneteries de soie,2475
949,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Portugal,Dentelles,54000
950,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Portugal,Etoffes diverses,34150
951,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Portugal,Etoffes de soie,22800
952,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Portugal,Toiles de lin et de chanvre,87585
953,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Portugal,Merceries,3470
954,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Portugal,Gants de peau,1575
955,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Portugal,Horlogerie,3900
956,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Portugal,Meubles et glaces,1420
957,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Portugal,Quincaillerie,2850
958,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Portugal,Parfumerie,800
959,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Portugal,Savons,176
960,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Portugal,Verrerie,317
961,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Portugal,Librairie,2000
962,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Portugal,Ouvrages divers en bois,200
963,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Portugal,Passementerie,1440
964,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Portugal,Peaux et pelleteries,7020
965,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Portugal,Papiers à écrire,51247
966,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Portugal,Papiers pour tenture,6670
967,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Portugal,Articles d'industrie réunis,3792
968,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Etats de Rome,Peaux et pelleteries,396
969,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Angleterre,Cuivre,16449
970,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Angleterre,Bonneteries diverses,1200
971,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Angleterre,Etoffes diverses,35610
972,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Angleterre,Tableaux et estampes,630
973,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Angleterre,Parfumerie,1138
974,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Angleterre,Peaux et pelleteries,41120
975,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Angleterre,Articles d'industrie réunis,129
976,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Génes,Anes,350
977,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Génes,Cuivre,17286
978,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Génes,Fers,4891
979,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Génes,Autres métaux,202901
980,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Génes,Bonneteries diverses,243910
981,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Génes,Bonneteries de soie,500275
982,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Génes,Chapellerie,86875
983,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Génes,Dentelles,8345
984,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Génes,Draperies,2432881
985,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Génes,Etoffes diverses,28540
986,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Génes,Etoffes de coton,91066
987,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Génes,Etoffes de laine,353937
988,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Génes,Etoffes de soie,44650
989,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Génes,"Gazes, crèpes et mouchoirs de soie",70450
990,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Génes,Mouchoirs divers en fil et coton,3885
991,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Génes,Rubannerie de soie,67020
992,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Génes,Rubannerie ordinaires,3260
993,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Génes,Toiles de lin et de chanvre,178285
994,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Génes,Toiles de coton,279029
995,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Génes,Mousselines,18110
996,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Génes,Objets manufacturés réunis,33224
997,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Génes,Merceries,176312
998,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Génes,Gants de peau,4641
999,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Génes,Habillemens et lingerie,25420
1000,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Génes,Faïence et poterie,14437
1001,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Génes,Horlogerie,3618
1002,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Génes,Meubles et glaces,19259
1003,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Génes,Tableaux et estampes,2100
1004,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Génes,Quincaillerie,53283
1005,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Génes,Parfumerie,23172
1006,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Génes,Savons,4623
1007,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Génes,Verrerie,82973
1008,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Génes,Porcelaine,6370
1009,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Génes,Bijouterie,12298
1010,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Génes,Dorures fines,8000
1011,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Génes,Librairie,36356
1012,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Génes,Ouvrages de cuir en cordonnerie et sellerie,50397
1013,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Génes,Ouvrages divers en bois,21785
1014,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Génes,Ouvrages de modes et fleurs artificielles,16780
1015,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Génes,Passementerie,12825
1016,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Génes,Peaux et pelleteries,1724328
1017,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Génes,Papiers à écrire,9878
1018,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Génes,Papiers pour tenture,1522
1019,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Génes,Articles d'industrie réunis,50160
1020,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume d'Espagne,Quinquina,300
1021,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume d'Espagne,Drogues médicinales réunies,43923
1022,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume d'Espagne,Gommes diverses,309718
1023,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume d'Espagne,Huile et essence de térébenthine,11626
1024,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume d'Espagne,Drogues diverses réunies,274326
1025,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Hollande,Quinquina,37745
1026,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Hollande,Safran,238526
1027,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Hollande,Drogues médicinales réunies,139367
1028,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Hollande,Jus de réglisse,22900
1029,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Hollande,Gommes diverses,11063
1030,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Hollande,Huile et essence de térébenthine,5040
1031,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Hollande,Drogues diverses réunies,45171
1032,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Hollande,Orfévrerie,31120
1033,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Hollande,Monnaies au type étranger,22391
1034,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Hollande,"D'une valeur moindre de 2,000 francs chacun",214911
