numrodeligne,dataentryby,source,SourcePath,SourceType,year,exportsimports,pays,marchandises,value
538,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Angleterre et ses colonies de l'Inde,Bois feuillards,400
539,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Angleterre et ses colonies de l'Inde,Bois merrains,700
540,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Angleterre et ses colonies de l'Inde,"Bois des îles et des Indes, d'ébénisterie",31300
541,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Angleterre et ses colonies de l'Inde,Bois de teinture,304600
542,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Angleterre et ses colonies de l'Inde,"Brai, goudron, galipot et résine",54200
543,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Angleterre et ses colonies de l'Inde,"Cendres potasse, védasse et gravelée",551600
544,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Angleterre et ses colonies de l'Inde,"Cendres soudes, natron et salin",91900
545,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Angleterre et ses colonies de l'Inde,Charbon de terre et de bois,999000
546,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Angleterre et ses colonies de l'Inde,Cire jaune brute,24000
547,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Angleterre et ses colonies de l'Inde,Crin,1400
548,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Angleterre et ses colonies de l'Inde,Cuirs non apprêtés,267600
549,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Angleterre et ses colonies de l'Inde,Dents d'éléphant,31700
550,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Angleterre et ses colonies de l'Inde,Ecaille,158100
551,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Angleterre et ses colonies de l'Inde,Graines de jardin et autres,3500
552,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Angleterre et ses colonies de l'Inde,"Graines de prairie, trèfle et luzerne",27800
553,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Angleterre et ses colonies de l'Inde,Houblon,11900
554,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Angleterre et ses colonies de l'Inde,Huile d'olive pour fabrique,141500
555,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Angleterre et ses colonies de l'Inde,Huile de poisson,124000
556,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Angleterre et ses colonies de l'Inde,Manganèse,172600
557,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Angleterre et ses colonies de l'Inde,"Matériaux de construction ; chaux, pierres, plâtre, ardoise, ciment, sable, terre pozzolane",36800
558,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Angleterre et ses colonies de l'Inde,Nacre de perle,37400
559,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Angleterre et ses colonies de l'Inde,Oreillons,300
560,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Angleterre et ses colonies de l'Inde,Rogues de poisson,12200
561,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Angleterre et ses colonies de l'Inde,Salpètre,668700
562,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Angleterre et ses colonies de l'Inde,Soufre,1900
563,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Angleterre et ses colonies de l'Inde,Soies de porc et de sanglier,11000
564,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Angleterre et ses colonies de l'Inde,"Sparterie brute en auffe, joncs et roseaux",400
565,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Angleterre et ses colonies de l'Inde,Suif,22900
566,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Angleterre et ses colonies de l'Inde,Tabacs en feuilles et en côtes,2589100
567,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Angleterre et ses colonies de l'Inde,Articles réunis,11400
568,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Angleterre et ses colonies de l'Inde,"Alquifoux, mine de plomb ou graphite",37300
569,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Angleterre et ses colonies de l'Inde,Alun,7400
570,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Angleterre et ses colonies de l'Inde,Céruse,2100
571,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Angleterre et ses colonies de l'Inde,Cochenille,157100
572,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Angleterre et ses colonies de l'Inde,"Crayons fins en pastel, laque fine et lack-lack des Indes",152500
573,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Angleterre et ses colonies de l'Inde,Curcuma,195000
574,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Angleterre et ses colonies de l'Inde,Garance et alizari,26100
575,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Angleterre et ses colonies de l'Inde,Indigo,7891400
576,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Angleterre et ses colonies de l'Inde,Litharge,41700
577,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Angleterre et ses colonies de l'Inde,Minium et mine orange,101800
578,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Angleterre et ses colonies de l'Inde,Noirs communs de fumée et autres,53700
579,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Angleterre et ses colonies de l'Inde,Noix de gale et gales légères,82100
580,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Angleterre et ses colonies de l'Inde,Rocou,1800
581,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Angleterre et ses colonies de l'Inde,Safranum,3400
582,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Angleterre et ses colonies de l'Inde,Vermillon et cinabre,15200
583,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Angleterre et ses colonies de l'Inde,Articles réunis,40400
584,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Royaume des Pays-Bas et ses colonies,Baleine,154600
585,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Royaume des Pays-Bas et ses colonies,Bois à brûler,257700
586,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Royaume des Pays-Bas et ses colonies,Bois de construction,100200
587,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Royaume des Pays-Bas et ses colonies,Bois sciés en planches,305000
588,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Royaume des Pays-Bas et ses colonies,Bois feuillards,82100
589,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Royaume des Pays-Bas et ses colonies,Bois merrains,225300
590,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Royaume des Pays-Bas et ses colonies,"Bois ouvrés, divers",65400
591,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Royaume des Pays-Bas et ses colonies,"Bois des îles et des Indes, d'ébénisterie",24300
592,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Royaume des Pays-Bas et ses colonies,Bois de teinture,137600
593,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Royaume des Pays-Bas et ses colonies,"Brai, goudron, galipot et résine",140100
594,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Royaume des Pays-Bas et ses colonies,"Cendres potasse, védasse et gravelée",390400
595,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Royaume des Pays-Bas et ses colonies,"Cendres soudes, natron et salin",95100
596,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Royaume des Pays-Bas et ses colonies,Charbon de terre et de bois,6887200
597,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Royaume des Pays-Bas et ses colonies,Cire jaune brute,18300
598,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Royaume des Pays-Bas et ses colonies,Crin,2100
599,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Royaume des Pays-Bas et ses colonies,Cuirs non apprêtés,257700
600,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Royaume des Pays-Bas et ses colonies,Dents d'éléphant,4900
601,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Royaume des Pays-Bas et ses colonies,Ecaille,2200
602,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Royaume des Pays-Bas et ses colonies,Ecorces pour les tanneries,53200
603,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Royaume des Pays-Bas et ses colonies,Fourrages,65300
604,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Royaume des Pays-Bas et ses colonies,"Graines grasses de chanvre, colza, lin et rabette",155000
605,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Royaume des Pays-Bas et ses colonies,Graines de jardin et autres,33900
606,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Royaume des Pays-Bas et ses colonies,"Graines de prairie, trèfle et luzerne",29200
607,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Royaume des Pays-Bas et ses colonies,Houblon,770200
608,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Royaume des Pays-Bas et ses colonies,Huile de graines,43300
609,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Royaume des Pays-Bas et ses colonies,Huile de poisson,1200
610,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Royaume des Pays-Bas et ses colonies,Manganèse,2400
611,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Royaume des Pays-Bas et ses colonies,Marbre et albâtre brut et poli,159500
612,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Royaume des Pays-Bas et ses colonies,"Matériaux de construction ; chaux, pierres, plâtre, ardoise, ciment, sable, terre pozzolane",279000
613,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Royaume des Pays-Bas et ses colonies,Nacre de perle,1900
614,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Royaume des Pays-Bas et ses colonies,Oreillons,22800
615,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Royaume des Pays-Bas et ses colonies,Rogues de poisson,6500
616,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Royaume des Pays-Bas et ses colonies,Soufre,4700
617,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Royaume des Pays-Bas et ses colonies,Soies de porc et de sanglier,37200
618,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Royaume des Pays-Bas et ses colonies,"Sparterie brute en auffe, joncs et roseaux",22500
619,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Royaume des Pays-Bas et ses colonies,Suif,10000
620,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Royaume des Pays-Bas et ses colonies,Tabacs en feuilles et en côtes,564800
621,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Royaume des Pays-Bas et ses colonies,Terre de pipe,72600
622,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Royaume des Pays-Bas et ses colonies,Articles réunis,70200
623,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Royaume des Pays-Bas et ses colonies,"Alquifoux, mine de plomb ou graphite",202700
624,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Royaume des Pays-Bas et ses colonies,Alun,5600
625,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Royaume des Pays-Bas et ses colonies,Azur et cobalt,300000
626,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Royaume des Pays-Bas et ses colonies,Bleu de Prusse et lazulite,45600
627,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Royaume des Pays-Bas et ses colonies,Céruse,1208300
628,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Royaume des Pays-Bas et ses colonies,Cochenille,12800
629,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Royaume des Pays-Bas et ses colonies,"Crayons fins en pastel, laque fine et lack-lack des Indes",6500
630,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Royaume des Pays-Bas et ses colonies,Curcuma,400
631,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Royaume des Pays-Bas et ses colonies,Garance et alizari,275700
632,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Royaume des Pays-Bas et ses colonies,Graine jaune d'Avignon ou nerprun,2700
633,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Royaume des Pays-Bas et ses colonies,Indigo,189300
634,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Royaume des Pays-Bas et ses colonies,Jus de citron,18600
635,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Royaume des Pays-Bas et ses colonies,Litharge,3800
636,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Royaume des Pays-Bas et ses colonies,Minium et mine orange,1800
637,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Royaume des Pays-Bas et ses colonies,Noirs communs de fumée et autres,2100
638,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Royaume des Pays-Bas et ses colonies,Noix de gale et gales légères,1800
639,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Royaume des Pays-Bas et ses colonies,Safranum,1700
640,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Royaume des Pays-Bas et ses colonies,Tournesol préparé ou orseille,153300
641,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Royaume des Pays-Bas et ses colonies,Vermillon et cinabre,15800
642,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Royaume des Pays-Bas et ses colonies,Articles réunis,69700
643,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Etats de l'Allemagne,"Agarie amadouvier, brut et préparé",16700
644,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Etats de l'Allemagne,Baleine,1800
645,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Etats de l'Allemagne,Bois à brûler,376000
646,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Etats de l'Allemagne,Bois de construction,126400
647,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Etats de l'Allemagne,Bois sciés en planches,663400
648,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Etats de l'Allemagne,Bois feuillards,56700
649,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Etats de l'Allemagne,Bois merrains,28200
650,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Etats de l'Allemagne,"Bois ouvrés, divers",57800
651,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Etats de l'Allemagne,"Brai, goudron, galipot et résine",46800
652,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Etats de l'Allemagne,"Cendres potasse, védasse et gravelée",26000
653,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Etats de l'Allemagne,"Cendres soudes, natron et salin",10000
654,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Etats de l'Allemagne,Charbon de terre et de bois,65300
655,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Etats de l'Allemagne,Cire jaune brute,1400
656,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Etats de l'Allemagne,Crin,6100
657,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1820.csv,Résumé,1820,Importations,Etats de l'Allemagne,Cuirs non apprêtés,30200
