numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,sheet,marchandises,pays,value,total,leurvaleursubtotal_1,leurvaleursubtotal_2,leurvaleursubtotal_3,remarks,doubleaccounts
1258,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,63,Fer ; vieux,Levant,85,2912566,2761,,0,,0
1259,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,63,Fer ; vieux,Savoye,42.9,2912566,2761,,0,,0
1260,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,63,Fer ; vieux,suede,17,2912566,2761,,0,,0
1261,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,64,Feves,Allemagne,3547.8,48644,,,0,,0
1262,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,64,Feves,Angleterre,920,48644,,,0,,0
1263,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,64,Feves,Espagne,18560,48644,,,0,,0
1264,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,64,Feves,Italie,17140,48644,,,0,,0
1265,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,64,Feves,Levant,7520,48644,,,0,,0
1266,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,64,Feves,Savoye,956,48644,,,0,,0
1267,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,64,Ficelle,Hollande,195.1,1904,,,0,,0
1268,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,64,Ficelle,Italie,922,1904,,,0,,0
1269,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,64,Ficelle,Levant,787,1904,,,0,,0
1270,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,64,Fideau,Italie,6.3,0,,,0,,0
1271,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,64,Figues,Angleterre,106.8,61972,,,0,,0
1272,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,64,Figues,Espagne,24738.7,61972,,,0,,0
1273,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,64,Figues,Flandre,5012.3,61972,,,0,,0
1274,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,64,Figues,Hollande,1921.5,61972,,,0,,0
1275,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,64,Figues,Italie,4786,61972,,,0,,0
1276,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,64,Figues,Portugal,25406.4,61972,,,0,,0
1277,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,64,Fil ; dorure ; or et arg faux,Allemagne,357.5,2207591,6058,6058,0,,0
1278,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,64,Fil ; dorure ; or et arg faux,Geneve,5700,2207591,6058,6058,0,,0
1279,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,64,Fil ; à coudre ; blanc,Espagne,1600,2207591,62861,300818,0,,0
1280,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,64,Fil ; à coudre ; blanc,Flandre,59005.5,2207591,62861,300818,0,,0
1281,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,64,Fil ; à coudre ; blanc,Geneve,45,2207591,62861,300818,0,,0
1282,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,64,Fil ; à coudre ; blanc,Hollande,1200,2207591,62861,300818,0,,0
1283,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,64,Fil ; à coudre ; blanc,Italie,740,2207591,62861,300818,0,,0
1284,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,64,Fil ; à coudre ; blanc,Savoye,270,2207591,62861,300818,0,,0
1285,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,64,Fil ; à coudre ; de couteau,Flandre,120763.8,2207591,300818,,0,,0
1286,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,65,Fil ; à coudre ; divers,Allemagne,6,2207591,2232,300818,0,,0
1287,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,65,Fil ; à coudre ; divers,Hollande,825.5,2207591,2232,300818,0,,0
1288,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,65,Fil ; à coudre ; divers,Italie,1400,2207591,2232,300818,0,,0
1289,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,65,Fil ; à coudre ; épinal,Flandre,114962.5,2207591,300818,,0,,0
1290,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,65,Fil ; de carette,Allemagne,30,2207591,14134,,0,,0
1291,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,65,Fil ; de carette,Hollande,14104,2207591,14134,,0,,0
1292,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,65,Fil ; de chanvre,Allemagne,28234.5,2207591,28242,,0,,0
1293,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,65,Fil ; de chanvre,Geneve,7.5,2207591,28242,,0,,0
1294,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,65,Fil ; de chenette,Allemagne,14640,2207591,,,0,,0
1295,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,65,Fil ; de chevre,Italie,57090,2207591,980634,,0,,0
1296,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,65,Fil ; de chevre,Levant,920844,2207591,980634,,0,,0
1297,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,65,Fil ; de chevre,Savoye,2700,2207591,980634,,0,,0
1298,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,65,Fil ; à cordonnier,Allemagne,18,2207591,,,0,,0
1299,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,65,Fil ; cru,Flandre,30408,2207591,39985,,0,,0
1300,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,65,Fil ; cru,Hollande,7800,2207591,39985,,0,,0
1301,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,65,Fil ; cru,Italie,52,2207591,39985,,0,,0
1302,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,65,Fil ; cru,Nord,1662.5,2207591,39985,,0,,0
1303,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,65,Fil ; cru,Savoye,62,2207591,39985,,0,,0
1304,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,65,Fil ; à dentelle,Flandre,22076.3,2207591,80421,,0,,0
1305,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,65,Fil ; à dentelle,Hollande,58345,2207591,80421,,0,,0
1306,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,65,Fil ; d'etoupe,Allemagne,11645.4,2207591,,,0,,0
1307,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,65,Fil ; gris,Flandre,787.5,2207591,,,0,,0
1308,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,65,Fil ; de lin ; bis,Allemagne,281064,2207591,282294,686795,0,,0
1309,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,65,Fil ; de lin ; bis,Flandre,1230,2207591,282294,686795,0,,0
1310,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,65,Fil ; de lin ; blanc,Allemagne,283102.5,2207591,285520,686795,0,,0
1311,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,65,Fil ; de lin ; blanc,Flandre,2417.5,2207591,285520,686795,0,,0
1312,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,65,Fil ; de lin ; divers,Hollande,109878,2207591,118278,686795,0,,0
1313,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,65,Fil ; de lin ; divers,Nord,8400,2207591,118278,686795,0,,0
1314,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,65,Fil ; de lin ; retors,Allemagne,702.5,2207591,,686795,0,,0
1315,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,65,Fil ; à marquer,Hollande,40,2207591,,,0,,0
1316,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,67,Fil ; de palangres,Espagne,120,2207591,,,0,,0
1317,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,67,Fil ; de Bieustons,Italie,2533,2207591,7558,,0,,0
1318,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,67,Fil ; de Bieustons,Savoye,5025,2207591,7558,,0,,0
1319,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,67,Fil ; plat,Allemagne,24,2207591,,,0,,0
1320,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,67,Fil ; à rez,Hollande,115,2207591,,,0,,0
1321,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,67,Fil ; de sayettes,Flandre,3200,2207591,,,0,,0
1322,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,67,Fil ; single,Flandre,1725,2207591,,,0,,0
1323,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,67,Fil ; de ritte,Savoye,4197.2,2207591,,,0,,0
1324,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,67,Fil ; de filesie,Hollande,21615,2207591,,,0,,0
1325,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,67,Fil ; à sisserans,Hollande,681,2207591,,,0,,0
1326,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,67,Fil ; tord,Hollande,393.8,2207591,688,,0,,0
1327,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,67,Fil ; tord,Suisse,294,2207591,688,,0,,0
1328,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,67,Fil ; à voile,Allemagne,2200,2207591,3451,,0,,0
1329,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,67,Fil ; à voile,Espagne,391,2207591,3451,,0,,0
1330,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,67,Fil ; à voile,Hollande,725,2207591,3451,,0,,0
1331,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,67,Fil ; à voile,Italie,135,2207591,3451,,0,,0
1332,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,67,Fil ; de fer,Allemagne,69588.5,1565894,500731,,0,,0
1333,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,67,Fil ; de fer,Espagne,250,1565894,500731,,0,,0
1334,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,67,Fil ; de fer,Hollande,399976.3,1565894,500731,,0,,0
1335,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,67,Fil ; de fer,Levant,23507,1565894,500731,,0,,0
1336,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,67,Fil ; de fer,Geneve,4067.9,1565894,500731,,0,,0
1337,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,67,Fil ; de fer,Suisse,3341.5,1565894,500731,,0,,0
1338,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,67,Fil ; de leton,Allemagne,339389.9,1565894,1065163,,0,,0
1339,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,67,Fil ; de leton,Espagne,532,1565894,1065163,,0,,0
1340,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,67,Fil ; de leton,Flandre,1120,1565894,1065163,,0,,0
1341,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,67,Fil ; de leton,Hollande,29733.4,1565894,1065163,,0,,0
1342,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,67,Fil ; de leton,Nord,62550,1565894,1065163,,0,,0
1343,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,67,Fil ; de leton,suede,631837.5,1565894,1065163,,0,,0
1344,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,67,Filets ; d'espars,Espagne,272930,314859,274090,,0,,0
1345,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,67,Filets ; d'espars,Levant,1160,314859,274090,,0,,0
1346,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,67,Filets ; de lapache,Italie,40669,314859,40769,,0,,0
1347,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,67,Filets ; de lapache,Savoye,100,314859,40769,,0,,0
1348,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,68,Filozelle,Savoye,300,0,,,0,,0
1349,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,68,Flambeaux,Flandre,60,0,,,0,,0
1350,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,68,Fleches marines,Hollande,340,0,,,0,,0
1351,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,68,Fleurs ; artifficielle,Espagne,11.7,127342,126995,,0,,0
1352,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,68,Fleurs ; artifficielle,Geneve,200,127342,126995,,0,,0
1353,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,68,Fleurs ; artifficielle,Italie,54860,127342,126995,,0,,0
1354,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,68,Fleurs ; artifficielle,Savoye,71923,127342,126995,,0,,0
1355,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,68,Fleurs ; d'estima,Hollande,16,127342,,,0,,0
1356,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,68,Fleurs ; de siascades,Hollande,225,127342,,,0,,0
1357,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,68,Fleurs ; de souffre,Nord,106,127342,,,0,,0
1358,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,68,Fleures,Hollande,256.5,0,,,0,,0
1359,Fatima Zahra,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1757.csv,Objet Général,1757,Imports,68,Foin,Allemagne,3350,0,,,0,,0
