Numéro de ligne,Data entry by,Source,Year,Import-Export,Sheet,Marchandises,Marchandise-Normalisée,Pays,Quantités,Leur Valeur,Leur Valeur (sub-total 1),,Leur Valeur (sub-total 2),Total,Remarks
1 587,Annick Davis,Montbret 849,1772,Import,75,Suif,,Nord,176 575,71 747,,,,2 550 770,
1 588,Annick Davis,Montbret 849,1772,Import,75,Suif,,Russie,1 013 210,478 958,,,,2 550 770,
1 589,Annick Davis,Montbret 849,1772,Import,75,Suif,,Savoye,55 075,13 958,,,,2 550 770,
1 590,Annick Davis,Montbret 849,1772,Import,75,Sumac,,Espagne,6 260,1 095,,,,53 412,
1 591,Annick Davis,Montbret 849,1772,Import,75,Sumac,,Italie,67 400,5 392,,,,53 412,
1 592,Annick Davis,Montbret 849,1772,Import,75,Sumac,,Naples,454 100,36 328,,,,53 412,
1 593,Annick Davis,Montbret 849,1772,Import,75,Sumac,,Genes,48 000,3 840,,,,53 412,
1 594,Annick Davis,Montbret 849,1772,Import,75,Sumac,,Levant,41 400,3 312,,,,53 412,
1 595,Annick Davis,Montbret 849,1772,Import,75,Sumac,,Portugal,34 450,3 445,,,,53 412,
1 596,Annick Davis,Montbret 849,1772,Import,75,Tabac ; d'Espagne,,Espagne,412,1 320,3 520,,,3 298 736,
1 597,Annick Davis,Montbret 849,1772,Import,75,Tabac ; fabriqué,,Genes,880,2 200,3 520,,,3 298 736,
1 598,Annick Davis,Montbret 849,1772,Import,76,Tabac ; en feuilles,,Angleterre,12 451 212,3 145 983,3 295 216,,,3 298 736,
1 599,Annick Davis,Montbret 849,1772,Import,76,Tabac ; en feuilles,,Hollande,493 184,129 091,3 295 216,,,3 298 736,
1 600,Annick Davis,Montbret 849,1772,Import,76,Tabac ; en feuilles,,Italie,1 020,2 550,3 295 216,,,3 298 736,
1 601,Annick Davis,Montbret 849,1772,Import,76,Tabac ; en feuilles,,Levant,70 370,17 592,3 295 216,,,3 298 736,
1 602,Annick Davis,Montbret 849,1772,Import,76,Tables ; de marbre,,Italie,420,6 300,,,,18 300,
1 603,Annick Davis,Montbret 849,1772,Import,76,Tables ; de marbre,,Genes,600,12 000,,,,18 300,
1 604,Annick Davis,Montbret 849,1772,Import,76,Tableaux,,Allemagne,7 172,57 376,,,,82 746,
1 605,Annick Davis,Montbret 849,1772,Import,76,Tableaux,,Flandre,124,2 480,,,,82 746,
1 606,Annick Davis,Montbret 849,1772,Import,76,Tableaux,,Italie,145,8 700,,,,82 746,
1 607,Annick Davis,Montbret 849,1772,Import,76,Tableaux,,Naples,204,12 240,,,,82 746,
1 608,Annick Davis,Montbret 849,1772,Import,76,Tableaux,,Suisse,390,1 950,,,,82 746,
1 609,Annick Davis,Montbret 849,1772,Import,76,Taffia,,Isles,1 279,,,,,3 837,
1 610,Annick Davis,Montbret 849,1772,Import,76,Tamarin,,Hollande,3 620,1 810,,,,9 157,
1 611,Annick Davis,Montbret 849,1772,Import,76,Tamarin,,Italie,5 100,5 100,,,,9 157,
1 612,Annick Davis,Montbret 849,1772,Import,76,Tamarin,,Levant,3 745,2 247,,,,9 157,
1 613,Annick Davis,Montbret 849,1772,Import,76,Tapis,,Allemagne,2 082,9 835,,,,14 471,
1 614,Annick Davis,Montbret 849,1772,Import,76,Tapis,,Hollande,62,1 860,,,,14 471,
1 615,Annick Davis,Montbret 849,1772,Import,76,Tapis,,Levant,347,2 776,,,,14 471,
1 616,Annick Davis,Montbret 849,1772,Import,76,Tartre,,Allemagne,4 450,8 170,,,,44 049,
1 617,Annick Davis,Montbret 849,1772,Import,76,Tartre,,Italie,15 032,3 758,,,,44 049,
1 618,Annick Davis,Montbret 849,1772,Import,76,Tartre,,Naples,34 290,8 229,,,,44 049,
1 619,Annick Davis,Montbret 849,1772,Import,76,Tartre,,Genes,80 750,19 380,,,,44 049,
1 620,Annick Davis,Montbret 849,1772,Import,76,Tartre,,Savoye,18 800,4 512,,,,44 049,
1 621,Annick Davis,Montbret 849,1772,Import,76,Terebenthine,,Allemagne,3 468,1 907,,,,18 720,
1 622,Annick Davis,Montbret 849,1772,Import,76,Terebenthine,,Genes,800,1 600,,,,18 720,
1 623,Annick Davis,Montbret 849,1772,Import,76,Terebenthine,,Savoye,6 290,3 145,,,,18 720,
1 624,Annick Davis,Montbret 849,1772,Import,76,Terebenthine,,Suisse,30 172,12 068,,,,18 720,
1 625,Annick Davis,Montbret 849,1772,Import,77,Terre ; de fayance,,Flandre,7 000,1 050,,,,135 702,
1 626,Annick Davis,Montbret 849,1772,Import,77,Terre ; à pipes,,Flandre,5 000,1 500,,,,135 702,
1 627,Annick Davis,Montbret 849,1772,Import,77,Terre ; de porcelaine,,Italie,420 000,50 400,133 152,,,135 702,
1 628,Annick Davis,Montbret 849,1772,Import,77,Terre ; de porcelaine,,Naples,438 400,52 608,133 152,,,135 702,
1 629,Annick Davis,Montbret 849,1772,Import,77,Terre ; de porcelaine,,Savoye,251 200,30 144,133 152,,,135 702,
1 630,Annick Davis,Montbret 849,1772,Import,77,Thé,,Espagne,1 328,3 984,,,,3 111 204,
1 631,Annick Davis,Montbret 849,1772,Import,77,Thé,,Hollande,3 979,11 988,,,,3 111 204,
1 632,Annick Davis,Montbret 849,1772,Import,77,Thé,,Genes,350,1 050,,,,3 111 204,
1 633,Annick Davis,Montbret 849,1772,Import,77,Thé,,Indes,1 237 673,3 094 182,,,,3 111 204,
1 634,Annick Davis,Montbret 849,1772,Import,77,Theriaque,,Allemagne,1 214,4 856,,,,9 165,
1 635,Annick Davis,Montbret 849,1772,Import,77,Theriaque,,Genes,239,1 434,,,,9 165,
1 636,Annick Davis,Montbret 849,1772,Import,77,Theriaque,,Savoye,1 150,2 875,,,,9 165,
1 637,Annick Davis,Montbret 849,1772,Import,77,Thon ; mariné,,Italie,1 015,1 015,286 420,,,307 526,
1 638,Annick Davis,Montbret 849,1772,Import,77,Thon ; mariné,,Naples,4 000,4 000,286 420,,,307 526,
1 639,Annick Davis,Montbret 849,1772,Import,77,Thon ; mariné,,Genes,55 700,55 700,286 420,,,307 526,
1 640,Annick Davis,Montbret 849,1772,Import,77,Thon ; mariné,,Savoye,225 705,225 705,286 420,,,307 526,
1 641,Annick Davis,Montbret 849,1772,Import,77,Thon ; salé,,Italie,8 460,6 570,21 106,,,307 526,
1 642,Annick Davis,Montbret 849,1772,Import,77,Thon ; salé,,Genes,15 050,7 575,21 106,,,307 526,
1 643,Annick Davis,Montbret 849,1772,Import,77,Thon ; salé,,Savoye,23 205,6 961,21 106,,,307 526,
1 644,Annick Davis,Montbret 849,1772,Import,77,Toile ; bazin,,Allemagne,1 106,33 180,239 896,,,16 539 227,
1 645,Annick Davis,Montbret 849,1772,Import,77,Toile ; bazin,,Flandre,4 900,17 150,239 896,,,16 539 227,
1 646,Annick Davis,Montbret 849,1772,Import,77,Toile ; bazin,,Hollande,693,,239 896,,,16 539 227,
1 647,Annick Davis,Montbret 849,1772,Import,77,Toile ; bazin,,Hollande,8 245,82 716,239 896,,,16 539 227,
1 648,Annick Davis,Montbret 849,1772,Import,77,Toile ; bazin,,Nord,576,,239 896,,,16 539 227,
1 649,Annick Davis,Montbret 849,1772,Import,77,Toile ; bazin,,Nord,11 300,84 180,239 896,,,16 539 227,
1 650,Annick Davis,Montbret 849,1772,Import,77,Toile ; bazin,,Savoye,3 325,19 950,239 896,,,16 539 227,
1 651,Annick Davis,Montbret 849,1772,Import,77,Toile ; bazin,,Suisse,680,2 720,239 896,,,16 539 227,
1 652,Annick Davis,Montbret 849,1772,Import,78,Toile ; à carreaux,,Hollande,2 680,80 400,154 410,,,16 539 227,
1 653,Annick Davis,Montbret 849,1772,Import,78,Toile ; à carreaux,,Nord,2 467,74 010,154 410,,,16 539 227,
1 654,Annick Davis,Montbret 849,1772,Import,78,Toile ; de chanvre,,Allemagne,2 936,4 534,5 638,,,16 539 227,
1 655,Annick Davis,Montbret 849,1772,Import,78,Toile ; de chanvre,,Hollande,552,1 104,5 638,,,16 539 227,
1 656,Annick Davis,Montbret 849,1772,Import,78,Toile ; cirée,,Flandre,,1 281,6 921,,,16 539 227,No quantity given
1 657,Annick Davis,Montbret 849,1772,Import,78,Toile ; cirée,,Levant,300,1 200,6 921,,,16 539 227,
1 658,Annick Davis,Montbret 849,1772,Import,78,Toile ; cirée,,Nord,122,2 440,6 921,,,16 539 227,
1 659,Annick Davis,Montbret 849,1772,Import,78,Toile ; cirée,,Savoye,500,2 000,6 921,,,16 539 227,
1 660,Annick Davis,Montbret 849,1772,Import,79,Toile ; commune,,Flandre,839 328,3 357 312,,,,16 539 227,
1 661,Annick Davis,Montbret 849,1772,Import,79,Toile ; de coton,,Savoye,8 440,12 660,23 136,,,16 539 227,
1 662,Annick Davis,Montbret 849,1772,Import,79,Toile ; de coton,,Suisse,4 190,10 476,23 136,,,16 539 227,
1 663,Annick Davis,Montbret 849,1772,Import,79,Toile ; de coton des Indes,,Indes,88 363,1 767 260,,,,16 539 227,
1 664,Annick Davis,Montbret 849,1772,Import,79,Toile ; coutil,,Allemagne,6 289,9 433,237 174,,,16 539 227,
1 665,Annick Davis,Montbret 849,1772,Import,79,Toile ; coutil,,Flandre,2 560,204 826,237 174,,,16 539 227,
1 666,Annick Davis,Montbret 849,1772,Import,79,Toile ; coutil,,Hollande,1 175,3 525,237 174,,,16 539 227,
1 667,Annick Davis,Montbret 849,1772,Import,79,Toile ; coutil,,Nord,554,19 390,237 174,,,16 539 227,
1 668,Annick Davis,Montbret 849,1772,Import,79,Toile ; crée,,Nord,157,9 420,,,,16 539 227,
1 669,Annick Davis,Montbret 849,1772,Import,79,Toile ; crüe,,Flandre,482,16 870,18 820,,,16 539 227,
1 670,Annick Davis,Montbret 849,1772,Import,79,Toile ; crüe,,Nord,65,1 950,18 820,,,16 539 227,
1 671,Annick Davis,Montbret 849,1772,Import,79,Toile ; d'emballage,,Espagne,3 000,3 000,230 835,,,16 539 227,
1 672,Annick Davis,Montbret 849,1772,Import,79,Toile ; d'emballage,,Hollande,114 430,114 430,230 835,,,16 539 227,
1 673,Annick Davis,Montbret 849,1772,Import,79,Toile ; d'emballage,,Italie,1 850,1 850,230 835,,,16 539 227,
1 674,Annick Davis,Montbret 849,1772,Import,79,Toile ; d'emballage,,Genes,18 425,18 425,230 835,,,16 539 227,
1 675,Annick Davis,Montbret 849,1772,Import,79,Toile ; d'emballage,,Levant,2 530,2 530,230 835,,,16 539 227,
1 676,Annick Davis,Montbret 849,1772,Import,79,Toile ; d'emballage,,Nord,90 600,90 600,230 835,,,16 539 227,
1 677,Annick Davis,Montbret 849,1772,Import,80,Toile ; grise,,Flandre,2 213,4 426,,,,16 539 227,
1 678,Annick Davis,Montbret 849,1772,Import,80,Toile ; grosse,,Flandre,741 568,1 112 352,,,,16 539 227,
1 679,Annick Davis,Montbret 849,1772,Import,80,Toile ; des Indes,,Hollande,49 322,1 089 518,3 332 682,,,16 539 227,
1 680,Annick Davis,Montbret 849,1772,Import,80,Toile ; des Indes,,Italie,75,1 425,3 332 682,,,16 539 227,
1 681,Annick Davis,Montbret 849,1772,Import,80,Toile ; des Indes,,Nord,46 136,355 185,3 332 682,,,16 539 227,
1 682,Annick Davis,Montbret 849,1772,Import,80,Toile ; des Indes,,Suède,128,4 096,3 332 682,,,16 539 227,
1 683,Annick Davis,Montbret 849,1772,Import,80,Toile ; des Indes,,Indes,117 470,1 882 458,3 332 682,,,16 539 227,
1 684,Annick Davis,Montbret 849,1772,Import,80,Toile ; de Levant,,Levant,285 197,2 418 183,,,,16 539 227,
1 685,Annick Davis,Montbret 849,1772,Import,80,Toile ; de lin ; blanche,,Espagne,4 065,20 325,460 107,,462 957,16 539 227,
1 686,Annick Davis,Montbret 849,1772,Import,80,Toile ; de lin ; blanche,,Flandre,16 554,69 762,460 107,,462 957,16 539 227,
1 687,Annick Davis,Montbret 849,1772,Import,80,Toile ; de lin ; blanche,,Hollande,11 925,59 625,460 107,,462 957,16 539 227,
1 688,Annick Davis,Montbret 849,1772,Import,80,Toile ; de lin ; blanche,,Italie,6 154,30 770,460 107,,462 957,16 539 227,
1 689,Annick Davis,Montbret 849,1772,Import,80,Toile ; de lin ; blanche,,Naples,3 400,17 000,460 107,,462 957,16 539 227,
1 690,Annick Davis,Montbret 849,1772,Import,80,Toile ; de lin ; blanche,,Genes,18 000,90 000,460 107,,462 957,16 539 227,
1 691,Annick Davis,Montbret 849,1772,Import,80,Toile ; de lin ; blanche,,Levant,490,2 450,460 107,,462 957,16 539 227,
1 692,Annick Davis,Montbret 849,1772,Import,80,Toile ; de lin ; blanche,,Nord,11 280,56 400,460 107,,462 957,16 539 227,
1 693,Annick Davis,Montbret 849,1772,Import,80,Toile ; de lin ; blanche,,Russie,530,2 650,460 107,,462 957,16 539 227,
1 694,Annick Davis,Montbret 849,1772,Import,80,Toile ; de lin ; blanche,,Savoye,22 225,111 125,460 107,,462 957,16 539 227,
1 695,Annick Davis,Montbret 849,1772,Import,81,Toile ; de lin ; d'Hollande,,Hollande,19,2 850,,,462 957,16 539 227,
1 696,Annick Davis,Montbret 849,1772,Import,81,Toile ; linge de table,,Flandre,4 662,2 927,,,,16 539 227,
1 697,Annick Davis,Montbret 849,1772,Import,81,Toile ; de menage,,Flandre,400,16 000,351 465,,,16 539 227,
1 698,Annick Davis,Montbret 849,1772,Import,81,Toile ; de menage,,Nord,752,,351 465,,,16 539 227,Two quantities given for Nord
1 699,Annick Davis,Montbret 849,1772,Import,81,Toile ; de menage,,Nord,91 550,335 465,351 465,,,16 539 227,Two quantities given for Nord
1 700,Annick Davis,Montbret 849,1772,Import,82,Toile ; peinte,,Espagne,3 005,18 030,864 158,,,16 539 227,
1 701,Annick Davis,Montbret 849,1772,Import,82,Toile ; peinte,,Flandre,1 365,5 522,864 158,,,16 539 227,
1 702,Annick Davis,Montbret 849,1772,Import,82,Toile ; peinte,,Hollande,3 529,,864 158,,,16 539 227,Two quantities given for Hollande
1 703,Annick Davis,Montbret 849,1772,Import,82,Toile ; peinte,,Hollande,20 670,278 472,864 158,,,16 539 227,Two quantities given for Hollande
1 704,Annick Davis,Montbret 849,1772,Import,82,Toile ; peinte,,Levant,12 604,151 256,864 158,,,16 539 227,
1 705,Annick Davis,Montbret 849,1772,Import,82,Toile ; peinte,,Genes,200,1 000,864 158,,,16 539 227,
1 706,Annick Davis,Montbret 849,1772,Import,82,Toile ; peinte,,Nord,3 039,,864 158,,,16 539 227,Two quantities given for Nord
1 707,Annick Davis,Montbret 849,1772,Import,82,Toile ; peinte,,Nord,4 125,109 942,864 158,,,16 539 227,Two quantities given for Nord
1 708,Annick Davis,Montbret 849,1772,Import,82,Toile ; peinte,,Savoye,420,,864 158,,,16 539 227,Two quantities given for Savoye
1 709,Annick Davis,Montbret 849,1772,Import,82,Toile ; peinte,,Savoye,28 435,65 770,864 158,,,16 539 227,Two quantities given for Savoye
1 710,Annick Davis,Montbret 849,1772,Import,82,Toile ; peinte,,Suisse,16 797,58 791,864 158,,,16 539 227,
1 711,Annick Davis,Montbret 849,1772,Import,82,Toile ; peinte,,Indes,7 015,175 375,864 158,,,16 539 227,
1 712,Annick Davis,Montbret 849,1772,Import,82,Toile ; de Suisse,,Suisse,549 836,1 786 967,,,,16 539 227,
1 713,Annick Davis,Montbret 849,1772,Import,82,Toile ; teinte,,Nord,2 000,6 000,,,,16 539 227,
1 714,Annick Davis,Montbret 849,1772,Import,82,Toile ; à voile,,Hollande,6 081,28 120,146 288,,,16 539 227,
1 715,Annick Davis,Montbret 849,1772,Import,82,Toile ; à voile,,Levant,334 160,33 416,146 288,,,16 539 227,
1 716,Annick Davis,Montbret 849,1772,Import,82,Toile ; à voile,,Russie,423,84 752,146 288,,,16 539 227,
1 717,Annick Davis,Montbret 849,1772,Import,82,Tours à filer,,Allemagne,920,,,,,3 680,
1 718,Annick Davis,Montbret 849,1772,Import,82,Tournesol,,Flandre,22 827,10 256,,,,22 898,
1 719,Annick Davis,Montbret 849,1772,Import,82,Tournesol,,Hollande,17 777,12 642,,,,22 898,
1 720,Annick Davis,Montbret 849,1772,Import,83,Tuiles,,Allemagne,112 525,2 515,,,,10 115,
1 721,Annick Davis,Montbret 849,1772,Import,83,Tuiles,,Flandre,76 075,7 600,,,,10 115,
1 722,Annick Davis,Montbret 849,1772,Import,83,Vaches,,Allemagne,594,30 998,,,,185 911,
1 723,Annick Davis,Montbret 849,1772,Import,83,Vaches,,Flandre,278,40 050,,,,185 911,
1 724,Annick Davis,Montbret 849,1772,Import,83,Vaches,,Genève,46,3 680,,,,185 911,
1 725,Annick Davis,Montbret 849,1772,Import,83,Vaches,,Savoye,1 390,101 660,,,,185 911,
1 726,Annick Davis,Montbret 849,1772,Import,83,Vaches,,Suisse,223,9 523,,,,185 911,
1 727,Annick Davis,Montbret 849,1772,Import,83,Vanille,,Hollande,65,2 620,,,,22 120,
1 728,Annick Davis,Montbret 849,1772,Import,83,Vanille,,Genes,140,7 000,,,,22 120,
1 729,Annick Davis,Montbret 849,1772,Import,83,Vanille,,Levant,250,12 500,,,,22 120,
1 730,Annick Davis,Montbret 849,1772,Import,83,Veaux,,Savoye,309,,,,,4 635,
1 731,Annick Davis,Montbret 849,1772,Import,83,Verdet,,Hollande,3 932,,,,,5 853,
1 732,Annick Davis,Montbret 849,1772,Import,83,Vermichel,,Italie,16 694,3 857,,,,124 149,
1 733,Annick Davis,Montbret 849,1772,Import,83,Vermichel,,Naples,61 225,12 245,,,,124 149,
1 734,Annick Davis,Montbret 849,1772,Import,83,Vermichel,,Genes,104 667,31 400,,,,124 149,
1 735,Annick Davis,Montbret 849,1772,Import,83,Vermichel,,Savoye,191 618,76 647,,,,124 149,
1 736,Annick Davis,Montbret 849,1772,Import,83,Vermillon,,Espagne,28 160,140 800,,,,348 223,
1 737,Annick Davis,Montbret 849,1772,Import,83,Vermillon,,Hollande,35 083,153 743,,,,348 223,
1 738,Annick Davis,Montbret 849,1772,Import,83,Vermillon,,Italie,2 150,10 750,,,,348 223,
1 739,Annick Davis,Montbret 849,1772,Import,83,Vermillon,,Levant,5 394,26 970,,,,348 223,
1 740,Annick Davis,Montbret 849,1772,Import,83,Vermillon,,Portugal,3 192,15 960,,,,348 223,
1 741,Annick Davis,Montbret 849,1772,Import,83,Vernis,,Hollande,950,,,,,2 850,
1 742,Annick Davis,Montbret 849,1772,Import,84,Verres ; assortis,,Allemagne,48 151,47 795,,,,299 950,
1 743,Annick Davis,Montbret 849,1772,Import,84,Verres ; blancs,,Allemagne,25 588,35 467,,,,299 950,
1 744,Annick Davis,Montbret 849,1772,Import,84,Verres ;  de Boheme,,Allemagne,89 747,141 941,,,,299 950,
1 745,Annick Davis,Montbret 849,1772,Import,84,Verres ; communs,,Allemagne,51,2 545,4 204,,,299 950,
1 746,Annick Davis,Montbret 849,1772,Import,84,Verres ; communs,,Nord,2 074,1 659,4 204,,,299 950,
1 747,Annick Davis,Montbret 849,1772,Import,84,Verres ; de cristal,,Flandre,625,1 250,,,,299 950,
1 748,Annick Davis,Montbret 849,1772,Import,84,Verres ; de montres,,Angleterre,395,1 185,,,,299 950,
1 749,Annick Davis,Montbret 849,1772,Import,84,Verres ; en tables,,Allemagne,12 723,50 892,,,,299 950,
1 750,Annick Davis,Montbret 849,1772,Import,84,Verres ; à vitres,,Allemagne,34 432,17 216,,,,299 950,
1 751,Annick Davis,Montbret 849,1772,Import,84,Vin ; de Barrois,,Allemagne,234,34 190,,,,,
1 752,Annick Davis,Montbret 849,1772,Import,85,Vin ; de Chipres,,Levant,80,5 600,,,,,
1 753,Annick Davis,Montbret 849,1772,Import,86,Vin ; d'Espagne,,Espagne,2 028,,304 552,,491 128,,Two quantities given for Espagne
1 754,Annick Davis,Montbret 849,1772,Import,86,Vin ; d'Espagne,,Espagne,713,301 939,304 552,,491 128,,Two quantities given for Espagne
1 755,Annick Davis,Montbret 849,1772,Import,86,Vin ; d'Espagne,,Flandre,1 742,2 613,304 552,,491 128,,
1 756,Annick Davis,Montbret 849,1772,Import,86,Vin ; de Malaga,,Espagne,2 620,,,,491 128,,Two quantities given for Espagne
1 757,Annick Davis,Montbret 849,1772,Import,86,Vin ; de Malaga,,Espagne,9 684,182 256,186 576,,491 128,,Two quantities given for Espagne
1 758,Annick Davis,Montbret 849,1772,Import,86,Vin ; de Malaga,,Italie,22,1 320,186 576,,491 128,,
1 759,Annick Davis,Montbret 849,1772,Import,86,Vin ; de Malaga,,Levant,20,1 200,186 576,,491 128,,
1 760,Annick Davis,Montbret 849,1772,Import,86,Vin ; de Malaga,,Portugal,30,1 800,186 576,,491 128,,
1 761,Annick Davis,Montbret 849,1772,Import,86,Vin ; d'Hongrie,,Allemagne,800,2 400,,,,,
1 762,Annick Davis,Montbret 849,1772,Import,86,Vin ; de liqueur,,Angleterre,620,1 240,207 568,,,,
1 763,Annick Davis,Montbret 849,1772,Import,86,Vin ; de liqueur,,Espagne,29,,207 568,,,,Two quantities given for Espagne
1 764,Annick Davis,Montbret 849,1772,Import,86,Vin ; de liqueur,,Espagne,546,162 684,207 568,,,,Two quantities given for Espagne
1 765,Annick Davis,Montbret 849,1772,Import,86,Vin ; de liqueur,,Flandre,9 638,28 914,207 568,,,,
1 766,Annick Davis,Montbret 849,1772,Import,86,Vin ; de liqueur,,Hollande,1 029,2 058,207 568,,,,
1 767,Annick Davis,Montbret 849,1772,Import,86,Vin ; de liqueur,,Portugal,44,12 672,207 568,,,,
1 768,Annick Davis,Montbret 849,1772,Import,86,Vin ; muscat,,Espagne,36,1 440,15 620,,,,
1 769,Annick Davis,Montbret 849,1772,Import,86,Vin ; muscat,,Italie,61,2 440,15 620,,,,
1 770,Annick Davis,Montbret 849,1772,Import,86,Vin ; muscat,,Naples,105,4 460,15 620,,,,
1 771,Annick Davis,Montbret 849,1772,Import,86,Vin ; muscat,,Genes,57,2 280,15 620,,,,
1 772,Annick Davis,Montbret 849,1772,Import,86,Vin ; muscat,,Portugal,70,2 800,15 620,,,,
1 773,Annick Davis,Montbret 849,1772,Import,86,Vin ; muscat,,Savoye,55,2 200,15 620,,,,
1 774,Annick Davis,Montbret 849,1772,Import,87,Vin ; ordinaire,,Espagne,2 355,235 575,,,,1 030 320,
1 775,Annick Davis,Montbret 849,1772,Import,87,Vin ; de Portugal,,Portugal,151,15 129,,,,1 030 320,
1 776,Annick Davis,Montbret 849,1772,Import,87,Vin ; du Rhin,,Flandre,11,1 575,,,,1 030 320,
1 777,Annick Davis,Montbret 849,1772,Import,87,Vin ; rouge,,Espagne,1 196,21 535,,,,1 030 320,
1 778,Annick Davis,Montbret 849,1772,Import,87,Vinaigre,,Espagne,371,,,,,6 690,
1 779,Annick Davis,Montbret 849,1772,Import,87,Vitriol,,Hollande,4 392,2 267,,,,4 147,
1 780,Annick Davis,Montbret 849,1772,Import,87,Vitriol,,Nord,3 760,1 880,,,,4 147,
