Numéro de ligne,Data entry by,Source,Year,Export-Import,Sheet,Marchandises,,,,,Pays,,Quantité,Leur valeur,,Leur Valeur (sub-total 1),Leur Valeur (sub-total 2),,Total,Remarks,Leur valeur,Deniers,Leur Valeur (sub-total 1),Deniers,Leur Valeur (sub-total 2),deniers,Total,Deniers
2772,Fatima zahra,Montbret 155-2773,1759,Imports,116,Tableaux,,,,,Savoye,,,1 720,,0,0,,26 530,,1 720,,,,,,26 530,
2773,Fatima zahra,Montbret 155-2774,1759,Imports,116,Tamarin,,,,,Hollande,,,5 680,,0,0,,0,,5 680,,,,,,,
2774,Fatima zahra,Montbret 155-2775,1759,Imports,116,Tamis,,,,,Espagne,,,18,,0,0,,0,,18,,,,,,,
2775,Fatima zahra,Montbret 155-2776,1759,Imports,117,Tapis de laine,,,,,Levant,,,17 280,,0,0,,0,,17 280,,,,,,,
2776,Fatima zahra,Montbret 155-2777,1759,Imports,117,Tapisserie ; fil et laine,,,,,Allemagne,,,600,,0,0,,5 735,,600,,,,,,5 735,
2777,Fatima zahra,Montbret 155-2778,1759,Imports,117,Tapisserie ; d'oudenarde,,,,,Flandre,,,3 360,,0,0,,5 735,,3 360,,,,,,5 735,
2778,Fatima zahra,Montbret 155-2779,1759,Imports,117,Tapisserie ; de Rouen,,,,,Portugal,,,1 075,,0,0,,5 735,,1 075,,,,,,5 735,
2779,Fatima zahra,Montbret 155-2780,1759,Imports,117,Tapisserie ; verdure,,,,,Allemagne,,,700,,0,0,,5 735,,700,,,,,,5 735,
2780,Fatima zahra,Montbret 155-2781,1759,Imports,117,Tartre,,,,,Allemagne,,,6 956,,0,0,,21 215,,6 955,10,,,,,21 215,
2781,Fatima zahra,Montbret 155-2782,1759,Imports,117,Tartre,,,,,Hollande,,,433,,0,0,,21 215,,432,10,,,,,21 215,
2782,Fatima zahra,Montbret 155-2783,1759,Imports,117,Tartre,,,,,Italie,,,624,,0,0,,21 215,,624,,,,,,21 215,
2783,Fatima zahra,Montbret 155-2784,1759,Imports,117,Tartre,,,,,Genes,,,9 249,,0,0,,21 215,,9 249,,,,,,21 215,
2784,Fatima zahra,Montbret 155-2785,1759,Imports,117,Tartre,,,,,Savoye,,,3 954,,0,0,,21 215,,3 954,,,,,,21 215,
2785,Fatima zahra,Montbret 155-2786,1759,Imports,117,Tayolle,,,,,Espagne,,,1 100,,0,0,,2 434,,1 100,,,,,,2 434,
2786,Fatima zahra,Montbret 155-2787,1759,Imports,117,Tayolle,,,,,Genes,,,1 310,,0,0,,2 434,,1 310,,,,,,2 434,
2787,Fatima zahra,Montbret 155-2788,1759,Imports,117,Tayolle,,,,,Levant,,,24,,0,0,,2 434,,24,,,,,,2 434,
2788,Fatima zahra,Montbret 155-2789,1759,Imports,117,Telescope,,,,,Savoye,,,100,,0,0,,0,,100,,,,,,,
2789,Fatima zahra,Montbret 155-2790,1759,Imports,117,Terebenthine,,,,,Angleterre,,,17,,0,0,,15 184,,16,19,,,,,15 184,8
2790,Fatima zahra,Montbret 155-2791,1759,Imports,117,Terebenthine,,,,,Espagne,,,1 229,,0,0,,15 184,,1 228,14,,,,,15 184,8
2791,Fatima zahra,Montbret 155-2792,1759,Imports,117,Terebenthine,,,,,Flandre,,,6 080,,0,0,,15 184,,6 080,,,,,,15 184,8
2792,Fatima zahra,Montbret 155-2793,1759,Imports,117,Terebenthine,,,,,Hollande,,,94,,0,0,,15 184,,93,15,,,,,15 184,8
2793,Fatima zahra,Montbret 155-2794,1759,Imports,117,Terebenthine,,,,,Levant,,,825,,0,0,,15 184,,825,,,,,,15 184,8
2794,Fatima zahra,Montbret 155-2795,1759,Imports,117,Terebenthine,,,,,Savoye,,,3 160,,0,0,,15 184,,3 160,,,,,,15 184,8
2795,Fatima zahra,Montbret 155-2796,1759,Imports,117,Terebenthine,,,,,Suisse,,,3 780,,0,0,,15 184,,3 780,,,,,,15 184,8
2796,Fatima zahra,Montbret 155-2797,1759,Imports,117,Terra merita,,,,,Hollande,,,6 750,,0,0,,0,,6 750,,,,,,,
2797,Fatima zahra,Montbret 155-2798,1759,Imports,117,Terre ; blanche,,,,,Flandre,,,45,,0,0,,9 213,,45,,,,,,9 213,2
2798,Fatima zahra,Montbret 155-2799,1759,Imports,117,Terre ; de ciment,,,,,Savoye,,,4,,0,0,,9 213,,4,,,,,,9 213,2
2799,Fatima zahra,Montbret 155-2800,1759,Imports,118,Terre ; maganaise,,,,,Allemagne,,,12,,0,0,,9 213,,12,,,,,,9 213,2
2800,Fatima zahra,Montbret 155-2801,1759,Imports,118,Terre ; d'ombre,,,,,Hollande,,,251,,316,0,,9 213,,250,12,315,12,,,9 213,2
2801,Fatima zahra,Montbret 155-2802,1759,Imports,118,Terre ; d'ombre,,,,,Italie,,,65,,316,0,,9 213,,65,,315,12,,,9 213,2
2802,Fatima zahra,Montbret 155-2803,1759,Imports,118,Terre ; de porcelaine,,,,,Italie,,,180,,8 709,0,,9 213,,180,,8 709,,,,9 213,2
2803,Fatima zahra,Montbret 155-2804,1759,Imports,118,Terre ; de porcelaine,,,,,Genes,,,8 310,,8 709,0,,9 213,,8 310,,8 709,,,,9 213,2
2804,Fatima zahra,Montbret 155-2805,1759,Imports,118,Terre ; de porcelaine,,,,,Savoye,,,219,,8 709,0,,9 213,,219,,8 709,,,,9 213,2
2805,Fatima zahra,Montbret 155-2806,1759,Imports,118,Terre ; rouge,,,,,Hollande,,,128,,0,0,,9 213,,127,10,,,,,9 213,2
2806,Fatima zahra,Montbret 155-2807,1759,Imports,118,Thé,,,,,Allemagne,,,36,,0,0,,15 048,,36,,,,,,15 047,10
2807,Fatima zahra,Montbret 155-2808,1759,Imports,118,Thé,,,,,Angleterre,,,16,,0,0,,15 048,,16,,,,,,15 047,10
2808,Fatima zahra,Montbret 155-2809,1759,Imports,118,Thé,,,,,Espagne,,,952,,0,0,,15 048,,952,,,,,,15 047,10
2809,Fatima zahra,Montbret 155-2810,1759,Imports,118,Thé,,,,,Flandre,,,3 295,,0,0,,15 048,,3 295,,,,,,15 047,10
2810,Fatima zahra,Montbret 155-2811,1759,Imports,118,Thé,,,,,Hollande,,,6 538,,0,0,,15 048,,6 537,10,,,,,15 047,10
2811,Fatima zahra,Montbret 155-2812,1759,Imports,118,Thé,,,,,Italie,,,600,,0,0,,15 048,,600,,,,,,15 047,10
2812,Fatima zahra,Montbret 155-2813,1759,Imports,118,Thé,,,,,Nord,,,381,,0,0,,15 048,,381,,,,,,15 047,10
2813,Fatima zahra,Montbret 155-2814,1759,Imports,118,Thé,,,,,Savoye,,,180,,0,0,,15 048,,180,,,,,,15 047,10
2814,Fatima zahra,Montbret 155-2815,1759,Imports,118,Thé,,,,,Suede,,,700,,0,0,,15 048,,700,,,,,,15 047,10
2815,Fatima zahra,Montbret 155-2816,1759,Imports,118,Thé,,,,,Suisse,,,2 350,,0,0,,15 048,,2 350,,,,,,15 047,10
2816,Fatima zahra,Montbret 155-2817,1759,Imports,118,Theriaque,,,,,Hollande,,,3,,0,0,,4 065,,3,,,,,,4 065,
2817,Fatima zahra,Montbret 155-2818,1759,Imports,118,Theriaque,,,,,Italie,,,1 644,,0,0,,4 065,,1 644,,,,,,4 065,
2818,Fatima zahra,Montbret 155-2819,1759,Imports,118,Theriaque,,,,,Genes,,,2 418,,0,0,,4 065,,2 418,,,,,,4 065,
2819,Fatima zahra,Montbret 155-2820,1759,Imports,118,Thon ; frais,,,,,Savoye,,,492,,0,0,,27 481,,492,,,,,,27 481,
2820,Fatima zahra,Montbret 155-2821,1759,Imports,118,Thon ; mariné,,,,,Espagne,,,4 020,,21 039,0,,27 481,,4 020,,21 039,,,,27 481,
2821,Fatima zahra,Montbret 155-2822,1759,Imports,118,Thon ; mariné,,,,,Italie,,,692,,21 039,0,,27 481,,692,,21 039,,,,27 481,
2822,Fatima zahra,Montbret 155-2823,1759,Imports,118,Thon ; mariné,,,,,Genes,,,11 477,,21 039,0,,27 481,,11 477,,21 039,,,,27 481,
2823,Fatima zahra,Montbret 155-2824,1759,Imports,118,Thon ; mariné,,,,,Savoye,,,4 850,,21 039,0,,27 481,,4 850,,21 039,,,,27 481,
2824,Fatima zahra,Montbret 155-2825,1759,Imports,118,Thon ; salé,,,,,Savoye,,,5 950,,0,0,,27 481,,5 950,,,,,,27 481,
2825,Fatima zahra,Montbret 155-2826,1759,Imports,118,Thonine,,,,,Savoye,,,29 020,,0,0,,0,,29 020,,,,,,,
2826,Fatima zahra,Montbret 155-2827,1759,Imports,119,Toile ; abat,,,,,Levant,,,540,,0,0,,5 902 604,,540,,,,,,5 902 604,9
2827,Fatima zahra,Montbret 155-2828,1759,Imports,119,Toile ; d'aman,,,,,Levant,,,9 012,,0,0,,5 902 604,,9 012,,,,,,5 902 604,9
2828,Fatima zahra,Montbret 155-2829,1759,Imports,119,Toile ; d'antioche,,,,,Levant,,,380 724,,0,0,,5 902 604,,380 724,,,,,,5 902 604,9
2829,Fatima zahra,Montbret 155-2830,1759,Imports,119,Toile ; beurriere,,,,,Espagne,,,1 870,,4 345,0,,5 902 604,,1 870,,4 345,,,,5 902 604,9
2830,Fatima zahra,Montbret 155-2831,1759,Imports,119,Toile ; beurriere,,,,,Hollande,,,2 475,,4 345,0,,5 902 604,,2 475,,4 345,,,,5 902 604,9
2831,Fatima zahra,Montbret 155-2832,1759,Imports,119,Toile ; à carreaux,,,,,Espagne,,,4 500,,19 665,0,,5 902 604,,4 500,,19 665,,,,5 902 604,9
2832,Fatima zahra,Montbret 155-2833,1759,Imports,119,Toile ; à carreaux,,,,,Hollande,,,15 165,,19 665,0,,5 902 604,,15 165,,19 665,,,,5 902 604,9
2833,Fatima zahra,Montbret 155-2834,1759,Imports,119,Toile ; de chanvre,,,,,Allemagne,,,5 949,,5 994,0,,5 902 604,,5 949,,5 994,,,,5 902 604,9
2834,Fatima zahra,Montbret 155-2835,1759,Imports,119,Toile ; de chanvre,,,,,Russie,,,45,,5 994,0,,5 902 604,,45,,5 994,,,,5 902 604,9
2835,Fatima zahra,Montbret 155-2836,1759,Imports,120,Toile ; ciré,,,,,Allemagne,,,7 593,,13 455,0,,5 902 604,,7 593,,13 455,5,,,5 902 604,9
2836,Fatima zahra,Montbret 155-2837,1759,Imports,120,Toile ; ciré,,,,,Flandre,,,1 210,,13 455,0,,5 902 604,,1 210,,13 455,5,,,5 902 604,9
2837,Fatima zahra,Montbret 155-2838,1759,Imports,120,Toile ; ciré,,,,,Hollande,,,2 691,,13 455,0,,5 902 604,,2 691,5,13 455,5,,,5 902 604,9
2838,Fatima zahra,Montbret 155-2839,1759,Imports,120,Toile ; ciré,,,,,Italie,,,300,,13 455,0,,5 902 604,,300,,13 455,5,,,5 902 604,9
2839,Fatima zahra,Montbret 155-2840,1759,Imports,120,Toile ; ciré,,,,,Nord,,,1 660,,13 455,0,,5 902 604,,1 660,,13 455,5,,,5 902 604,9
2840,Fatima zahra,Montbret 155-2841,1759,Imports,120,Toile ; ciré,,,,,Savoye,,,1,,13 455,0,,5 902 604,,1,,13 455,5,,,5 902 604,9
2841,Fatima zahra,Montbret 155-2842,1759,Imports,120,Toile ; commune,,,,,Flandre,,,330 110,,330 202,0,,5 902 604,,330 109,10,330 202,5,,,5 902 604,9
2842,Fatima zahra,Montbret 155-2843,1759,Imports,120,Toile ; commune,,,,,Hollande,,,93,,330 202,0,,5 902 604,,92,15,330 202,5,,,5 902 604,9
2843,Fatima zahra,Montbret 155-2844,1759,Imports,120,Toile ; de coton,,,,,Espagne,,,2 000,,0,0,,5 902 604,,2 000,,,,,,5 902 604,9
2844,Fatima zahra,Montbret 155-2845,1759,Imports,120,Toile ; de crin,,,,,Allemagne,,,3 045,,3 694,0,,5 902 604,,3 045,,3 694,,,,5 902 604,9
2845,Fatima zahra,Montbret 155-2846,1759,Imports,120,Toile ; de crin,,,,,Geneve,,,185,,3 694,0,,5 902 604,,185,,3 694,,,,5 902 604,9
2846,Fatima zahra,Montbret 155-2847,1759,Imports,120,Toile ; de crin,,,,,Genes,,,464,,3 694,0,,5 902 604,,464,,3 694,,,,5 902 604,9
2847,Fatima zahra,Montbret 155-2848,1759,Imports,120,Toile ; crue,,,,,Espagne,,,15 280,,15 340,0,,5 902 604,,15 280,,15 340,,,,5 902 604,9
2848,Fatima zahra,Montbret 155-2849,1759,Imports,120,Toile ; crue,,,,,Flandre,,,60,,15 340,0,,5 902 604,,60,,15 340,,,,5 902 604,9
2849,Fatima zahra,Montbret 155-2850,1759,Imports,120,Toile ; d'emballage,,,,,Espagne,,,261 652,,289 259,0,,5 902 604,,261 652,,289 259,,,,5 902 604,9
2850,Fatima zahra,Montbret 155-2851,1759,Imports,120,Toile ; d'emballage,,,,,Hollande,,,6 220,,289 259,0,,5 902 604,,6 220,,289 259,,,,5 902 604,9
2851,Fatima zahra,Montbret 155-2852,1759,Imports,120,Toile ; d'emballage,,,,,Nord,,,12 000,,289 259,0,,5 902 604,,12 000,,289 259,,,,5 902 604,9
2852,Fatima zahra,Montbret 155-2853,1759,Imports,120,Toile ; d'emballage,,,,,Savoye,,,7 887,,289 259,0,,5 902 604,,7 887,,289 259,,,,5 902 604,9
2853,Fatima zahra,Montbret 155-2854,1759,Imports,120,Toile ; d'emballage,,,,,Genes,,,1 500,,289 259,0,,5 902 604,,1 500,,289 259,,,,5 902 604,9
2854,Fatima zahra,Montbret 155-2855,1759,Imports,120,Toile ; étrangere,,,,,Flandre,,,6 692,,0,0,,5 902 604,,6 692,,,,,,5 902 604,9
2855,Fatima zahra,Montbret 155-2856,1759,Imports,121,Toile ; grosse,,,,,Espagne,,,1 880,,490 079,0,,5 902 604,,1 880,,490 079,9,,,5 902 604,9
2856,Fatima zahra,Montbret 155-2857,1759,Imports,121,Toile ; grosse,,,,,Flandre,,,470 939,,490 079,0,,5 902 604,,470 939,9,490 079,9,,,5 902 604,9
2857,Fatima zahra,Montbret 155-2858,1759,Imports,121,Toile ; grosse,,,,,Hollande,,,17 260,,490 079,0,,5 902 604,,17 260,,490 079,9,,,5 902 604,9
2858,Fatima zahra,Montbret 155-2859,1759,Imports,121,Toile ; Killis,,,,,Levant,,,71 016,,0,0,,5 902 604,,71 016,,,,,,5 902 604,9
2859,Fatima zahra,Montbret 155-2860,1759,Imports,121,Toile ; de lin ; batiste,,,,,Espagne,,,22 400,,1 542 457,0,,5 902 604,,22 400,,1 542 457,,,,5 902 604,9
2860,Fatima zahra,Montbret 155-2861,1759,Imports,121,Toile ; de lin ; blanche,,,,,Allemagne,,,786,,482 868,1 542 457,,5 902 604,,786,,482 868,,1 542 457,,5 902 604,9
2861,Fatima zahra,Montbret 155-2862,1759,Imports,121,Toile ; de lin ; blanche,,,,,Espagne,,,5 500,,482 868,1 542 457,,5 902 604,,5 500,,482 868,,1 542 457,,5 902 604,9
2862,Fatima zahra,Montbret 155-2863,1759,Imports,121,Toile ; de lin ; blanche,,,,,Flandre,,,15 363,,482 868,1 542 457,,5 902 604,,15 363,,482 868,,1 542 457,,5 902 604,9
2863,Fatima zahra,Montbret 155-2864,1759,Imports,121,Toile ; de lin ; blanche,,,,,Hollande,,,4 019,,482 868,1 542 457,,5 902 604,,4 019,,482 868,,1 542 457,,5 902 604,9
2864,Fatima zahra,Montbret 155-2865,1759,Imports,121,Toile ; de lin ; blanche,,,,,Italie,,,20 750,,482 868,1 542 457,,5 902 604,,20 750,,482 868,,1 542 457,,5 902 604,9
2865,Fatima zahra,Montbret 155-2866,1759,Imports,121,Toile ; de lin ; blanche,,,,,Naples,,,18 775,,482 868,1 542 457,,5 902 604,,18 775,,482 868,,1 542 457,,5 902 604,9
2866,Fatima zahra,Montbret 155-2867,1759,Imports,121,Toile ; de lin ; blanche,,,,,Genes,,,270 175,,482 868,1 542 457,,5 902 604,,270 175,,482 868,,1 542 457,,5 902 604,9
2867,Fatima zahra,Montbret 155-2868,1759,Imports,121,Toile ; de lin ; blanche,,,,,Levant,,,10 250,,482 868,1 542 457,,5 902 604,,10 250,,482 868,,1 542 457,,5 902 604,9
2868,Fatima zahra,Montbret 155-2869,1759,Imports,121,Toile ; de lin ; blanche,,,,,Nord,,,46 500,,482 868,1 542 457,,5 902 604,,46 500,,482 868,,1 542 457,,5 902 604,9
2869,Fatima zahra,Montbret 155-2870,1759,Imports,121,Toile ; de lin ; blanche,,,,,Savoye,,,90 750,,482 868,1 542 457,,5 902 604,,90 750,,482 868,,1 542 457,,5 902 604,9
2870,Fatima zahra,Montbret 155-2871,1759,Imports,122,Toile ; de lin ; diverse,,,,,Allemagne,,,6 850,,88 092,1 542 457,,5 902 604,,6 850,,88 092,,1 542 457,,5 902 604,9
2871,Fatima zahra,Montbret 155-2872,1759,Imports,122,Toile ; de lin ; diverse,,,,,Espagne,,,41 050,,88 092,1 542 457,,5 902 604,,41 050,,88 092,,1 542 457,,5 902 604,9
2872,Fatima zahra,Montbret 155-2873,1759,Imports,122,Toile ; de lin ; diverse,,,,,Flandre,,,26 302,,88 092,1 542 457,,5 902 604,,26 302,,88 092,,1 542 457,,5 902 604,9
2873,Fatima zahra,Montbret 155-2874,1759,Imports,122,Toile ; de lin ; diverse,,,,,Hollande,,,240,,88 092,1 542 457,,5 902 604,,240,,88 092,,1 542 457,,5 902 604,9
2874,Fatima zahra,Montbret 155-2875,1759,Imports,122,Toile ; de lin ; diverse,,,,,Portugal,,,13 650,,88 092,1 542 457,,5 902 604,,13 650,,88 092,,1 542 457,,5 902 604,9
2875,Fatima zahra,Montbret 155-2876,1759,Imports,122,Toile ; de lin ; fine,,,,,Flandre,,,1 045,,1 542 457,0,,5 902 604,,1 045,,1 542 457,,,,5 902 604,9
2876,Fatima zahra,Montbret 155-2877,1759,Imports,122,Toile ; de lin ; d'Hollande,,,,,Hollande,,,450,,1 542 457,0,,5 902 604,,450,,1 542 457,,,,5 902 604,9
2877,Fatima zahra,Montbret 155-2878,1759,Imports,122,Toile ; de lin ; au lait,,,,,Flandre,,,947 602,,1 542 457,0,,5 902 604,,947 602,,1 542 457,,,,5 902 604,9
2878,Fatima zahra,Montbret 155-2879,1759,Imports,123,Toile ; linge de table,,,,,Allemagne,,,10 820,,75 665,0,,5 902 604,,10 820,,75 665,,,,5 902 604,9
2879,Fatima zahra,Montbret 155-2880,1759,Imports,123,Toile ; linge de table,,,,,Flandre,,,63 981,,75 665,0,,5 902 604,,63 981,,75 665,,,,5 902 604,9
2880,Fatima zahra,Montbret 155-2881,1759,Imports,123,Toile ; linge de table,,,,,Portugal,,,864,,75 665,0,,5 902 604,,864,,75 665,,,,5 902 604,9
2881,Fatima zahra,Montbret 155-2882,1759,Imports,123,Toile ; monouf,,,,,Levant,,,18 606,,0,0,,5 902 604,,18 606,,,,,,5 902 604,9
2882,Fatima zahra,Montbret 155-2883,1759,Imports,123,Toile ; de ménage,,,,,Levant,,,4 100,,0,0,,5 902 604,,4 100,,,,,,5 902 604,9
2883,Fatima zahra,Montbret 155-2884,1759,Imports,123,Toile ; de montagne,,,,,Levant,,,5 457,,0,0,,5 902 604,,5 457,,,,,,5 902 604,9
2884,Fatima zahra,Montbret 155-2885,1759,Imports,123,Toile ; de plocq,,,,,Hollande,,,315,,1 827,0,,5 902 604,,315,,1 827,,,,5 902 604,9
2885,Fatima zahra,Montbret 155-2886,1759,Imports,123,Toile ; de plocq,,,,,Nord,,,1 512,,1 827,0,,5 902 604,,1 512,,1 827,,,,5 902 604,9
2886,Fatima zahra,Montbret 155-2887,1759,Imports,124,Toile ; sangalette,,,,,Espagne,,,1 524,,0,0,,5 902 604,,1 524,,,,,,5 902 604,9
2887,Fatima zahra,Montbret 155-2888,1759,Imports,124,Toile ; serpilliere,,,,,Hollande,,,1 648,,0,0,,5 902 604,,1 648,,,,,,5 902 604,9
2888,Fatima zahra,Montbret 155-2889,1759,Imports,124,Toile ;  suisse,,,,,Suisse,,,2 589 633,,0,0,,5 902 604,,2 589 632,10,,,,,5 902 604,9
2889,Fatima zahra,Montbret 155-2890,1759,Imports,124,Toile ; teinte,,,,,Geneve,,,200,,0,0,,5 902 604,,200,,,,,,5 902 604,9
2890,Fatima zahra,Montbret 155-2891,1759,Imports,124,Toile ; à voile,,,,,Espagne,,,12 020,,19 470,0,,5 902 604,,12 020,,19 470,,,,5 902 604,9
2891,Fatima zahra,Montbret 155-2892,1759,Imports,124,Toile ; à voile,,,,,Hollande,,,3 400,,19 470,0,,5 902 604,,3 400,,19 470,,,,5 902 604,9
2892,Fatima zahra,Montbret 155-2893,1759,Imports,124,Toile ; à voile,,,,,Genes,,,400,,19 470,0,,5 902 604,,400,,19 470,,,,5 902 604,9
2893,Fatima zahra,Montbret 155-2894,1759,Imports,124,Toile ; à voile,,,,,Levant,,,450,,19 470,0,,5 902 604,,450,,19 470,,,,5 902 604,9
2894,Fatima zahra,Montbret 155-2895,1759,Imports,124,Toile ; à voile,,,,,Nord,,,3 200,,19 470,0,,5 902 604,,3 200,,19 470,,,,5 902 604,9
2895,Fatima zahra,Montbret 155-2896,1759,Imports,124,Toilettes de femmes,,,,,Flandre,,,128,,0,0,,0,,127,10,,,,,,
2896,Fatima zahra,Montbret 155-2897,1759,Imports,124,Tondelle,,,,,Geneve,,,81,,0,0,,0,,80,10,,,,,,
2897,Fatima zahra,Montbret 155-2898,1759,Imports,124,Tournesol,,,,,Hollande,,,18 181,,0,0,,0,,18 180,11,,,,,,
2898,Fatima zahra,Montbret 155-2899,1759,Imports,124,Tourons,,,,,Espagne,,,1 100,,0,0,,0,,1 100,,,,,,,
2899,Fatima zahra,Montbret 155-2900,1759,Imports,124,Treilly,,,,,Allemagne,,,6 000,,0,0,,6 052,,6 000,,,,,,6 052,
2900,Fatima zahra,Montbret 155-2901,1759,Imports,124,Treilly,,,,,Flandre,,,52,,0,0,,6 052,,52,,,,,,6 052,
2901,Fatima zahra,Montbret 155-2902,1759,Imports,124,Trenelles d'espars,,,,,Espagne,,,2 345,,0,0,,0,,2 345,,,,,,,
2902,Fatima zahra,Montbret 155-2903,1759,Imports,125,Truffes,,,,,Espagne,,,33,,0,0,,47,,33,,,,,,47,
2903,Fatima zahra,Montbret 155-2904,1759,Imports,125,Truffes,,,,,Savoye,,,14,,0,0,,47,,14,,,,,,47,
2904,Fatima zahra,Montbret 155-2905,1759,Imports,125,Tuilles,,,,,Allemagne,,,1 042,,0,0,,1 486,,1 042,,,,,,1 486,4
2905,Fatima zahra,Montbret 155-2906,1759,Imports,125,Tuilles,,,,,Flandre,,,18,,0,0,,1 486,,18,2,,,,,1 486,4
2906,Fatima zahra,Montbret 155-2907,1759,Imports,125,Tuilles,,,,,Hollande,,,381,,0,0,,1 486,,380,10,,,,,1 486,4
2907,Fatima zahra,Montbret 155-2908,1759,Imports,125,Tuilles,,,,,Savoye,,,46,,0,0,,1 486,,45,12,,,,,1 486,4
2908,Fatima zahra,Montbret 155-2909,1759,Imports,125,Turbit,,,,,Hollande,,,40,,0,0,,0,,40,,,,,,,
2909,Fatima zahra,Montbret 155-2910,1759,Imports,125,Vaches,,,,,Allemagne,,,640,,0,0,,31 200,,640,,,,,,31 200,
2910,Fatima zahra,Montbret 155-2911,1759,Imports,125,Vaches,,,,,Geneve,,,640,,0,0,,31 200,,640,,,,,,31 200,
2911,Fatima zahra,Montbret 155-2912,1759,Imports,125,Vaches,,,,,Savoye,,,29 920,,0,0,,31 200,,29 920,,,,,,31 200,
2912,Fatima zahra,Montbret 155-2913,1759,Imports,125,Vacquette,,,,,Genes,,,1 500,,0,0,,0,,1 500,,,,,,,
2913,Fatima zahra,Montbret 155-2914,1759,Imports,125,Vans à ranner,,,,,Allemagne,,,459,,0,0,,495,,458,10,,,,,494,10
2914,Fatima zahra,Montbret 155-2915,1759,Imports,125,Vans à ranner,,,,,Savoye,,,36,,0,0,,495,,36,,,,,,494,10
2915,Fatima zahra,Montbret 155-2916,1759,Imports,125,Vanille,,,,,Espagne,,,410,,0,0,,592,,410,,,,,,592,
2916,Fatima zahra,Montbret 155-2917,1759,Imports,125,Vanille,,,,,Hollande,,,182,,0,0,,592,,182,,,,,,592,
2917,Fatima zahra,Montbret 155-2918,1759,Imports,125,Vases,,,,,Savoye,,,24,,0,0,,0,,24,,,,,,,
2918,Fatima zahra,Montbret 155-2919,1759,Imports,126,Veaux,,,,,Flandre,,,2 310,,0,0,,2 790,,2 310,,,,,,2 790,
2919,Fatima zahra,Montbret 155-2920,1759,Imports,126,Veaux,,,,,Savoye,,,480,,0,0,,2 790,,480,,,,,,2 790,
2920,Fatima zahra,Montbret 155-2921,1759,Imports,126,Velour d'Etreek,,,,,Hollande,,,490,,0,0,,0,,490,,,,,,,
2921,Fatima zahra,Montbret 155-2922,1759,Imports,126,Verd distilé,,,,,Hollande,,,36,,0,0,,0,,36,,,,,,,
2922,Fatima zahra,Montbret 155-2923,1759,Imports,126,Verdet,,,,,Hollande,,,63,,0,0,,2 783,,62,10,,,,,2 782,10
2923,Fatima zahra,Montbret 155-2924,1759,Imports,126,Verdet,,,,,Italie,,,2 560,,0,0,,2 783,,2 560,,,,,,2 782,10
2924,Fatima zahra,Montbret 155-2925,1759,Imports,126,Verdet,,,,,Genes,,,160,,0,0,,2 783,,160,,,,,,2 782,10
2925,Fatima zahra,Montbret 155-2926,1759,Imports,126,Vergnes,,,,,Russie,,,2 250,,0,0,,0,,2 250,,,,,,,
2926,Fatima zahra,Montbret 155-2927,1759,Imports,126,Vermichel,,,,,Italie,,,1 017,,0,0,,67 545,,1 017,,,,,,67 545,
2927,Fatima zahra,Montbret 155-2928,1759,Imports,126,Vermichel,,,,,Naples,,,1 640,,0,0,,67 545,,1 640,,,,,,67 545,
2928,Fatima zahra,Montbret 155-2929,1759,Imports,126,Vermichel,,,,,Genes,,,25 684,,0,0,,67 545,,25 684,,,,,,67 545,
2929,Fatima zahra,Montbret 155-2930,1759,Imports,126,Vermichel,,,,,Levant,,,450,,0,0,,67 545,,450,,,,,,67 545,
2930,Fatima zahra,Montbret 155-2931,1759,Imports,126,Vermichel,,,,,Savoye,,,38 754,,0,0,,67 545,,38 754,,,,,,67 545,
2931,Fatima zahra,Montbret 155-2932,1759,Imports,126,Vermillon,,,,,Allemagne,,,8 700,,0,0,,116 158,,8 700,,,,,,116 158,
2932,Fatima zahra,Montbret 155-2933,1759,Imports,126,Vermillon,,,,,Espagne,,,13 600,,0,0,,116 158,,13 600,,,,,,116 158,
2933,Fatima zahra,Montbret 155-2934,1759,Imports,126,Vermillon,,,,,Flandre,,,1 075,,0,0,,116 158,,1 075,,,,,,116 158,
2934,Fatima zahra,Montbret 155-2935,1759,Imports,126,Vermillon,,,,,Hollande,,,91 283,,0,0,,116 158,,91 283,,,,,,116 158,
2935,Fatima zahra,Montbret 155-2936,1759,Imports,126,Vermillon,,,,,Levant,,,1 500,,0,0,,116 158,,1 500,,,,,,116 158,
2936,Fatima zahra,Montbret 155-2937,1759,Imports,127,Vernis,,,,,Hollande,,,70,,0,0,,0,,70,,,,,,,
2937,Fatima zahra,Montbret 155-2938,1759,Imports,127,Verres ; blancs,,,,,Allemagne,,,190 218,,0,0,,243 422,,190 218,,,,,,243 421,15
2938,Fatima zahra,Montbret 155-2939,1759,Imports,127,Verres ; cassés,,,,,Geneve,,,16,,3 187,0,,243 422,,15,15,3 186,15,,,243 421,15
2939,Fatima zahra,Montbret 155-2940,1759,Imports,127,Verres ; cassés,,,,,Hollande,,,3 162,,3 187,0,,243 422,,3 162,,3 186,15,,,243 421,15
2940,Fatima zahra,Montbret 155-2941,1759,Imports,127,Verres ; cassés,,,,,Savoye,,,9,,3 187,0,,243 422,,9,,3 186,15,,,243 421,15
2941,Fatima zahra,Montbret 155-2942,1759,Imports,127,Verres ; communs,,,,,Allemagne,,,1 316,,7 514,0,,243 422,,1 316,,7 514,,,,243 421,15
