Nom opérateur/trice,Cote du document source,Année,N° de page du PDF,Exportations/Importations,Pays d'origine,Familles de marchandises,Nom de la marchandise,Quantités marchandises,Unité de compte/quantités,Prix unitaire,Unité de compte,Prix unitaire / unité de compte Lt,Prix unitaire / unité de compte Sous,Prix unitaire / unité de compte Deniers,Valeur en décimale de Lt,Unité de compte,Total ,Unité de compte,Remarques
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,103,Importations,Portugal,,Quincaille ; de cuivre,,,,,"31,00",5,,"31,25",,"10635,25",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,103,Importations,suisse,,Quincaille ; de cuivre,,,,,"1 606,00",10,,"1606,5",,"10635,25",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,103,Importations,Allemagne,,Quincaille ; de fer,,,,,"292 531,00",5,,"292531,25",,"388774,15",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,103,Importations,Espagne,,Quincaille ; de fer,,,,,"7 101,00",8,,"7101,4",,"388774,15",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,103,Importations,Flandre,,Quincaille ; de fer,,,,,"89 141,00",10,,"89141,5",,"388774,15",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,103,Exportations,Espagne,,Poutres,,,,,"705,00",,,705,,"705,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,103,Exportations,Espagne,,Presure,,,,,"229,00",10,,"229,5",,"233,10",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,103,Exportations,Savoye,,Presure,,,,,"4,00",,,4,,"233,10",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,103,Exportations,Allemagne,,Provisions ; de bouche,,,,,"118 800,00",15,,"118800,75",,"250662,75",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,103,Exportations,Espagne,,Provisions ; de bouche,,,,,"4 917,00",,,4917,,"250662,75",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,103,Exportations,Flandre,,Provisions ; de bouche,,,,,"4 091,00",,,4091,,"250662,75",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,103,Exportations,Genève,,Provisions ; de bouche,,,,,"44 813,00",,,44813,,"250662,75",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,103,Exportations,Isles,,Provisions ; de bouche,,,,,"1 950,00",,,1950,,"250662,75",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,103,Exportations,Italie,,Provisions ; de bouche,,,,,"18 541,00",,,18541,,"250662,75",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,103,Exportations,Savoye,,Provisions ; de bouche,,,,,"6 010,00",,,6010,,"250662,75",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,103,Exportations,suisse,,Provisions ; de bouche,,,,,"51 540,00",,,51540,,"250662,75",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,103,Exportations,Danemark,,Pruneaux,,,,,"47 384,00",10,,"47384,5",,"752147,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,103,Exportations,Espagne,,Pruneaux,,,,,"37 893,00",,,37893,,"752147,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,103,Exportations,Flandre,,Pruneaux,,,,,"1 668,00",2,,"1668,1",,"752147,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,103,Exportations,Hollande,,Pruneaux,,,,,"459 488,00",,,459488,,"752147,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,103,Exportations,Isles,,Pruneaux,,,,,"3 362,00",16,,"3362,8",,"752147,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,103,Exportations,Italie,,Pruneaux,,,,,"503,00",,,503,,"752147,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,103,Exportations,Gènes,,Pruneaux,,,,,"874,00",10,,"874,5",,"752147,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,103,Exportations,Levant,,Pruneaux,,,,,"1 037,00",,,1037,,"752147,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,103,Exportations,Nord,,Pruneaux,,,,,"131 800,00",,,131800,,"752147,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,103,Exportations,Portugal,,Pruneaux,,,,,"2,00",10,,"2,5",,"752147,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,103,Exportations,Russie,,Pruneaux,,,,,"19 720,00",,,19720,,"752147,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,103,Exportations,Savoye,,Pruneaux,,,,,"2 789,00",12,,"2789,6",,"752147,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,103,Exportations,Suède,,Pruneaux,,,,,"45 624,00",,,45624,,"752147,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,103,Exportations,Savoye,,Quincaille ; de bois ,,,,,"93,00",,,93,,"93,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,103,Exportations,Allemagne,,Quincaille ; de cuivre,,,,,"1 175,00",,,1175,,"2207,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,103,Exportations,Flandre,,Quincaille ; de cuivre,,,,,"1 032,00",,,1032,,"2207,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,103,Exportations,Allemagne,,Quincaille ; de fer,,,,,"1 755,00",,,1755,,"29811,70",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,103,Exportations,Flandre,,Quincaille ; de fer,,,,,"3 079,00",10,,"3079,5",,"29811,70",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,103,Exportations,Genève,,Quincaille ; de fer,,,,,"774,00",,,774,,"29811,70",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,104,Importations,Genève,,Quincaille ; de fer,,,,,"53,12",,,"53,12",,"471342,47",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,104,Importations,Hollande,,Quincaille ; de fer,,,,,"58 949,00",12,,"58949,6",,"471342,47",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,104,Importations,Italie,,Quincaille ; de fer,,,,,"1 500,00",,,1500,,"471342,47",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,104,Importations,Nord,,Quincaille ; de fer,,,,,"7 610,00",2,,"7610,1",,"471342,47",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,104,Importations,suisse,,Quincaille ; de fer,,,,,"14 455,00",10,,"14455,5",,"471342,47",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,104,Importations,Allemagne,,Quincaille ; de fer et acier,,,,,"430,00",,,430,,"24546,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,104,Importations,Espagne,,Quincaille ; de fer et acier,,,,,"400,00",,,400,,"24546,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,104,Importations,Hollande,,Quincaille ; de fer et acier,,,,,"22 100,00",,,22100,,"24546,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,104,Importations,Gènes,,Quincaille ; de fer et acier,,,,,"600,00",,,600,,"24546,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,104,Importations,Levant,,Quincaille ; de fer et acier,,,,,"30,00",,,30,,"24546,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,104,Importations,Savoye,,Quincaille ; de fer et acier,,,,,"900,00",,,900,,"24546,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,104,Importations,suisse,,Quincaille ; de fer et acier,,,,,"86,00",,,86,,"24546,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,104,Importations,Espagne,,Quinquina,,,,,"6 307,00",,,6307,,"17346,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,104,Importations,Hollande,,Quinquina,,,,,"8 237,00",,,8237,,"17346,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,104,Importations,Isles,,Quinquina,,,,,"384,00",,,384,,"17346,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,104,Importations,Naples,,Quinquina,,,,,"375,00",,,375,,"17346,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,104,Importations,Portugal,,Quinquina,,,,,"2 043,00",,,2043,,"17346,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,104,Importations,Hollande,,Racine ; d'angélique,,,,,"40,00",,,40,,"40,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,104,Importations,Espagne,,Racine ; de garance,,,,,"2 688,00",,,2688,,"5745,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,104,Importations,Italie,,Racine ; de garance,,,,,"3 057,00",,,3057,,"5745,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,104,Importations,Hollande,,Racine ; de jalap,,,,,"110,00",,,110,,"110,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,104,Importations,Gènes,,Racine ; de rhubea,,,,,"1 725,00",,,1725,,"1725,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,104,Importations,Espagne,,Raclure ; de corne,,,,,"750,00",,,750,,"780,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,104,Importations,Gènes,,Raclure ; de corne,,,,,"30,00",,,30,,"780,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,104,Importations,Allemagne,,Raisin ; sec,,,,,"80,00",12,,"80,6",,"187649,70",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,104,Importations,Angleterre,,Raisin ; sec,,,,,"25,00",,,25,,"187649,70",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,104,Importations,Espagne,,Raisin ; sec,,,,,"25 573,00",,,25573,,"187649,70",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,104,Importations,Flandre,,Raisin ; sec,,,,,"11 527,00",8,,"11527,4",,"187649,70",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,104,Importations,Italie,,Raisin ; sec,,,,,"35 349,00",10,,"35349,5",,"187649,70",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,104,Importations,Naples,,Raisin ; sec,,,,,"106 951,00",10,,"106951,5",,"187649,70",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,104,Importations,Gènes,,Raisin ; sec,,,,,"280,00",,,280,,"187649,70",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,104,Importations,Levant,,Raisin ; sec,,,,,"2 550,00",,,2550,,"187649,70",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,104,Importations,Portugal,,Raisin ; sec,,,,,"304,00",17,,"304,85",,"187649,70",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,104,Importations,Savoye,,Raisin ; sec,,,,,"8,00",,,8,,"187649,70",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,104,Importations,Hollande,,Raisin ; sec,,,,,"4 999,00",,,4999,,"187649,70",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,104,Exportations,Hollande,,Quincaille ; de fer ,,,,,"1 500,00",,,1500,,"29811,70",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,104,Exportations,Isles,,Quincaille ; de fer ,,,,,"3 852,00",,,3852,,"29811,70",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,104,Exportations,Italie,,Quincaille ; de fer ,,,,,"18 680,00",,,18680,,"29811,70",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,104,Exportations,Savoye,,Quincaille ; de fer ,,,,,"165,00",4,,"165,2",,"29811,70",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,104,Exportations,SUISSE,,Quincaille ; de fer ,,,,,"6,00",,,6,,"29811,70",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,104,Exportations,Allemagne,,Quincaille ; de fer et acier,,,,,"490,00",,,490,,"278887,90",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,104,Exportations,Espagne,,Quincaille ; de fer et acier,,,,,"218 052,00",2,,"218052,1",,"278887,90",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,104,Exportations,Isles,,Quincaille ; de fer et acier,,,,,"17 700,00",,,17700,,"278887,90",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,104,Exportations,Naples,,Quincaille ; de fer et acier,,,,,"1 500,00",,,1500,,"278887,90",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,104,Exportations,Gènes,,Quincaille ; de fer et acier,,,,,"7 278,00",,,7278,,"278887,90",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,104,Exportations,Levant,,Quincaille ; de fer et acier,,,,,"14 893,00",,,14893,,"278887,90",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,104,Exportations,Portugal,,Quincaille ; de fer et acier,,,,,"399,00",16,,"399,8",,"278887,90",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,104,Exportations,Savoye,,Quincaille ; de fer et acier,,,,,"12 335,00",,,12335,,"278887,90",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,104,Exportations,Suisse,,Quincaille ; de fer et acier,,,,,"6 240,00",,,6240,,"278887,90",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,104,Exportations,Hollande,,Quinquina,,,,,"23 060,00",,,23060,,"30210,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,104,Exportations,Levant,,Quinquina,,,,,"7 150,00",,,7150,,"30210,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,104,Exportations,Savoye,,Raisin ; frais,,,,,"9 138,00",,,9138,,"9138,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,104,Exportations,Allemagne,,Raisin ; sec ,,,,,"20,00",18,,"20,9",,"42492,20",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,104,Exportations,Danemark,,Raisin ; sec ,,,,,"26,00",5,,"26,25",,"42492,20",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,104,Exportations,Espagne,,Raisin ; sec ,,,,,"695,00",,,695,,"42492,20",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,104,Exportations,Flandre,,Raisin ; sec ,,,,,"51,00",10,,"51,5",,"42492,20",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,104,Exportations,Genève,,Raisin ; sec ,,,,,"746,00",,,746,,"42492,20",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,104,Exportations,Hollande,,Raisin ; sec ,,,,,"31 411,00",,,31411,,"42492,20",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,104,Exportations,Isles,,Raisin ; sec ,,,,,"108,00",,,108,,"42492,20",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,104,Exportations,Gènes,,Raisin ; sec ,,,,,"6 000,00",,,6000,,"42492,20",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,104,Exportations,Levant,,Raisin ; sec ,,,,,"250,00",,,250,,"42492,20",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,104,Exportations,Nord,,Raisin ; sec ,,,,,"298,00",15,,"298,75",,"42492,20",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,104,Exportations,Savoye,,Raisin ; sec ,,,,,"1 453,00",,,1453,,"42492,20",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,104,Exportations,Suisse,,Raisin ; sec ,,,,,"1 431,00",16,,"1431,8",,"42492,20",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,105,Importations,Espagne,,Raisine,,,,,"43 317,00",18,,"43317,9",,"43317,90",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,105,Importations,Danemark,,Ramures ; de sapin,,,,,"5 699,00",4,,"5699,2",,"5699,20",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,105,Importations,Allemagne,,Réglisse,,,,,"80,00",,,80,,"56649,15",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,105,Importations,Espagne,,Réglisse,,,,,"55 208,00",11,,"55208,55",,"56649,15",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,105,Importations,Flandre,,Réglisse,,,,,"330,00",,,330,,"56649,15",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,105,Importations,Hollande,,Réglisse,,,,,"1 030,00",12,,"1030,6",,"56649,15",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,105,Importations,Allemagne,,Rhubarbe,,,,,"175,00",,,175,,"4051,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,105,Importations,Espagne,,Rhubarbe,,,,,"2 300,00",,,2300,,"4051,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,105,Importations,Flandre,,Rhubarbe,,,,,"56,00",,,56,,"4051,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,105,Importations,Hollande,,Rhubarbe,,,,,"20,00",,,20,,"4051,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,105,Importations,Levant,,Rhubarbe,,,,,"1 500,00",,,1500,,"4051,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,105,Importations,Allemagne,,Riz,,,,,"348,00",2,,"348,1",,"780961,25",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,105,Importations,Espagne,,Riz,,,,,"14 729,00",5,,"14729,25",,"780961,25",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,105,Importations,Flandre,,Riz,,,,,"10 727,00",2,,"10727,1",,"780961,25",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,105,Importations,Genève,,Riz,,,,,"462,00",10,,"462,5",,"780961,25",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,105,Importations,Hollande,,Riz,,,,,"20 156,00",6,,"20156,3",,"780961,25",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,105,Importations,Italie,,Riz,,,,,"99 345,00",12,,"99345,6",,"780961,25",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,105,Importations,Naples,,Riz,,,,,"180,00",,,180,,"780961,25",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,105,Importations,Gènes,,Riz,,,,,"187 513,00",18,,"187513,9",,"780961,25",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,105,Importations,Levant,,Riz,,,,,"199 827,00",,,199827,,"780961,25",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,105,Importations,Portugal,,Riz,,,,,"4,00",10,,"4,5",,"780961,25",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,105,Importations,Savoye,,Riz,,,,,"242 442,00",10,,"242442,5",,"780961,25",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,105,Importations,Suisse,,Riz,,,,,"5 224,00",10,,"5224,5",,"780961,25",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,105,Exportations,Espagne,,Raisine,,,,,"14 785,00",1,,"14785,05",,"147850,05",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,105,Exportations,Allemagne,,Rataffia,,,,,"13,00",10,,"13,5",,"336,85",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,105,Exportations,Angleterre,,Rataffia,,,,,"36,00",,,36,,"336,85",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,105,Exportations,Danemark,,Rataffia,,,,,"10,00",17,,"10,85",,"336,85",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,105,Exportations,Flandre,,Rataffia,,,,,"223,00",10,,"223,5",,"336,85",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,105,Exportations,Hollande,,Rataffia,,,,,"3,00",,,3,,"336,85",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,105,Exportations,Suède,,Rataffia,,,,,"50,00",,,50,,"336,85",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,105,Exportations,Espagne,,Raves ; de morue,,,,,"467,00",10,,"467,5",,"467,50",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,105,Exportations,Flandre,,Rasoirs,,,,,"60,00",,,60,,"60,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,105,Exportations,Allemagne,,Réglisse,,,,,"20,00",,,20,,"24284,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,105,Exportations,Espagne,,Réglisse,,,,,"645,00",,,645,,"24284,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,105,Exportations,Flandre,,Réglisse,,,,,"5 511,00",,,5511,,"24284,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,105,Exportations,Genève,,Réglisse,,,,,"520,00",,,520,,"24284,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,105,Exportations,Hollande,,Réglisse,,,,,"13 552,00",,,13552,,"24284,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,105,Exportations,Nord,,Réglisse,,,,,"2 324,00",,,2324,,"24284,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,105,Exportations,Savoye,,Réglisse,,,,,"1 683,00",,,1683,,"24284,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,105,Exportations,Suède,,Réglisse,,,,,"29,00",,,29,,"24284,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,105,Exportations,Flandre,,Remèdes,,,,,"523,00",,,523,,"523,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,105,Exportations,Espagne,,Rhubarbe,,,,,"1 300,00",,,1300,,"3,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,105,Exportations,Nord,,Rhubarbe,,,,,"1 000,00",,,1000,,"6380,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,105,Exportations,Savoye,,Rhubarbe,,,,,"1 500,00",,,1500,,"6380,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,105,Exportations,Suède,,Rhubarbe,,,,,"2 580,00",,,2580,,"6380,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,105,Exportations,Espagne,,Riz,,,,,"46 652,00",,,46652,,"75554,85",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,105,Exportations,Flandre,,Riz,,,,,"199,00",4,,"199,2",,"75554,85",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,105,Exportations,Hollande,,Riz,,,,,"26 699,00",14,,"26699,7",,"75554,85",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,105,Exportations,Italie,,Riz,,,,,"34,00",,,34,,"75554,85",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,105,Exportations,Levant,,Riz,,,,,"33,00",,,33,,"75554,85",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,105,Exportations,Nord,,Riz,,,,,"1 183,00",19,,"1183,95",,"75554,85",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,105,Exportations,Savoye,,Riz,,,,,"753,00",,,753,,"75554,85",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,105,Exportations,Flandre,,Robes,,,,,"11 638,00",,,11638,,"11638,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,106,Importations,Genève,,Rocailles,,,,,"56,00",,,56,,"147,14",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,106,Importations,Hollande,,Rocailles,,,,,"87,00",10,,"87,5",,"147,14",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,106,Importations,Savoye,,Rocailles,,,,,"4,00",4,,"4,2",,"147,14",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,106,Importations,Espagne,,Rocou,,,,,"108 754,00",,,108754,,"169732,20",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,106,Importations,Flandre,,Rocou,,,,,"63,00",,,63,,"169732,20",,
